60

0 67 47 100 82 4 38 88 68 84 95 6 78 45 64 45 73 94 27 90 11 2 85 62 34 66 53 30 36 26 29 31 60 15 81 99 78 92 54 91 81 80 9 27 81 40 97 99 34 90 97 79 48 100 7 92 16 64 49 47
67 0 89 57 52 91 68 88 86 72 7 33 84 42 37 37 71 42 15 68 17 59 94 1 74 72 79 54 78 33 36 66 13 35 56 54 72 86 70 69 39 87 91 55 86 85 32 84 36 80 27 60 22 78 100 16 81 29 29 33
47 89 0 25 55 31 41 9 95 82 43 4 43 27 93 8 87 10 89 20 48 28 29 64 7 8 35 69 35 43 30 80 89 99 69 75 42 26 14 67 61 19 89 20 70 4 4 43 20 69 40 32 70 79 33 2 4 83 32 87
100 57 25 0 11 23 27 38 73 52 40 94 16 47 80 21 76 94 51 63 13 53 22 12 35 80 22 48 69 16 52 83 75 50 97 85 0 70 92 51 78 27 55 62 96 3 96 100 6 15 59 91 75 7 36 59 35 46 0 90
82 52 55 11 0 46 24 20 6 29 96 5 56 52 66 45 81 92 85 11 85 38 6 62 57 37 66 11 77 86 41 50 51 89 13 84 74 14 17 79 25 3 93 76 80 51 63 43 99 9 76 63 27 66 5 33 43 71 93 37
4 91 31 23 46 0 24 11 68 93 62 23 68 21 49 80 76 41 64 6 56 53 96 99 31 67 31 17 28 94 10 100 2 50 6 78 80 44 50 7 2 25 72 58 10 52 17 24 83 63 97 90 20 70 36 59 14 62 53 76
38 68 41 27 24 24 0 1 71 49 2 70 38 99 1 63 24 26 13 80 36 43 9 37 46 77 12 26 46 86 39 30 59 15 93 27 34 45 83 25 42 45 88 7 75 95 98 25 8 53 68 89 46 26 99 58 38 13 82 12
88 88 9 38 20 11 1 0 7 73 15 61 51 45 53 64 56 50 71 10 55 98 39 63 41 7 82 37 55 77 64 89 66 79 64 40 51 96 66 35 41 8 48 34 69 87 58 20 15 53 90 47 27 23 39 90 73 63 25 30
68 86 95 73 6 68 71 7 0 21 86 82 28 1 55 1 28 44 56 86 2 54 36 52 96 83 1 45 95 69 69 73 15 1 31 99 74 83 100 65 66 85 49 75 0 12 85 96 41 55 57 82 79 69 18 98 15 23 51 81
84 72 82 52 29 93 49 73 21 0 24 16 38 45 47 97 35 1 56 61 81 45 75 70 61 32 89 64 12 4 80 49 28 33 8 7 100 47 94 53 41 10 11 32 75 26 75 29 34 75 3 78 27 24 25 79 18 31 89 91
95 7 43 40 96 62 2 15 86 24 0 73 83 53 74 97 77 84 78 55 32 71 62 80 5 68 93 30 24 61 20 67 33 77 61 54 10 4 53 62 12 68 0 89 22 2 33 14 86 22 64 5 81 84 2 11 22 19 59 92
6 33 4 94 5 23 70 61 82 16 73 0 75 79 81 38 48 57 57 5 85 62 91 65 17 57 100 61 31 36 89 87 71 100 36 73 69 55 12 25 36 74 94 60 70 25 31 69 100 44 98 88 49 43 21 32 17 72 14 49
78 84 43 16 56 68 38 51 28 38 83 75 0 8 78 61 9 53 40 94 36 94 76 75 26 51 79 98 15 90 8 31 16 50 84 95 84 54 72 52 91 76 35 92 45 18 7 82 31 11 44 29 15 44 16 81 24 19 38 22
45 42 27 47 52 21 99 45 1 45 53 79 8 0 49 95 14 81 13 21 15 31 10 95 65 28 63 83 8 41 12 76 88 32 70 74 12 1 63 6 26 3 42 44 20 72 82 14 48 9 32 78 35 85 68 58 60 56 6 22
64 37 93 80 66 49 1 53 55 47 74 81 78 49 0 35 6 60 43 24 50 41 20 11 21 91 50 83 32 21 48 21 23 66 20 80 24 36 60 19 79 86 82 24 81 100 57 21 95 10 49 39 0 33 44 39 4 1 98 32
45 37 8 21 45 80 63 64 1 97 97 38 61 95 35 0 56 80 25 26 75 96 90 5 46 47 13 43 66 16 92 34 43 19 36 59 12 62 36 84 24 67 81 46 64 45 51 77 3 58 47 60 82 16 57 56 13 88 36 22
73 71 87 76 81 76 24 56 28 35 77 48 9 14 6 56 0 10 51 21 74 80 62 44 4 86 69 94 76 38 26 58 64 40 47 79 39 67 62 77 82 87 99 49 60 87 39 58 96 3 34 73 21 91 17 96 75 13 51 99
94 42 10 94 92 41 26 50 44 1 84 57 53 81 60 80 10 0 59 99 78 12 65 1 68 70 37 28 71 79 88 37 40 33 99 4 27 56 30 55 28 72 23 21 97 95 73 60 60 93 24 86 90 30 77 32 30 84 77 30
27 15 89 51 85 64 13 71 56 56 78 57 40 13 43 25 51 59 0 98 19 78 99 39 1 79 54 3 18 56 62 11 46 55 0 16 28 54 63 62 76 96 41 1 45 51 86 78 4 20 73 95 54 11 37 11 8 38 35 97
90 68 20 63 11 6 80 10 86 61 55 5 94 21 24 26 21 99 98 0 51 23 91 83 82 6 11 82 64 100 61 32 40 22 74 35 82 74 44 71 16 12 1 84 10 0 2 55 22 88 35 30 73 39 56 20 74 6 100 76
11 17 48 13 85 56 36 55 2 81 32 85 36 15 50 75 74 78 19 51 0 65 49 94 25 26 56 95 93 15 6 73 58 31 94 60 39 3 93 95 86 87 69 26 92 98 73 89 71 79 87 91 39 27 44 41 90 77 46 23
2 59 28 53 38 53 43 98 54 45 71 62 94 31 41 96 80 12 78 23 65 0 28 38 80 47 10 45 29 39 44 4 40 53 3 9 27 52 3 80 73 66 29 77 89 18 65 64 9 21 73 38 97 66 16 100 5 85 17 33
85 94 29 22 6 96 9 39 36 75 62 91 76 10 20 90 62 65 99 91 49 28 0 60 49 50 59 81 88 89 42 2 98 49 78 90 94 39 51 83 91 8 40 88 64 33 35 69 25 83 90 59 34 93 62 51 12 30 71 2
62 1 64 12 62 99 37 63 52 70 80 65 75 95 11 5 44 1 39 83 94 38 60 0 6 21 33 67 53 41 48 9 86 6 98 68 99 98 62 61 80 59 60 93 100 71 98 17 89 53 86 63 94 70 17 95 73 61 34 80
34 74 7 35 57 31 46 41 96 61 5 17 26 65 21 46 4 68 1 82 25 80 49 6 0 70 88 18 16 16 53 77 93 95 2 77 77 12 59 95 17 34 48 73 6 43 14 77 15 61 8 82 26 100 64 1 71 4 80 18
66 72 8 80 37 67 77 7 83 32 68 57 51 28 91 47 86 70 79 6 26 47 50 21 70 0 7 84 98 51 99 63 74 38 73 15 36 15 92 65 33 84 100 14 26 84 19 83 62 59 75 26 10 46 68 90 58 67 45 69
53 79 35 22 66 31 12 82 1 89 93 100 79 63 50 13 69 37 54 11 56 10 59 33 88 7 0 66 38 25 81 32 39 84 73 100 43 80 6 96 15 83 76 91 31 33 60 12 14 17 61 97 90 64 42 80 54 52 2 87
30 54 69 48 11 17 26 37 45 64 30 61 98 83 83 43 94 28 3 82 95 45 81 67 18 84 66 0 79 78 18 26 100 6 76 32 80 84 90 2 23 91 91 14 29 63 76 61 29 30 15 48 64 6 86 42 92 16 37 52
36 78 35 69 77 28 46 55 95 12 24 31 15 8 32 66 76 71 18 64 93 29 88 53 16 98 38 79 0 39 13 82 74 5 36 18 16 1 84 47 98 24 92 53 87 91 54 19 93 21 29 6 25 81 55 90 62 93 14 84
26 33 43 16 86 94 86 77 69 4 61 36 90 41 21 16 38 79 56 100 15 39 89 41 16 51 25 78 39 0 58 22 61 14 83 67 93 59 54 0 39 26 82 79 90 42 59 32 70 37 45 69 18 52 75 9 8 73 27 42
29 36 30 52 41 10 39 64 69 80 20 89 8 12 48 92 26 88 62 61 6 44 42 48 53 99 81 18 13 58 0 73 58 88 48 88 64 32 93 73 38 98 93 57 64 60 67 66 2 90 94 65 76 38 20 50 71 73 100 70
31 66 80 83 50 100 30 89 73 49 67 87 31 76 21 34 58 37 11 32 73 4 2 9 77 63 32 26 82 22 73 0 30 52 6 87 29 82 91 7 27 16 59 47 13 15 26 12 28 77 3 97 61 31 73 43 99 62 10 23
60 13 89 75 51 2 59 66 15 28 33 71 16 88 23 43 64 40 46 40 58 40 98 86 93 74 39 100 74 61 58 30 0 12 0 61 26 10 31 65 80 81 33 65 75 26 84 65 56 76 59 25 72 51 63 7 71 31 17 66
