20

0 87 5 53 95 95 6 3 79 2 32 52 44 81 30 92 35 86 27 56
87 0 96 22 17 90 2 15 85 66 81 28 94 14 66 95 86 14 42 45
5 96 0 3 36 1 38 39 88 71 41 100 83 57 90 88 65 88 28 54
53 22 3 0 75 96 44 23 71 67 69 22 54 58 31 40 72 6 22 68
95 17 36 75 0 74 55 24 58 78 17 100 34 89 80 77 66 20 64 3
95 90 1 96 74 0 85 92 1 32 77 42 88 9 57 43 57 67 20 94
6 2 38 44 55 85 0 27 5 41 14 52 7 1 18 61 29 69 41 61
3 15 39 23 24 92 27 0 22 100 74 100 21 52 69 16 99 10 25 76
79 85 88 71 58 1 5 22 0 26 75 51 12 57 80 8 54 46 43 73
2 66 71 67 78 32 41 100 26 0 26 22 8 39 48 37 58 47 88 46
32 81 41 69 17 77 14 74 75 26 0 35 33 63 22 39 87 48 62 30
52 28 100 22 100 42 52 100 51 22 35 0 31 22 70 50 46 84 13 30
44 94 83 54 34 88 7 21 12 8 33 31 0 32 59 42 2 32 54 12
81 14 57 58 89 9 1 52 57 39 63 22 32 0 83 69 83 53 64 22
30 66 90 31 80 57 18 69 80 48 22 70 59 83 0 66 100 76 26 93
92 95 88 40 77 43 61 16 8 37 39 50 42 69 66 0 1 23 42 99
35 86 65 72 66 57 29 99 54 58 87 46 2 83 100 1 0 71 88 89
86 14 88 6 20 67 69 10 46 47 48 84 32 53 76 23 71 0 83 75
27 42 28 22 64 20 41 25 43 88 62 13 54 64 26 42 88 83 0 48
56 45 54 68 3 94 61 76 73 46 30 30 12 22 93 99 89 75 48 0

0 51 67 79 87 28 27 19 35 59 104 93 88 86 92 46 44 50 27 61
51 0 40 27 61 55 64 32 56 13 77 42 62 59 40 70 34 34 70 16
67 40 0 63 34 95 61 51 53 53 37 45 28 19 44 67 31 74 67 24
79 27 63 0 84 52 91 59 83 20 100 46 85 82 19 97 62 29 97 39
87 61 34 84 0 116 60 72 52 73 23 78 5 27 77 41 43 95 60 47
28 55 95 52 116 0 56 44 64 42 132 78 117 114 65 75 72 24 56 71
27 64 61 91 60 56 0 32 8 72 76 105 61 58 104 19 29 63 6 74
19 32 51 59 72 44 32 0 24 40 89 74 73 70 72 38 29 31 38 42
35 56 53 83 52 64 8 24 0 64 68 97 53 50 96 14 21 55 14 66
59 13 53 20 73 42 72 40 64 0 90 35 74 72 33 78 42 21 78 29
104 77 37 100 23 132 76 89 68 90 0 55 18 18 81 58 60 111 77 61
93 42 45 46 78 78 105 74 97 35 55 0 73 52 27 112 76 56 112 31
88 62 28 85 5 117 61 73 53 74 18 73 0 22 72 42 44 96 61 46
86 59 19 82 27 114 58 70 50 72 18 52 22 0 63 60 42 93 60 43
92 40 44 19 77 65 104 72 96 33 81 27 72 63 0 110 75 42 110 30
46 70 67 97 41 75 19 38 14 78 58 112 42 60 110 0 36 69 19 80
44 34 31 62 43 72 29 29 21 42 60 76 44 42 75 36 0 51 36 45
50 34 74 29 95 24 63 31 55 21 111 56 96 93 42 69 51 0 69 50
27 70 67 97 60 56 6 38 14 78 77 112 61 60 110 19 36 69 0 80
61 16 24 39 47 71 74 42 66 29 61 31 46 43 30 80 45 50 80 0
