40

0 52 23 80 43 45 24 67 85 81 64 77 62 81 32 97 24 52 43 6 35 34 49 96 53 18 57 83 56 42 51 39 72 18 96 59 26 54 62 18
52 0 87 7 52 10 64 0 28 35 49 94 35 44 78 92 3 14 52 24 43 22 12 88 2 36 70 88 21 39 89 83 3 28 52 73 5 72 30 45
23 87 0 66 41 66 23 56 49 94 30 95 8 37 33 46 12 77 20 51 85 95 34 22 84 98 96 98 1 85 61 88 85 52 10 3 55 49 72 18
80 7 66 0 12 70 66 75 30 84 24 97 68 75 15 74 24 62 35 51 55 83 7 43 2 65 52 45 56 15 75 69 34 16 8 71 67 36 74 4
43 52 41 12 0 5 7 13 68 47 55 47 95 12 86 77 87 81 36 77 15 49 77 81 90 88 48 76 11 16 39 24 68 33 74 21 0 73 79 8
45 10 66 70 5 0 10 77 48 54 8 86 71 90 38 88 41 55 90 91 97 56 23 65 34 81 71 81 60 24 67 13 30 95 100 23 11 62 99 80
24 64 23 66 7 10 0 47 15 22 20 22 2 41 27 29 74 69 67 100 9 71 50 74 50 3 8 74 4 0 65 12 1 88 18 27 90 32 8 32
67 0 56 75 13 77 47 0 48 84 39 65 98 65 3 5 16 66 54 94 61 16 61 21 26 88 46 73 47 86 80 18 13 90 96 20 22 50 49 24
85 28 49 30 68 48 15 48 0 4 35 69 0 2 86 66 26 93 13 7 8 20 66 85 55 46 14 66 32 28 78 5 84 22 82 24 59 35 95 25
81 35 94 84 47 54 22 84 4 0 21 78 24 33 20 85 56 51 5 22 77 58 65 32 93 60 82 2 40 85 23 17 54 71 94 42 21 50 88 15
64 49 30 24 55 8 20 39 35 21 0 7 45 25 100 33 58 15 11 42 81 32 97 66 30 62 70 88 28 50 94 96 78 84 89 50 37 97 51 2
77 94 95 97 47 86 22 65 69 78 7 0 18 26 17 65 35 38 26 11 13 46 40 96 68 69 97 7 3 77 12 37 36 57 77 92 59 16 70 97
62 35 8 68 95 71 2 98 0 24 45 18 0 54 93 74 91 64 47 96 16 37 60 73 27 30 60 67 81 87 4 17 10 28 31 50 43 93 64 42
81 44 37 75 12 90 41 65 2 33 25 26 54 0 86 4 81 25 69 55 64 10 14 74 79 97 14 15 38 69 33 51 71 39 30 39 68 47 5 25
32 78 33 15 86 38 27 3 86 20 100 17 93 86 0 0 52 22 25 74 3 59 9 16 16 64 62 59 28 3 39 94 93 84 84 1 53 87 45 45
97 92 46 74 77 88 29 5 66 85 33 65 74 4 0 0 24 76 77 33 1 0 23 30 58 27 14 31 0 3 16 5 35 13 27 3 63 23 23 79
24 3 12 24 87 41 74 16 26 56 58 35 91 81 52 24 0 0 2 25 80 57 73 67 2 56 67 15 93 41 89 78 20 30 63 40 59 53 80 23
52 14 77 62 81 55 69 66 93 51 15 38 64 25 22 76 0 0 92 10 94 75 77 94 15 41 6 46 64 37 14 68 63 55 81 64 47 92 60 72
43 52 20 35 36 90 67 54 13 5 11 26 47 69 25 77 2 92 0 91 72 11 21 62 41 44 13 78 42 64 93 60 85 39 76 51 52 9 14 56
6 24 51 51 77 91 100 94 7 22 42 11 96 55 74 33 25 10 91 0 53 32 15 84 2 92 16 96 98 44 58 97 83 10 70 76 98 63 99 63
35 43 85 55 15 97 9 61 8 77 81 13 16 64 3 1 80 94 72 53 0 40 63 60 97 59 2 93 55 86 67 9 32 21 48 64 26 79 26 37
34 22 95 83 49 56 71 16 20 58 32 46 37 10 59 0 57 75 11 32 40 0 32 2 38 71 86 98 59 30 29 68 37 99 44 11 26 20 8 48
49 12 34 7 77 23 50 61 66 65 97 40 60 14 9 23 73 77 21 15 63 32 0 97 33 57 80 62 80 84 49 86 14 66 3 72 11 12 44 85
96 88 22 43 81 65 74 21 85 32 66 96 73 74 16 30 67 94 62 84 60 2 97 0 17 1 64 46 30 72 83 25 33 74 46 12 36 70 27 58
53 2 84 2 90 34 50 26 55 93 30 68 27 79 16 58 2 15 41 2 97 38 33 17 0 84 16 55 67 77 71 98 35 65 99 41 55 53 1 48
18 36 98 65 88 81 3 88 46 60 62 69 30 97 64 27 56 41 44 92 59 71 57 1 84 0 92 32 12 19 41 19 14 66 5 39 16 50 88 36
57 70 96 52 48 71 8 46 14 82 70 97 60 14 62 14 67 6 13 16 2 86 80 64 16 92 0 90 87 27 72 59 16 51 62 78 45 61 95 99
83 88 98 45 76 81 74 73 66 2 88 7 67 15 59 31 15 46 78 96 93 98 62 46 55 32 90 0 36 65 37 54 32 36 7 95 61 3 48 0
56 21 1 56 11 60 4 47 32 40 28 3 81 38 28 0 93 64 42 98 55 59 80 30 67 12 87 36 0 94 23 60 100 45 44 95 84 8 75 21
42 39 85 15 16 24 0 86 28 85 50 77 87 69 3 3 41 37 64 44 86 30 84 72 77 19 27 65 94 0 28 70 17 44 78 53 93 61 25 75
51 89 61 75 39 67 65 80 78 23 94 12 4 33 39 16 89 14 93 58 67 29 49 83 71 41 72 37 23 28 0 30 99 45 61 72 4 50 88 80
39 83 88 69 24 13 12 18 5 17 96 37 17 51 94 5 78 68 60 97 9 68 86 25 98 19 59 54 60 70 30 0 64 32 73 79 25 52 17 46
72 3 85 34 68 30 1 13 84 54 78 36 10 71 93 35 20 63 85 83 32 37 14 33 35 14 16 32 100 17 99 64 0 60 89 77 78 58 64 62
18 28 52 16 33 95 88 90 22 71 84 57 28 39 84 13 30 55 39 10 21 99 66 74 65 66 51 36 45 44 45 32 60 0 19 17 80 94 51 45
96 52 10 8 74 100 18 96 82 94 89 77 31 30 84 27 63 81 76 70 48 44 3 46 99 5 62 7 44 78 61 73 89 19 0 31 66 50 64 60
59 73 3 71 21 23 27 20 24 42 50 92 50 39 1 3 40 64 51 76 64 11 72 12 41 39 78 95 95 53 72 79 77 17 31 0 15 40 26 48
26 5 55 67 0 11 90 22 59 21 37 59 43 68 53 63 59 47 52 98 26 26 11 36 55 16 45 61 84 93 4 25 78 80 66 15 0 92 0 72
54 72 49 36 73 62 32 50 35 50 97 16 93 47 87 23 53 92 9 63 79 20 12 70 53 50 61 3 8 61 50 52 58 94 50 40 92 0 85 21
62 30 72 74 79 99 8 49 95 88 51 70 64 5 45 23 80 60 14 99 26 8 44 27 1 88 95 48 75 25 88 17 64 51 64 26 0 85 0 75
18 45 18 4 8 80 32 24 25 15 2 97 42 25 45 79 23 72 56 63 37 48 85 58 48 36 99 0 21 75 80 46 62 45 60 48 72 21 75 0

0 43 29 22 102 69 77 20 55 48 67 83 20 20 47 39 71 9 83 76 26 80 64 50 72 46 70 35 43 77 61 83 76 53 54 57 21 91 49 21
43 0 72 65 72 52 52 63 98 13 81 47 62 63 90 11 99 52 68 60 69 50 57 37 114 47 35 9 85 71 41 76 64 95 12 22 63 56 6 64
29 72 0 7 105 72 80 9 30 68 71 86 10 10 18 61 74 20 86 79 10 83 67 53 44 49 74 64 14 80 64 86 79 35 83 75 8 94 78 23
22 65 7 0 102 69 77 3 33 61 68 83 12 13 25 54 71 13 84 76 13 80 64 50 50 46 71 57 21 77 61 83 76 32 76 68 10 91 71 20
102 72 105 102 0 33 24 105 75 69 34 27 114 115 88 62 31 107 18 26 115 23 38 52 61 56 38 75 95 25 40 18 26 70 83 76 112 23 78 82
69 52 72 69 33 0 8 72 46 48 29 14 81 83 56 41 47 74 16 8 82 11 5 19 63 23 18 44 62 19 10 24 12 44 63 55 79 22 58 49
77 52 80 77 24 8 0 81 51 48 30 7 90 91 64 41 47 83 16 8 90 2 14 27 63 31 18 51 71 19 16 24 12 45 63 55 88 14 58 57
20 63 9 3 105 72 81 0 35 59 71 86 9 10 27 52 74 11 87 79 10 83 67 53 52 49 74 55 23 80 65 87 79 35 74 66 7 95 69 23
55 98 30 33 75 46 51 35 0 94 41 56 39 40 13 87 44 46 57 49 40 53 41 61 16 51 64 90 20 51 56 57 49 6 109 101 37 65 104 34
48 13 68 61 69 48 48 59 94 0 78 42 60 62 86 9 96 53 65 57 65 46 54 33 111 43 30 21 82 68 38 72 61 92 15 10 60 46 15 61
67 81 71 68 34 29 30 71 41 78 0 36 80 81 54 70 18 73 16 21 81 32 24 44 33 35 47 74 61 10 40 16 17 35 92 85 78 32 87 47
83 47 86 83 27 14 7 86 56 42 36 0 95 96 69 43 54 88 23 15 96 5 19 33 69 37 12 56 76 26 21 31 19 51 56 49 93 9 51 63
20 62 10 12 114 81 90 9 39 60 80 95 0 1 27 52 83 10 96 88 7 92 76 62 54 58 83 55 23 89 74 96 88 44 73 70 2 104 68 32
20 63 10 13 115 83 91 10 40 62 81 96 1 0 27 53 84 11 97 89 6 93 77 63 55 60 84 56 22 91 75 97 89 46 74 71 3 105 69 34
47 90 18 25 88 56 64 27 13 86 54 69 27 27 0 79 57 38 70 62 26 66 50 53 28 43 57 82 7 64 48 70 62 19 101 93 26 78 96 26
39 11 61 54 62 41 41 52 87 9 70 43 52 53 79 0 88 45 57 49 58 40 46 26 103 36 31 13 75 60 31 65 53 85 22 18 53 52 17 53
71 99 74 71 31 47 47 74 44 96 18 54 83 84 57 88 0 76 31 39 84 50 42 62 30 53 65 92 64 28 58 24 35 39 110 103 81 50 105 51
9 52 20 13 107 74 83 11 46 53 73 88 10 11 38 45 76 0 89 81 17 85 69 55 62 51 76 44 34 82 67 89 81 44 63 63 12 97 58 25
83 68 86 84 18 16 16 87 57 65 16 23 96 97 70 57 31 89 0 8 96 18 20 34 46 37 34 61 77 6 27 8 8 51 79 72 94 19 74 63
76 60 79 76 26 8 8 79 49 57 21 15 88 89 62 49 39 81 8 0 89 11 12 26 54 30 26 53 69 11 19 15 4 44 71 64 86 16 66 56
26 69 10 13 115 82 90 10 40 65 81 96 7 6 26 58 84 17 96 89 0 93 77 63 54 59 84 61 20 90 74 96 89 45 80 72 5 104 75 33
80 50 83 80 23 11 2 83 53 46 32 5 92 93 66 40 50 85 18 11 93 0 16 30 65 34 16 53 73 21 18 26 14 48 61 53 90 12 56 60
64 57 67 64 38 5 14 67 41 54 24 19 76 77 50 46 42 69 20 12 77 16 0 20 57 18 23 50 57 14 15 20 12 38 68 61 74 27 63 44
50 37 53 50 52 19 27 53 61 33 44 33 62 63 53 26 62 55 34 26 63 30 20 0 77 10 21 30 48 34 12 39 27 59 48 41 60 41 43 30
72 114 44 50 61 63 63 52 16 111 33 69 54 55 28 103 30 62 46 54 54 65 57 77 0 68 80 107 35 43 73 42 50 19 126 118 52 65 120 50
46 47 49 46 56 23 31 49 51 43 35 37 58 60 43 36 53 51 37 30 59 34 18 10 68 0 24 39 39 31 15 37 30 49 58 50 56 45 53 26
70 35 74 71 38 18 18 74 64 30 47 12 83 84 57 31 65 76 34 26 84 16 23 21 80 24 0 44 64 37 9 42 30 62 45 37 81 21 40 50
35 9 64 57 75 44 51 55 90 21 74 56 55 56 82 13 92 44 61 53 61 53 50 30 107 39 44 0 78 64 35 68 57 88 21 31 56 65 14 57
43 85 14 21 95 62 71 23 20 82 61 76 23 22 7 75 64 34 77 69 20 73 57 48 35 39 64 78 0 70 55 77 69 25 97 89 22 85 92 21
77 71 80 77 25 19 19 80 51 68 10 26 89 91 64 60 28 82 6 11 90 21 14 34 43 31 37 64 70 0 30 6 7 45 82 75 87 22 77 57
61 41 64 61 40 10 16 65 56 38 40 21 74 75 48 31 58 67 27 19 74 18 15 12 73 15 9 35 55 30 0 34 23 54 53 45 72 30 48 41
83 76 86 83 18 24 24 87 57 72 16 31 96 97 70 65 24 89 8 15 96 26 20 39 42 37 42 68 77 6 34 0 12 51 87 79 94 26 82 63
76 64 79 76 26 12 12 79 49 61 17 19 88 89 62 53 35 81 8 4 89 14 12 27 50 30 30 57 69 7 23 12 0 44 75 68 86 15 70 56
53 95 35 32 70 44 45 35 6 92 35 51 44 46 19 85 39 44 51 44 45 48 38 59 19 49 62 88 25 45 54 51 44 0 107 99 42 59 102 31
54 12 83 76 83 63 63 74 109 15 92 56 73 74 101 22 110 63 79 71 80 61 68 48 126 58 45 21 97 82 53 87 75 107 0 10 75 61 14 75
57 22 75 68 76 55 55 66 101 10 85 49 70 71 93 18 103 63 72 64 72 53 61 41 118 50 37 31 89 75 45 79 68 99 10 0 68 53 24 68
21 63 8 10 112 79 88 7 37 60 78 93 2 3 26 53 81 12 94 86 5 90 74 60 52 56 81 56 22 87 72 94 86 42 75 68 0 102 70 30
91 56 94 91 23 22 14 95 65 46 32 9 104 105 78 52 50 97 19 16 104 12 27 41 65 45 21 65 85 22 30 26 15 59 61 53 102 0 58 71
49 6 78 71 78 58 58 69 104 15 87 51 68 69 96 17 105 58 74 66 75 56 63 43 120 53 40 14 92 77 48 82 70 102 14 24 70 58 0 70
21 64 23 20 82 49 57 23 34 61 47 63 32 34 26 53 51 25 63 56 33 60 44 30 50 26 50 57 21 57 41 63 56 31 75 68 30 71 70 0
