80

0 33 48 47 87 56 83 29 100 16 52 52 46 55 82 2 82 98 24 31 40 84 73 98 32 61 85 48 83 15 48 89 35 85 91 70 13 76 57 36 96 85 18 39 34 33 91 18 66 9 92 12 86 98 82 68 92 89 22 61 47 76 30 17 14 36 77 9 85 62 83 35 96 20 3 35 28 3 2 59
33 0 66 71 20 60 85 31 33 62 9 92 88 97 93 75 24 65 33 39 4 63 45 44 93 8 12 66 45 76 48 79 22 7 81 8 78 13 56 51 92 80 12 80 39 50 89 73 55 35 82 38 51 55 86 43 6 4 81 64 6 96 0 2 48 70 17 92 48 100 87 15 26 53 40 87 92 44 5 69
48 66 0 33 22 70 38 57 72 16 46 11 43 69 50 12 1 43 16 10 87 24 15 22 79 60 68 38 41 32 39 49 80 75 50 73 65 14 88 90 20 13 35 83 11 99 52 72 13 62 2 75 47 75 25 58 70 70 98 81 76 31 9 33 66 100 36 96 26 50 42 70 77 2 72 96 100 70 71 5
47 71 33 0 0 44 32 30 21 91 42 46 71 36 82 48 83 78 6 54 57 48 66 34 68 19 88 61 8 34 13 23 81 51 86 100 23 14 45 47 56 12 49 50 15 82 3 88 57 14 62 76 23 5 87 1 56 3 50 41 51 8 60 36 92 13 96 52 93 74 95 41 21 7 47 31 68 84 30 10
87 20 22 0 0 7 98 99 53 93 92 23 35 10 75 92 44 73 29 34 58 1 29 99 93 100 27 31 25 37 25 91 8 64 19 99 13 19 47 86 78 25 97 79 86 26 22 20 61 89 10 2 100 73 24 51 90 19 18 39 71 35 78 21 35 85 75 33 9 51 7 43 96 95 60 47 50 88 91 22
56 60 70 44 7 0 75 0 81 2 65 63 79 30 92 69 9 8 66 73 50 19 3 67 82 23 57 12 69 7 41 74 90 0 21 66 54 39 85 72 100 22 9 2 33 16 43 93 76 14 38 29 86 32 73 17 26 87 17 17 24 41 53 30 2 6 12 90 41 20 14 64 39 82 80 92 87 62 25 42
83 85 38 32 98 75 0 82 21 47 94 35 6 43 12 69 40 35 99 22 60 31 57 48 20 99 30 58 46 34 30 91 86 66 7 12 61 5 29 8 57 36 25 72 17 6 56 9 92 73 13 92 61 95 52 83 96 63 86 44 54 75 4 8 13 75 11 89 88 100 18 47 62 26 68 69 21 24 3 54
29 31 57 30 99 0 82 0 29 96 86 37 57 2 78 51 40 14 84 32 9 11 98 86 74 12 98 73 53 41 5 91 15 70 11 20 52 52 29 83 63 9 52 7 37 99 25 16 68 47 73 1 82 32 91 77 94 52 77 89 76 88 49 69 88 41 80 23 46 91 86 88 4 26 3 13 20 79 58 92
100 33 72 21 53 81 21 29 0 34 28 22 19 43 47 77 27 71 94 84 22 8 88 16 82 4 32 98 70 28 29 44 27 85 52 3 68 19 3 49 32 75 6 87 98 100 56 11 33 39 84 80 30 65 27 81 83 74 55 23 14 20 73 83 80 38 23 87 82 71 6 25 87 7 37 40 66 74 49 76
16 62 16 91 93 2 47 96 34 0 46 65 7 61 41 42 57 43 22 37 16 38 75 100 65 75 18 73 76 28 48 23 33 94 64 91 18 34 30 68 99 80 20 56 70 16 83 88 9 99 32 88 74 42 29 29 11 87 84 80 72 68 62 43 100 20 71 50 27 91 89 14 2 91 5 94 93 4 77 35
52 9 46 42 92 65 94 86 28 46 0 41 56 27 78 80 94 65 56 37 82 77 82 85 60 17 3 47 64 34 31 32 69 48 35 61 77 95 32 29 22 31 11 46 69 60 98 96 71 41 4 27 62 62 37 42 38 37 96 11 77 29 8 68 0 77 17 34 22 0 56 19 54 25 70 26 56 35 57 20
52 92 11 46 23 63 35 37 22 65 41 0 18 91 55 22 28 3 76 84 25 38 12 92 51 68 57 73 86 16 34 53 97 98 34 12 0 92 4 64 28 89 12 44 21 9 21 37 12 68 54 37 44 0 70 29 19 97 18 71 47 18 40 67 88 11 51 48 91 12 22 24 57 46 10 73 100 37 27 89
46 88 43 71 35 79 6 57 19 7 56 18 0 88 33 45 93 8 83 99 53 61 85 61 7 49 11 72 11 11 77 23 59 9 77 87 5 2 19 91 87 73 30 24 97 37 63 38 64 6 90 58 43 59 11 7 96 36 85 89 91 72 35 56 17 23 8 33 64 31 40 96 61 80 9 36 79 35 28 97
55 97 69 36 10 30 43 2 43 61 27 91 88 0 96 95 74 49 18 89 54 92 36 12 20 87 67 73 39 10 87 95 28 5 89 27 77 78 96 60 68 12 71 17 93 64 21 48 11 44 73 75 85 24 52 96 39 60 77 0 98 24 23 76 6 5 56 45 12 96 33 75 54 25 31 72 12 91 24 68
82 93 50 82 75 92 12 78 47 41 78 55 33 96 0 29 34 9 79 51 95 79 58 42 67 93 49 14 99 63 40 94 1 40 46 71 92 65 71 37 6 0 7 36 4 88 24 27 1 42 67 45 72 94 11 9 18 48 28 99 26 87 79 34 35 65 57 54 70 30 62 88 38 34 2 63 98 97 90 40
2 75 12 48 92 69 69 51 77 42 80 22 45 95 29 0 13 56 56 74 12 36 52 55 16 65 25 13 34 32 92 72 95 81 78 12 84 88 100 33 59 87 42 55 5 57 34 42 61 29 79 23 3 38 100 20 65 80 35 48 50 87 41 12 79 95 52 55 40 4 77 67 93 28 0 1 53 25 64 98
82 24 1 83 44 9 40 40 27 57 94 28 93 74 34 13 0 72 26 84 82 91 87 6 23 61 16 77 78 84 79 85 66 35 69 9 2 34 33 70 71 93 91 1 92 62 57 91 57 67 24 51 79 70 69 85 99 5 50 12 21 27 78 85 64 3 15 46 81 70 52 77 86 64 10 13 4 30 96 17
98 65 43 78 73 8 35 14 71 43 65 3 8 49 9 56 72 0 18 88 76 54 41 17 94 43 41 28 1 14 77 43 57 33 27 28 71 55 1 42 7 92 40 94 58 20 76 7 75 74 80 10 45 97 14 85 34 81 73 10 36 31 83 69 44 31 98 68 88 41 65 52 82 63 21 8 92 91 28 24
24 33 16 6 29 66 99 84 94 22 56 76 83 18 79 56 26 18 0 37 67 96 36 47 22 62 31 11 4 52 68 6 19 49 23 4 2 89 56 1 58 31 9 84 34 58 10 14 25 98 61 57 23 7 85 16 46 53 85 79 90 80 53 10 6 50 9 2 64 45 69 88 35 50 80 52 57 96 3 28
31 39 10 54 34 73 22 32 84 37 37 84 99 89 51 74 84 88 37 0 46 80 31 95 87 92 29 21 47 0 73 39 94 54 62 93 10 5 7 6 14 2 36 35 62 71 41 49 65 8 54 48 65 81 30 80 86 38 0 29 90 26 53 52 3 88 85 83 21 54 70 60 2 60 57 79 7 71 38 7
40 4 87 57 58 50 60 9 22 16 82 25 53 54 95 12 82 76 67 46 0 81 59 48 81 80 37 12 13 93 33 99 66 2 65 53 49 94 59 75 5 39 96 7 4 16 29 83 34 11 33 92 52 25 98 50 41 35 15 43 74 67 32 59 11 75 84 44 13 37 2 71 61 12 58 37 90 0 48 24
84 63 24 48 1 19 31 11 8 38 77 38 61 92 79 36 91 54 96 80 81 0 37 38 27 84 51 25 92 25 53 44 53 58 34 85 94 8 38 61 17 38 88 15 0 76 97 8 53 34 2 51 41 80 5 45 37 80 13 37 36 5 86 42 36 48 25 94 40 56 57 38 4 95 22 93 11 17 45 3
73 45 15 66 29 3 57 98 88 75 82 12 85 36 58 52 87 41 36 31 59 37 0 24 1 34 80 44 25 80 100 21 73 89 51 82 37 34 3 58 94 52 45 75 73 75 91 52 32 71 27 74 22 37 61 63 93 8 63 40 44 39 79 29 9 66 55 91 56 0 25 92 84 4 10 92 2 35 66 17
98 44 22 34 99 67 48 86 16 100 85 92 61 12 42 55 6 17 47 95 48 38 24 0 54 71 12 96 60 95 14 56 10 65 82 96 52 3 12 44 95 90 76 41 23 62 82 43 71 20 94 37 96 75 48 96 6 79 25 42 0 80 59 15 15 42 52 96 67 36 95 9 37 77 79 53 75 45 87 53
32 93 79 68 93 82 20 74 82 65 60 51 7 20 67 16 23 94 22 87 81 27 1 54 0 86 39 86 50 76 15 18 13 19 8 47 2 63 36 93 88 50 21 62 68 99 25 13 10 38 88 42 33 63 87 83 53 59 93 50 96 45 24 37 50 22 91 82 60 62 25 42 62 37 55 95 45 53 15 78
61 8 60 19 100 23 99 12 4 75 17 68 49 87 93 65 61 43 62 92 80 84 34 71 86 0 96 38 74 69 79 34 58 55 96 92 0 90 83 48 84 14 20 91 14 29 58 56 76 10 96 26 40 24 17 82 26 38 70 77 85 86 82 19 14 54 52 26 32 74 93 91 80 81 95 23 46 75 99 20
85 12 68 88 27 57 30 98 32 18 3 57 11 67 49 25 16 41 31 29 37 51 80 12 39 96 0 69 13 35 57 65 27 11 27 40 40 9 76 93 17 69 68 56 6 89 81 18 42 73 40 29 76 20 15 91 44 91 42 31 11 33 70 51 87 64 3 52 95 56 67 26 39 26 36 38 12 48 3 31
48 66 38 61 31 12 58 73 98 73 47 73 72 73 14 13 77 28 11 21 12 25 44 96 86 38 69 0 89 20 42 15 4 21 89 83 79 59 16 35 93 9 99 48 59 38 42 25 98 85 93 56 59 65 86 10 91 50 74 23 83 9 33 50 9 85 92 59 12 39 2 88 48 28 74 96 58 70 94 54
83 45 41 8 25 69 46 53 70 76 64 86 11 39 99 34 78 1 4 47 13 92 25 60 50 74 13 89 0 77 96 65 43 43 68 27 15 73 25 35 78 6 70 66 72 55 58 20 51 77 14 40 80 88 23 75 16 55 18 42 95 65 40 5 15 77 22 64 36 8 68 30 51 76 46 31 51 59 87 28
15 76 32 34 37 7 34 41 28 28 34 16 11 10 63 32 84 14 52 0 93 25 80 95 76 69 35 20 77 0 13 62 37 70 28 77 94 46 60 43 27 54 21 45 93 90 38 72 98 94 80 30 29 30 49 20 13 67 94 98 91 7 17 45 75 3 82 86 27 87 39 59 39 86 53 66 46 22 63 11
48 48 39 13 25 41 30 5 29 48 31 34 77 87 40 92 79 77 68 73 33 53 100 14 15 79 57 42 96 13 0 21 6 35 6 98 9 20 98 77 83 41 97 79 72 82 50 69 9 26 60 18 4 45 88 41 6 36 76 16 70 0 64 77 27 43 16 5 5 62 73 22 3 7 35 76 4 21 18 37
89 79 49 23 91 74 91 91 44 23 32 53 23 95 94 72 85 43 6 39 99 44 21 56 18 34 65 15 65 62 21 0 49 77 85 91 2 31 63 4 49 18 27 78 71 99 92 62 45 5 42 66 70 50 18 77 87 3 34 69 60 73 91 71 43 87 98 34 93 55 43 36 42 8 59 45 86 58 93 84
35 22 80 81 8 90 86 15 27 33 69 97 59 28 1 95 66 57 19 94 66 53 73 10 13 58 27 4 43 37 6 49 0 20 25 99 69 12 15 29 19 1 99 35 40 69 40 52 4 53 7 38 22 17 36 45 14 94 34 66 27 97 59 36 35 14 87 34 39 3 99 13 31 53 55 70 37 0 13 53
85 7 75 51 64 0 66 70 85 94 48 98 9 5 40 81 35 33 49 54 2 58 89 65 19 55 11 21 43 70 35 77 20 0 90 38 42 100 2 55 74 77 34 63 8 28 87 20 69 60 88 35 44 68 28 91 94 27 38 41 62 4 89 0 67 26 48 28 24 74 85 21 73 55 96 78 1 100 18 9
91 81 50 86 19 21 7 11 52 64 35 34 77 89 46 78 69 27 23 62 65 34 51 82 8 96 27 89 68 28 6 85 25 90 0 25 37 80 86 84 79 95 60 62 28 57 65 61 27 81 86 43 48 59 41 49 53 91 84 49 6 9 61 25 86 31 8 55 13 98 1 64 28 13 7 52 96 43 55 22
70 8 73 100 99 66 12 20 3 91 61 12 87 27 71 12 9 28 4 93 53 85 82 96 47 92 40 83 27 77 98 91 99 38 25 0 64 54 80 89 91 98 13 22 95 50 64 96 55 93 91 33 34 64 4 28 52 0 36 15 88 17 64 1 92 100 42 67 6 17 10 57 8 89 88 53 3 54 7 69
13 78 65 23 13 54 61 52 68 18 77 0 5 77 92 84 2 71 2 10 49 94 37 52 2 0 40 79 15 94 9 2 69 42 37 64 0 0 27 0 69 76 100 86 73 93 72 7 86 14 94 11 96 65 14 59 40 54 88 4 82 70 27 94 68 12 46 27 10 68 59 56 52 100 13 70 47 63 68 95
76 13 14 14 19 39 5 52 19 34 95 92 2 78 65 88 34 55 89 5 94 8 34 3 63 90 9 59 73 46 20 31 12 100 80 54 0 0 8 21 24 91 75 97 41 50 59 56 24 20 97 15 77 23 58 6 71 68 15 2 56 50 26 15 65 18 50 91 84 72 18 76 79 3 40 72 96 13 99 96
