60

0 75 98 70 68 51 20 22 69 14 98 58 72 14 4 69 90 76 3 1 40 3 54 71 74 93 22 45 87 25 39 98 30 52 26 100 68 30 0 99 80 91 92 32 33 32 47 79 78 96 16 63 84 20 35 83 63 32 16 91
75 0 97 3 10 62 17 33 78 73 55 88 43 51 4 93 5 84 28 32 8 40 4 58 58 52 41 91 30 99 9 30 99 25 55 79 98 33 20 42 75 17 59 90 14 58 11 26 18 61 39 67 50 4 24 93 17 29 10 99
98 97 0 69 63 15 55 54 70 62 90 65 29 59 48 0 39 96 5 51 54 0 22 19 95 64 74 41 99 12 92 66 84 34 0 2 76 61 99 83 70 96 87 32 22 19 15 58 98 6 44 51 70 12 80 35 34 25 72 0
70 3 69 0 77 16 48 90 100 38 12 69 51 4 46 80 42 38 99 51 38 93 32 8 53 35 41 90 16 0 12 59 47 23 9 74 14 9 78 50 60 53 22 7 38 33 92 72 81 37 63 82 43 73 20 96 11 57 32 27
68 10 63 77 0 55 90 18 3 59 55 89 49 7 71 2 91 6 68 56 65 52 6 59 66 71 90 85 11 27 90 40 17 58 99 50 77 41 66 32 83 41 9 95 54 38 16 36 58 39 97 18 30 51 7 90 56 61 6 75
51 62 15 16 55 0 51 21 31 39 85 92 0 2 75 25 79 12 37 22 19 27 10 44 14 68 67 32 71 79 70 91 94 63 79 51 58 47 62 33 59 27 86 38 19 14 95 97 95 58 0 39 52 23 1 74 33 29 65 5
20 17 55 48 90 51 0 22 15 13 100 39 79 70 42 9 70 51 68 35 67 30 58 100 56 13 83 82 96 3 20 29 9 23 16 85 12 37 78 2 33 65 51 71 20 54 59 72 97 88 1 18 47 11 65 100 68 97 52 41
22 33 54 90 18 21 22 0 73 17 94 89 31 24 20 77 57 90 88 8 8 41 22 51 56 95 7 78 64 47 25 39 34 83 65 57 42 56 65 42 84 38 45 43 60 15 90 89 58 8 96 13 71 57 86 94 96 8 28 22
69 78 70 100 3 31 15 73 0 5 90 11 79 90 7 17 8 99 27 63 63 40 94 20 43 60 53 1 18 89 39 63 28 0 36 95 39 99 21 90 74 26 33 29 92 63 17 27 69 80 15 64 8 80 11 65 80 37 55 30
14 73 62 38 59 39 13 17 5 0 68 55 93 4 91 10 91 24 40 83 14 61 28 2 4 78 16 42 52 69 38 85 35 96 48 1 61 16 8 23 78 52 43 34 70 13 44 85 75 55 97 35 25 55 26 78 96 72 49 22
98 55 90 12 55 85 100 94 90 68 0 42 17 96 24 62 0 23 63 1 87 34 71 57 29 58 72 50 26 67 20 24 59 95 44 82 70 32 92 16 13 99 14 0 99 6 25 42 35 75 32 59 53 4 20 60 63 8 73 89
58 88 65 69 89 92 39 89 11 55 42 0 12 49 69 12 70 36 85 38 27 86 87 17 98 7 7 33 85 85 57 43 21 39 28 66 26 83 73 27 38 40 12 98 38 73 53 31 21 32 85 53 79 49 8 99 93 35 81 33
72 43 29 51 49 0 79 31 79 93 17 12 0 79 51 6 9 5 30 51 51 17 9 55 47 38 32 53 20 73 51 12 90 8 41 60 90 73 8 99 20 23 51 45 7 67 87 85 19 17 79 64 13 97 28 58 49 36 92 37
14 51 59 4 7 2 70 24 90 4 96 49 79 0 40 5 72 95 65 54 100 24 30 47 55 3 29 95 12 34 78 5 84 19 78 7 17 55 25 15 9 57 56 15 89 88 58 13 75 92 50 35 11 42 0 23 1 52 46 49
4 4 48 46 71 75 42 20 7 91 24 69 51 40 0 13 61 63 2 5 12 91 2 63 64 77 100 49 13 6 41 33 68 32 97 92 14 74 55 88 12 16 59 4 79 28 81 87 71 51 79 43 17 20 14 100 29 74 64 3
69 93 0 80 2 25 9 77 17 10 62 12 6 5 13 0 35 53 34 79 86 2 88 78 82 82 58 97 73 8 48 60 86 66 55 30 37 4 31 60 9 78 52 100 100 68 73 27 89 94 59 55 84 76 48 9 18 13 59 99
90 5 39 42 91 79 70 57 8 91 0 70 9 72 61 35 0 79 63 25 50 41 55 17 83 94 33 32 45 21 42 22 87 17 45 60 20 56 3 25 30 44 67 88 45 63 100 95 51 59 45 75 24 64 13 32 53 70 54 65
76 84 96 38 6 12 51 90 99 24 23 36 5 95 63 53 79 0 9 44 15 26 70 51 20 73 71 3 87 3 32 50 2 56 53 90 54 87 75 2 97 90 70 38 89 100 49 13 44 1 31 61 88 53 92 33 77 24 26 85
3 28 5 99 68 37 68 88 27 40 63 85 30 65 2 34 63 9 0 50 95 82 88 58 50 32 95 51 35 13 79 17 52 60 15 44 80 91 86 6 94 40 35 32 100 19 44 57 3 8 41 92 83 1 34 53 4 44 71 4
1 32 51 51 56 22 35 8 63 83 1 38 51 54 5 79 25 44 50 0 10 54 82 97 96 90 90 94 14 54 59 63 15 67 65 62 79 85 17 8 89 25 2 42 4 29 4 24 64 91 47 11 96 3 21 76 43 40 63 89
40 8 54 38 65 19 67 8 63 14 87 27 51 100 12 86 50 15 95 10 0 53 97 76 96 89 56 68 90 31 90 2 2 63 93 33 23 47 55 42 59 18 31 44 66 30 57 56 48 9 80 67 78 19 43 6 42 7 85 2
3 40 0 93 52 27 30 41 40 61 34 86 17 24 91 2 41 26 82 54 53 0 20 3 39 2 77 40 63 69 75 65 82 62 56 25 94 16 27 77 95 93 87 33 5 69 56 49 28 36 68 18 30 68 96 74 90 86 15 20
54 4 22 32 6 10 58 22 94 28 71 87 9 30 2 88 55 70 88 82 97 20 0 19 13 95 39 30 53 21 21 97 64 80 63 26 53 100 64 14 85 75 73 92 6 72 67 14 45 54 61 52 77 68 92 18 33 34 35 76
71 58 19 8 59 44 100 51 20 2 57 17 55 47 63 78 17 51 58 97 76 3 19 0 78 74 20 85 23 49 39 94 42 27 95 90 5 19 75 12 21 79 51 56 14 50 93 3 46 54 55 4 28 35 61 40 26 79 100 99
74 58 95 53 66 14 56 56 43 4 29 98 47 55 64 82 83 20 50 96 96 39 13 78 0 13 44 54 66 63 86 39 43 26 25 25 10 57 58 0 27 46 19 4 91 70 32 54 61 57 82 37 27 83 71 47 79 20 15 71
93 52 64 35 71 68 13 95 60 78 58 7 38 3 77 82 94 73 32 90 89 2 95 74 13 0 43 49 39 62 32 59 89 32 75 50 11 32 38 100 6 52 55 80 82 17 36 23 14 10 6 31 63 37 67 29 13 96 36 26
22 41 74 41 90 67 83 7 53 16 72 7 32 29 100 58 33 71 95 90 56 77 39 20 44 43 0 52 11 8 53 100 53 45 30 30 37 99 82 13 23 62 98 20 87 95 62 69 59 100 20 87 61 4 35 25 81 91 81 53
45 91 41 90 85 32 82 78 1 42 50 33 53 95 49 97 32 3 51 94 68 40 30 85 54 49 52 0 42 93 43 64 75 83 54 75 7 0 85 34 98 66 55 8 89 96 15 55 18 57 93 13 67 5 96 5 15 12 66 39
87 30 99 16 11 71 96 64 18 52 26 85 20 12 13 73 45 87 35 14 90 63 53 23 66 39 11 42 0 84 67 83 49 49 1 96 54 37 48 48 79 39 95 53 90 31 38 12 87 3 18 30 75 16 89 18 74 89 56 42
