40

0 74 65 80 81 67 35 47 79 98 8 4 6 91 84 31 78 98 93 85 79 95 3 95 57 38 39 34 81 43 47 47 43 46 48 43 32 39 19 56
74 0 67 59 1 80 20 10 26 34 26 67 19 88 41 83 2 51 20 26 16 90 87 2 24 86 60 11 50 99 69 7 76 10 21 36 66 31 87 8
65 67 0 68 22 43 23 31 15 58 6 91 96 16 69 5 55 73 52 31 57 20 71 89 1 72 35 3 86 33 1 54 98 95 7 22 90 99 5 43
80 59 68 0 48 17 11 6 41 66 59 95 96 87 64 11 91 48 65 82 16 32 92 55 66 36 43 90 34 18 91 87 71 91 16 90 79 32 44 72
81 1 22 48 0 88 52 88 41 12 96 81 8 84 92 52 68 63 51 86 42 88 48 66 24 100 21 80 15 71 12 14 65 27 74 93 67 66 78 75
67 80 43 17 88 0 52 33 47 54 100 97 97 50 66 82 65 8 48 100 85 77 44 20 55 29 68 100 48 59 39 44 10 2 11 84 2 39 10 77
35 20 23 11 52 52 0 45 78 62 70 16 97 32 35 49 84 76 0 71 69 78 51 33 27 68 58 82 35 34 95 25 3 6 1 57 16 55 26 29
47 10 31 6 88 33 45 0 90 100 0 7 58 12 61 74 27 5 36 41 26 16 22 60 15 55 55 18 85 15 67 89 98 82 92 77 53 79 58 90
79 26 15 41 41 47 78 90 0 6 92 14 77 0 54 85 42 89 25 87 78 60 64 88 41 76 7 14 39 18 95 83 85 68 17 20 28 25 48 79
98 34 58 66 12 54 62 100 6 0 66 12 9 71 53 67 34 62 70 65 28 73 16 29 2 34 84 61 5 5 60 51 9 6 8 49 78 47 88 66
8 26 6 59 96 100 70 0 92 66 0 73 40 32 32 57 46 73 23 24 74 21 58 58 39 86 86 77 91 89 86 30 24 87 77 15 23 93 12 30
4 67 91 95 81 97 16 7 14 12 73 0 26 32 92 6 14 8 50 75 82 95 56 33 54 71 71 87 49 38 14 97 19 92 66 76 59 56 63 85
6 19 96 96 8 97 97 58 77 9 40 26 0 65 17 40 18 87 91 67 11 45 50 23 97 88 34 26 43 48 58 17 27 84 57 70 53 3 6 9
91 88 16 87 84 50 32 12 0 71 32 32 65 0 97 34 67 77 27 66 33 3 14 37 5 85 60 10 33 83 43 27 41 35 41 36 68 98 14 68
84 41 69 64 92 66 35 61 54 53 32 92 17 97 0 2 92 45 8 54 52 22 36 99 42 58 88 29 40 74 65 39 74 30 92 21 68 42 48 28
31 83 5 11 52 82 49 74 85 67 57 6 40 34 2 0 31 78 96 29 21 78 83 30 90 72 33 74 88 80 6 48 59 64 37 13 76 78 79 12
78 2 55 91 68 65 84 27 42 34 46 14 18 67 92 31 0 56 36 42 91 57 62 11 56 62 92 77 99 31 22 14 13 11 50 49 24 47 8 1
98 51 73 48 63 8 76 5 89 62 73 8 87 77 45 78 56 0 48 29 98 53 89 67 9 49 69 18 13 40 19 0 59 84 15 74 21 32 42 74
93 20 52 65 51 48 0 36 25 70 23 50 91 27 8 96 36 48 0 76 43 22 72 69 79 65 9 45 48 20 44 77 100 16 6 77 90 68 94 68
85 26 31 82 86 100 71 41 87 65 24 75 67 66 54 29 42 29 76 0 95 79 2 11 0 68 19 97 43 72 64 70 40 84 17 9 92 75 11 44
79 16 57 16 42 85 69 26 78 28 74 82 11 33 52 21 91 98 43 95 0 69 4 11 56 71 41 91 57 35 48 26 64 93 13 100 14 44 24 88
95 90 20 32 88 77 78 16 60 73 21 95 45 3 22 78 57 53 22 79 69 0 36 61 42 73 14 49 8 17 73 15 88 29 78 73 33 40 100 87
3 87 71 92 48 44 51 22 64 16 58 56 50 14 36 83 62 89 72 2 4 36 0 65 70 55 78 46 61 42 68 67 25 53 45 43 5 54 32 52
95 2 89 55 66 20 33 60 88 29 58 33 23 37 99 30 11 67 69 11 11 61 65 0 65 80 28 17 3 60 44 95 74 72 60 52 29 47 96 68
57 24 1 66 24 55 27 15 41 2 39 54 97 5 42 90 56 9 79 0 56 42 70 65 0 87 64 35 29 87 76 91 5 71 47 49 35 44 14 51
38 86 72 36 100 29 68 55 76 34 86 71 88 85 58 72 62 49 65 68 71 73 55 80 87 0 37 7 12 100 19 75 7 78 76 73 63 15 97 80
39 60 35 43 21 68 58 55 7 84 86 71 34 60 88 33 92 69 9 19 41 14 78 28 64 37 0 81 54 77 100 30 32 6 58 83 69 39 7 78
34 11 3 90 80 100 82 18 14 61 77 87 26 10 29 74 77 18 45 97 91 49 46 17 35 7 81 0 31 4 33 89 93 66 39 42 24 27 75 82
81 50 86 34 15 48 35 85 39 5 91 49 43 33 40 88 99 13 48 43 57 8 61 3 29 12 54 31 0 20 98 23 51 85 44 24 68 24 57 20
43 99 33 18 71 59 34 15 18 5 89 38 48 83 74 80 31 40 20 72 35 17 42 60 87 100 77 4 20 0 20 87 0 26 76 0 77 4 36 95
47 69 1 91 12 39 95 67 95 60 86 14 58 43 65 6 22 19 44 64 48 73 68 44 76 19 100 33 98 20 0 35 42 33 65 23 59 63 71 51
47 7 54 87 14 44 25 89 83 51 30 97 17 27 39 48 14 0 77 70 26 15 67 95 91 75 30 89 23 87 35 0 78 13 34 55 70 35 14 86
43 76 98 71 65 10 3 98 85 9 24 19 27 41 74 59 13 59 100 40 64 88 25 74 5 7 32 93 51 0 42 78 0 43 24 6 48 24 9 2
46 10 95 91 27 2 6 82 68 6 87 92 84 35 30 64 11 84 16 84 93 29 53 72 71 78 6 66 85 26 33 13 43 0 88 1 30 38 83 42
48 21 7 16 74 11 1 92 17 8 77 66 57 41 92 37 50 15 6 17 13 78 45 60 47 76 58 39 44 76 65 34 24 88 0 91 93 74 25 18
43 36 22 90 93 84 57 77 20 49 15 76 70 36 21 13 49 74 77 9 100 73 43 52 49 73 83 42 24 0 23 55 6 1 91 0 75 87 50 73
32 66 90 79 67 2 16 53 28 78 23 59 53 68 68 76 24 21 90 92 14 33 5 29 35 63 69 24 68 77 59 70 48 30 93 75 0 96 58 31
39 31 99 32 66 39 55 79 25 47 93 56 3 98 42 78 47 32 68 75 44 40 54 47 44 15 39 27 24 4 63 35 24 38 74 87 96 0 59 73
19 87 5 44 78 10 26 58 48 88 12 63 6 14 48 79 8 42 94 11 24 100 32 96 14 97 7 75 57 36 71 14 9 83 25 50 58 59 0 62
56 8 43 72 75 77 29 90 79 66 30 85 9 68 28 12 1 74 68 44 88 87 52 68 51 80 78 82 20 95 51 86 2 42 18 73 31 73 62 0

0 33 30 79 72 67 18 52 46 48 31 86 32 50 67 28 64 32 75 34 83 59 39 85 35 87 90 34 73 58 72 49 44 88 24 90 17 25 106 36
33 0 59 66 60 34 39 34 45 36 29 53 26 38 34 42 31 8 63 20 50 47 32 73 24 54 57 41 61 46 60 22 11 76 9 78 25 13 73 14
30 59 0 62 70 93 21 79 17 72 58 112 59 43 94 17 91 58 64 60 110 85 28 55 35 113 116 18 43 28 50 76 71 62 50 72 44 47 133 62
79 66 62 0 9 57 61 101 47 31 96 50 92 28 39 50 68 75 3 86 73 23 40 10 44 51 55 45 23 34 12 44 65 10 71 12 91 54 71 81
72 60 70 9 0 50 54 94 56 24 89 42 85 27 32 53 62 68 6 79 67 15 43 19 37 43 46 52 32 43 21 37 58 17 64 19 85 47 62 74
67 34 93 57 50 0 72 44 78 27 39 42 35 50 18 76 11 35 54 33 17 38 65 63 57 20 24 75 54 66 51 17 22 67 43 69 49 46 40 31
18 39 21 61 54 72 0 58 29 52 37 91 38 33 73 11 70 37 58 39 89 65 21 67 17 93 96 16 55 41 55 55 50 71 30 73 30 27 112 41
52 34 79 101 94 44 58 0 69 70 21 86 20 72 62 62 32 26 97 19 31 82 61 107 57 62 63 61 95 80 94 57 36 111 30 113 35 47 54 20
46 45 17 47 56 78 29 69 0 58 64 97 60 29 79 18 76 43 50 54 95 71 13 38 21 99 102 13 26 13 35 61 56 47 39 58 59 33 118 49
48 36 72 31 24 27 52 70 58 0 65 40 62 29 21 55 38 44 27 56 43 13 45 37 37 41 44 54 34 45 24 14 34 40 41 42 61 25 60 50
31 29 58 96 89 39 37 21 64 65 0 81 3 67 57 45 33 21 92 9 52 76 56 102 52 57 59 51 90 75 89 51 31 105 25 108 14 42 75 15
86 53 112 50 42 42 91 86 97 40 81 0 77 69 24 95 53 60 48 71 58 27 84 60 77 24 23 94 73 85 62 36 50 50 62 40 77 65 34 66
32 26 59 92 85 35 38 20 60 62 3 77 0 64 53 42 32 18 89 6 51 73 53 98 49 55 58 47 86 72 86 48 28 102 21 104 15 39 74 11
50 38 43 28 27 50 33 72 29 29 67 69 64 0 50 26 47 46 25 58 66 42 16 35 15 70 73 25 23 16 22 32 36 38 43 40 63 25 89 52
67 34 94 39 32 18 73 62 79 21 57 24 53 50 0 77 29 36 36 47 34 20 66 45 58 20 23 76 55 66 44 18 26 49 43 51 52 46 39 42
28 42 17 50 53 76 11 62 18 55 45 95 42 26 77 0 74 41 47 43 93 68 11 56 19 96 100 5 44 30 44 59 54 60 33 62 41 30 116 45
64 31 91 68 62 11 70 32 76 38 33 53 32 47 29 74 0 33 65 31 19 49 63 75 55 30 31 73 63 63 62 24 20 78 40 80 47 43 42 29
32 8 58 75 68 35 37 26 43 44 21 60 18 46 36 41 33 0 71 12 52 55 35 81 31 55 58 40 69 54 68 30 13 84 8 86 17 21 75 6
75 63 64 3 6 54 58 97 50 27 92 48 89 25 36 47 65 71 0 83 70 21 37 13 40 49 52 46 26 37 15 41 61 13 68 15 88 50 68 78
34 20 60 86 79 33 39 19 54 56 9 71 6 58 47 43 31 12 83 0 49 67 46 92 43 53 56 42 80 66 80 42 22 96 15 98 16 33 73 5
83 50 110 73 67 17 89 31 95 43 52 58 51 66 34 93 19 52 70 49 0 54 82 80 74 35 36 92 71 82 67 34 39 83 59 85 66 62 25 47
59 47 85 23 15 38 65 82 71 13 76 27 73 42 20 68 49 55 21 67 54 0 58 33 50 28 31 67 47 58 36 25 45 29 52 31 72 38 47 62
39 32 28 40 43 65 21 61 13 45 56 84 53 16 66 11 63 35 37 46 82 58 0 46 8 86 89 10 34 19 33 48 43 49 31 52 52 20 105 41
85 73 55 10 19 63 67 107 38 37 102 60 98 35 45 56 75 81 13 92 80 33 46 0 50 61 65 51 13 27 13 50 71 10 77 20 98 60 81 87
35 24 35 44 37 57 17 57 21 37 52 77 49 15 58 19 55 31 40 43 74 50 8 50 0 78 81 17 38 23 37 40 35 53 27 55 48 12 97 37
87 54 113 51 43 20 93 62 99 41 57 24 55 70 20 96 30 55 49 53 35 28 86 61 78 0 3 95 75 86 64 38 43 52 63 50 70 66 19 51
90 57 116 55 46 24 96 63 102 44 59 23 58 73 23 100 31 58 52 56 36 31 89 65 81 3 0 98 78 89 67 41 46 55 66 49 73 69 16 54
34 41 18 45 52 75 16 61 13 54 51 94 47 25 76 5 73 40 46 42 92 67 10 51 17 95 98 0 39 25 39 58 53 55 32 57 46 29 115 44
73 61 43 23 32 54 55 95 26 34 90 73 86 23 55 44 63 69 26 80 71 47 34 13 38 75 78 39 0 15 11 38 59 23 65 34 86 48 94 75
58 46 28 34 43 66 41 80 13 45 75 85 72 16 66 30 63 54 37 66 82 58 19 27 23 86 89 25 15 0 22 48 44 34 51 45 71 33 105 60
72 60 50 12 21 51 55 94 35 24 89 62 86 22 44 44 62 68 15 80 67 36 33 13 37 64 67 39 11 22 0 38 58 16 65 23 85 47 83 74
49 22 76 44 37 17 55 57 61 14 51 36 48 32 18 59 24 30 41 42 34 25 48 50 40 38 41 58 38 48 38 0 20 54 27 56 47 28 57 37
44 11 71 65 58 22 50 36 56 34 31 50 28 36 26 54 20 13 61 22 39 45 43 71 35 43 46 53 59 44 58 20 0 74 20 77 27 23 62 16
88 76 62 10 17 67 71 111 47 40 105 50 102 38 49 60 78 84 13 96 83 29 49 10 53 52 55 55 23 34 16 54 74 0 81 10 101 63 71 91
24 9 50 71 64 43 30 30 39 41 25 62 21 43 43 33 40 8 68 15 59 52 31 77 27 63 66 32 65 51 65 27 20 81 0 83 20 18 82 12
90 78 72 12 19 69 73 113 58 42 108 40 104 40 51 62 80 86 15 98 85 31 52 20 55 50 49 57 34 45 23 56 77 10 83 0 103 65 60 93
17 25 44 91 85 49 30 35 59 61 14 77 15 63 52 41 47 17 88 16 66 72 52 98 48 70 73 46 86 71 85 47 27 101 20 103 0 38 89 18
25 13 47 54 47 46 27 47 33 25 42 65 39 25 46 30 43 21 50 33 62 38 20 60 12 66 69 29 48 33 47 28 23 63 18 65 38 0 85 27
106 73 133 71 62 40 112 54 118 60 75 34 74 89 39 116 42 75 68 73 25 47 105 81 97 19 16 115 94 105 83 57 62 71 82 60 89 85 0 71
36 14 62 81 74 31 41 20 49 50 15 66 11 52 42 45 29 6 78 5 47 62 41 87 37 51 54 44 75 60 74 37 16 91 12 93 18 27 71 0
