20

0 58 60 83 42 56 92 76 11 81 65 91 84 98 100 27 60 40 24 73
58 0 96 91 82 43 80 26 54 8 86 38 93 73 6 82 38 73 83 42
60 96 0 46 73 44 55 40 40 16 54 69 78 10 9 97 56 68 44 24
83 91 46 0 100 58 65 56 64 1 48 30 52 39 59 80 58 7 35 82
42 82 73 100 0 20 51 18 84 84 6 81 22 64 98 26 70 6 68 100
56 43 44 58 20 0 11 87 100 39 28 88 90 38 31 35 33 48 82 92
92 80 55 65 51 11 0 20 70 35 39 57 6 52 17 99 46 93 5 85
76 26 40 56 18 87 20 0 35 100 15 21 3 38 21 59 68 59 24 16
11 54 40 64 84 100 70 35 0 33 88 58 79 0 68 36 63 12 55 77
81 8 16 1 84 39 35 100 33 0 63 40 89 20 76 57 54 49 43 25
65 86 54 48 6 28 39 15 88 63 0 28 38 40 8 23 79 61 32 44
91 38 69 30 81 88 57 21 58 40 28 0 92 7 85 6 17 83 3 90
84 93 78 52 22 90 6 3 79 89 38 92 0 31 38 1 50 12 37 43
98 73 10 39 64 38 52 38 0 20 40 7 31 0 39 79 92 51 48 35
100 6 9 59 98 31 17 21 68 76 8 85 38 39 0 70 88 19 89 2
27 82 97 80 26 35 99 59 36 57 23 6 1 79 70 0 34 27 14 14
60 38 56 58 70 33 46 68 63 54 79 17 50 92 88 34 0 82 51 91
40 73 68 7 6 48 93 59 12 49 61 83 12 51 19 27 82 0 55 85
24 83 44 35 68 82 5 24 55 43 32 3 37 48 89 14 51 55 0 72
73 42 24 82 100 92 85 16 77 25 44 90 43 35 2 14 91 85 72 0

0 60 122 17 51 31 30 8 55 55 64 24 32 73 36 89 60 58 71 66
60 0 63 56 72 45 50 57 5 35 36 45 31 13 36 48 20 37 20 18
122 63 0 118 82 92 92 120 68 85 58 100 91 49 86 34 62 65 51 56
17 56 118 0 68 41 46 9 51 39 60 41 28 69 33 85 56 54 67 62
51 72 82 68 0 27 22 59 73 107 108 27 40 58 35 48 91 108 92 89
31 45 92 41 27 0 5 32 46 80 81 8 14 43 9 58 64 82 65 63
30 50 92 46 22 5 0 37 52 85 86 7 19 43 14 58 70 87 70 68
8 57 120 9 59 32 37 0 52 48 62 32 29 71 33 86 58 55 69 64
55 5 68 51 73 46 52 52 0 34 35 46 33 18 38 49 18 35 18 16
55 35 85 39 107 80 85 48 34 0 27 80 66 48 71 83 23 20 34 29
64 36 58 60 108 81 86 62 35 27 0 81 67 49 72 84 16 7 16 18
24 45 100 41 27 8 7 32 46 80 81 0 14 50 13 66 64 81 65 62
32 31 91 28 40 14 19 29 33 66 67 14 0 41 5 57 51 68 51 49
73 13 49 69 58 43 43 71 18 48 49 50 41 0 37 35 33 50 33 31
36 36 86 33 35 9 14 33 38 71 72 13 5 37 0 53 56 73 56 54
89 48 34 85 48 58 58 86 49 83 84 66 57 35 53 0 67 85 68 66
60 20 62 56 91 64 70 58 18 23 16 64 51 33 56 67 0 17 11 6
58 37 65 54 108 82 87 55 35 20 7 81 68 50 73 85 17 0 17 19
71 20 51 67 92 65 70 69 18 34 16 65 51 33 56 68 11 17 0 5
66 18 56 62 89 63 68 64 16 29 18 62 49 31 54 66 6 19 5 0
