20

0 41 96 93 99 57 69 16 83 66 57 37 97 75 67 19 46 72 98 74
41 0 73 26 49 68 28 15 16 84 59 54 7 6 52 13 22 81 97 50
96 73 0 86 79 84 91 12 35 57 83 10 3 71 97 67 13 62 95 13
93 26 86 0 4 87 63 51 50 51 53 84 78 69 54 73 10 46 12 80
99 49 79 4 0 4 88 100 61 7 71 52 72 6 79 95 49 0 46 6
57 68 84 87 4 0 39 64 9 23 68 52 34 13 70 34 50 11 18 49
69 28 91 63 88 39 0 69 25 27 84 45 68 73 20 52 15 9 37 24
16 15 12 51 100 64 69 0 77 99 29 73 22 39 2 60 80 4 85 43
83 16 35 50 61 9 25 77 0 82 48 14 44 85 58 27 82 71 61 86
66 84 57 51 7 23 27 99 82 0 3 19 88 86 84 78 98 68 95 14
57 59 83 53 71 68 84 29 48 3 0 18 39 60 84 3 2 62 49 59
37 54 10 84 52 52 45 73 14 19 18 0 1 27 19 73 64 66 21 18
97 7 3 78 72 34 68 22 44 88 39 1 0 13 90 16 9 9 62 89
75 6 71 69 6 13 73 39 85 86 60 27 13 0 30 84 63 70 84 83
67 52 97 54 79 70 20 2 58 84 84 19 90 30 0 26 6 34 26 87
19 13 67 73 95 34 52 60 27 78 3 73 16 84 26 0 34 46 22 36
46 22 13 10 49 50 15 80 82 98 2 64 9 63 6 34 0 42 78 22
72 81 62 46 0 11 9 4 71 68 62 66 9 70 34 46 42 0 18 71
98 97 95 12 46 18 37 85 61 95 49 21 62 84 26 22 78 18 0 99
74 50 13 80 6 49 24 43 86 14 59 18 89 83 87 36 22 71 99 0

0 81 74 23 18 21 23 24 86 45 73 52 88 27 42 74 46 16 56 44
81 0 73 73 83 62 64 57 44 54 46 53 53 69 41 33 59 83 26 103
74 73 0 50 56 94 51 82 36 29 27 22 20 47 32 44 28 57 47 30
23 73 50 0 10 44 9 31 62 21 50 29 65 4 33 51 23 10 47 29
18 83 56 10 0 38 19 26 68 30 55 34 71 14 43 56 28 1 57 26
21 62 94 44 38 0 43 12 106 65 94 72 109 47 63 94 66 37 76 64
23 64 51 9 19 43 0 31 63 22 50 29 66 5 24 51 23 19 38 38
24 57 82 31 26 12 31 0 94 53 81 60 96 35 50 82 54 26 64 52
86 44 36 62 68 106 63 94 0 41 12 34 17 59 43 12 40 69 30 66
45 54 29 21 30 65 22 53 41 0 29 7 44 18 13 29 5 30 27 49
73 46 27 50 55 94 50 81 12 29 0 21 15 47 31 18 27 57 20 57
52 53 22 29 34 72 29 60 34 7 21 0 37 25 12 24 6 35 27 50
88 53 20 65 71 109 66 96 17 44 15 37 0 62 46 25 42 72 33 49
27 69 47 4 14 47 5 35 59 18 47 25 62 0 29 47 19 14 43 33
42 41 32 33 43 63 24 50 43 13 31 12 46 29 0 32 18 43 15 62
74 33 44 51 56 94 51 82 12 29 18 24 25 47 32 0 31 57 18 74
46 59 28 23 28 66 23 54 40 5 27 6 42 19 18 31 0 29 33 44
16 83 57 10 1 37 19 26 69 30 57 35 72 14 43 57 29 0 57 27
56 26 47 47 57 76 38 64 30 27 20 27 33 43 15 18 33 57 0 77
44 103 30 29 26 64 38 52 66 49 57 50 49 33 62 74 44 27 77 0
