20

0 58 83 24 76 46 56 57 63 34 14 57 66 35 52 2 76 58 64 34
58 0 75 68 26 73 43 73 32 0 57 53 50 49 38 26 27 75 44 59
83 75 0 98 100 77 77 60 69 19 37 12 69 7 99 83 7 25 80 92
24 68 98 0 90 43 81 100 42 14 17 80 92 66 90 54 95 73 89 91
76 26 100 90 0 99 45 73 84 50 57 60 34 30 45 6 21 7 45 63
46 73 77 43 99 0 76 51 61 70 25 89 33 74 19 65 30 93 13 70
56 43 77 81 45 76 0 43 95 28 66 20 99 41 20 39 28 54 44 86
57 73 60 100 73 51 43 0 72 26 52 7 65 97 65 38 46 87 33 4
63 32 69 42 84 61 95 72 0 17 94 56 21 40 53 29 37 82 20 59
34 0 19 14 50 70 28 26 17 0 18 8 27 35 40 99 41 48 6 98
14 57 37 17 57 25 66 52 94 18 0 99 31 93 87 30 3 86 35 94
57 53 12 80 60 89 20 7 56 8 99 0 50 12 34 12 78 37 72 16
66 50 69 92 34 33 99 65 21 27 31 50 0 94 35 20 40 18 1 13
35 49 7 66 30 74 41 97 40 35 93 12 94 0 62 65 86 98 13 73
52 38 99 90 45 19 20 65 53 40 87 34 35 62 0 62 44 7 77 72
2 26 83 54 6 65 39 38 29 99 30 12 20 65 62 0 63 13 71 13
76 27 7 95 21 30 28 46 37 41 3 78 40 86 44 63 0 3 25 99
58 75 25 73 7 93 54 87 82 48 86 37 18 98 7 13 3 0 71 70
64 44 80 89 45 13 44 33 20 6 35 72 1 13 77 71 25 71 0 80
34 59 92 91 63 70 86 4 59 98 94 16 13 73 72 13 99 70 80 0

0 25 101 34 67 53 12 41 91 30 39 43 63 54 6 95 16 34 98 63
25 0 102 18 68 30 13 17 67 54 14 43 39 29 31 96 41 28 74 64
101 102 0 120 34 71 101 112 84 71 90 58 118 79 100 6 86 130 71 38
34 18 120 0 86 48 22 8 58 63 30 61 30 41 40 114 50 10 65 82
67 68 34 86 0 47 67 78 85 37 56 24 84 48 66 32 52 96 92 8
53 30 71 48 47 0 41 41 38 82 18 52 47 7 59 66 70 58 45 39
12 13 101 22 67 41 0 30 80 41 27 43 52 42 18 95 28 29 87 63
41 17 112 8 78 41 30 0 50 70 23 54 22 34 47 107 58 17 57 75
91 67 84 58 85 38 80 50 0 120 52 90 34 38 97 78 108 57 13 77
30 54 71 63 37 82 41 70 120 0 68 30 92 83 29 67 15 63 127 43
39 14 90 30 56 18 27 23 52 68 0 38 29 15 45 84 55 40 59 52
43 43 58 61 24 52 43 54 90 30 38 0 62 53 42 52 28 71 97 21
63 39 118 30 84 47 52 22 34 92 29 62 0 39 69 113 80 29 48 81
54 29 79 41 48 7 42 34 38 83 15 53 39 0 60 73 70 51 45 41
6 31 100 40 66 59 18 47 97 29 45 42 69 60 0 94 14 40 104 62
95 96 6 114 32 66 95 107 78 67 84 52 113 73 94 0 80 124 65 32
16 41 86 50 52 70 28 58 108 15 55 28 80 70 14 80 0 50 115 48
34 28 130 10 96 58 29 17 57 63 40 71 29 51 40 124 50 0 64 92
98 74 71 65 92 45 87 57 13 127 59 97 48 45 104 65 115 64 0 84
63 64 38 82 8 39 63 75 77 43 52 21 81 41 62 32 48 92 84 0
