80

0 72 45 0 73 63 14 40 84 60 50 89 35 28 21 81 62 74 35 85 29 37 55 37 75 89 0 34 0 60 25 55 10 30 80 20 79 100 28 19 73 23 94 13 41 60 82 89 15 0 84 32 35 30 60 17 6 86 100 36 7 37 48 23 34 11 59 47 57 8 22 80 85 12 25 56 66 98 2 94
72 0 76 2 70 73 67 24 27 38 32 40 54 18 11 56 10 5 58 64 35 28 51 91 90 31 24 31 73 58 58 67 10 58 85 67 35 49 8 7 38 92 57 53 45 99 38 68 77 96 58 84 75 28 36 40 90 78 7 77 81 50 30 4 88 59 16 33 51 81 20 98 10 91 39 2 58 29 31 43
45 76 0 88 59 97 75 60 37 47 83 17 47 64 10 62 51 73 53 58 10 75 12 51 91 54 47 10 5 45 66 1 12 82 14 55 3 16 54 83 18 0 87 89 49 59 32 15 84 55 61 20 24 36 65 72 38 18 25 10 46 93 64 60 2 53 5 3 27 43 79 50 1 4 64 100 31 64 4 77
0 2 88 0 84 0 29 36 7 84 85 46 53 82 98 56 55 94 20 40 52 97 20 1 39 7 41 89 3 17 62 37 99 77 72 47 64 29 30 17 48 41 29 12 29 78 84 2 92 86 36 41 67 32 85 3 42 74 91 33 1 9 17 72 4 39 88 56 12 9 94 42 55 26 93 14 74 29 16 12
73 70 59 84 0 67 20 49 47 6 29 51 46 48 11 80 77 8 2 32 84 41 46 80 60 68 63 31 30 46 49 69 31 80 40 82 65 66 25 76 97 99 6 39 74 12 90 65 40 12 5 64 13 50 83 57 41 47 93 71 50 71 62 91 8 33 50 13 64 0 27 56 37 50 11 98 58 16 30 31
63 73 97 0 67 0 31 54 84 2 71 8 96 38 39 39 54 87 33 52 3 97 94 15 24 16 43 80 47 8 44 3 67 44 32 55 96 3 98 17 63 73 24 54 14 35 21 85 59 88 70 40 58 5 35 65 45 88 4 56 85 83 66 80 20 90 100 72 0 16 17 51 44 2 78 82 89 11 23 56
14 67 75 29 20 31 0 7 82 7 29 65 17 35 29 31 9 82 52 4 5 49 51 35 42 12 36 45 34 32 64 72 67 32 60 65 87 70 23 95 52 80 48 78 40 44 75 76 22 98 65 88 99 24 1 100 67 92 59 77 59 2 16 26 86 4 53 78 76 47 46 40 21 85 98 14 28 98 31 79
40 24 60 36 49 54 7 0 55 79 64 42 82 3 3 48 51 75 10 16 72 48 15 81 99 59 78 9 7 10 69 51 76 11 82 86 27 46 87 82 5 93 44 74 25 57 26 26 100 2 81 40 46 22 40 18 49 45 98 78 78 57 35 55 26 41 31 34 51 67 86 2 63 86 79 72 2 82 24 77
84 27 37 7 47 84 82 55 0 54 55 87 17 81 95 31 4 63 30 4 16 82 57 43 1 12 22 16 97 63 58 19 74 26 23 7 41 81 63 18 83 91 9 13 78 9 56 36 66 82 22 36 87 29 56 90 57 22 24 85 39 1 67 63 42 85 7 48 71 19 57 40 49 10 2 86 50 73 69 64
60 38 47 84 6 2 7 79 54 0 37 10 27 1 6 3 85 85 98 57 4 18 81 80 79 95 69 53 88 26 95 70 49 15 93 30 43 64 46 89 62 72 40 10 45 72 63 73 98 1 40 47 11 64 54 21 91 88 79 55 54 29 78 97 88 68 70 62 2 100 52 76 62 78 35 66 57 8 21 76
50 32 83 85 29 71 29 64 55 37 0 42 25 26 67 64 14 68 76 18 4 62 87 49 61 54 65 22 72 64 41 67 75 97 69 40 63 60 95 45 47 12 49 87 11 29 77 5 16 55 80 25 83 10 32 89 73 72 83 6 1 10 81 81 68 88 91 63 70 63 81 30 95 12 55 81 92 97 16 65
89 40 17 46 51 8 65 42 87 10 42 0 46 63 66 9 59 13 25 87 35 62 95 50 80 54 1 76 9 78 57 16 89 51 91 12 17 70 98 38 10 94 1 1 38 70 69 62 28 37 98 75 42 28 6 32 83 96 27 60 96 80 29 28 48 39 68 51 45 98 23 70 34 6 11 30 41 23 83 2
35 54 47 53 46 96 17 82 17 27 25 46 0 89 70 1 59 74 76 38 97 2 93 32 89 48 39 2 91 90 23 56 72 43 0 46 12 99 12 38 54 10 70 52 45 63 96 29 0 20 30 33 45 63 33 0 70 0 46 44 56 80 36 15 6 0 19 68 17 37 11 49 94 42 44 33 62 100 55 80
28 18 64 82 48 38 35 3 81 1 26 63 89 0 10 34 52 91 56 31 19 96 71 13 16 88 19 13 2 2 75 98 38 17 53 62 52 73 10 14 74 11 50 84 76 30 7 80 2 92 90 78 71 18 44 1 92 55 62 38 84 44 61 85 92 8 26 43 30 40 75 85 86 34 29 3 84 42 32 9
