20

0 58 60 83 42 56 92 76 11 81 65 91 84 98 100 27 60 40 24 73
58 0 96 91 82 43 80 26 54 8 86 38 93 73 6 82 38 73 83 42
60 96 0 46 73 44 55 40 40 16 54 69 78 10 9 97 56 68 44 24
83 91 46 0 100 58 65 56 64 1 48 30 52 39 59 80 58 7 35 82
42 82 73 100 0 20 51 18 84 84 6 81 22 64 98 26 70 6 68 100
56 43 44 58 20 0 11 87 100 39 28 88 90 38 31 35 33 48 82 92
92 80 55 65 51 11 0 20 70 35 39 57 6 52 17 99 46 93 5 85
76 26 40 56 18 87 20 0 35 100 15 21 3 38 21 59 68 59 24 16
11 54 40 64 84 100 70 35 0 33 88 58 79 0 68 36 63 12 55 77
81 8 16 1 84 39 35 100 33 0 63 40 89 20 76 57 54 49 43 25
65 86 54 48 6 28 39 15 88 63 0 28 38 40 8 23 79 61 32 44
91 38 69 30 81 88 57 21 58 40 28 0 92 7 85 6 17 83 3 90
84 93 78 52 22 90 6 3 79 89 38 92 0 31 38 1 50 12 37 43
98 73 10 39 64 38 52 38 0 20 40 7 31 0 39 79 92 51 48 35
100 6 9 59 98 31 17 21 68 76 8 85 38 39 0 70 88 19 89 2
27 82 97 80 26 35 99 59 36 57 23 6 1 79 70 0 34 27 14 14
60 38 56 58 70 33 46 68 63 54 79 17 50 92 88 34 0 82 51 91
40 73 68 7 6 48 93 59 12 49 61 83 12 51 19 27 82 0 55 85
24 83 44 35 68 82 5 24 55 43 32 3 37 48 89 14 51 55 0 72
73 42 24 82 100 92 85 16 77 25 44 90 43 35 2 14 91 85 72 0

0 57 111 15 59 35 38 7 53 61 77 30 30 66 36 84 65 73 74 69
57 0 59 51 67 48 52 53 5 38 33 52 38 17 39 51 18 33 21 17
111 59 0 108 88 86 88 109 64 91 72 93 83 45 80 41 66 77 58 60
15 51 108 0 70 44 48 8 46 46 65 41 35 63 41 86 55 61 65 60
59 67 88 70 0 26 22 63 67 97 100 29 37 61 32 48 84 99 87 84
35 48 86 44 26 0 5 39 47 73 79 7 13 48 9 53 64 78 69 65
38 52 88 48 22 5 0 42 52 77 84 8 17 51 14 53 69 82 73 69
7 53 109 8 63 39 42 0 49 53 71 34 31 64 37 84 60 67 69 64
53 5 64 46 67 47 52 49 0 34 32 51 36 21 38 54 17 32 23 18
61 38 91 46 97 73 77 53 34 0 24 73 60 54 64 88 25 18 33 31
77 33 72 65 100 79 84 71 32 24 0 82 68 45 70 79 15 6 16 17
30 52 93 41 29 7 8 34 51 73 82 0 15 54 14 59 67 80 73 69
30 38 83 35 37 13 17 31 36 60 68 15 0 41 6 53 53 66 58 54
66 17 45 63 61 48 51 64 21 54 45 54 41 0 40 34 32 47 30 28
36 39 80 41 32 9 14 37 38 64 70 14 6 40 0 49 55 69 60 56
84 51 41 86 48 53 53 84 54 88 79 59 53 34 49 0 66 81 63 63
65 18 66 55 84 64 69 60 17 25 15 67 53 32 55 66 0 16 10 6
73 33 77 61 99 78 82 67 32 18 6 80 66 47 69 81 16 0 19 19
74 21 58 65 87 69 73 69 23 33 16 73 58 30 60 63 10 19 0 5
69 17 60 60 84 65 69 64 18 31 17 69 54 28 56 63 6 19 5 0
