40

0 74 65 80 81 67 35 47 79 98 8 4 6 91 84 31 78 98 93 85 79 95 3 95 57 38 39 34 81 43 47 47 43 46 48 43 32 39 19 56
74 0 67 59 1 80 20 10 26 34 26 67 19 88 41 83 2 51 20 26 16 90 87 2 24 86 60 11 50 99 69 7 76 10 21 36 66 31 87 8
65 67 0 68 22 43 23 31 15 58 6 91 96 16 69 5 55 73 52 31 57 20 71 89 1 72 35 3 86 33 1 54 98 95 7 22 90 99 5 43
80 59 68 0 48 17 11 6 41 66 59 95 96 87 64 11 91 48 65 82 16 32 92 55 66 36 43 90 34 18 91 87 71 91 16 90 79 32 44 72
81 1 22 48 0 88 52 88 41 12 96 81 8 84 92 52 68 63 51 86 42 88 48 66 24 100 21 80 15 71 12 14 65 27 74 93 67 66 78 75
67 80 43 17 88 0 52 33 47 54 100 97 97 50 66 82 65 8 48 100 85 77 44 20 55 29 68 100 48 59 39 44 10 2 11 84 2 39 10 77
35 20 23 11 52 52 0 45 78 62 70 16 97 32 35 49 84 76 0 71 69 78 51 33 27 68 58 82 35 34 95 25 3 6 1 57 16 55 26 29
47 10 31 6 88 33 45 0 90 100 0 7 58 12 61 74 27 5 36 41 26 16 22 60 15 55 55 18 85 15 67 89 98 82 92 77 53 79 58 90
79 26 15 41 41 47 78 90 0 6 92 14 77 0 54 85 42 89 25 87 78 60 64 88 41 76 7 14 39 18 95 83 85 68 17 20 28 25 48 79
98 34 58 66 12 54 62 100 6 0 66 12 9 71 53 67 34 62 70 65 28 73 16 29 2 34 84 61 5 5 60 51 9 6 8 49 78 47 88 66
8 26 6 59 96 100 70 0 92 66 0 73 40 32 32 57 46 73 23 24 74 21 58 58 39 86 86 77 91 89 86 30 24 87 77 15 23 93 12 30
4 67 91 95 81 97 16 7 14 12 73 0 26 32 92 6 14 8 50 75 82 95 56 33 54 71 71 87 49 38 14 97 19 92 66 76 59 56 63 85
6 19 96 96 8 97 97 58 77 9 40 26 0 65 17 40 18 87 91 67 11 45 50 23 97 88 34 26 43 48 58 17 27 84 57 70 53 3 6 9
91 88 16 87 84 50 32 12 0 71 32 32 65 0 97 34 67 77 27 66 33 3 14 37 5 85 60 10 33 83 43 27 41 35 41 36 68 98 14 68
84 41 69 64 92 66 35 61 54 53 32 92 17 97 0 2 92 45 8 54 52 22 36 99 42 58 88 29 40 74 65 39 74 30 92 21 68 42 48 28
31 83 5 11 52 82 49 74 85 67 57 6 40 34 2 0 31 78 96 29 21 78 83 30 90 72 33 74 88 80 6 48 59 64 37 13 76 78 79 12
78 2 55 91 68 65 84 27 42 34 46 14 18 67 92 31 0 56 36 42 91 57 62 11 56 62 92 77 99 31 22 14 13 11 50 49 24 47 8 1
98 51 73 48 63 8 76 5 89 62 73 8 87 77 45 78 56 0 48 29 98 53 89 67 9 49 69 18 13 40 19 0 59 84 15 74 21 32 42 74
93 20 52 65 51 48 0 36 25 70 23 50 91 27 8 96 36 48 0 76 43 22 72 69 79 65 9 45 48 20 44 77 100 16 6 77 90 68 94 68
85 26 31 82 86 100 71 41 87 65 24 75 67 66 54 29 42 29 76 0 95 79 2 11 0 68 19 97 43 72 64 70 40 84 17 9 92 75 11 44
79 16 57 16 42 85 69 26 78 28 74 82 11 33 52 21 91 98 43 95 0 69 4 11 56 71 41 91 57 35 48 26 64 93 13 100 14 44 24 88
95 90 20 32 88 77 78 16 60 73 21 95 45 3 22 78 57 53 22 79 69 0 36 61 42 73 14 49 8 17 73 15 88 29 78 73 33 40 100 87
3 87 71 92 48 44 51 22 64 16 58 56 50 14 36 83 62 89 72 2 4 36 0 65 70 55 78 46 61 42 68 67 25 53 45 43 5 54 32 52
95 2 89 55 66 20 33 60 88 29 58 33 23 37 99 30 11 67 69 11 11 61 65 0 65 80 28 17 3 60 44 95 74 72 60 52 29 47 96 68
57 24 1 66 24 55 27 15 41 2 39 54 97 5 42 90 56 9 79 0 56 42 70 65 0 87 64 35 29 87 76 91 5 71 47 49 35 44 14 51
38 86 72 36 100 29 68 55 76 34 86 71 88 85 58 72 62 49 65 68 71 73 55 80 87 0 37 7 12 100 19 75 7 78 76 73 63 15 97 80
39 60 35 43 21 68 58 55 7 84 86 71 34 60 88 33 92 69 9 19 41 14 78 28 64 37 0 81 54 77 100 30 32 6 58 83 69 39 7 78
34 11 3 90 80 100 82 18 14 61 77 87 26 10 29 74 77 18 45 97 91 49 46 17 35 7 81 0 31 4 33 89 93 66 39 42 24 27 75 82
81 50 86 34 15 48 35 85 39 5 91 49 43 33 40 88 99 13 48 43 57 8 61 3 29 12 54 31 0 20 98 23 51 85 44 24 68 24 57 20
43 99 33 18 71 59 34 15 18 5 89 38 48 83 74 80 31 40 20 72 35 17 42 60 87 100 77 4 20 0 20 87 0 26 76 0 77 4 36 95
47 69 1 91 12 39 95 67 95 60 86 14 58 43 65 6 22 19 44 64 48 73 68 44 76 19 100 33 98 20 0 35 42 33 65 23 59 63 71 51
47 7 54 87 14 44 25 89 83 51 30 97 17 27 39 48 14 0 77 70 26 15 67 95 91 75 30 89 23 87 35 0 78 13 34 55 70 35 14 86
43 76 98 71 65 10 3 98 85 9 24 19 27 41 74 59 13 59 100 40 64 88 25 74 5 7 32 93 51 0 42 78 0 43 24 6 48 24 9 2
46 10 95 91 27 2 6 82 68 6 87 92 84 35 30 64 11 84 16 84 93 29 53 72 71 78 6 66 85 26 33 13 43 0 88 1 30 38 83 42
48 21 7 16 74 11 1 92 17 8 77 66 57 41 92 37 50 15 6 17 13 78 45 60 47 76 58 39 44 76 65 34 24 88 0 91 93 74 25 18
43 36 22 90 93 84 57 77 20 49 15 76 70 36 21 13 49 74 77 9 100 73 43 52 49 73 83 42 24 0 23 55 6 1 91 0 75 87 50 73
32 66 90 79 67 2 16 53 28 78 23 59 53 68 68 76 24 21 90 92 14 33 5 29 35 63 69 24 68 77 59 70 48 30 93 75 0 96 58 31
39 31 99 32 66 39 55 79 25 47 93 56 3 98 42 78 47 32 68 75 44 40 54 47 44 15 39 27 24 4 63 35 24 38 74 87 96 0 59 73
19 87 5 44 78 10 26 58 48 88 12 63 6 14 48 79 8 42 94 11 24 100 32 96 14 97 7 75 57 36 71 14 9 83 25 50 58 59 0 62
56 8 43 72 75 77 29 90 79 66 30 85 9 68 28 12 1 74 68 44 88 87 52 68 51 80 78 82 20 95 51 86 2 42 18 73 31 73 62 0

0 32 36 78 76 63 17 51 43 60 32 96 32 48 70 27 59 29 76 31 75 76 35 80 33 87 89 31 67 53 68 54 42 86 23 92 20 29 100 32
32 0 56 60 55 31 35 36 51 34 26 67 23 37 40 41 28 7 57 18 46 49 38 66 30 55 58 42 58 51 55 25 10 69 9 72 27 16 68 13
36 56 0 71 74 84 22 85 20 67 67 106 66 43 85 15 84 57 71 64 102 82 26 68 32 103 106 17 52 36 59 69 65 77 50 85 55 43 120 63
78 60 71 0 10 59 67 92 52 29 87 47 83 31 45 61 67 68 4 78 79 27 47 11 46 58 60 57 22 36 13 42 59 9 65 14 84 50 78 73
76 55 74 10 0 50 66 85 55 21 81 38 78 31 36 62 59 62 6 72 70 17 49 20 46 48 50 59 29 41 19 34 52 17 61 17 80 47 68 67
63 31 84 59 50 0 65 42 74 30 47 42 44 52 16 69 10 35 55 40 21 35 61 68 53 25 28 69 67 68 60 19 21 67 40 65 54 41 37 35
17 35 22 67 66 65 0 63 27 54 46 92 44 36 69 10 64 36 65 42 81 70 20 67 21 86 89 15 52 37 56 52 45 74 28 81 35 25 102 41
51 36 85 92 85 42 63 0 85 64 19 83 20 73 57 72 31 30 89 21 37 74 72 100 65 64 67 74 93 86 89 51 33 101 37 102 33 51 68 23
43 51 20 52 55 74 27 85 0 52 69 89 67 26 72 16 76 55 52 64 94 65 14 48 22 89 92 12 32 16 39 56 58 57 48 66 60 35 108 62
60 34 67 29 21 30 54 64 52 0 60 39 57 26 21 53 38 42 26 51 51 16 41 38 35 38 40 51 38 42 30 13 31 38 42 38 61 31 57 46
32 26 67 87 81 47 46 19 69 60 0 88 3 62 61 55 39 19 84 9 51 73 57 92 51 72 75 58 83 73 81 49 30 95 23 98 13 39 80 14
96 67 106 47 38 42 92 83 89 39 88 0 85 63 27 92 52 73 44 80 53 24 79 58 74 21 21 89 67 77 57 42 58 51 75 43 93 68 36 75
32 23 66 83 78 44 44 20 67 57 3 85 0 59 58 54 36 16 81 6 49 70 55 89 49 69 72 56 80 71 78 46 27 92 21 95 13 36 78 11
48 37 43 31 31 52 36 73 26 26 62 63 59 0 46 31 56 44 30 54 73 39 17 32 15 64 67 27 21 16 21 33 41 38 39 45 57 23 83 50
70 40 85 45 36 16 69 57 72 21 61 27 58 46 0 70 27 45 42 52 34 19 60 56 53 18 21 69 58 62 50 17 31 53 49 50 65 44 36 47
27 41 15 61 62 69 10 72 16 53 55 92 54 31 70 0 69 43 60 51 86 68 14 60 18 88 91 5 45 29 49 54 50 68 36 75 45 28 105 49
59 28 84 67 59 10 64 31 76 38 39 52 36 56 27 69 0 30 64 32 18 45 63 76 55 34 36 69 74 72 67 26 19 75 37 74 47 41 42 28
29 7 57 68 62 35 36 30 55 42 19 73 16 44 45 43 30 0 65 11 47 56 42 73 35 60 63 45 65 56 62 32 15 76 8 79 20 21 72 7
76 57 71 4 6 55 65 89 52 26 84 44 81 30 42 60 64 65 0 75 75 24 47 14 45 55 56 56 23 37 14 38 56 12 63 15 82 48 74 70
31 18 64 78 72 40 42 21 64 51 9 80 6 54 52 51 32 11 75 0 46 65 51 84 44 65 67 53 75 66 73 40 22 87 16 89 16 32 74 5
75 46 102 79 70 21 81 37 94 51 51 53 49 73 34 86 18 47 75 46 0 54 80 89 72 32 33 87 89 88 81 40 36 87 54 84 62 59 31 43
76 49 82 27 17 35 70 74 65 16 73 24 70 39 19 68 45 56 24 65 54 0 55 38 50 31 33 65 44 52 34 24 43 34 57 30 75 46 50 59
35 38 26 47 49 61 20 72 14 41 57 79 55 17 60 14 63 42 47 51 80 55 0 47 8 77 80 10 32 17 36 44 45 54 35 62 49 22 95 49
80 66 68 11 20 68 67 100 48 38 92 58 89 32 56 60 76 73 14 84 89 38 47 0 47 69 71 56 16 33 12 50 66 10 70 19 89 54 88 79
33 30 32 46 46 53 21 65 22 35 51 74 49 15 53 18 55 35 45 44 72 50 8 47 0 71 73 16 34 22 36 36 37 54 28 60 44 14 88 41
87 55 103 58 48 25 86 64 89 38 72 21 69 64 18 88 34 60 55 65 32 31 77 69 71 0 3 86 74 79 65 34 45 64 64 59 79 61 20 60
89 58 106 60 50 28 89 67 92 40 75 21 72 67 21 91 36 63 56 67 33 33 80 71 73 3 0 89 76 82 67 37 48 65 67 60 82 64 18 63
31 42 17 57 59 69 15 74 12 51 58 89 56 27 69 5 69 45 56 53 87 65 10 56 16 86 89 0 40 24 45 52 51 63 38 71 48 28 104 51
67 58 52 22 29 67 52 93 32 38 83 67 80 21 58 45 74 65 23 75 89 44 32 16 34 74 76 40 0 17 10 48 60 25 60 34 78 44 93 71
53 51 36 36 41 68 37 86 16 42 73 77 71 16 62 29 72 56 37 66 88 52 17 33 22 79 82 24 17 0 24 49 56 41 50 50 66 35 99 63
68 55 59 13 19 60 56 89 39 30 81 57 78 21 50 49 67 62 14 73 81 34 36 12 36 65 67 45 10 24 0 42 56 18 58 26 77 43 84 68
54 25 69 42 34 19 52 51 56 13 49 42 46 33 17 54 26 32 38 40 40 24 44 50 36 34 37 52 48 49 42 0 19 50 33 51 52 27 52 35
42 10 65 59 52 21 45 33 58 31 30 58 27 41 31 50 19 15 56 22 36 43 45 66 37 45 48 51 60 56 56 19 0 68 19 69 34 23 58 16
86 69 77 9 17 67 74 101 57 38 95 51 92 38 53 68 75 76 12 87 87 34 54 10 54 64 65 63 25 41 18 50 68 0 74 10 93 59 83 82
23 9 50 65 61 40 28 37 48 42 23 75 21 39 49 36 37 8 63 16 54 57 35 70 28 64 67 38 60 50 58 33 19 74 0 78 19 16 77 14
92 72 85 14 17 65 81 102 66 38 98 43 95 45 50 75 74 79 15 89 84 30 62 19 60 59 60 71 34 50 26 51 69 10 78 0 97 63 77 84
20 27 55 84 80 54 35 33 60 61 13 93 13 57 65 45 47 20 82 16 62 75 49 89 44 79 82 48 78 66 77 52 34 93 19 97 0 34 89 19
29 16 43 50 47 41 25 51 35 31 39 68 36 23 44 28 41 21 48 32 59 46 22 54 14 61 64 28 44 35 43 27 23 59 16 63 34 0 77 28
100 68 120 78 68 37 102 68 108 57 80 36 78 83 36 105 42 72 74 74 31 50 95 88 88 20 18 104 93 99 84 52 58 83 77 77 89 77 0 70
32 13 63 73 67 35 41 23 62 46 14 75 11 50 47 49 28 7 70 5 43 59 49 79 41 60 63 51 71 63 68 35 16 82 14 84 19 28 70 0
