20

0 23 14 44 86 32 53 34 16 89 7 77 39 81 40 76 69 37 97 28
23 0 48 58 55 1 10 85 6 43 72 55 72 5 88 90 13 43 68 8
14 48 0 59 65 7 28 25 34 38 31 37 72 23 79 72 25 32 49 13
44 58 59 0 75 87 99 73 4 55 8 78 70 82 60 78 1 27 77 44
86 55 65 75 0 95 49 97 19 11 87 37 91 96 75 15 10 57 37 16
32 1 7 87 95 0 2 70 21 23 35 22 31 43 55 82 96 77 22 68
53 10 28 99 49 2 0 75 91 90 27 9 46 60 55 93 5 38 95 0
34 85 25 73 97 70 75 0 3 8 18 55 40 4 88 48 91 29 65 61
16 6 34 4 19 21 91 3 0 45 67 23 51 59 62 17 82 20 97 56
89 43 38 55 11 23 90 8 45 0 4 79 99 92 26 5 87 45 34 36
7 72 31 8 87 35 27 18 67 4 0 17 18 57 10 76 79 18 22 70
77 55 37 78 37 22 9 55 23 79 17 0 61 45 4 58 55 75 81 31
39 72 72 70 91 31 46 40 51 99 18 61 0 56 70 24 29 91 59 12
81 5 23 82 96 43 60 4 59 92 57 45 56 0 41 18 12 85 23 55
40 88 79 60 75 55 55 88 62 26 10 4 70 41 0 38 67 86 22 38
76 90 72 78 15 82 93 48 17 5 76 58 24 18 38 0 17 8 80 23
69 13 25 1 10 96 5 91 82 87 79 55 29 12 67 17 0 79 4 59
37 43 32 27 57 77 38 29 20 45 18 75 91 85 86 8 79 0 73 92
97 68 49 77 37 22 95 65 97 34 22 81 59 23 22 80 4 73 0 76
28 8 13 44 16 68 0 61 56 36 70 31 12 55 38 23 59 92 76 0

0 46 73 40 20 65 57 12 63 14 84 29 16 73 58 28 36 47 39 81
46 0 47 25 42 28 18 58 87 48 64 58 57 46 63 41 26 73 32 56
73 47 0 34 80 22 62 85 74 82 17 63 73 2 41 83 37 67 34 9
40 25 34 0 47 27 42 52 63 49 47 39 44 34 38 50 4 51 8 42
20 42 80 47 0 68 47 23 82 9 94 49 36 80 74 9 44 67 49 89
65 28 22 27 68 0 41 78 84 72 39 65 71 20 54 68 31 74 32 30
57 18 62 42 47 41 0 67 104 55 79 74 70 60 81 43 44 90 50 71
12 58 85 52 23 78 67 0 66 14 95 35 18 85 67 32 48 51 50 93
63 87 74 63 82 84 104 66 0 76 71 34 48 75 33 90 61 15 56 75
14 48 82 49 9 72 55 14 76 0 95 43 29 82 72 17 45 61 49 91
84 64 17 47 94 39 79 95 71 95 0 68 81 19 39 98 50 68 46 9
29 58 63 39 49 65 74 35 34 43 68 0 17 64 34 57 35 18 33 69
16 57 73 44 36 71 70 18 48 29 81 17 0 74 50 44 40 33 40 80
73 46 2 34 80 20 60 85 75 82 19 64 74 0 42 83 37 68 35 10
58 63 41 38 74 54 81 67 33 72 39 34 50 42 0 81 38 29 32 43
28 41 83 50 9 68 43 32 90 17 98 57 44 83 81 0 48 75 53 92
36 26 37 4 44 31 44 48 61 45 50 35 40 37 38 48 0 48 6 46
47 73 67 51 67 74 90 51 15 61 68 18 33 68 29 75 48 0 43 70
39 32 34 8 49 32 50 50 56 49 46 33 40 35 32 53 6 43 0 42
81 56 9 42 89 30 71 93 75 91 9 69 80 10 43 92 46 70 42 0
