120

0 89 18 42 30 8 29 97 83 13 6 66 4 59 23 98 52 63 54 0 41 77 87 30 39 18 1 59 95 18 61 31 23 11 73 81 23 15 90 11 51 38 76 67 90 57 26 18 88 97 97 78 18 7 12 4 70 47 98 78 40 66 19 79 37 54 61 45 77 56 87 33 49 50 73 32 81 42 17 66 2 3 50 51 54 11 76 37 62 87 8 49 46 49 56 92 53 61 55 56 98 60 36 53 60 33 43 55 50 57 7 44 12 13 53 3 25 80 0 75
89 0 21 49 52 88 95 98 57 20 15 62 86 11 5 44 29 38 4 59 75 31 64 28 45 5 84 5 87 84 82 24 21 26 12 29 41 44 17 45 54 34 15 53 68 21 55 30 28 48 11 55 34 31 60 61 19 93 31 83 48 1 7 49 52 49 88 96 35 13 44 25 59 54 19 30 88 80 96 11 65 54 12 83 4 29 79 10 67 97 29 72 81 41 72 91 58 1 99 74 84 27 64 55 50 29 47 3 23 29 9 86 84 40 84 33 66 96 7 56
18 21 0 70 74 30 8 28 98 28 87 89 27 46 75 100 86 12 22 92 62 72 18 73 35 27 76 47 74 4 7 39 56 23 5 32 6 73 29 51 90 24 82 54 53 42 52 0 50 37 91 31 80 53 37 77 50 75 75 2 92 69 69 34 92 69 85 3 65 54 62 60 5 31 26 41 18 26 4 60 78 60 19 27 94 24 63 80 24 81 38 94 38 93 10 80 78 51 96 86 71 13 83 83 55 0 4 38 14 80 28 20 5 17 60 73 70 43 20 17
42 49 70 0 29 28 23 21 77 54 79 75 2 53 83 19 24 23 87 17 48 35 59 42 4 32 90 62 70 75 49 99 9 36 82 69 45 27 37 54 39 96 57 6 15 4 24 24 98 72 59 14 51 97 28 52 43 36 30 77 55 88 7 9 98 79 10 65 61 20 85 76 93 11 44 76 93 14 5 39 40 72 83 40 79 51 2 15 37 5 87 76 96 65 84 11 80 70 61 68 69 58 26 7 24 41 24 69 57 35 6 98 18 53 14 33 89 76 86 65
30 52 74 29 0 67 34 92 42 96 49 75 98 84 95 46 91 38 91 54 71 1 68 31 99 90 39 33 41 17 27 36 90 15 8 89 46 4 36 80 86 42 90 99 69 48 98 32 10 63 11 54 46 7 48 37 44 12 72 57 65 15 53 56 58 77 43 57 74 45 59 84 65 80 17 17 90 37 7 22 61 7 24 13 41 69 7 7 31 37 73 24 83 52 94 24 53 14 19 20 33 35 69 68 51 28 99 16 60 82 41 3 0 67 54 27 0 41 42 27
8 88 30 28 67 0 88 51 90 21 57 53 35 50 60 58 45 2 16 99 80 22 55 5 43 13 36 42 79 85 40 14 87 76 70 65 69 25 65 74 44 25 91 58 53 42 48 18 18 76 14 60 22 10 57 23 41 3 15 66 91 75 78 49 80 95 60 3 59 60 60 99 99 99 52 24 21 35 56 45 57 46 96 31 19 50 0 19 20 98 4 69 29 82 31 91 70 26 73 38 18 96 36 2 5 52 45 44 4 78 5 78 16 7 89 58 4 90 58 71
29 95 8 23 34 88 0 35 3 59 30 11 3 39 61 22 47 78 16 42 73 83 73 78 3 50 76 90 13 18 48 7 7 33 83 26 87 49 10 35 77 31 73 46 35 36 44 26 33 87 53 6 0 19 44 37 72 78 36 42 28 71 99 2 86 12 44 26 29 100 94 20 8 13 21 75 20 41 9 14 4 73 2 89 71 36 96 48 67 73 44 18 41 17 84 56 37 86 66 79 45 38 46 59 100 90 91 16 27 79 77 99 21 28 95 83 15 17 71 61
97 98 28 21 92 51 35 0 8 1 30 65 31 78 80 66 17 78 13 49 85 32 23 26 90 16 14 29 4 77 18 65 79 45 79 27 11 2 90 30 58 21 68 77 36 54 83 11 100 22 24 34 6 37 19 28 80 65 5 99 13 15 22 41 38 58 81 91 69 84 51 89 57 47 82 37 12 27 5 49 16 54 49 35 49 85 95 43 35 29 49 46 33 11 22 68 11 68 64 56 36 61 83 84 63 39 25 20 64 76 67 55 21 25 66 14 94 14 71 0
83 57 98 77 42 90 3 8 0 50 11 79 90 22 17 17 38 51 35 1 0 44 72 22 68 65 80 35 33 65 78 65 58 25 14 41 2 86 34 33 28 26 67 94 21 95 25 9 0 89 79 35 87 31 37 88 60 17 82 8 62 10 77 19 26 19 4 18 14 65 18 35 64 58 100 21 63 44 46 9 48 5 91 91 45 50 39 24 70 11 69 79 10 19 10 85 20 77 45 89 53 86 44 37 19 81 84 55 11 53 28 37 32 30 73 22 36 52 45 20
13 20 28 54 96 21 59 1 50 0 33 38 32 1 70 12 92 6 23 93 51 41 50 86 41 71 16 45 60 100 1 14 48 66 34 89 39 79 86 28 34 28 33 95 95 55 16 85 61 55 50 84 10 32 20 92 100 97 81 73 41 62 69 15 46 11 54 77 3 91 82 20 1 85 31 42 52 29 55 33 93 80 88 86 17 83 33 49 47 5 63 53 34 88 40 80 69 77 69 54 3 7 27 72 70 32 88 39 90 71 57 11 34 51 40 21 23 87 54 96
