100

0 61 17 77 54 13 78 69 34 81 88 46 4 21 22 97 67 10 37 93 60 18 67 44 25 52 35 42 85 81 8 7 71 19 60 78 40 57 9 49 54 10 20 47 42 44 94 22 30 41 21 63 89 52 97 55 37 41 19 21 13 47 31 49 18 80 46 53 99 18 93 90 62 63 90 72 88 88 34 50 48 50 18 29 17 78 12 39 98 63 27 93 52 21 82 73 82 86 8 100
61 0 38 55 50 9 9 91 73 27 7 61 47 75 45 31 39 64 16 93 38 55 45 74 40 76 60 61 12 99 53 2 9 69 85 16 41 73 23 97 50 0 52 3 70 47 61 82 91 83 21 44 45 56 25 29 40 89 91 69 24 69 69 42 57 16 12 11 45 25 81 20 89 100 71 56 95 94 22 84 24 5 88 76 25 38 12 69 83 31 65 62 31 94 58 54 38 66 76 68
17 38 0 41 3 11 33 92 71 19 21 96 29 54 42 73 57 86 3 46 78 53 56 23 84 17 45 19 58 70 94 54 68 81 73 97 1 50 58 11 56 89 43 13 97 99 82 8 40 83 74 74 17 41 46 3 83 3 47 23 15 9 33 13 19 19 35 43 68 53 80 37 95 88 86 57 45 37 7 82 87 59 100 2 84 55 19 60 52 26 98 48 92 93 52 15 100 34 68 25
77 55 41 0 62 20 52 73 8 79 65 61 35 5 80 93 90 90 71 48 22 66 38 88 71 91 42 89 73 94 67 17 48 33 32 67 70 37 68 83 91 9 70 50 18 53 77 6 82 98 17 60 22 66 46 95 69 43 44 0 52 58 73 80 97 89 55 65 48 9 71 1 1 99 51 34 26 65 88 40 67 53 2 77 51 60 7 99 23 94 92 56 36 25 59 46 31 82 65 0
54 50 3 62 0 8 8 4 97 34 80 85 0 1 40 41 73 55 33 31 57 54 50 81 45 12 63 92 18 56 50 66 0 72 70 1 17 26 89 4 32 41 99 70 96 9 18 63 61 74 37 30 100 30 5 63 95 67 2 94 92 8 2 94 7 80 88 80 82 81 79 12 52 63 63 96 50 90 2 86 90 8 67 69 60 48 59 5 6 45 99 100 99 47 95 72 77 38 82 91
13 9 11 20 8 0 31 48 52 17 96 9 11 49 41 65 55 77 68 2 67 12 37 44 53 27 6 44 22 46 26 45 76 93 16 50 22 63 47 64 47 43 46 15 62 44 19 8 2 38 38 9 3 4 86 35 99 99 80 17 70 44 10 74 79 100 93 22 66 35 38 73 32 12 43 5 7 57 28 47 92 69 98 98 46 7 30 40 99 42 88 3 34 44 86 15 5 35 55 39
78 9 33 52 8 31 0 9 96 79 62 90 17 56 59 6 85 71 66 67 45 15 67 79 53 67 84 79 41 56 3 14 23 46 43 51 31 97 94 98 81 67 38 86 17 70 76 56 0 52 80 74 97 34 34 63 85 84 9 68 7 88 87 0 31 92 0 12 80 5 56 2 27 33 56 78 63 61 57 37 95 34 78 27 27 31 62 76 45 86 15 78 76 27 67 58 14 63 97 25
69 91 92 73 4 48 9 0 23 48 25 35 89 51 86 60 72 33 10 63 84 92 28 68 88 14 35 73 58 59 82 34 39 69 63 39 14 1 59 64 46 32 18 70 23 55 92 6 39 32 32 7 84 84 5 44 83 51 25 31 100 92 99 59 88 86 72 30 46 37 58 14 48 17 75 31 73 76 43 44 59 42 89 90 51 40 56 81 47 42 72 38 90 31 42 75 64 33 16 61
34 73 71 8 97 52 96 23 0 19 27 78 86 45 84 28 82 86 59 15 23 52 15 52 66 72 94 52 90 14 29 93 3 72 14 54 90 65 55 55 96 74 60 5 61 17 76 67 73 4 62 94 48 40 79 100 9 55 89 47 68 40 38 89 54 24 92 44 30 33 62 7 9 34 100 2 17 15 99 80 32 23 93 89 53 55 20 69 81 21 32 84 14 31 7 1 54 82 32 78
81 27 19 79 34 17 79 48 19 0 94 53 91 61 46 44 50 56 29 1 51 3 80 70 89 40 0 28 8 18 76 36 62 34 77 22 31 13 81 54 30 90 63 3 78 13 98 44 83 29 57 97 58 13 7 82 3 9 8 86 25 9 78 84 31 57 75 2 45 97 20 86 84 92 40 19 18 5 6 64 63 76 57 14 4 49 51 71 95 30 67 71 62 51 10 33 95 45 53 42
