20

0 81 73 24 90 35 15 87 16 9 72 35 67 11 78 45 53 82 90 30
81 0 48 38 35 78 30 33 32 54 14 9 21 42 98 90 55 86 2 32
73 48 0 52 53 40 28 39 41 54 7 8 88 5 99 76 4 41 72 55
24 38 52 0 99 49 1 60 83 17 90 70 73 38 44 96 52 76 28 2
90 35 53 99 0 63 83 69 64 86 40 53 1 30 23 23 96 88 42 45
35 78 40 49 63 0 17 30 87 79 24 46 13 80 95 78 62 89 23 14
15 30 28 1 83 17 0 40 6 0 70 90 16 57 86 88 78 26 20 87
87 33 39 60 69 30 40 0 75 55 79 44 77 56 15 9 92 58 32 97
16 32 41 83 64 87 6 75 0 32 77 65 36 72 4 11 50 98 76 97
9 54 54 17 86 79 0 55 32 0 81 29 45 67 30 48 38 96 29 77
72 14 7 90 40 24 70 79 77 81 0 77 79 56 73 54 10 77 1 61
35 9 8 70 53 46 90 44 65 29 77 0 67 7 60 63 55 94 13 18
67 21 88 73 1 13 16 77 36 45 79 67 0 17 97 67 51 96 28 56
11 42 5 38 30 80 57 56 72 67 56 7 17 0 9 89 79 16 23 60
78 98 99 44 23 95 86 15 4 30 73 60 97 9 0 43 18 89 49 25
45 90 76 96 23 78 88 9 11 48 54 63 67 89 43 0 26 13 77 22
53 55 4 52 96 62 78 92 50 38 10 55 51 79 18 26 0 24 4 67
82 86 41 76 88 89 26 58 98 96 77 94 96 16 89 13 24 0 59 71
90 2 72 28 42 23 20 32 76 29 1 13 28 23 49 77 4 59 0 68
30 32 55 2 45 14 87 97 97 77 61 18 56 60 25 22 67 71 68 0

0 48 61 18 16 40 34 54 52 65 66 12 52 38 52 20 57 37 49 63
48 0 17 30 57 29 70 31 5 70 19 53 99 45 99 28 9 19 45 22
61 17 0 44 72 30 87 23 18 65 17 63 110 62 111 43 13 36 62 31
18 30 44 0 29 28 45 40 34 63 48 25 70 33 70 2 39 21 41 46
16 57 72 29 0 55 18 68 60 81 74 26 51 32 50 30 66 41 43 68
40 29 30 28 55 0 72 14 34 42 44 38 84 59 84 28 35 37 64 50
34 70 87 45 18 72 0 85 72 99 86 43 55 34 54 45 79 53 44 77
54 31 23 40 68 14 85 0 35 42 40 52 97 69 97 40 33 45 73 51
52 5 18 34 60 34 72 35 0 75 14 57 104 45 104 32 6 20 44 17
65 70 65 63 81 42 99 42 75 0 82 56 85 96 86 64 75 78 103 91
66 19 17 48 74 44 86 40 14 82 0 71 118 56 118 47 10 33 53 16
12 53 63 25 26 38 43 52 57 56 71 0 47 50 47 26 62 45 60 70
52 99 110 70 51 84 55 97 104 85 118 47 0 83 1 71 109 88 94 115
38 45 62 33 32 59 34 69 45 96 56 50 83 0 82 32 51 26 11 45
52 99 111 70 50 84 54 97 104 86 118 47 1 82 0 72 109 88 93 115
20 28 43 2 30 28 45 40 32 64 47 26 71 32 72 0 38 19 39 44
57 9 13 39 66 35 79 33 6 75 10 62 109 51 109 38 0 26 50 18
37 19 36 21 41 37 53 45 20 78 33 45 88 26 88 19 26 0 28 27
49 45 62 41 43 64 44 73 44 103 53 60 94 11 93 39 50 28 0 40
63 22 31 46 68 50 77 51 17 91 16 70 115 45 115 44 18 27 40 0
