20

0 41 96 93 99 57 69 16 83 66 57 37 97 75 67 19 46 72 98 74
41 0 73 26 49 68 28 15 16 84 59 54 7 6 52 13 22 81 97 50
96 73 0 86 79 84 91 12 35 57 83 10 3 71 97 67 13 62 95 13
93 26 86 0 4 87 63 51 50 51 53 84 78 69 54 73 10 46 12 80
99 49 79 4 0 4 88 100 61 7 71 52 72 6 79 95 49 0 46 6
57 68 84 87 4 0 39 64 9 23 68 52 34 13 70 34 50 11 18 49
69 28 91 63 88 39 0 69 25 27 84 45 68 73 20 52 15 9 37 24
16 15 12 51 100 64 69 0 77 99 29 73 22 39 2 60 80 4 85 43
83 16 35 50 61 9 25 77 0 82 48 14 44 85 58 27 82 71 61 86
66 84 57 51 7 23 27 99 82 0 3 19 88 86 84 78 98 68 95 14
57 59 83 53 71 68 84 29 48 3 0 18 39 60 84 3 2 62 49 59
37 54 10 84 52 52 45 73 14 19 18 0 1 27 19 73 64 66 21 18
97 7 3 78 72 34 68 22 44 88 39 1 0 13 90 16 9 9 62 89
75 6 71 69 6 13 73 39 85 86 60 27 13 0 30 84 63 70 84 83
67 52 97 54 79 70 20 2 58 84 84 19 90 30 0 26 6 34 26 87
19 13 67 73 95 34 52 60 27 78 3 73 16 84 26 0 34 46 22 36
46 22 13 10 49 50 15 80 82 98 2 64 9 63 6 34 0 42 78 22
72 81 62 46 0 11 9 4 71 68 62 66 9 70 34 46 42 0 18 71
98 97 95 12 46 18 37 85 61 95 49 21 62 84 26 22 78 18 0 99
74 50 13 80 6 49 24 43 86 14 59 18 89 83 87 36 22 71 99 0

0 82 67 22 16 27 25 23 87 47 73 53 84 26 53 82 46 15 71 44
82 0 72 68 78 78 61 68 52 48 51 49 64 64 37 39 53 79 27 93
67 72 0 46 51 86 46 75 34 31 24 27 22 43 41 40 28 52 45 38
22 68 46 0 10 41 8 32 66 26 52 32 62 5 34 61 24 11 52 32
16 78 51 10 0 41 18 33 74 36 61 41 69 15 45 71 34 1 62 29
27 78 86 41 41 0 39 11 98 59 86 66 99 43 59 90 60 40 75 70
25 61 46 8 18 39 0 29 62 22 49 28 60 6 28 57 22 18 46 39
23 68 75 32 33 11 29 0 87 48 74 54 87 33 48 78 49 33 64 62
87 52 34 66 74 98 62 87 0 40 14 34 15 61 39 13 41 75 28 71
47 48 31 26 36 59 22 48 40 0 27 7 40 22 12 35 5 37 27 44
73 51 24 52 61 86 49 74 14 27 0 20 15 47 29 16 27 61 24 58
53 49 27 32 41 66 28 54 34 7 20 0 33 27 14 30 8 42 25 46
84 64 22 62 69 99 60 87 15 40 15 33 0 58 43 26 39 71 38 60
26 64 43 5 15 43 6 33 61 22 47 27 58 0 29 57 20 16 47 34
53 37 41 34 45 59 28 48 39 12 29 14 43 29 0 31 17 45 18 56
82 39 40 61 71 90 57 78 13 35 16 30 26 57 31 0 37 72 16 73
46 53 28 24 34 60 22 49 41 5 27 8 39 20 17 37 0 35 31 40
15 79 52 11 1 40 18 33 75 37 61 42 71 16 45 72 35 0 63 30
71 27 45 52 62 75 46 64 28 27 24 25 38 47 18 16 31 63 0 70
44 93 38 32 29 70 39 62 71 44 58 46 60 34 56 73 40 30 70 0
