100

0 84 26 57 52 84 24 28 44 87 92 35 32 25 12 4 8 40 32 34 9 61 74 46 8 68 96 100 44 37 58 27 16 91 39 23 87 49 19 32 19 34 84 31 43 36 48 91 11 43 44 73 39 9 61 35 31 52 28 39 48 10 36 66 56 35 64 64 26 60 66 26 71 81 91 32 7 64 10 38 21 70 65 29 98 56 16 42 51 63 95 76 25 32 49 38 15 80 19 50
84 0 56 16 26 62 13 26 33 97 56 67 2 100 9 100 48 88 79 23 77 90 43 20 36 65 6 76 26 59 78 81 87 55 88 91 35 14 24 67 73 53 29 12 25 3 28 50 2 62 95 96 20 29 93 8 62 88 51 67 81 51 46 75 63 51 93 1 77 7 29 32 14 12 62 89 4 44 50 59 47 78 0 14 9 25 4 35 81 69 49 33 26 81 47 49 12 99 97 47
26 56 0 74 51 98 86 72 49 22 59 41 86 28 84 49 85 95 64 46 68 32 100 87 69 31 82 93 36 86 99 13 35 21 48 57 34 73 36 9 52 13 65 70 40 19 15 70 74 58 21 76 24 38 53 13 67 86 63 92 53 5 88 55 21 85 80 91 62 21 53 4 28 86 85 93 37 64 93 16 61 14 67 93 71 70 100 0 57 99 15 96 15 11 48 74 63 21 3 4
57 16 74 0 43 11 82 7 28 42 63 18 88 95 67 39 14 96 89 87 19 59 49 57 91 12 36 58 100 43 25 89 71 100 9 33 77 96 31 58 72 52 37 73 68 43 39 33 20 78 97 58 92 27 93 73 58 51 1 53 16 6 40 3 17 98 9 14 63 39 52 20 63 88 52 3 41 58 34 23 49 44 50 65 45 76 96 9 43 9 9 33 3 99 13 77 73 53 92 92
52 26 51 43 0 35 64 54 75 56 62 91 96 43 51 41 23 98 93 83 53 96 13 86 30 33 67 50 26 19 91 35 32 12 53 19 60 9 21 11 88 24 8 42 22 21 26 71 99 60 54 95 47 73 74 69 0 38 34 76 3 63 6 17 39 81 10 73 58 79 91 12 44 80 2 57 27 96 69 58 37 80 60 95 88 57 42 56 1 25 90 57 7 90 68 3 55 19 13 32
84 62 98 11 35 0 24 5 4 57 1 8 60 69 7 10 43 51 74 10 76 66 17 71 78 90 35 84 15 94 11 28 75 68 87 96 57 39 31 100 82 8 69 11 60 62 39 62 52 5 4 28 36 67 59 90 17 87 92 28 61 16 79 30 60 85 81 48 57 11 86 44 56 73 35 42 25 59 94 3 13 11 53 13 35 15 47 94 93 82 78 23 52 86 21 8 6 27 29 71
24 13 86 82 64 24 0 44 75 76 70 37 70 39 35 40 92 5 84 11 84 43 86 94 81 93 23 93 7 7 31 5 99 42 39 76 18 32 40 36 87 36 61 29 7 22 41 15 63 75 31 10 86 70 24 59 17 95 62 5 95 67 36 81 75 56 4 83 53 19 12 79 85 78 16 71 3 50 70 50 19 55 40 37 74 87 6 0 94 58 88 21 62 62 73 91 58 55 48 63
28 26 72 7 54 5 44 0 22 34 6 67 64 2 10 20 31 93 9 90 72 74 40 79 13 86 37 66 56 39 18 25 62 32 82 21 32 34 31 100 56 75 9 7 2 70 47 17 14 70 29 7 84 42 61 3 32 3 91 22 28 35 43 28 95 77 15 100 98 56 73 79 42 28 56 17 49 86 16 17 80 64 77 85 40 42 86 25 62 64 45 44 56 43 21 43 83 73 27 0
44 33 49 28 75 4 75 22 0 82 6 55 21 16 76 7 18 21 71 82 33 56 14 88 46 37 30 24 26 81 7 56 31 74 76 73 36 24 7 99 63 79 51 66 31 1 6 28 94 96 72 45 11 46 66 61 25 63 86 12 77 52 93 78 17 100 1 18 62 87 47 8 19 11 68 82 48 76 53 69 99 46 91 61 21 79 0 19 28 24 64 70 85 9 65 29 5 23 60 75
87 97 22 42 56 57 76 34 82 0 48 84 3 45 20 14 13 75 18 42 40 29 63 65 52 25 78 15 23 73 71 41 36 36 72 8 56 85 13 72 6 95 34 46 62 11 36 4 90 5 46 56 52 73 37 25 84 71 3 50 54 15 92 41 53 11 39 43 74 60 89 89 92 88 11 41 47 96 4 31 87 13 59 4 54 83 69 82 79 38 39 40 1 48 58 75 40 56 96 15
92 56 59 63 62 1 70 6 6 48 0 9 8 14 85 30 26 97 58 24 64 53 61 68 65 99 82 78 25 1 23 33 30 30 56 98 31 2 31 11 20 17 96 87 98 38 70 7 82 55 39 8 8 20 61 27 4 69 68 38 12 83 82 57 48 65 77 60 19 60 60 83 37 74 94 96 8 31 63 75 18 1 3 76 7 95 28 64 33 56 85 23 100 92 15 5 25 58 72 34
35 67 41 18 91 8 37 67 55 84 9 0 35 89 100 97 56 71 82 46 21 12 78 0 92 38 80 0 47 11 53 23 73 91 92 36 10 78 15 82 85 61 43 95 98 50 38 19 98 72 51 1 14 49 49 29 78 61 0 46 49 37 45 52 97 44 68 16 43 14 57 94 35 29 84 64 13 23 84 94 73 30 99 36 92 99 71 13 33 26 31 66 91 56 80 37 80 14 87 93
32 2 86 88 96 60 70 64 21 3 8 35 0 55 63 58 18 39 33 50 66 6 78 70 83 94 16 49 74 1 43 39 37 96 40 4 37 87 49 95 77 18 19 34 30 49 12 76 50 81 51 77 82 64 86 9 53 91 75 3 49 7 44 85 64 11 31 9 44 22 4 83 100 87 52 99 95 20 31 90 12 49 89 92 72 53 61 32 46 23 40 31 31 33 98 71 74 7 99 2
25 100 28 95 43 69 39 2 16 45 14 89 55 0 32 85 90 22 28 37 29 48 79 74 86 31 1 35 57 21 38 23 97 37 1 8 72 39 36 39 86 12 66 84 88 32 53 72 42 40 18 59 20 47 65 51 28 56 7 19 63 51 100 100 37 66 56 3 46 54 88 52 100 77 22 51 85 99 80 14 34 86 48 35 60 44 63 94 1 82 80 97 62 27 61 20 44 11 60 9
12 9 84 67 51 7 35 10 76 20 85 100 63 32 0 96 78 70 61 63 41 62 56 26 64 58 28 96 42 75 51 58 76 79 17 14 13 13 30 11 15 93 39 32 34 28 39 23 81 37 6 60 9 14 72 89 73 91 78 25 81 41 68 43 70 98 77 83 0 13 54 66 37 34 98 17 15 54 33 42 78 13 16 91 69 73 35 67 91 51 25 58 43 62 28 71 0 94 50 76
4 100 49 39 41 10 40 20 7 14 30 97 58 85 96 0 84 29 24 0 16 44 57 70 18 81 36 5 57 66 69 50 87 37 35 79 41 27 89 100 54 44 39 54 71 90 76 81 65 18 19 64 7 17 44 11 98 47 22 39 80 8 41 6 0 3 77 38 88 24 41 34 20 18 52 24 92 71 27 90 61 39 81 39 60 87 51 66 25 21 73 13 71 51 92 2 6 72 24 68
8 48 85 14 23 43 92 31 18 13 26 56 18 90 78 84 0 22 72 13 8 76 14 63 81 1 75 19 47 92 45 41 77 19 92 47 98 3 62 30 47 75 70 30 21 22 54 25 37 32 21 95 61 53 47 74 69 19 31 92 55 86 75 54 66 89 56 31 27 65 64 59 89 78 27 68 8 47 61 43 13 4 40 71 61 78 2 40 95 44 46 78 86 23 87 94 77 88 15 35
40 88 95 96 98 51 5 93 21 75 97 71 39 22 70 29 22 0 18 40 26 24 57 65 79 28 16 5 22 68 44 58 30 12 78 98 86 95 41 35 23 95 100 33 86 23 24 76 7 29 49 88 4 97 46 36 55 2 2 91 53 8 20 16 65 8 5 40 27 77 99 77 71 56 66 6 32 92 51 95 23 58 42 41 72 26 90 59 80 34 81 52 25 100 64 13 12 66 54 99
32 79 64 89 93 74 84 9 71 18 58 82 33 28 61 24 72 18 0 75 47 7 47 40 33 68 9 17 45 10 62 51 35 75 67 4 32 56 73 89 69 77 1 30 49 94 16 92 5 26 39 57 45 40 45 64 81 55 46 68 27 4 28 60 2 95 81 65 36 45 51 30 83 80 12 85 24 52 43 46 13 38 88 21 47 23 72 68 63 19 11 26 41 97 66 69 27 68 99 14
34 23 46 87 83 10 11 90 82 42 24 46 50 37 63 0 13 40 75 0 37 15 68 20 100 41 52 78 35 8 54 3 10 11 30 85 35 48 26 17 35 28 54 60 48 62 53 71 26 67 20 48 86 95 68 93 1 98 39 53 52 96 42 61 48 12 37 45 74 38 22 43 93 19 38 90 28 59 26 56 10 86 61 95 83 29 19 58 71 82 85 11 38 97 39 7 19 45 95 53
9 77 68 19 53 76 84 72 33 40 64 21 66 29 41 16 8 26 47 37 0 10 97 46 14 97 0 12 17 64 60 46 64 63 72 29 28 72 46 14 24 86 91 98 14 64 74 67 61 6 91 25 11 34 36 61 60 64 72 36 53 53 74 12 97 26 32 34 39 54 67 11 67 68 24 69 92 89 69 76 17 5 21 38 20 0 32 99 78 99 45 92 33 20 99 0 3 10 68 96
61 90 32 59 96 66 43 74 56 29 53 12 6 48 62 44 76 24 7 15 10 0 14 7 56 15 53 85 15 95 46 46 96 38 66 83 91 55 28 62 48 65 87 67 35 9 37 14 13 74 21 78 25 6 92 29 8 12 29 31 80 87 50 25 53 92 28 81 57 16 28 100 67 23 51 85 53 9 5 39 35 77 94 26 65 14 54 13 61 15 58 44 19 13 99 47 90 55 20 77
74 43 100 49 13 17 86 40 14 63 61 78 78 79 56 57 14 57 47 68 97 14 0 71 5 53 78 15 70 47 25 3 16 76 35 82 94 49 25 95 12 68 74 59 72 15 6 20 36 35 86 77 94 21 80 93 85 65 4 45 44 1 45 81 25 7 12 78 53 80 66 44 22 86 19 3 16 88 14 40 79 100 48 27 26 60 84 15 6 24 36 51 93 30 74 3 71 25 99 90
46 20 87 57 86 71 94 79 88 65 68 0 70 74 26 70 63 65 40 20 46 7 71 0 79 70 8 79 85 8 79 21 63 5 1 68 98 97 91 18 86 59 68 37 58 38 33 48 37 59 78 84 91 71 68 87 16 20 27 40 57 31 56 65 78 39 29 25 42 72 9 19 60 90 46 32 24 42 19 63 72 58 99 86 81 35 58 97 97 84 17 22 2 57 59 6 65 58 67 61
