60

0 71 49 70 86 9 44 94 70 42 53 25 23 53 68 7 24 87 92 14 96 36 41 43 92 27 5 86 81 42 99 27 6 17 40 29 74 16 16 30 17 33 92 92 69 16 2 48 59 78 53 63 10 51 74 60 85 5 57 13
71 0 12 42 47 0 26 26 60 4 2 14 15 51 34 90 46 81 6 34 33 8 87 13 84 6 47 14 94 65 40 49 1 15 81 13 69 21 8 79 23 26 60 4 95 48 97 82 13 6 96 80 34 84 34 29 33 81 84 61
49 12 0 21 9 42 5 92 16 41 46 98 63 44 76 35 41 2 84 40 27 28 41 11 93 40 91 33 25 77 83 25 43 85 100 70 82 25 71 2 22 66 69 13 49 74 10 90 68 27 59 85 70 48 31 22 9 21 65 16
70 42 21 0 74 95 38 60 90 98 67 1 66 86 37 19 97 48 8 37 42 97 23 52 5 83 4 66 40 13 28 28 41 64 74 43 49 0 84 11 4 19 53 43 57 2 24 7 100 65 22 5 39 84 32 26 8 38 75 53
86 47 9 74 0 60 88 73 90 66 9 92 26 88 12 21 40 86 96 44 70 33 57 95 33 32 54 55 75 30 68 95 4 36 66 70 93 51 25 28 93 38 70 58 69 70 16 39 35 71 22 93 23 86 39 66 15 99 1 79
9 0 42 95 60 0 98 20 72 25 72 44 84 47 27 96 45 85 88 37 76 67 2 42 25 23 48 92 17 90 56 55 58 86 27 12 22 1 24 11 17 61 66 63 31 79 28 89 95 14 49 42 19 15 4 75 75 2 26 16
44 26 5 38 88 98 0 88 76 83 1 83 25 52 99 27 68 13 16 75 30 62 12 85 57 5 16 40 36 90 13 3 60 81 7 29 51 91 94 49 35 78 47 16 74 38 24 74 85 91 81 88 68 38 78 11 4 89 15 31
94 26 92 60 73 20 88 0 82 89 13 39 96 45 65 23 7 6 33 20 43 42 16 13 59 84 94 35 55 74 44 63 77 98 9 78 10 42 5 9 90 26 8 31 50 96 75 23 18 59 66 0 54 3 63 45 12 90 91 68
70 60 16 90 90 72 76 82 0 60 5 47 89 45 90 51 37 91 47 7 6 45 28 76 4 8 39 41 38 93 8 91 33 4 88 67 18 34 68 97 59 87 99 55 13 16 61 69 39 38 14 47 25 80 78 83 73 96 59 65
42 4 41 98 66 25 83 89 60 0 57 75 37 50 37 94 62 53 34 66 94 20 10 5 30 54 25 20 31 73 36 91 18 82 53 5 31 8 75 45 17 46 64 26 55 92 61 75 87 58 63 58 60 15 38 9 7 39 8 5
53 2 46 67 9 72 1 13 5 57 0 99 17 63 27 21 51 47 69 79 36 68 91 0 59 22 27 59 30 17 24 36 67 87 22 100 50 35 13 39 58 39 62 78 12 15 31 82 24 90 34 89 93 59 37 93 14 96 64 22
25 14 98 1 92 44 83 39 47 75 99 0 85 29 20 9 74 47 97 86 36 93 72 12 69 15 82 12 49 1 9 55 99 59 84 93 47 78 56 44 14 0 6 46 15 46 29 6 20 1 10 20 71 99 68 45 68 34 69 99
23 15 63 66 26 84 25 96 89 37 17 85 0 80 60 32 8 80 100 15 73 50 56 17 45 74 73 76 14 81 72 34 87 83 35 84 50 19 32 22 15 9 1 0 12 68 14 99 68 29 85 91 91 82 93 99 87 63 10 57
53 51 44 86 88 47 52 45 45 50 63 29 80 0 40 97 23 19 24 9 59 34 56 19 30 16 35 70 23 53 1 33 33 95 26 46 30 71 68 87 75 9 36 35 22 20 49 29 94 33 72 78 47 38 82 58 21 56 57 92
68 34 76 37 12 27 99 65 90 37 27 20 60 40 0 30 33 66 76 64 77 77 78 34 18 21 5 2 17 85 76 71 79 23 22 31 100 27 45 14 95 56 52 59 26 21 59 95 44 20 93 83 88 52 58 57 94 47 50 97
7 90 35 19 21 96 27 23 51 94 21 9 32 97 30 0 60 66 51 11 44 56 96 49 34 75 58 87 6 98 22 8 76 93 63 17 55 57 13 94 4 5 4 97 58 17 31 17 42 91 16 25 14 74 22 59 86 45 48 79
24 46 41 97 40 45 68 7 37 62 51 74 8 23 33 60 0 41 85 29 73 18 8 71 93 20 13 100 81 97 54 59 57 89 14 87 47 66 64 66 82 17 0 79 13 84 24 3 97 8 20 19 100 6 31 15 21 48 0 45
87 81 2 48 86 85 13 6 91 53 47 47 80 19 66 66 41 0 63 87 5 71 12 72 21 32 44 16 42 66 26 25 88 15 36 79 95 50 90 51 90 63 86 83 52 49 18 28 11 76 3 100 3 65 75 85 8 88 89 22
92 6 84 8 96 88 16 33 47 34 69 97 100 24 76 51 85 63 0 20 24 0 48 22 87 97 21 77 8 70 12 24 34 53 68 47 11 41 80 36 28 19 3 90 47 8 33 30 99 83 60 13 80 72 53 69 59 10 58 7
14 34 40 37 44 37 75 20 7 66 79 86 15 9 64 11 29 87 20 0 69 30 33 97 98 59 49 26 63 60 18 81 33 22 57 99 44 32 22 63 25 62 6 82 97 1 82 65 19 92 30 27 20 8 75 0 8 60 59 17
96 33 27 42 70 76 30 43 6 94 36 36 73 59 77 44 73 5 24 69 0 97 88 86 18 77 69 5 3 29 40 38 50 96 38 50 45 54 49 71 12 88 14 44 90 80 81 24 0 46 69 86 72 34 15 96 94 81 37 100
36 8 28 97 33 67 62 42 45 20 68 93 50 34 77 56 18 71 0 30 97 0 87 34 83 36 30 3 4 78 64 63 58 6 94 17 71 8 65 17 43 13 75 100 77 87 91 3 20 73 95 37 32 82 78 89 5 97 89 97
41 87 41 23 57 2 12 16 28 10 91 72 56 56 78 96 8 12 48 33 88 87 0 31 92 92 35 66 92 30 38 5 63 40 100 61 65 50 11 49 71 55 77 54 54 69 91 11 31 21 84 86 44 97 28 49 75 26 24 10
43 13 11 52 95 42 85 13 76 5 0 12 17 19 34 49 71 72 22 97 86 34 31 0 63 46 1 0 43 11 46 61 98 62 44 43 78 23 87 34 14 57 91 10 82 44 90 10 19 57 12 68 92 46 9 64 15 78 8 41
92 84 93 5 33 25 57 59 4 30 59 69 45 30 18 34 93 21 87 98 18 83 92 63 0 23 71 89 58 24 94 88 28 10 82 22 79 98 26 5 25 30 90 94 33 20 13 99 25 75 32 94 71 12 24 96 99 64 22 99
27 6 40 83 32 23 5 84 8 54 22 15 74 16 21 75 20 32 97 59 77 36 92 46 23 0 5 83 64 78 71 82 49 17 11 36 22 15 93 0 20 86 7 54 12 39 73 23 5 40 55 91 40 83 52 9 34 77 50 67
5 47 91 4 54 48 16 94 39 25 27 82 73 35 5 58 13 44 21 49 69 30 35 1 71 5 0 81 94 23 82 4 1 8 95 36 52 9 21 39 97 86 2 99 27 81 21 48 24 23 23 38 58 42 45 77 75 52 75 0
86 14 33 66 55 92 40 35 41 20 59 12 76 70 2 87 100 16 77 26 5 3 66 0 89 83 81 0 46 52 22 13 12 3 50 14 45 4 92 50 39 5 13 28 29 71 58 69 74 67 8 33 51 66 73 9 14 83 99 84
