40

0 14 54 65 44 52 43 9 29 83 84 8 23 73 94 32 91 85 83 18 84 82 4 18 22 84 36 19 39 87 83 25 41 25 52 71 72 80 92 11
14 0 85 29 7 29 98 27 74 92 27 93 77 72 1 21 21 55 46 34 18 54 65 44 97 73 38 19 6 28 52 26 60 70 23 80 8 41 75 63
54 85 0 28 87 87 11 42 10 6 36 25 70 57 10 72 87 59 88 81 62 41 5 79 86 90 96 21 63 10 17 86 73 1 4 22 85 69 30 64
65 29 28 0 41 64 84 0 66 52 41 16 76 95 47 22 84 13 39 82 7 59 28 86 39 74 16 20 85 54 64 20 94 0 58 83 35 3 49 57
44 7 87 41 0 13 54 46 8 92 96 0 3 83 83 49 63 44 71 8 90 18 60 21 50 40 76 40 92 71 96 22 79 38 83 89 15 48 71 35
52 29 87 64 13 0 89 24 13 34 1 80 71 38 69 70 53 3 33 82 60 47 21 71 80 26 90 79 64 79 84 93 58 74 35 92 74 50 4 50
43 98 11 84 54 89 0 14 75 30 77 64 76 58 66 35 20 95 96 56 67 55 14 82 95 12 37 3 12 7 4 27 16 88 50 24 23 72 85 94
9 27 42 0 46 24 14 0 37 58 88 76 75 39 59 86 64 27 27 83 28 53 42 92 9 48 83 63 55 95 87 100 100 84 51 92 60 7 53 93
29 74 10 66 8 13 75 37 0 33 57 63 24 47 1 60 63 63 3 30 29 37 69 49 7 69 29 1 33 91 65 13 38 22 94 27 27 36 48 63
83 92 6 52 92 34 30 58 33 0 4 30 67 72 13 52 34 18 38 36 99 100 36 1 62 60 97 87 18 85 15 94 47 26 35 30 87 0 29 87
84 27 36 41 96 1 77 88 57 4 0 86 99 99 92 13 85 40 22 70 14 88 91 86 99 15 81 95 57 95 51 40 79 38 69 60 34 50 22 14
8 93 25 16 0 80 64 76 63 30 86 0 5 29 90 26 62 77 42 7 21 4 18 25 17 5 49 54 98 76 21 43 27 88 100 17 0 100 75 78
23 77 70 76 3 71 76 75 24 67 99 5 0 52 69 60 83 89 48 20 1 41 2 20 33 62 9 89 79 89 45 75 43 21 43 7 27 28 99 32
73 72 57 95 83 38 58 39 47 72 99 29 52 0 66 41 28 10 30 42 40 14 13 84 29 42 60 33 66 74 8 87 99 14 40 51 72 40 47 85
94 1 10 47 83 69 66 59 1 13 92 90 69 66 0 72 45 26 34 68 52 0 38 74 58 34 91 11 81 3 39 96 86 24 51 63 14 15 32 89
32 21 72 22 49 70 35 86 60 52 13 26 60 41 72 0 71 99 51 61 60 52 73 69 30 3 49 3 28 93 99 12 5 83 82 84 71 69 13 81
91 21 87 84 63 53 20 64 63 34 85 62 83 28 45 71 0 53 47 42 50 18 67 34 61 14 28 98 75 80 60 76 59 32 86 48 22 64 26 38
85 55 59 13 44 3 95 27 63 18 40 77 89 10 26 99 53 0 82 43 58 86 72 80 10 25 28 36 15 58 85 30 20 31 83 84 26 85 32 12
83 46 88 39 71 33 96 27 3 38 22 42 48 30 34 51 47 82 0 37 59 49 41 49 62 55 30 92 34 54 60 35 49 99 15 31 47 22 19 90
18 34 81 82 8 82 56 83 30 36 70 7 20 42 68 61 42 43 37 0 87 47 45 70 9 23 73 80 75 97 8 9 17 97 32 43 67 26 60 55
84 18 62 7 90 60 67 28 29 99 14 21 1 40 52 60 50 58 59 87 0 90 35 91 3 80 72 59 74 17 4 96 43 73 75 38 68 62 59 29
82 54 41 59 18 47 55 53 37 100 88 4 41 14 0 52 18 86 49 47 90 0 53 60 72 24 37 80 89 16 77 21 23 79 96 94 54 70 25 55
4 65 5 28 60 21 14 42 69 36 91 18 2 13 38 73 67 72 41 45 35 53 0 59 70 97 91 26 26 33 50 33 26 93 47 50 73 44 2 73
18 44 79 86 21 71 82 92 49 1 86 25 20 84 74 69 34 80 49 70 91 60 59 0 26 21 15 77 5 57 92 16 67 55 64 90 60 27 64 55
22 97 86 39 50 80 95 9 7 62 99 17 33 29 58 30 61 10 62 9 3 72 70 26 0 12 56 89 7 76 88 90 97 17 87 56 80 68 38 11
84 73 90 74 40 26 12 48 69 60 15 5 62 42 34 3 14 25 55 23 80 24 97 21 12 0 39 83 53 74 80 100 73 69 56 68 7 75 95 63
36 38 96 16 76 90 37 83 29 97 81 49 9 60 91 49 28 28 30 73 72 37 91 15 56 39 0 62 45 50 89 68 41 66 51 11 80 14 89 76
19 19 21 20 40 79 3 63 1 87 95 54 89 33 11 3 98 36 92 80 59 80 26 77 89 83 62 0 25 6 67 1 46 75 82 17 74 11 75 12
39 6 63 85 92 64 12 55 33 18 57 98 79 66 81 28 75 15 34 75 74 89 26 5 7 53 45 25 0 58 21 22 14 7 32 28 55 92 61 65
87 28 10 54 71 79 7 95 91 85 95 76 89 74 3 93 80 58 54 97 17 16 33 57 76 74 50 6 58 0 48 43 95 58 80 77 77 33 40 38
83 52 17 64 96 84 4 87 65 15 51 21 45 8 39 99 60 85 60 8 4 77 50 92 88 80 89 67 21 48 0 91 25 6 70 39 41 26 11 52
25 26 86 20 22 93 27 100 13 94 40 43 75 87 96 12 76 30 35 9 96 21 33 16 90 100 68 1 22 43 91 0 17 2 16 2 29 66 17 21
41 60 73 94 79 58 16 100 38 47 79 27 43 99 86 5 59 20 49 17 43 23 26 67 97 73 41 46 14 95 25 17 0 45 72 74 5 57 64 91
25 70 1 0 38 74 88 84 22 26 38 88 21 14 24 83 32 31 99 97 73 79 93 55 17 69 66 75 7 58 6 2 45 0 16 20 79 67 8 67
52 23 4 58 83 35 50 51 94 35 69 100 43 40 51 82 86 83 15 32 75 96 47 64 87 56 51 82 32 80 70 16 72 16 0 32 11 36 46 65
71 80 22 83 89 92 24 92 27 30 60 17 7 51 63 84 48 84 31 43 38 94 50 90 56 68 11 17 28 77 39 2 74 20 32 0 1 14 76 60
72 8 85 35 15 74 23 60 27 87 34 0 27 72 14 71 22 26 47 67 68 54 73 60 80 7 80 74 55 77 41 29 5 79 11 1 0 95 56 32
80 41 69 3 48 50 72 7 36 0 50 100 28 40 15 69 64 85 22 26 62 70 44 27 68 75 14 11 92 33 26 66 57 67 36 14 95 0 92 75
92 75 30 49 71 4 85 53 48 29 22 75 99 47 32 13 26 32 19 60 59 25 2 64 38 95 89 75 61 40 11 17 64 8 46 76 56 92 0 29
11 63 64 57 35 50 94 93 63 87 14 78 32 85 89 81 38 12 90 55 29 55 73 55 11 63 76 12 65 38 52 21 91 67 65 60 32 75 29 0

0 67 73 34 49 26 65 76 46 27 13 40 74 33 9 19 38 16 75 45 19 42 32 70 66 36 16 57 37 88 40 23 34 32 20 46 62 37 78 45
67 0 43 45 31 86 27 45 81 69 54 45 7 61 65 81 64 58 16 48 54 29 57 11 8 31 81 79 51 35 49 64 55 42 72 33 88 42 13 22
73 43 0 40 66 79 68 3 106 58 62 34 42 86 77 92 47 58 59 80 71 57 46 54 50 47 81 109 79 77 79 57 81 41 66 66 118 37 53 42
34 45 40 0 45 43 56 42 71 24 23 7 50 52 38 53 20 18 58 52 35 33 13 53 47 20 43 77 48 76 49 20 49 5 29 43 85 4 58 25
49 31 66 45 0 73 16 68 50 63 39 49 38 31 43 57 64 48 30 17 31 11 56 28 26 24 65 47 20 40 18 57 25 40 62 3 57 44 36 25
26 86 79 43 73 0 89 81 69 21 34 47 92 59 35 36 33 28 97 71 45 64 33 91 86 56 13 82 63 112 67 23 61 45 14 71 85 47 98 63
65 27 68 56 16 89 0 71 62 77 55 59 32 45 59 73 76 62 18 29 47 24 68 18 19 36 81 56 35 24 32 71 40 52 76 19 66 54 26 32
76 45 3 42 68 81 71 0 109 60 64 36 44 89 79 95 49 60 61 82 74 59 48 56 52 49 83 112 81 79 81 59 84 44 68 68 121 39 55 44
46 81 106 71 50 69 62 109 0 73 50 78 88 21 37 34 82 59 80 34 36 53 74 78 75 60 56 15 30 84 32 68 26 67 66 48 16 72 86 66
27 69 58 24 63 21 77 60 73 0 26 27 74 58 36 45 12 16 81 65 41 52 12 76 71 41 26 83 59 98 61 6 57 27 9 61 89 28 82 47
13 54 62 23 39 34 55 64 50 26 0 29 61 33 15 31 33 10 63 39 15 31 25 59 54 24 27 58 33 78 35 20 31 20 23 37 65 25 66 32
40 45 34 7 49 47 59 36 78 27 29 0 49 59 45 59 19 24 59 58 42 38 14 54 48 25 48 84 54 77 55 24 55 11 33 48 91 6 58 27
74 7 42 50 38 92 32 44 88 74 61 49 0 68 72 88 69 64 17 55 62 36 62 14 13 37 88 86 58 35 56 70 62 47 78 40 95 46 11 29
33 61 86 52 31 59 45 89 21 58 33 59 68 0 24 31 65 43 62 17 18 33 57 59 56 39 48 26 11 69 14 52 6 48 53 29 33 53 68 46
9 65 77 38 43 35 59 79 37 36 15 45 72 24 0 16 45 23 71 37 12 38 38 67 63 36 24 48 29 83 33 31 26 36 29 40 53 41 75 44
19 81 92 53 57 36 73 95 34 45 31 59 88 31 16 0 56 36 86 47 27 53 51 83 79 52 23 48 40 97 43 41 35 51 36 54 50 56 91 60
38 64 47 20 64 33 76 49 82 12 33 19 69 65 45 56 0 23 78 70 48 53 9 73 67 41 38 91 64 96 66 15 64 25 22 62 97 23 78 45
16 58 58 18 48 28 62 60 59 16 10 24 64 43 23 36 23 0 69 49 25 38 16 64 59 28 25 68 43 84 45 10 42 18 14 45 74 22 70 36
75 16 59 58 30 97 18 61 80 81 63 59 17 62 71 86 78 69 0 46 59 34 71 6 11 41 91 75 51 19 48 76 56 54 83 33 84 55 8 34
45 48 80 52 17 71 29 82 34 65 39 58 55 17 37 47 70 49 46 0 26 23 61 44 42 34 61 31 8 51 4 59 12 48 62 15 40 52 53 38
19 54 71 35 31 45 47 74 36 41 15 42 62 18 12 27 48 25 59 26 0 26 39 55 51 26 35 43 18 71 22 35 16 31 36 28 50 37 64 34
42 29 57 33 11 64 24 59 53 52 31 38 36 33 38 53 53 38 34 23 26 0 45 30 26 13 57 53 23 47 22 47 27 29 52 10 62 32 38 15
32 57 46 13 56 33 68 48 74 12 25 14 62 57 38 51 9 16 71 61 39 45 0 65 60 32 36 83 55 88 57 11 55 17 20 54 89 16 71 37
70 11 54 53 28 91 18 56 78 76 59 54 14 59 67 83 73 64 6 44 55 30 65 0 5 36 86 74 48 24 46 71 53 49 78 30 83 50 9 28
66 8 50 47 26 86 19 52 75 71 54 48 13 56 63 79 67 59 11 42 51 26 60 5 0 31 81 72 46 29 44 66 50 44 73 28 82 44 12 23
36 31 47 20 24 56 36 49 60 41 24 25 37 39 36 52 41 28 41 34 26 13 32 36 31 0 51 63 32 57 32 36 34 16 42 23 71 19 43 9
16 81 81 43 65 13 81 83 56 26 27 48 88 48 24 23 38 25 91 61 35 57 36 86 81 51 0 69 53 104 56 25 50 43 17 62 72 46 93 59
57 79 109 77 47 82 56 112 15 83 58 84 86 26 48 48 91 68 75 31 43 53 83 74 72 63 69 0 31 75 31 78 29 73 77 46 10 78 82 68
