80

0 66 28 68 27 43 87 69 37 75 6 22 25 50 36 15 4 44 99 64 31 46 79 43 71 13 27 21 19 26 54 78 19 20 88 88 77 78 58 19 73 89 25 82 27 6 32 75 13 44 73 79 40 91 85 55 82 36 13 65 97 10 71 93 38 40 62 29 31 30 33 91 27 12 28 32 50 69 88 69
66 0 18 34 9 76 18 54 57 54 61 90 9 49 79 54 26 23 38 11 27 20 23 36 27 92 19 24 69 70 84 73 44 16 81 7 10 9 33 13 57 21 85 66 32 70 57 66 0 55 98 2 93 71 6 51 98 52 72 20 42 44 16 56 59 97 86 36 0 40 42 67 53 85 73 64 23 98 97 49
28 18 0 6 89 74 93 73 14 57 98 30 44 70 52 85 19 1 83 26 95 90 59 42 34 66 33 8 98 1 24 24 9 38 97 35 78 35 52 28 29 87 83 57 73 96 48 17 60 8 12 39 54 24 77 86 62 75 68 93 77 46 89 64 46 69 31 61 10 19 29 78 54 2 53 54 32 45 37 57
68 34 6 0 80 30 38 82 53 32 96 93 30 19 11 52 27 62 82 90 16 30 9 2 3 47 98 57 79 70 88 64 25 28 34 56 23 43 98 77 7 29 22 38 78 97 9 34 54 15 28 66 89 50 21 46 14 60 53 43 49 64 86 19 45 18 59 38 40 3 10 98 26 67 45 28 71 81 86 33
27 9 89 80 0 0 32 16 96 80 57 34 65 2 74 10 44 100 78 100 20 93 66 6 61 40 49 0 59 3 58 59 34 99 11 52 38 83 59 89 55 95 69 36 59 10 54 100 20 36 5 47 83 77 19 2 81 87 56 39 100 6 75 94 35 81 69 94 23 93 36 85 9 75 14 11 67 47 83 10
43 76 74 30 0 0 64 63 0 100 32 20 80 85 11 44 48 71 21 4 42 79 5 17 11 67 94 21 37 46 24 59 39 95 71 55 68 1 73 9 39 38 64 82 65 2 19 37 1 91 7 69 9 38 32 45 2 18 5 22 66 75 64 85 93 97 9 49 71 14 63 16 19 8 56 35 53 59 29 83
87 18 93 38 32 64 0 3 15 39 46 53 0 90 51 57 30 21 18 8 97 5 20 3 56 48 65 19 27 95 55 63 26 6 23 69 68 28 95 45 93 71 55 96 8 77 74 89 86 87 56 41 27 94 36 0 6 54 14 21 5 10 3 64 37 61 30 20 43 72 84 79 10 74 68 48 49 11 32 79
69 54 73 82 16 63 3 0 51 42 20 28 11 14 40 91 26 100 58 18 90 44 28 87 8 64 71 70 86 81 96 44 30 1 57 11 47 7 40 6 71 66 74 62 63 91 91 62 96 38 39 99 47 52 28 35 92 62 8 38 93 12 26 17 18 3 93 70 57 64 40 5 76 87 33 52 18 35 94 10
37 57 14 53 96 0 15 51 0 62 93 37 16 77 48 4 52 77 9 21 83 45 67 86 13 50 38 30 26 22 88 69 41 68 78 88 74 50 84 27 11 66 84 69 21 49 77 1 84 28 64 5 22 45 55 95 32 26 29 59 52 79 87 77 49 62 83 30 33 82 82 1 38 6 75 84 97 89 0 77
75 54 57 32 80 100 39 42 62 0 75 76 26 29 88 4 69 76 50 54 92 28 13 39 63 0 36 39 15 29 30 94 7 29 95 79 8 21 87 9 11 67 32 46 11 76 24 22 82 90 1 11 20 49 72 82 80 13 76 0 21 24 9 96 31 86 11 20 14 73 78 83 88 88 89 51 4 85 87 59
