200

0 87 98 47 19 43 96 94 20 17 77 16 13 69 38 48 68 17 61 77 30 47 92 44 32 2 57 60 86 0 55 100 93 58 22 38 33 74 53 82 60 72 5 87 33 18 77 49 24 49 31 40 72 96 90 100 15 16 84 68 56 10 20 71 73 24 80 23 14 69 45 41 48 8 72 32 11 31 46 18 47 28 27 94 15 91 79 74 75 8 7 5 7 54 63 43 36 91 44 52 65 5 37 40 18 39 83 15 65 16 68 11 26 32 4 4 48 2 56 21 85 17 14 14 70 94 59 91 48 85 61 19 34 2 27 94 100 8 98 23 0 80 27 30 69 76 25 41 60 64 33 14 26 17 44 92 42 48 45 91 50 37 8 52 37 97 84 43 61 38 26 20 72 12 20 87 12 35 76 99 34 95 17 92 43 19 87 19 30 95 45 76 90 58 28 27 85 21 14 84
87 0 4 52 98 84 54 18 62 44 86 59 41 49 95 90 37 78 86 64 46 45 67 71 49 37 21 17 53 24 2 78 86 67 22 18 47 13 76 95 96 67 49 11 28 1 38 47 92 60 27 68 36 55 43 25 8 11 23 87 64 75 19 54 7 53 59 43 51 90 21 46 51 17 0 8 32 41 79 13 80 99 62 9 94 92 4 38 68 33 16 46 5 21 61 92 68 44 48 59 5 29 43 62 75 96 97 18 13 76 67 83 32 74 83 42 65 62 38 52 47 73 81 2 23 86 47 7 84 20 99 35 61 63 10 65 76 18 65 33 53 2 5 32 58 42 49 32 0 37 67 97 74 63 51 36 60 3 84 70 87 86 54 82 73 79 75 8 54 35 99 75 2 99 35 50 92 2 48 15 3 58 85 3 32 8 69 6 91 7 26 33 82 11 21 88 57 82 10 68
98 4 0 21 19 85 48 78 57 42 84 5 14 68 26 37 69 46 59 1 57 20 68 26 52 88 56 88 65 57 41 64 47 95 14 46 42 73 82 25 67 10 66 90 41 25 49 24 0 18 64 89 88 61 43 52 99 68 0 90 32 17 84 66 48 4 42 52 97 92 35 48 82 81 30 43 3 48 8 48 93 25 87 99 25 16 71 3 53 7 52 8 2 42 39 61 9 7 44 93 51 69 5 16 67 32 42 50 17 98 62 32 44 8 71 34 93 80 93 52 53 73 14 23 46 45 96 75 50 46 62 97 76 95 23 8 50 75 98 27 86 13 12 85 19 37 20 29 25 69 54 12 48 9 48 15 35 25 47 29 2 96 3 15 45 86 19 94 90 47 29 50 5 0 76 82 66 13 37 75 45 84 65 70 82 37 17 96 98 11 55 54 97 48 47 49 92 80 49 65
47 52 21 0 69 61 11 41 32 93 56 76 62 83 15 94 90 63 91 77 73 92 62 49 23 100 75 29 38 8 69 82 89 59 77 100 78 68 60 66 14 64 13 87 14 52 100 52 33 90 49 18 99 80 8 83 88 60 84 31 74 64 89 65 86 22 59 55 16 75 61 68 67 95 67 90 17 49 12 45 93 40 90 100 95 33 54 96 46 81 38 49 97 76 16 56 42 41 65 17 18 55 50 50 10 34 84 42 97 23 82 28 14 94 68 18 32 90 65 0 82 100 9 44 71 92 51 68 19 63 81 61 55 1 28 95 96 53 53 85 56 78 40 23 80 39 8 3 23 82 35 89 3 94 90 72 88 32 55 1 29 10 91 74 42 83 43 74 88 77 68 67 0 86 90 14 93 99 38 2 97 39 85 32 68 75 71 61 4 90 54 89 21 50 56 34 99 92 6 26
19 98 19 69 0 76 9 3 18 32 32 69 73 39 0 41 22 78 80 15 12 50 75 38 87 83 5 100 90 34 87 57 51 22 71 84 40 22 94 74 45 76 91 57 37 18 22 18 98 29 62 62 77 95 46 21 21 77 57 25 27 95 55 72 24 56 77 32 34 62 68 45 91 98 38 3 88 82 51 2 41 82 22 21 19 65 60 66 35 15 85 16 49 76 72 34 90 78 68 20 8 17 78 39 84 27 86 4 92 25 51 53 100 36 28 73 33 78 72 33 65 61 51 54 2 83 99 23 73 96 97 40 65 54 6 99 41 38 52 52 42 96 68 71 26 88 7 64 41 74 41 47 72 56 14 96 23 63 72 23 50 90 99 4 91 21 81 31 68 29 62 13 69 58 80 37 2 71 93 91 14 99 19 71 14 25 30 81 51 3 45 55 100 87 97 45 96 60 61 34
43 84 85 61 76 0 96 52 67 43 5 4 40 14 28 17 91 18 13 10 51 62 30 7 58 64 69 9 0 23 48 82 79 1 8 98 56 44 34 23 28 35 76 80 68 24 2 4 40 59 74 52 1 68 61 27 36 37 3 42 11 24 92 81 97 44 42 78 59 2 10 100 51 70 67 67 97 76 55 6 4 20 96 54 33 9 93 73 81 88 32 44 46 93 63 13 35 75 19 39 86 15 49 18 52 98 44 59 58 64 53 10 21 21 99 95 87 94 28 15 81 42 54 54 23 63 59 38 22 49 71 14 96 35 49 95 85 96 23 41 37 57 45 27 7 39 73 77 10 77 62 19 55 66 72 31 41 88 17 84 11 42 24 77 60 96 15 26 56 84 42 71 12 68 70 62 32 82 81 17 91 48 94 92 74 94 60 77 39 87 13 91 98 46 55 20 49 58 19 2
96 54 48 11 9 96 0 29 48 35 55 82 27 79 29 53 51 14 93 100 3 82 49 56 66 15 55 46 32 52 52 79 55 80 99 33 24 81 59 41 31 1 94 83 23 89 66 80 23 61 42 95 52 52 88 44 35 81 71 20 80 60 55 38 55 82 99 3 75 19 61 75 9 17 10 3 59 19 86 78 12 64 12 64 24 94 22 10 26 13 28 24 61 96 60 21 63 93 55 47 68 8 58 84 1 79 44 1 32 87 91 96 17 92 56 31 0 42 98 63 32 48 66 66 66 3 80 14 45 53 27 15 64 92 41 63 29 20 84 92 29 91 52 19 41 32 36 59 83 46 1 48 9 63 59 87 88 35 5 73 87 93 75 9 53 90 82 74 8 83 74 16 30 26 44 84 13 12 64 32 39 94 38 59 87 100 67 70 43 76 82 45 43 68 8 73 46 4 56 70
94 18 78 41 3 52 29 0 64 7 86 61 63 43 90 13 18 33 94 58 82 23 84 100 96 68 38 96 65 61 80 82 68 42 94 90 30 54 92 54 82 62 11 5 73 95 61 58 91 83 18 86 57 20 20 88 33 54 90 19 21 18 42 40 90 16 93 37 48 93 98 92 19 57 16 21 83 84 92 89 21 22 71 10 21 38 80 69 52 49 26 31 8 97 52 83 25 30 92 32 3 37 97 7 16 42 97 77 56 16 39 61 69 16 61 11 0 38 63 27 72 60 63 50 89 17 54 9 72 60 37 98 72 20 80 39 64 12 25 38 29 59 55 87 88 24 71 33 33 98 17 73 43 88 7 47 14 2 14 39 65 41 67 22 19 88 10 69 99 93 51 92 22 85 43 60 96 56 74 94 94 90 16 48 37 44 54 67 63 69 58 17 54 85 42 23 4 99 64 10
20 62 57 32 18 67 48 64 0 18 51 39 4 87 87 95 64 49 93 0 6 47 79 69 25 20 98 43 73 20 69 47 65 80 36 33 77 86 22 3 72 53 56 92 51 73 88 99 66 2 85 19 84 67 26 46 64 80 83 46 86 42 79 14 1 47 67 62 92 97 55 11 15 39 47 95 68 19 78 49 23 18 73 31 17 73 3 8 20 22 38 38 72 31 77 47 75 25 86 17 96 71 50 7 35 9 81 71 59 55 2 26 18 41 97 79 48 62 79 5 75 56 63 88 64 67 76 47 75 52 32 42 78 16 89 76 17 92 59 35 53 53 17 44 5 18 96 99 51 23 32 80 47 91 59 86 83 69 73 9 94 91 44 30 47 90 79 75 84 99 29 13 25 6 69 97 40 33 100 25 95 89 40 36 98 17 93 30 63 9 26 76 45 49 5 13 60 93 83 62
17 44 42 93 32 43 35 7 18 0 78 25 15 8 32 41 20 49 11 85 57 5 6 59 17 81 68 10 54 9 93 68 92 89 29 43 94 100 4 99 83 4 98 19 2 76 50 37 99 18 72 10 23 40 5 97 35 33 99 92 29 71 8 38 79 36 88 93 13 2 52 32 57 27 68 4 18 28 49 65 57 27 63 65 77 88 13 71 77 88 7 62 59 86 19 96 18 39 92 66 51 43 72 56 68 64 89 94 18 10 54 78 30 23 34 61 89 23 64 29 25 40 50 40 49 91 39 26 10 10 98 53 19 29 98 97 47 75 47 20 37 2 24 56 56 83 61 2 95 34 82 100 69 55 3 31 57 31 22 5 86 1 3 89 63 78 30 86 62 88 24 81 78 91 97 3 96 68 14 33 34 61 59 40 39 94 91 99 6 93 80 60 72 96 73 15 1 28 29 87
