140

0 10 31 88 14 69 75 99 58 79 64 68 29 85 4 26 92 37 30 93 22 53 88 73 66 15 39 16 51 27 94 0 55 96 59 11 22 64 37 38 87 74 92 63 100 41 31 40 89 59 77 17 65 39 10 64 60 70 77 58 97 87 92 27 30 67 62 90 63 47 19 25 93 27 55 86 72 61 67 55 7 47 81 2 18 20 18 5 29 23 46 63 51 60 90 45 98 53 74 14 47 8 32 32 40 66 32 44 26 48 16 33 79 65 78 3 43 90 29 54 58 0 55 55 80 10 96 4 22 47 93 88 12 99 15 77 94 82 15 19
10 0 25 63 68 26 85 13 9 30 53 66 61 54 87 35 40 51 47 67 86 22 7 26 88 30 12 92 23 41 100 20 70 98 89 39 15 80 9 21 95 89 37 59 53 96 24 39 98 43 15 7 9 81 62 27 99 14 68 79 31 10 13 45 79 57 2 8 26 31 40 11 49 48 17 68 50 88 43 47 26 19 41 43 29 22 47 27 93 1 21 69 5 32 73 47 90 57 59 93 72 48 81 21 46 61 79 39 95 62 17 92 37 72 85 50 48 4 36 12 28 5 15 86 34 2 93 83 46 19 73 56 63 14 16 32 19 78 66 6
31 25 0 8 34 25 85 17 59 20 99 80 84 1 32 42 18 3 14 13 60 5 51 38 54 7 58 18 84 75 99 20 9 2 1 58 45 80 10 65 50 20 29 90 21 1 92 77 30 2 60 63 53 47 10 9 32 16 68 84 65 53 59 92 40 38 20 49 79 48 14 43 68 31 75 83 52 24 71 1 11 43 62 74 5 67 89 32 36 54 74 40 3 34 18 56 69 62 55 62 53 7 8 83 95 8 89 47 15 82 0 27 5 44 0 68 38 85 23 64 0 39 25 50 17 14 31 69 44 98 59 73 13 20 28 43 35 85 54 24
88 63 8 0 80 3 14 62 99 74 67 54 59 16 45 43 54 86 79 63 28 59 43 75 3 72 6 98 85 81 45 58 20 4 38 91 68 4 15 78 76 64 0 84 68 27 32 6 61 100 85 31 15 10 13 10 6 95 81 41 79 77 47 81 6 58 91 69 67 72 99 79 55 92 79 11 67 45 47 27 68 90 7 45 5 87 72 58 3 19 91 85 96 96 14 87 13 75 1 63 66 61 58 18 37 33 37 65 71 87 15 67 0 72 23 90 65 19 87 31 94 93 36 81 8 97 31 39 3 50 16 11 0 9 94 16 6 1 9 89
14 68 34 80 0 17 88 59 10 80 18 78 64 2 28 55 40 80 19 14 80 33 3 7 45 17 96 13 45 6 43 1 32 24 64 92 91 80 42 4 88 2 34 73 47 13 6 45 90 3 63 75 53 7 47 65 60 91 34 85 98 42 93 23 90 32 90 27 59 22 68 28 85 47 83 18 63 9 86 78 72 43 47 40 55 42 43 79 66 29 47 13 59 64 56 88 15 6 62 25 42 28 99 42 54 58 65 91 40 35 92 54 92 15 39 21 71 98 91 24 13 34 2 44 10 66 96 18 57 59 21 68 85 35 56 44 60 18 10 67
69 26 25 3 17 0 50 48 41 90 60 37 29 71 24 7 51 0 58 61 69 20 54 32 43 22 50 55 78 70 29 20 67 20 44 66 57 43 81 68 26 51 55 18 20 10 3 80 68 63 56 14 31 18 6 60 48 33 88 12 76 72 40 91 58 12 33 44 16 96 88 58 95 79 89 34 3 40 91 41 73 48 79 47 22 67 98 54 87 78 73 26 64 34 89 60 53 1 83 55 20 4 8 84 52 44 83 13 53 12 91 13 62 57 84 61 35 16 54 63 50 7 2 73 86 2 63 11 6 94 20 51 31 28 61 5 96 46 14 62
75 85 85 14 88 50 0 77 95 17 99 47 18 5 90 31 50 18 30 92 18 35 58 100 24 34 79 2 84 69 63 63 42 81 94 62 1 27 50 15 42 96 8 4 16 65 3 0 43 8 82 68 56 65 75 42 61 63 9 26 74 43 51 66 16 65 38 86 55 47 55 41 61 11 37 19 6 15 60 14 53 41 54 31 87 76 5 56 25 21 11 75 74 29 14 99 9 80 13 67 86 24 57 31 88 77 13 48 56 46 66 77 28 86 11 43 74 86 56 54 28 9 87 94 69 49 50 7 70 81 72 76 40 4 36 10 32 53 41 85
99 13 17 62 59 48 77 0 39 62 29 18 47 1 46 49 19 71 75 78 10 94 39 99 67 72 35 54 48 52 6 77 33 60 15 78 9 37 55 73 59 91 82 15 16 92 53 87 92 81 74 19 86 52 66 89 95 15 18 7 28 51 71 71 92 50 22 60 16 33 81 51 87 96 64 23 19 11 67 49 11 96 36 71 78 94 84 17 48 47 89 7 100 34 94 93 32 86 88 63 76 38 94 59 21 11 9 99 29 19 68 45 2 44 60 86 85 22 15 48 1 46 83 35 98 69 11 95 99 95 79 14 78 18 63 60 37 26 41 17
58 9 59 99 10 41 95 39 0 5 34 46 93 33 97 94 66 32 97 45 33 62 70 12 63 49 65 70 80 24 25 94 5 4 52 48 56 13 48 3 14 75 60 16 43 30 1 25 17 31 59 58 17 41 0 5 41 4 22 81 73 46 81 58 31 26 29 8 4 48 90 25 2 96 29 31 88 89 21 1 65 9 100 5 82 28 50 29 82 49 88 93 52 14 63 68 2 81 99 53 98 91 52 26 20 49 86 21 64 66 37 80 82 54 33 15 41 4 83 22 0 17 0 85 23 28 72 70 54 66 16 62 43 13 0 80 48 6 70 70
79 30 20 74 80 90 17 62 5 0 19 6 40 84 53 100 12 84 10 44 38 19 69 68 93 82 47 90 67 91 79 7 65 62 73 55 100 44 71 13 5 65 82 79 83 1 15 77 53 75 63 8 63 3 61 59 47 88 81 57 7 1 3 61 1 74 13 92 17 28 77 30 96 38 67 22 69 2 74 41 77 73 47 1 72 23 53 3 73 76 87 81 30 9 17 41 100 75 17 98 44 72 31 92 23 18 5 41 83 37 47 46 49 0 80 8 1 56 27 29 5 33 85 45 9 69 59 94 15 38 30 5 45 58 91 29 21 18 90 38
64 53 99 67 18 60 99 29 34 19 0 1 68 52 93 66 47 79 36 22 59 28 65 12 66 11 10 44 1 87 76 58 33 75 34 80 98 60 11 84 42 74 38 27 98 48 52 58 94 26 42 44 83 11 64 54 27 41 85 97 36 68 34 13 10 36 86 92 94 64 55 54 15 92 92 70 94 17 68 18 94 6 29 11 65 38 99 49 17 66 37 30 65 70 84 13 74 50 74 70 46 22 90 17 70 62 9 17 11 41 58 16 86 45 37 95 57 35 71 81 53 13 59 51 45 49 11 91 95 21 2 30 64 17 38 63 76 65 31 22
68 66 80 54 78 37 47 18 46 6 1 0 97 4 4 17 63 43 12 73 37 0 88 18 55 24 82 71 4 91 75 34 80 97 26 89 41 37 77 39 52 60 56 98 17 56 93 29 3 0 40 69 21 87 18 41 52 38 11 8 87 27 63 87 3 28 63 71 49 3 59 12 9 2 73 36 0 0 62 33 20 59 10 23 25 61 54 4 97 46 23 62 62 45 64 10 3 93 97 17 14 27 83 31 92 29 8 20 94 20 76 63 84 40 12 40 47 43 36 11 28 74 49 91 57 60 40 24 93 94 60 64 77 89 1 79 56 63 70 5
29 61 84 59 64 29 18 47 93 40 68 97 0 5 76 29 69 59 60 48 89 83 84 75 81 93 55 37 95 39 99 30 44 67 79 43 16 45 7 65 19 79 31 52 72 41 39 45 39 79 25 35 83 97 83 82 90 49 86 19 65 13 69 46 25 78 78 0 7 22 85 75 32 24 58 93 8 45 46 72 42 34 69 7 44 49 54 31 16 42 43 4 73 43 67 61 42 25 68 86 71 51 21 82 64 75 20 68 39 11 3 73 58 19 26 77 31 78 30 12 8 52 20 92 56 2 77 26 28 87 89 64 16 76 65 91 14 97 91 5
85 54 1 16 2 71 5 1 33 84 52 4 5 0 56 85 43 16 76 15 92 67 17 61 32 6 50 1 95 49 35 15 58 6 37 14 23 79 0 4 79 98 0 38 16 28 98 82 97 47 59 100 100 50 18 27 22 46 74 79 66 31 90 72 13 54 19 84 47 77 29 95 2 14 14 46 36 88 9 51 80 75 26 61 15 5 72 69 12 21 15 95 84 81 21 77 50 100 53 84 50 64 67 37 27 22 1 85 1 35 31 47 40 60 2 87 84 24 87 19 50 87 61 79 58 22 97 84 45 35 24 12 73 37 65 46 99 71 12 15
4 87 32 45 28 24 90 46 97 53 93 4 76 56 0 70 67 29 67 45 34 10 68 96 82 82 71 44 55 73 52 100 40 45 72 74 15 46 73 21 11 79 23 77 37 7 66 81 51 66 96 48 40 82 94 80 84 76 56 46 10 27 11 71 90 32 58 77 3 42 3 29 63 61 69 39 26 97 15 4 3 86 58 86 43 94 30 26 95 16 91 42 38 20 81 25 69 64 83 13 20 48 23 26 13 50 57 13 100 79 99 78 100 77 76 42 84 54 22 95 91 22 91 45 81 65 86 43 67 97 26 98 66 70 26 65 12 5 81 61
26 35 42 43 55 7 31 49 94 100 66 17 29 85 70 0 52 84 39 78 43 53 47 31 41 30 71 45 66 54 82 19 44 24 10 53 60 35 21 26 80 89 59 3 76 33 96 89 10 98 92 23 29 47 89 66 12 67 52 95 90 32 12 18 55 89 30 31 25 9 44 94 69 24 22 69 43 95 93 19 93 64 2 24 39 24 2 26 78 31 94 70 9 51 17 94 92 79 8 76 35 85 64 27 57 50 39 55 97 51 59 65 29 62 28 32 76 100 16 68 97 63 6 36 18 35 69 27 2 29 28 73 94 100 25 47 34 16 42 46
92 40 18 54 40 51 50 19 66 12 47 63 69 43 67 52 0 79 88 70 58 77 54 42 100 17 32 92 83 87 27 21 45 1 95 38 28 63 72 68 97 40 22 31 13 72 26 16 50 34 6 91 81 63 42 85 7 21 84 10 23 71 43 99 32 47 35 61 21 3 100 87 21 38 0 70 0 94 45 72 24 44 33 8 90 16 75 4 93 31 56 37 10 60 37 77 66 46 87 5 74 97 1 51 67 8 92 20 33 13 12 21 85 15 78 81 73 56 71 66 76 31 82 14 36 91 13 8 76 28 19 61 75 0 89 77 18 83 7 44
