60

0 96 49 14 98 40 15 88 87 12 68 20 18 69 67 13 93 59 33 16 14 86 61 76 50 80 59 70 5 62 29 11 52 45 2 57 29 94 1 14 61 65 8 78 78 30 57 19 19 57 73 51 59 9 14 29 90 30 29 12
96 0 41 28 16 35 30 48 47 9 56 15 89 35 6 66 62 15 45 18 22 35 78 24 37 17 12 100 31 77 59 74 71 0 62 1 34 82 93 23 71 57 95 13 71 43 1 70 18 28 83 88 47 55 92 100 68 39 59 82
49 41 0 95 89 47 62 12 55 58 81 95 5 11 71 50 12 35 20 55 40 96 37 34 9 5 80 21 0 88 45 9 16 28 93 61 58 5 84 33 43 32 10 37 55 75 87 77 11 77 48 50 45 31 8 34 11 46 38 99
14 28 95 0 33 36 67 83 61 73 96 91 29 54 3 55 43 19 43 47 7 42 17 96 23 87 6 11 41 84 46 92 93 27 17 83 41 7 50 17 19 91 71 25 58 13 30 9 94 35 42 52 73 44 44 34 49 40 72 47
98 16 89 33 0 12 76 90 88 47 78 10 6 22 84 17 41 89 47 14 52 92 37 77 2 15 50 47 41 47 84 1 66 18 87 75 19 47 40 75 65 96 23 5 64 40 63 20 60 27 29 2 21 89 41 100 75 79 35 48
40 35 47 36 12 0 34 60 24 75 34 63 55 46 69 38 36 68 81 11 89 87 1 35 78 9 40 26 86 30 40 21 99 1 24 91 11 46 34 19 46 79 46 12 52 72 42 2 56 48 48 44 52 37 69 71 65 43 94 46
15 30 62 67 76 34 0 82 95 68 27 25 4 76 48 53 67 50 99 96 69 92 33 57 89 54 62 7 2 83 32 27 4 8 17 90 54 5 89 50 44 45 42 97 32 53 7 93 38 69 64 36 31 45 28 81 66 79 48 57
88 48 12 83 90 60 82 0 88 43 82 93 82 26 41 91 73 67 69 58 78 27 31 96 45 50 25 80 7 84 49 50 0 21 77 25 26 96 60 61 46 53 74 32 41 75 90 55 23 6 41 77 1 82 33 100 37 25 39 38
87 47 55 61 88 24 95 88 0 35 72 33 5 60 15 90 66 67 25 79 97 45 47 72 71 83 35 24 57 60 87 52 43 1 0 91 68 78 92 51 42 7 48 99 55 33 5 19 45 95 77 78 27 41 43 87 31 61 95 94
12 9 58 73 47 75 68 43 35 0 79 32 17 19 33 76 29 65 96 3 81 5 61 66 81 83 10 72 61 38 21 34 1 82 5 3 47 33 28 33 35 56 1 94 67 48 18 45 11 54 68 74 72 57 93 37 56 21 86 85
68 56 81 96 78 34 27 82 72 79 0 98 91 87 57 39 16 54 22 55 10 67 12 79 69 22 27 36 23 19 88 97 60 49 2 81 62 62 45 90 81 54 11 36 97 57 31 31 22 0 56 97 90 24 57 72 65 89 45 73
20 15 95 91 10 63 25 93 33 32 98 0 91 11 45 42 85 71 1 94 83 42 35 44 1 22 57 84 59 13 27 50 50 31 6 95 42 79 69 19 51 56 42 44 94 35 93 95 94 65 71 36 38 88 16 66 88 15 38 66
18 89 5 29 6 55 4 82 5 17 91 91 0 87 58 2 2 2 93 39 98 58 47 50 9 62 48 27 15 58 27 75 71 57 43 53 28 74 38 13 97 36 87 38 4 63 74 0 71 53 17 49 39 2 24 71 79 94 99 100
69 35 11 54 22 46 76 26 60 19 87 11 87 0 57 92 10 73 61 79 14 97 27 23 29 85 23 91 93 28 52 37 99 17 8 55 53 96 49 33 15 58 35 81 0 53 36 94 31 8 3 10 85 18 83 0 32 51 52 84
67 6 71 3 84 69 48 41 15 33 57 45 58 57 0 2 87 73 85 9 15 57 34 28 16 10 81 73 39 21 47 82 19 79 6 30 71 41 91 46 12 78 23 78 24 77 97 10 49 43 22 100 93 37 39 99 3 92 80 53
13 66 50 55 17 38 53 91 90 76 39 42 2 92 2 0 0 8 42 56 52 26 29 67 85 15 42 50 28 70 81 86 48 30 37 91 80 80 10 15 23 47 89 87 27 86 56 74 52 17 63 14 46 70 43 72 51 60 56 29
93 62 12 43 41 36 67 73 66 29 16 85 2 10 87 0 0 60 30 79 41 78 81 59 96 66 78 76 9 9 54 73 64 100 1 45 25 99 52 88 64 79 62 71 28 93 82 46 100 68 40 68 83 12 76 51 89 65 98 48
