20

0 9 11 54 89 4 92 79 88 96 42 49 97 82 59 30 23 11 97 96
9 0 48 63 43 52 50 18 89 16 23 77 97 88 2 94 85 33 57 72
11 48 0 67 53 96 38 26 26 89 20 4 77 74 64 28 34 96 51 84
54 63 67 0 55 62 10 82 58 13 32 59 61 0 77 13 62 6 11 71
89 43 53 55 0 78 55 86 98 24 76 30 18 31 28 17 28 29 37 95
4 52 96 62 78 0 51 41 96 90 29 32 56 4 4 87 56 90 30 77
92 50 38 10 55 51 0 76 77 2 1 55 60 35 73 15 75 74 30 80
79 18 26 82 86 41 76 0 94 72 13 2 25 85 29 16 22 81 13 56
88 89 26 58 98 96 77 94 0 28 28 45 22 8 19 64 68 94 14 30
96 16 89 13 24 90 2 72 28 0 23 14 67 37 54 77 27 53 22 77
42 23 20 32 76 29 1 13 28 23 0 87 71 39 8 98 29 9 27 89
49 77 4 59 30 32 55 2 45 14 87 0 68 4 10 89 56 67 54 84
97 97 77 61 18 56 60 25 22 67 71 68 0 63 23 17 97 39 92 10
82 88 74 0 31 4 35 85 8 37 39 4 63 0 70 90 32 28 60 49
59 2 64 77 28 4 73 29 19 54 8 10 23 70 0 32 86 25 67 44
30 94 28 13 17 87 15 16 64 77 98 89 17 90 32 0 9 31 29 70
23 85 34 62 28 56 75 22 68 27 29 56 97 32 86 9 0 2 45 46
11 33 96 6 29 90 74 81 94 53 9 67 39 28 25 31 2 0 10 72
97 57 51 11 37 30 30 13 14 22 27 54 92 60 67 29 45 10 0 29
96 72 84 71 95 77 80 56 30 77 89 84 10 49 44 70 46 72 29 0

0 69 71 39 27 75 59 84 29 37 24 14 81 80 88 89 18 9 32 77
69 0 46 97 8 95 79 71 30 33 50 13 74 55 4 92 30 18 82 72
71 46 0 42 99 27 86 20 57 8 76 54 72 35 39 70 59 21 18 78
39 97 42 0 51 63 18 73 26 81 99 39 52 50 16 62 23 5 21 35
27 8 99 51 0 27 65 96 100 33 25 35 8 65 95 10 19 100 81 70
75 95 27 63 27 0 18 62 31 21 57 81 16 42 22 19 76 31 55 91
59 79 86 18 65 18 0 100 34 13 34 68 27 54 8 69 65 60 69 15
84 71 20 73 96 62 100 0 28 91 29 47 30 71 91 62 88 83 64 52
29 30 57 26 100 31 34 28 0 67 10 48 50 96 68 43 62 50 83 12
37 33 8 81 33 21 13 91 67 0 57 60 91 44 17 10 21 67 95 67
24 50 76 99 25 57 34 29 10 57 0 77 8 73 43 91 26 99 0 78
14 13 54 39 35 81 68 47 48 60 77 0 67 32 53 61 64 18 51 77
81 74 72 52 8 16 27 30 50 91 8 67 0 61 10 53 23 18 92 2
80 55 35 50 65 42 54 71 96 44 73 32 61 0 97 19 76 33 44 42
88 4 39 16 95 22 8 91 68 17 43 53 10 97 0 69 0 60 72 48
89 92 70 62 10 19 69 62 43 10 91 61 53 19 69 0 17 2 67 58
18 30 59 23 19 76 65 88 62 21 26 64 23 76 0 17 0 40 89 0
9 18 21 5 100 31 60 83 50 67 99 18 18 33 60 2 40 0 1 17
32 82 18 21 81 55 69 64 83 95 0 51 92 44 72 67 89 1 0 67
77 72 78 35 70 91 15 52 12 67 78 77 2 42 48 58 0 17 67 0
