40

0 58 16 38 27 5 43 41 70 26 99 7 50 15 16 17 11 60 80 72 75 48 40 85 32 43 71 15 55 67 41 66 91 76 75 70 54 47 17 39
58 0 100 47 43 59 23 46 1 38 97 58 51 32 72 7 17 27 7 7 14 29 11 89 75 22 48 79 75 63 19 96 15 78 94 0 18 69 69 25
16 100 0 79 99 20 26 14 0 88 73 6 94 75 16 51 28 87 80 36 11 22 17 81 29 87 79 5 0 45 72 82 7 100 93 92 51 22 21 26
38 47 79 0 86 49 67 95 38 21 79 2 35 96 71 63 77 34 74 0 92 75 64 38 80 13 35 24 41 58 45 86 97 92 79 52 95 65 63 5
27 43 99 86 0 17 97 25 74 14 93 45 69 47 80 84 39 0 55 50 33 99 8 12 30 25 8 73 12 38 93 55 34 63 1 50 40 11 24 92
5 59 20 49 17 0 73 17 88 24 55 52 100 64 22 48 2 27 77 100 26 47 46 90 25 57 28 36 95 46 50 80 17 48 77 54 45 34 83 92
43 23 26 67 97 73 0 25 84 83 17 23 43 87 83 84 74 72 41 28 66 32 76 55 56 45 36 89 47 40 93 95 9 16 21 49 56 14 59 54
41 46 14 95 25 17 25 0 22 32 69 4 40 56 89 31 20 14 29 40 57 13 56 29 67 79 58 51 77 58 86 83 16 2 85 35 22 47 73 93
70 1 0 38 74 88 84 22 0 31 66 58 51 51 92 43 32 71 5 15 67 26 92 55 44 47 58 78 9 22 86 99 94 44 50 17 68 96 68 54
26 38 88 21 14 24 83 32 31 0 75 83 82 82 24 38 72 22 79 69 36 32 11 73 74 78 59 10 42 38 35 82 61 79 51 78 95 94 33 4
99 97 73 79 93 55 17 69 66 75 0 35 86 32 92 94 8 26 11 64 14 19 63 55 59 57 17 1 83 82 94 22 96 27 26 23 76 6 64 91
7 58 6 2 45 52 23 4 58 83 35 0 83 80 27 50 85 47 1 85 95 60 64 11 96 77 44 32 34 91 84 49 20 13 20 95 60 43 33 52
50 51 94 35 69 100 43 40 51 82 86 83 0 70 30 90 35 67 80 22 92 59 57 63 50 22 56 67 68 51 15 19 15 35 47 32 99 72 44 0
15 32 75 96 47 64 87 56 51 82 32 80 70 0 60 56 15 68 41 26 75 25 35 76 72 37 52 55 42 86 92 25 7 84 11 98 48 99 88 5
16 72 16 71 80 22 83 89 92 24 92 27 30 60 0 68 74 54 69 62 30 2 50 12 9 17 46 47 89 1 52 72 11 16 41 45 78 75 89 72
17 7 51 63 84 48 84 31 43 38 94 50 90 56 68 0 23 73 3 70 49 64 94 65 37 37 77 87 81 37 37 14 93 29 52 66 46 43 36 77
11 17 28 77 39 2 74 20 32 72 8 85 35 15 74 23 0 60 48 44 71 38 93 38 78 53 77 37 97 72 54 37 28 28 77 59 28 22 100 89
60 27 87 34 0 27 72 14 71 22 26 47 67 68 54 73 60 0 50 27 4 95 63 52 17 68 4 45 4 69 79 58 53 51 78 26 69 74 11 56
80 7 80 74 55 77 41 29 5 79 11 1 80 41 69 3 48 50 0 68 85 89 87 21 12 30 61 89 85 28 73 89 58 72 50 72 77 9 90 47
72 7 36 0 50 100 28 40 15 69 64 85 22 26 62 70 44 27 68 0 53 75 14 91 25 66 41 90 98 8 25 66 37 76 22 16 11 8 78 70
75 14 11 92 33 26 66 57 67 36 14 95 92 75 30 49 71 4 85 53 0 61 78 67 24 8 20 78 62 92 2 48 49 10 83 32 5 36 70 55
48 29 22 75 99 47 32 13 26 32 19 60 59 25 2 64 38 95 89 75 61 0 32 65 96 6 47 72 5 43 40 3 38 86 74 9 28 10 89 20
40 11 17 64 8 46 76 56 92 11 63 64 57 35 50 94 93 63 87 14 78 32 0 60 32 60 16 94 75 13 36 20 78 4 83 15 50 88 31 33
85 89 81 38 12 90 55 29 55 73 55 11 63 76 12 65 38 52 21 91 67 65 60 0 0 3 69 31 78 15 35 19 62 19 70 22 78 80 36 27
32 75 29 80 30 25 56 67 44 74 59 96 50 72 9 37 78 17 12 25 24 96 32 0 0 93 77 35 10 11 29 71 23 57 33 65 82 59 43 10
43 22 87 13 25 57 45 79 47 78 57 77 22 37 17 37 53 68 30 66 8 6 60 3 93 0 96 27 68 74 11 68 29 97 80 30 83 44 98 14
71 48 79 35 8 28 36 58 58 59 17 44 56 52 46 77 77 4 61 41 20 47 16 69 77 96 0 39 59 3 53 5 59 90 44 83 35 20 26 54
15 79 5 24 73 36 89 51 78 10 1 32 67 55 47 87 37 45 89 90 78 72 94 31 35 27 39 0 31 16 67 5 23 78 34 10 19 42 39 77
55 75 0 41 12 95 47 77 9 42 83 34 68 42 89 81 97 4 85 98 62 5 75 78 10 68 59 31 0 42 93 45 51 30 90 40 10 18 93 11
67 63 45 58 38 46 40 58 22 38 82 91 51 86 1 37 72 69 28 8 92 43 13 15 11 74 3 16 42 0 38 1 82 41 91 23 90 62 100 55
41 19 72 45 93 50 93 86 86 35 94 84 15 92 52 37 54 79 73 25 2 40 36 35 29 11 53 67 93 38 0 94 40 78 57 81 31 20 81 72
66 96 82 86 55 80 95 83 99 82 22 49 19 25 72 14 37 58 89 66 48 3 20 19 71 68 5 5 45 1 94 0 42 60 53 64 22 78 22 38
