20

0 86 35 18 52 60 42 44 51 20 81 86 69 52 64 31 99 68 12 43
86 0 73 75 38 96 82 58 11 11 8 54 30 22 38 17 59 63 49 32
35 73 0 83 41 83 73 20 76 54 16 48 81 90 52 21 36 54 61 3
18 75 83 0 58 91 100 92 26 40 1 6 88 6 38 68 57 79 83 37
52 38 41 58 0 46 56 80 40 64 84 28 57 3 0 76 23 17 12 48
60 96 83 91 46 0 43 55 56 84 39 39 21 79 20 8 6 50 51 89
42 82 73 100 56 43 0 65 18 100 35 15 58 89 40 85 1 92 19 14
44 58 20 92 80 55 65 0 87 70 100 88 40 38 7 38 79 88 27 51
51 11 76 26 40 56 18 87 0 35 33 63 28 92 31 39 70 34 82 55
20 11 54 40 64 84 100 70 35 0 65 91 84 98 100 27 60 40 24 73
81 8 16 1 84 39 35 100 33 65 0 38 93 73 6 82 38 73 83 42
86 54 48 6 28 39 15 88 63 91 38 0 78 10 9 97 56 68 44 24
69 30 81 88 57 21 58 40 28 84 93 78 0 39 59 80 58 7 35 82
52 22 90 6 3 79 89 38 92 98 73 10 39 0 98 26 70 6 68 100
64 38 52 38 0 20 40 7 31 100 6 9 59 98 0 35 33 48 82 92
31 17 21 68 76 8 85 38 39 27 82 97 80 26 35 0 46 93 5 85
99 59 36 57 23 6 1 79 70 60 38 56 58 70 33 46 0 59 24 16
68 63 54 79 17 50 92 88 34 40 73 68 7 6 48 93 59 0 55 77
12 49 61 83 12 51 19 27 82 24 83 44 35 68 82 5 24 55 0 25
43 32 3 37 48 89 14 51 55 73 42 24 82 100 92 85 16 77 25 0

0 44 90 35 91 5 12 41 12 83 67 12 10 80 64 49 64 22 81 38
44 0 43 2 85 50 2 23 99 29 53 91 43 7 23 30 49 65 44 27
90 43 0 14 72 12 6 64 0 36 71 12 65 66 66 68 30 69 37 3
35 2 14 0 16 40 43 41 44 23 90 54 13 43 7 48 24 78 75 86
91 85 72 16 0 14 91 79 51 27 99 56 67 52 10 15 55 7 12 20
5 50 12 40 14 0 95 68 43 5 73 89 41 41 67 48 8 62 90 100
12 2 6 43 91 95 0 26 39 21 70 34 33 12 0 81 20 35 41 17
41 23 64 41 79 68 26 0 1 57 40 85 19 45 56 35 39 8 65 93
12 99 0 44 51 43 39 1 0 71 74 23 47 10 75 94 35 68 2 86
83 29 36 23 27 5 21 57 71 0 61 17 52 66 13 84 21 95 33 97
67 53 71 90 99 73 70 40 74 61 0 70 23 70 77 47 77 71 25 92
12 91 12 54 56 89 34 85 23 17 70 0 87 5 47 54 94 2 26 46
10 43 65 13 67 41 33 19 47 52 23 87 0 24 85 22 95 98 54 74
80 7 66 43 52 41 12 45 10 66 70 5 24 0 28 84 97 0 32 77
64 23 66 7 10 67 0 56 75 13 77 47 85 28 0 4 47 24 78 88
49 30 68 48 15 48 81 35 94 84 47 54 22 84 4 0 86 45 33 29
64 49 30 24 55 8 20 39 35 21 77 94 95 97 47 86 0 18 15 5
22 65 69 78 7 62 35 8 68 95 71 2 98 0 24 45 18 0 86 66
81 44 37 75 12 90 41 65 2 33 25 26 54 32 78 33 15 86 0 85
38 27 3 86 20 100 17 93 86 97 92 46 74 77 88 29 5 66 85 0
