120

0 2 88 57 4 62 44 95 18 63 94 23 20 91 47 95 21 92 3 91 31 88 29 75 19 80 51 13 96 26 50 74 42 31 13 93 31 5 86 100 91 65 27 53 53 67 82 90 65 38 68 63 87 96 99 71 96 12 23 0 89 31 20 52 38 44 26 12 89 96 95 3 77 83 9 46 46 79 46 48 50 62 93 53 24 96 24 52 60 45 47 62 86 34 72 94 91 35 41 59 90 33 47 53 61 86 71 58 88 56 15 99 31 9 94 57 65 38 31 21
2 0 87 8 72 30 3 54 86 92 12 47 89 81 58 13 25 0 98 75 5 60 64 15 100 83 98 87 46 44 15 94 52 16 53 77 14 13 69 96 69 11 61 94 76 49 44 57 9 48 57 59 94 0 61 94 99 99 18 34 53 69 21 20 46 32 22 28 75 87 9 78 89 13 38 3 0 3 60 67 95 22 37 16 12 37 100 59 71 25 89 35 79 95 26 20 77 38 17 97 20 52 15 83 90 0 13 15 51 6 5 97 25 59 31 16 22 55 5 48
88 87 0 92 37 74 28 82 44 75 77 26 10 52 47 6 39 46 17 41 84 56 44 49 24 94 40 51 76 57 86 29 51 55 75 57 3 54 18 87 38 27 16 16 35 52 53 39 63 86 15 100 51 17 60 43 45 58 43 50 17 91 43 26 21 27 94 57 50 94 86 58 22 33 64 94 12 42 10 33 94 14 38 55 59 55 81 44 1 15 80 29 89 20 64 81 74 8 100 21 59 58 98 57 77 35 7 94 95 78 17 79 45 98 65 63 16 52 68 64
57 8 92 0 34 51 57 47 25 68 37 44 51 42 100 4 49 21 50 40 73 96 93 69 67 99 17 60 18 46 11 98 5 72 2 98 51 9 72 57 11 52 90 5 95 15 22 70 13 100 92 0 79 47 2 16 99 87 45 78 65 61 5 39 56 2 3 4 48 12 59 22 91 40 3 73 47 75 96 14 43 13 99 14 28 22 15 81 82 26 62 45 60 12 82 78 64 100 40 6 11 77 66 12 57 67 67 16 29 2 8 94 42 60 1 46 4 98 28 81
4 72 37 34 0 43 20 44 4 82 21 75 74 66 5 96 2 98 32 98 15 13 10 25 49 63 56 4 83 56 12 88 27 68 19 71 12 38 51 49 75 74 46 73 25 78 62 52 71 48 82 81 58 64 30 81 6 4 51 44 74 81 26 73 26 12 1 58 44 51 49 8 50 55 54 89 10 77 1 38 1 73 8 58 93 46 11 66 46 29 22 38 30 10 75 98 54 85 52 0 1 97 12 58 91 32 62 5 59 98 41 22 30 83 39 40 59 30 62 26
62 30 74 51 43 0 64 6 37 33 47 11 79 31 49 72 3 1 21 61 51 12 21 16 4 73 68 30 3 20 99 47 79 89 67 1 3 84 23 80 59 27 5 3 93 57 38 65 44 44 6 28 14 92 84 99 26 46 2 2 19 40 21 62 67 61 29 89 13 88 52 88 30 50 46 29 66 54 85 35 81 55 27 7 59 52 82 34 11 89 27 85 9 12 65 44 13 70 61 61 27 17 68 20 49 73 99 56 50 10 94 20 98 55 63 72 69 4 49 5
44 3 28 57 20 64 0 91 98 6 56 38 93 88 77 55 63 56 25 86 12 46 8 57 37 49 44 80 20 28 21 58 23 96 51 49 67 71 36 25 76 56 96 15 29 23 2 89 76 83 51 50 5 30 47 59 24 53 22 86 33 29 58 77 67 35 11 13 14 47 26 58 39 21 30 10 1 19 81 58 83 41 34 48 38 28 28 13 56 90 63 75 36 62 2 43 40 81 69 81 83 74 27 58 74 50 70 64 92 55 76 74 38 39 25 65 47 71 86 16
95 54 82 47 44 6 91 0 10 23 100 41 19 28 32 54 68 16 2 30 8 7 73 66 98 58 78 57 97 96 69 36 83 54 66 31 37 46 44 97 45 40 63 12 76 65 41 53 89 9 69 90 11 3 11 1 66 13 91 14 70 66 30 24 28 40 88 72 90 33 22 43 64 56 17 43 15 76 21 60 7 57 39 7 95 87 62 50 78 36 2 90 71 74 4 44 74 24 75 33 82 94 25 49 65 30 86 86 94 23 31 53 17 12 44 39 94 30 60 32
18 86 44 25 4 37 98 10 0 96 44 57 22 5 73 51 57 100 38 35 58 34 15 11 99 74 94 95 2 79 41 23 53 90 39 70 91 98 61 2 76 97 44 64 96 87 54 43 41 9 7 76 74 29 99 61 34 86 71 87 14 79 99 28 45 87 95 81 64 89 46 4 99 54 43 66 71 96 91 84 31 26 61 40 89 3 28 13 6 9 65 50 32 78 80 20 21 6 82 35 35 20 42 52 51 39 18 79 25 90 99 66 66 76 42 47 56 35 88 5
63 92 75 68 82 33 6 23 96 0 62 62 89 98 52 9 37 34 43 77 2 35 0 68 75 51 61 8 17 0 98 10 64 84 93 29 7 74 31 4 75 44 22 64 93 20 89 63 75 51 47 49 99 73 46 12 37 61 59 86 27 25 15 79 45 45 12 0 53 49 95 6 34 29 22 63 46 28 18 11 27 15 30 42 69 96 93 30 80 21 48 9 35 60 99 32 28 72 45 9 28 74 98 0 87 77 36 38 21 100 10 94 24 9 74 15 28 73 19 30
94 12 77 37 21 47 56 100 44 62 0 66 87 65 7 33 26 11 29 46 71 7 15 13 9 43 26 32 32 54 20 96 12 19 27 49 78 53 77 10 17 88 6 46 4 97 63 29 42 64 82 28 41 45 58 94 10 69 61 28 53 8 66 87 70 66 17 53 63 80 91 26 16 17 77 51 51 59 58 67 31 46 1 30 63 0 7 18 94 47 79 47 66 44 49 97 53 87 52 84 85 21 33 38 78 82 94 27 26 80 12 77 15 19 3 46 48 78 95 37
23 47 26 44 75 11 38 41 57 62 66 0 89 71 40 0 60 87 59 46 64 80 8 13 61 26 51 18 21 69 58 39 68 99 88 85 61 86 32 69 92 15 43 9 8 19 93 91 41 45 97 85 17 35 22 9 9 87 85 18 91 58 87 10 1 44 47 88 83 24 57 75 92 98 31 68 58 42 39 53 67 96 73 16 12 20 21 6 12 78 19 17 68 6 86 91 95 16 19 38 20 33 72 57 31 39 67 48 94 18 39 84 22 7 89 22 88 41 37 64
20 89 10 51 74 79 93 19 22 89 87 89 0 56 37 89 37 56 77 93 62 58 9 23 97 29 80 90 53 30 3 2 89 76 2 0 74 67 46 26 69 8 94 41 35 30 49 21 73 72 51 64 46 100 62 77 16 34 87 72 5 66 79 83 67 65 22 35 62 60 40 77 8 93 15 43 37 40 36 86 50 29 50 7 7 63 6 63 9 35 1 12 58 22 18 1 97 81 89 91 85 67 28 36 59 68 36 20 91 21 79 82 32 3 67 31 94 15 34 57
91 81 52 42 66 31 88 28 5 98 65 71 56 0 29 60 71 39 28 100 74 77 7 7 26 32 79 1 93 94 11 90 74 40 39 7 46 39 9 74 84 55 70 42 36 3 56 40 55 90 76 7 9 30 19 0 46 32 4 20 89 25 5 87 18 38 62 79 43 40 24 89 60 24 26 38 74 55 74 22 23 27 48 55 63 70 53 28 53 97 29 24 68 15 75 94 5 6 87 6 5 37 39 31 27 56 29 46 81 100 37 77 73 84 73 99 52 54 3 86
47 58 47 100 5 49 77 32 73 52 7 40 37 29 0 1 0 13 63 97 41 41 39 56 63 67 94 26 50 43 94 61 39 97 9 21 25 3 45 67 83 32 65 2 30 31 2 17 46 64 78 79 74 20 43 27 63 56 96 99 25 16 41 41 27 29 26 21 13 94 87 44 6 63 92 99 72 43 37 86 7 4 51 19 58 88 73 82 90 79 7 5 79 22 96 90 69 80 19 25 84 87 26 84 63 74 61 35 0 38 16 50 9 81 79 25 70 15 49 38
95 13 6 4 96 72 55 54 51 9 33 0 89 60 1 0 26 11 88 47 82 45 70 55 23 13 9 89 46 16 51 34 32 77 100 97 63 96 7 94 83 42 78 98 30 60 23 24 42 63 45 15 67 38 41 18 50 79 5 21 94 7 49 65 0 77 98 21 15 40 2 20 80 6 54 33 60 92 54 8 5 25 92 54 17 29 30 74 74 71 15 40 18 91 67 94 83 81 75 70 100 50 3 50 11 51 3 54 48 89 87 5 22 89 36 33 46 37 29 96
21 25 39 49 2 3 63 68 57 37 26 60 37 71 0 26 0 13 32 47 60 70 99 38 27 75 15 11 66 23 79 41 96 66 91 76 58 37 1 72 3 54 87 80 97 99 3 36 20 46 97 30 35 99 17 100 59 48 27 3 10 94 44 15 48 46 94 32 99 78 62 63 77 44 4 38 20 100 93 99 87 6 94 41 85 34 38 13 52 3 5 44 54 18 12 9 98 45 8 36 97 98 73 63 3 72 71 85 5 36 7 17 22 94 1 27 11 10 38 11
92 0 46 21 98 1 56 16 100 34 11 87 56 39 13 11 13 0 6 11 99 10 89 19 88 46 31 51 4 92 95 48 18 5 61 37 42 85 35 6 65 99 23 56 92 26 52 36 45 96 1 29 99 86 76 23 70 45 66 92 85 80 54 0 85 100 34 29 26 4 10 66 43 41 79 80 74 77 98 93 25 57 58 50 22 18 72 15 52 74 4 24 6 0 34 85 16 56 24 38 35 12 100 44 3 68 13 8 66 83 2 40 45 29 69 72 71 26 28 47
3 98 17 50 32 21 25 2 38 43 29 59 77 28 63 88 32 6 0 47 31 9 26 26 87 73 45 48 92 93 68 53 81 61 45 72 58 45 63 24 1 27 97 4 51 30 83 49 84 65 74 1 43 14 78 83 60 68 35 21 73 30 91 54 46 55 48 45 36 3 15 45 90 32 79 26 41 54 70 23 26 100 40 11 94 96 33 34 51 6 36 93 92 86 76 28 43 49 23 26 94 14 93 34 69 21 24 57 81 86 55 95 50 60 100 82 32 57 67 69
91 75 41 40 98 61 86 30 35 77 46 46 93 100 97 47 47 11 47 0 96 30 36 61 61 78 26 50 41 0 82 76 71 98 7 35 84 54 9 90 54 49 74 80 3 11 51 77 93 36 14 92 96 16 50 19 28 26 17 32 77 52 25 78 63 39 5 84 33 49 20 34 80 16 1 32 73 28 40 80 47 73 34 98 11 50 78 34 89 56 92 26 24 10 85 73 69 82 56 11 50 7 58 69 82 80 50 45 71 32 83 23 30 81 91 63 66 50 55 71
