120

0 1 65 16 19 90 59 62 23 52 91 41 79 67 48 69 50 6 37 73 10 99 6 69 8 4 66 33 38 64 77 37 72 37 72 5 34 36 53 68 22 3 37 72 31 67 97 3 6 59 66 43 59 41 72 37 41 65 86 32 82 28 34 37 46 26 27 47 64 61 94 59 87 81 62 86 40 5 96 25 22 17 82 83 65 59 6 77 99 0 30 97 51 16 71 52 76 94 58 2 99 7 16 97 87 59 1 10 99 31 77 80 86 33 1 64 5 2 94 47
1 0 52 92 35 90 76 3 3 96 79 34 64 41 97 66 84 66 49 21 64 60 59 87 29 2 71 94 63 74 54 81 83 49 55 60 19 34 60 84 55 16 88 2 36 64 6 90 78 41 2 5 50 42 61 76 38 21 36 97 96 84 3 96 32 39 63 32 50 70 29 85 37 92 95 6 97 82 49 39 66 29 98 12 12 35 75 8 73 73 6 40 66 95 43 74 73 58 39 2 69 55 13 59 3 63 59 18 15 68 23 14 86 84 10 59 7 44 87 37
65 52 0 5 15 22 67 95 32 39 32 89 18 30 2 8 80 91 88 22 12 39 73 53 78 39 84 37 20 35 39 43 30 83 26 80 41 39 11 12 76 17 81 100 16 1 43 29 9 19 68 10 47 86 27 97 31 44 83 91 89 43 37 7 93 64 51 67 6 94 76 92 66 43 87 27 85 97 32 68 90 55 43 93 94 22 67 34 11 36 67 36 17 86 21 23 91 60 64 26 56 0 6 47 93 48 83 72 69 18 87 81 38 77 87 29 77 44 33 55
16 92 5 0 1 70 14 45 63 98 15 94 19 73 43 44 34 59 74 37 5 6 91 2 49 7 11 81 13 63 46 35 47 90 59 26 33 11 36 60 62 45 7 100 71 39 64 41 79 57 87 1 14 55 95 90 82 33 41 50 10 54 27 1 99 63 32 63 42 32 17 62 68 48 81 53 53 15 19 74 63 47 30 66 94 12 53 88 89 82 27 46 97 25 46 2 22 86 96 46 72 48 22 86 56 84 36 29 86 77 26 58 92 65 86 58 44 99 68 66
19 35 15 1 0 87 73 11 72 52 26 0 18 39 92 8 7 88 84 92 22 51 16 16 87 51 35 86 89 23 83 58 13 2 0 57 4 38 92 91 59 61 2 13 96 50 20 6 93 53 97 70 81 90 3 42 45 56 68 43 96 38 64 68 66 57 91 31 55 91 72 60 81 11 61 37 49 32 65 58 61 89 89 57 14 80 30 64 29 40 51 86 23 48 71 7 31 59 76 10 65 99 63 77 7 3 29 73 44 9 64 46 53 46 34 51 21 34 26 40
90 90 22 70 87 0 32 24 5 55 20 31 71 80 96 76 60 19 75 8 91 97 99 46 45 2 21 38 22 59 57 26 90 18 50 35 40 9 9 30 8 57 4 96 24 73 97 52 73 85 90 79 13 80 69 53 87 76 46 19 80 62 26 63 33 72 64 70 78 24 23 43 30 91 99 85 6 55 32 48 47 39 0 71 25 34 85 95 37 40 44 75 70 61 31 75 62 95 38 40 24 42 92 90 19 92 4 70 0 26 100 5 72 79 100 46 18 7 33 64
59 76 67 14 73 32 0 82 70 91 16 91 21 40 36 46 43 41 19 20 7 59 62 93 73 1 62 84 50 16 2 15 44 32 81 4 37 16 6 79 6 19 14 32 99 27 50 58 56 3 11 41 27 11 19 11 96 17 1 73 3 99 6 54 87 18 0 71 28 91 67 80 86 36 98 88 99 3 94 42 25 24 68 90 65 91 28 95 37 12 33 70 84 93 58 2 84 2 8 61 20 28 8 89 32 0 76 49 74 51 10 72 93 42 52 24 8 65 22 6
62 3 95 45 11 24 82 0 94 1 37 97 4 1 70 95 46 70 12 66 38 54 87 83 63 24 66 61 35 19 59 55 94 50 96 76 90 82 51 73 20 29 64 68 77 83 56 91 2 42 12 35 14 55 40 49 28 75 54 28 93 16 21 74 90 65 92 57 36 76 27 41 44 97 18 98 25 72 89 69 21 77 18 39 26 44 34 64 7 71 58 64 16 28 36 47 31 16 12 86 27 87 6 36 88 34 50 13 73 94 28 97 0 82 79 35 73 57 23 64
23 3 32 63 72 5 70 94 0 62 24 73 76 78 20 82 57 11 28 74 16 83 82 63 57 61 48 88 30 11 54 23 41 97 32 75 72 58 90 97 14 98 19 73 27 67 21 95 8 32 2 57 62 62 34 71 60 95 46 6 80 85 69 63 18 6 67 1 55 53 63 25 19 75 55 56 51 88 23 1 63 20 19 23 45 44 82 51 5 100 44 42 50 54 91 66 100 40 17 52 59 73 8 4 87 61 71 24 77 100 18 73 13 45 73 38 61 43 48 35
52 96 39 98 52 55 91 1 62 0 55 34 47 12 49 31 73 86 48 19 6 95 70 68 61 88 85 89 1 76 78 32 0 12 38 16 99 45 27 23 5 97 0 54 48 45 85 70 62 27 95 46 4 10 54 37 70 98 12 55 96 76 27 84 36 32 90 64 93 47 29 22 55 81 6 93 61 1 95 49 54 50 80 12 78 24 88 100 37 93 87 71 33 48 22 13 95 4 26 96 15 22 36 35 86 54 22 9 23 2 46 32 47 0 45 58 15 44 100 84
91 79 32 15 26 20 16 37 24 55 0 53 92 31 31 37 71 64 44 46 83 5 38 86 44 40 64 12 64 71 8 78 59 60 38 63 83 68 15 75 59 45 94 24 90 91 90 28 3 39 39 93 81 36 3 25 63 59 53 49 99 35 77 78 64 89 1 7 5 16 46 14 51 33 68 66 25 18 90 2 41 23 55 34 91 95 10 72 0 57 36 98 94 43 61 86 51 78 2 93 40 16 79 19 29 20 83 86 39 71 63 41 99 15 22 5 48 85 1 15
41 34 89 94 0 31 91 97 73 34 53 0 9 21 97 42 63 49 80 28 58 58 52 61 51 99 92 83 44 41 85 72 54 50 98 7 32 36 32 66 73 38 24 78 14 44 79 73 47 48 97 80 48 53 95 60 86 41 10 66 19 76 55 15 79 61 46 47 86 49 98 9 40 4 38 4 100 63 14 75 71 92 12 0 95 81 89 52 8 83 87 100 3 53 32 65 30 84 37 37 33 49 61 31 78 14 27 35 92 60 50 95 39 42 58 7 27 46 91 14
