40

0 48 57 40 34 23 67 53 7 49 49 37 63 8 51 41 3 12 17 39 10 64 65 77 77 80 75 78 2 74 93 0 54 47 29 30 26 66 96 77
48 0 32 64 12 44 8 46 45 3 0 30 88 35 72 43 38 20 62 42 23 15 60 71 18 62 85 10 59 89 62 57 36 68 82 98 48 71 19 49
57 32 0 89 71 42 57 79 37 15 56 82 43 84 6 70 14 96 88 30 80 39 72 37 16 93 11 19 74 51 71 12 69 8 37 77 89 7 87 9
40 64 89 0 24 35 53 64 12 85 53 11 99 59 3 76 37 65 52 33 34 96 53 44 45 96 17 98 91 66 75 38 35 12 33 50 38 34 35 7
34 12 71 24 0 50 75 70 18 64 59 38 50 60 0 32 70 56 32 90 50 85 11 91 42 24 90 25 48 35 78 35 35 54 15 34 20 50 32 74
23 44 42 35 50 0 99 60 83 11 91 78 79 27 16 43 38 26 57 31 40 46 71 37 90 59 10 75 64 20 54 80 85 24 42 89 12 68 1 100
67 8 57 53 75 99 0 56 13 71 7 79 53 2 2 67 22 27 52 34 86 42 39 75 3 13 60 52 91 98 1 99 50 12 7 7 27 18 6 52
53 46 79 64 70 60 56 0 57 12 89 68 16 33 80 94 13 25 41 39 75 82 32 19 81 70 9 45 74 57 32 66 91 26 80 36 25 41 67 20
7 45 37 12 18 83 13 57 0 36 14 48 8 73 95 76 39 3 30 68 19 71 52 79 34 84 86 11 69 11 52 89 90 4 96 66 81 11 30 22
49 3 15 85 64 11 71 12 36 0 53 85 2 71 76 97 11 49 18 41 29 96 50 60 57 10 7 72 37 29 74 33 64 81 82 56 41 15 99 29
49 0 56 53 59 91 7 89 14 53 0 43 44 56 37 27 86 96 34 63 27 18 14 88 7 47 51 56 81 98 48 44 64 26 25 58 23 6 63 84
37 30 82 11 38 78 79 68 48 85 43 0 80 60 73 28 2 3 18 9 91 41 78 30 43 66 94 12 96 86 20 79 58 0 9 98 26 31 13 3
63 88 43 99 50 79 53 16 8 2 44 80 0 56 85 68 55 22 29 14 41 84 89 68 33 14 14 12 64 55 32 24 15 58 51 95 17 14 62 20
8 35 84 59 60 27 2 33 73 71 56 60 56 0 71 61 19 75 45 66 13 44 18 69 85 5 16 71 41 22 52 46 100 87 23 94 15 20 96 95
51 72 6 3 0 16 2 80 95 76 37 73 85 71 0 92 67 97 54 28 35 45 52 88 0 100 72 100 87 94 13 76 77 55 40 29 47 94 57 40
41 43 70 76 32 43 67 94 76 97 27 28 68 61 92 0 69 26 60 26 89 72 6 50 89 46 47 57 88 64 25 44 68 97 48 71 93 10 30 100
3 38 14 37 70 38 22 13 39 11 86 2 55 19 67 69 0 32 17 24 95 74 23 49 68 61 44 33 30 46 89 27 62 63 22 59 81 39 76 58
12 20 96 65 56 26 27 25 3 49 96 3 22 75 97 26 32 0 94 0 31 34 74 95 79 12 99 69 59 37 28 60 75 100 77 87 38 49 44 69
17 62 88 52 32 57 52 41 30 18 34 18 29 45 54 60 17 94 0 38 96 86 39 58 92 42 39 35 76 33 75 31 44 25 80 99 75 54 1 38
39 42 30 33 90 31 34 39 68 41 63 9 14 66 28 26 24 0 38 0 4 64 15 80 64 30 54 41 95 52 86 46 84 18 62 3 94 45 5 74
10 23 80 34 50 40 86 75 19 29 27 91 41 13 35 89 95 31 96 4 0 10 96 80 6 21 16 69 79 78 0 29 49 53 4 9 40 4 52 5
64 15 39 96 85 46 42 82 71 96 18 41 84 44 45 72 74 34 86 64 10 0 37 24 66 88 83 94 55 83 62 58 73 97 12 82 63 99 59 100
65 60 72 53 11 71 39 32 52 50 14 78 89 18 52 6 23 74 39 15 96 37 0 91 84 63 100 78 10 32 91 37 19 36 65 5 83 37 57 57
77 71 37 44 91 37 75 19 79 60 88 30 68 69 88 50 49 95 58 80 80 24 91 0 0 99 62 84 40 70 11 9 52 26 94 36 92 17 13 99
77 18 16 45 42 90 3 81 34 57 7 43 33 85 0 89 68 79 92 64 6 66 84 0 0 43 16 32 12 11 69 53 44 95 29 48 40 30 35 1
80 62 93 96 24 59 13 70 84 10 47 66 14 5 100 46 61 12 42 30 21 88 63 99 43 0 47 76 22 75 8 0 31 50 18 9 31 50 23 99
75 85 11 17 90 10 60 9 86 7 51 94 14 16 72 47 44 99 39 54 16 83 100 62 16 47 0 21 100 69 80 78 5 99 81 48 83 67 44 33
78 10 19 98 25 75 52 45 11 72 56 12 12 71 100 57 33 69 35 41 69 94 78 84 32 76 21 0 47 14 2 54 53 83 100 24 59 70 80 12
2 59 74 91 48 64 91 74 69 37 81 96 64 41 87 88 30 59 76 95 79 55 10 40 12 22 100 47 0 58 74 44 77 20 65 86 32 19 73 2
74 89 51 66 35 20 98 57 11 29 98 86 55 22 94 64 46 37 33 52 78 83 32 70 11 75 69 14 58 0 0 13 13 3 50 98 13 53 56 70
93 62 71 75 78 54 1 32 52 74 48 20 32 52 13 25 89 28 75 86 0 62 91 11 69 8 80 2 74 0 0 43 36 4 31 29 2 14 96 75
0 57 12 38 35 80 99 66 89 33 44 79 24 46 76 44 27 60 31 46 29 58 37 9 53 0 78 54 44 13 43 0 90 83 61 100 43 67 84 11
54 36 69 35 35 85 50 91 90 64 64 58 15 100 77 68 62 75 44 84 49 73 19 52 44 31 5 53 77 13 36 90 0 41 30 8 73 73 12 85
47 68 8 12 54 24 12 26 4 81 26 0 58 87 55 97 63 100 25 18 53 97 36 26 95 50 99 83 20 3 4 83 41 0 34 50 11 16 81 64
