20

0 65 72 57 54 2 14 10 76 20 26 61 75 26 32 3 41 26 16 51
65 0 66 29 58 83 88 46 23 41 42 76 48 73 28 95 24 86 15 7
72 66 0 99 87 100 6 47 71 25 88 73 62 17 50 5 39 99 12 23
57 29 99 0 46 1 20 48 27 43 83 46 29 0 29 24 79 49 51 27
54 58 87 46 0 86 67 84 42 88 56 30 3 46 36 58 23 79 100 99
2 83 100 1 86 0 69 32 28 62 45 30 83 90 93 78 99 4 64 82
14 88 6 20 67 69 0 53 22 13 54 12 60 62 65 57 10 57 69 57
10 46 47 48 84 32 53 0 64 54 68 22 69 1 44 100 84 68 83 59
76 23 71 27 42 28 22 64 0 64 3 93 1 96 5 81 78 84 16 83
20 41 25 43 88 62 13 54 64 0 94 99 46 28 2 7 14 87 35 53
26 42 88 83 56 45 54 68 3 94 0 89 85 58 60 20 92 4 50 71
61 76 73 46 30 30 12 22 93 99 89 0 100 15 99 26 52 69 61 68
75 48 62 29 3 83 60 69 1 46 85 100 0 66 86 35 41 28 9 84
26 73 17 0 46 90 62 1 96 28 58 15 66 0 71 39 96 91 25 29
32 28 50 29 36 93 65 44 5 2 60 99 86 71 0 55 73 63 77 48
3 95 5 24 58 78 57 100 81 7 20 26 35 39 55 0 93 88 66 3
41 24 39 79 23 99 10 84 78 14 92 52 41 96 73 93 0 39 84 37
26 86 99 49 79 4 57 68 84 87 4 69 28 91 63 88 39 0 57 54
16 15 12 51 100 64 69 83 16 35 50 61 9 25 77 66 84 57 0 10
51 7 23 27 99 82 57 59 83 53 71 68 84 29 48 3 37 54 10 0

0 84 52 45 19 3 22 6 85 54 90 27 49 72 70 49 43 45 39 73
84 0 52 73 18 78 44 71 86 79 30 78 50 81 34 21 86 93 54 39
52 52 0 14 97 72 88 69 60 70 19 3 15 62 46 62 14 22 58 37
45 73 14 0 7 34 39 6 27 20 13 73 80 46 42 84 59 75 19 66
19 18 97 7 0 68 1 13 13 2 67 16 82 0 98 26 18 1 48 8
3 78 72 34 68 0 75 73 67 58 73 84 98 11 97 22 89 4 87 26
22 44 88 39 1 75 0 39 52 84 95 26 2 9 95 78 83 68 64 38
6 71 69 6 13 73 39 0 97 84 34 46 64 4 12 18 87 32 100 47
85 86 60 27 13 67 52 97 0 19 52 22 9 71 46 74 36 16 24 67
54 79 70 20 2 58 84 84 19 0 60 13 63 68 18 50 22 46 52 76
90 30 19 13 67 73 95 34 52 60 0 10 6 62 37 13 71 60 67 47
27 78 3 73 16 84 26 46 22 13 10 0 34 66 85 80 99 19 4 58
49 50 15 80 82 98 2 64 9 63 6 34 0 9 61 6 6 83 45 64
72 81 62 46 0 11 9 4 71 68 62 66 9 0 95 49 85 42 19 41
70 34 46 42 98 97 95 12 46 18 37 85 61 95 0 24 60 3 98 23
49 21 62 84 26 22 78 18 74 50 13 80 6 49 24 0 60 6 27 64
43 86 14 59 18 89 83 87 36 22 71 99 6 85 60 60 0 95 49 39
45 93 22 75 1 4 68 32 16 46 60 19 83 42 3 6 95 0 74 97
39 54 58 19 48 87 64 100 24 52 67 4 45 19 98 27 49 74 0 18
73 39 37 66 8 26 38 47 67 76 47 58 64 41 23 64 39 97 18 0
