160

0 37 54 49 29 98 78 47 57 66 54 100 8 78 43 74 69 84 84 49 21 4 3 50 52 61 80 75 26 49 68 92 43 7 98 11 22 2 54 70 9 5 5 99 26 69 79 32 29 0 98 82 78 76 28 5 80 86 67 28 50 44 30 78 42 56 13 41 78 62 41 28 67 10 16 18 84 1 20 75 6 78 20 66 25 86 40 32 88 91 94 9 9 17 79 32 37 67 93 57 9 62 41 59 39 81 39 1 13 98 10 26 80 48 4 50 39 59 81 9 2 40 6 35 61 46 38 19 72 51 81 26 20 99 19 68 19 21 32 46 100 43 56 48 67 67 19 29 90 19 2 100 72 17 23 99 80 86 65 33
37 0 45 1 8 72 5 87 42 65 90 39 63 48 14 78 40 85 100 45 42 62 96 35 25 11 6 70 100 44 97 64 57 36 25 97 49 2 27 51 7 86 55 96 50 86 9 0 0 72 42 79 5 69 91 26 47 65 76 77 42 34 74 2 77 66 15 23 58 13 33 64 57 53 95 34 70 69 54 45 43 4 43 52 51 85 60 31 21 89 77 88 23 53 35 8 58 41 65 4 1 27 73 21 81 31 45 77 60 21 1 49 96 89 8 91 90 89 75 83 65 63 12 56 9 1 29 12 87 97 71 11 86 70 17 95 37 91 69 83 80 56 95 16 99 87 17 11 94 27 34 85 41 18 55 18 29 89 50 57
54 45 0 48 67 16 75 58 4 7 62 78 72 70 1 48 73 28 89 20 21 16 7 76 99 33 1 88 7 89 81 62 54 29 27 54 41 54 20 49 26 0 43 77 42 73 77 89 94 86 28 41 73 13 49 36 32 33 68 88 0 63 76 72 59 87 18 33 28 94 82 76 45 72 80 2 85 49 48 1 50 92 19 38 36 72 48 80 2 97 31 17 58 81 80 33 72 96 78 59 3 54 24 37 91 18 35 72 61 32 81 19 31 26 88 55 32 52 28 50 29 82 4 7 15 28 23 91 54 99 2 35 47 13 48 78 66 29 28 30 62 70 98 74 5 23 72 48 22 41 50 2 92 26 77 32 88 98 66 86
49 1 48 0 91 77 28 20 13 29 89 70 51 68 80 59 6 36 62 44 76 52 32 15 57 42 78 15 76 72 13 30 64 14 99 91 21 76 56 39 46 22 25 63 79 19 11 70 96 23 8 93 52 7 6 25 98 25 1 11 91 96 65 6 54 57 52 22 91 39 76 94 55 2 48 22 67 47 24 91 1 10 10 41 49 94 90 17 65 47 98 66 65 26 29 92 23 45 37 18 58 20 42 80 89 16 77 19 11 22 42 39 14 85 78 20 88 55 55 77 99 34 7 33 35 20 94 99 60 75 78 5 32 93 34 94 56 24 0 22 55 53 53 93 11 98 31 74 64 24 18 49 30 68 58 42 70 64 9 4
29 8 67 91 0 15 39 75 97 97 48 58 96 87 100 18 34 20 16 1 57 69 84 3 29 64 9 78 37 24 42 11 1 89 58 79 69 31 72 37 84 38 70 11 41 86 91 92 3 3 50 60 80 18 35 8 53 44 28 7 9 86 51 79 88 77 58 69 54 80 17 86 89 29 4 64 41 40 25 62 27 79 26 56 29 23 32 92 13 67 82 33 22 43 27 7 52 100 64 84 41 42 27 60 6 83 44 80 46 44 93 63 85 90 17 58 60 77 92 11 28 44 38 65 4 80 37 80 29 14 10 17 85 8 86 90 82 32 66 29 64 6 18 46 86 18 69 59 80 12 75 26 33 79 45 50 36 88 44 3
98 72 16 77 15 0 68 99 73 86 61 16 98 37 19 26 41 85 78 66 63 80 80 92 77 66 32 74 97 54 40 74 85 95 70 27 44 13 20 33 12 28 90 99 34 72 76 23 50 6 87 24 35 8 59 54 56 80 75 70 63 91 14 66 35 98 8 34 30 92 73 99 60 96 12 72 10 79 40 43 28 89 40 75 9 24 34 64 18 8 50 86 13 6 4 80 47 22 35 38 65 17 16 14 72 56 51 47 29 34 38 44 51 59 94 84 24 39 80 46 38 89 52 5 95 37 40 13 49 79 44 79 56 46 40 4 29 87 31 67 92 10 88 40 89 17 34 63 6 73 21 77 40 19 42 38 44 93 5 99
78 5 75 28 39 68 0 1 65 53 79 45 14 88 57 10 75 95 62 1 70 54 89 88 33 70 13 23 83 56 1 85 21 43 45 48 50 49 81 80 14 70 88 93 11 51 29 42 50 29 68 93 21 55 83 21 94 65 36 15 79 39 87 66 10 23 39 29 46 72 93 96 69 36 3 56 85 26 87 16 45 78 25 0 43 17 59 3 71 79 10 20 99 83 52 7 75 28 20 5 70 11 87 98 99 6 81 91 15 34 94 11 14 53 3 43 3 94 55 98 17 84 53 100 93 15 63 24 33 27 37 91 94 39 62 83 40 88 88 5 15 14 45 82 54 9 54 63 32 38 69 92 56 99 40 97 59 5 29 36
47 87 58 20 75 99 1 0 75 27 37 70 61 36 44 6 37 16 99 44 39 43 48 74 37 96 61 49 87 43 57 60 80 46 35 4 88 23 32 89 41 22 61 67 94 43 0 73 5 27 93 5 44 43 40 59 95 43 39 62 86 8 99 80 40 32 25 23 63 34 56 59 92 18 59 49 46 89 27 44 7 18 6 58 81 80 10 82 29 76 40 12 36 34 37 55 79 57 36 22 47 50 45 78 18 88 2 93 64 24 31 22 27 64 58 1 80 7 16 47 59 81 37 23 80 26 4 2 34 80 69 4 79 48 77 28 15 26 80 24 25 52 81 82 20 60 18 8 20 18 63 65 24 96 42 52 55 81 84 70
57 42 4 13 97 73 65 75 0 71 28 51 10 75 66 77 54 24 74 43 47 67 84 18 20 82 63 73 66 20 26 85 80 26 88 48 28 4 33 51 82 34 62 7 15 88 2 62 81 34 21 99 21 42 45 90 36 51 89 26 6 53 42 24 67 8 31 43 76 48 94 5 6 46 40 40 39 49 6 91 71 15 34 96 96 79 22 75 67 78 1 60 97 3 16 20 12 22 96 37 93 55 87 63 88 28 32 43 56 18 8 32 0 82 13 62 83 30 40 93 37 61 63 25 67 87 56 4 28 67 96 60 99 35 19 59 93 22 91 87 2 55 97 21 66 66 14 27 58 64 92 39 29 10 30 35 59 82 54 98
66 65 7 29 97 86 53 27 71 0 42 94 49 46 25 28 67 35 35 64 51 91 89 6 21 42 97 82 27 82 95 40 63 54 90 94 5 83 43 93 1 85 16 78 32 47 92 47 83 82 77 10 63 8 50 77 37 24 49 93 9 20 31 66 21 61 67 54 99 60 1 2 13 34 85 26 98 71 52 5 97 10 23 63 71 10 85 25 32 57 33 17 59 12 94 38 43 70 20 85 85 19 0 78 99 94 96 4 9 67 11 73 78 12 34 20 55 68 62 81 73 36 39 3 17 12 83 20 98 38 70 56 89 24 36 50 82 92 69 34 16 25 25 58 80 96 76 72 6 40 28 43 41 70 67 73 71 73 78 93
