140

0 1 77 53 35 47 19 43 58 0 64 42 23 65 90 10 52 90 53 67 58 13 79 68 81 86 61 91 82 34 66 93 46 68 3 94 54 41 3 59 82 65 80 13 43 90 34 64 99 57 24 56 66 26 44 31 53 66 3 44 84 41 65 14 62 58 6 55 6 19 82 98 83 91 75 3 65 61 46 22 6 3 43 99 74 95 13 31 76 17 84 83 85 39 61 45 41 68 6 18 81 52 79 77 50 4 22 61 55 40 99 25 29 17 14 89 95 53 65 65 57 70 89 3 88 72 63 98 81 44 18 49 15 23 20 50 20 87 81 88
1 0 54 87 30 32 39 34 20 81 72 4 43 85 97 90 7 83 65 62 81 28 6 91 73 8 21 57 54 35 74 69 13 84 58 84 12 5 61 19 4 0 60 80 17 21 81 65 81 65 31 72 46 30 49 33 82 27 75 23 14 33 67 17 73 46 87 14 0 77 93 73 97 17 99 88 18 7 8 46 5 20 51 27 49 59 10 48 100 40 91 9 44 100 2 99 72 18 100 49 69 23 80 28 6 65 79 64 5 10 14 99 99 99 14 63 78 85 1 65 77 50 58 81 96 17 76 26 72 47 1 29 98 31 17 13 8 79 11 25
77 54 0 10 77 56 47 71 80 84 94 61 21 77 70 61 98 76 43 17 21 21 63 100 90 7 59 57 97 100 89 8 55 76 65 100 18 52 59 11 72 33 71 78 11 58 51 86 89 78 17 8 68 95 3 0 16 22 34 69 55 89 81 69 93 5 54 2 81 83 25 93 16 42 9 70 61 82 100 80 35 32 61 21 39 22 6 61 28 95 92 32 44 32 67 23 3 59 20 49 47 88 23 56 70 58 45 59 65 74 45 61 0 5 63 17 42 29 28 72 2 71 75 70 94 24 60 47 59 47 21 58 37 40 45 11 34 19 50 45
53 87 10 0 79 53 92 27 9 30 9 80 6 72 16 89 57 70 30 53 94 70 53 21 8 62 30 98 10 63 66 79 83 18 1 17 92 100 97 67 23 66 49 93 66 92 10 45 52 73 18 84 4 63 14 22 90 53 23 10 57 94 1 49 26 59 81 97 81 56 32 72 28 100 81 36 23 89 87 73 3 84 7 80 77 0 96 46 51 44 82 69 82 50 46 56 49 95 19 15 71 61 22 8 79 72 32 66 79 98 25 33 33 9 88 20 31 62 56 88 16 78 49 69 78 74 40 88 72 63 78 59 49 65 30 67 61 58 85 21
35 30 77 79 0 29 50 80 49 6 31 61 1 26 46 90 34 29 53 45 27 88 6 43 62 91 9 58 79 54 85 5 71 60 25 41 25 15 32 36 45 44 9 70 67 38 57 53 17 46 80 63 18 98 22 53 63 70 13 20 40 18 80 72 93 57 98 75 29 35 25 41 44 51 98 27 52 7 16 18 49 9 15 20 13 17 40 78 56 61 88 95 87 18 22 22 95 12 88 33 23 12 61 24 20 82 30 45 97 31 70 12 11 27 97 93 93 43 11 42 81 78 44 42 75 86 31 84 55 33 8 62 42 62 8 83 25 14 8 3
47 32 56 53 29 0 81 65 18 53 19 12 3 61 16 85 92 89 81 61 63 24 1 37 87 32 1 15 51 60 41 36 80 97 10 60 68 35 97 74 37 31 31 93 66 6 81 75 24 30 88 35 39 35 96 41 11 36 32 74 48 87 96 0 26 95 38 88 80 19 94 67 9 29 2 26 37 89 83 21 17 64 49 32 25 39 95 93 80 98 53 17 5 32 12 30 72 72 71 77 21 15 69 41 69 60 34 46 69 80 99 71 63 60 91 27 88 26 52 59 98 96 72 79 18 19 11 30 56 56 23 13 63 86 77 100 64 76 72 71
19 39 47 92 50 81 0 76 95 18 59 92 16 81 63 60 79 40 5 45 67 76 22 24 50 58 88 3 0 80 94 25 73 44 48 68 48 46 94 5 45 17 42 29 84 20 10 62 23 96 55 89 18 71 80 3 62 90 93 68 97 95 56 0 1 62 79 3 66 3 77 39 90 34 49 2 53 85 59 28 91 50 94 69 72 47 95 76 28 19 46 92 17 56 7 44 33 1 36 77 6 47 68 48 7 37 39 71 65 90 57 60 24 79 47 93 87 2 96 71 39 31 99 88 62 68 26 99 96 40 67 90 74 33 88 66 79 97 54 75
43 34 71 27 80 65 76 0 7 69 43 9 27 92 100 4 37 10 11 1 12 1 89 64 59 6 32 38 35 56 75 64 33 40 51 56 43 47 93 12 53 37 5 49 81 23 83 74 38 45 38 8 50 52 59 81 35 4 97 21 11 65 74 20 80 29 50 21 84 2 61 52 74 73 41 63 52 42 28 87 24 92 16 95 4 54 20 58 29 57 17 96 29 100 38 13 88 41 53 20 75 36 46 81 37 1 73 71 24 83 0 30 69 50 49 27 54 33 63 79 5 77 44 50 73 44 62 56 62 62 83 29 26 6 16 31 81 72 89 51
58 20 80 9 49 18 95 7 0 74 93 71 35 84 80 92 18 53 5 53 99 13 92 75 33 3 59 83 49 74 82 38 48 18 22 6 98 68 2 43 46 65 68 31 39 34 27 11 88 44 90 45 65 64 63 15 13 59 43 69 35 49 13 38 14 44 94 54 90 64 68 38 2 70 0 46 69 39 29 77 7 15 76 18 91 84 66 58 48 37 27 19 74 9 77 51 3 1 86 68 88 43 82 68 7 44 68 51 99 65 85 88 10 82 99 8 15 67 97 28 75 45 28 82 65 95 70 89 48 33 95 14 61 13 44 47 67 67 33 80
0 81 84 30 6 53 18 69 74 0 11 17 82 9 85 34 7 44 76 75 56 15 73 30 88 66 81 78 8 57 52 39 48 42 64 35 85 95 42 91 56 36 54 26 42 65 33 50 43 7 33 37 78 44 24 51 67 62 99 51 14 25 87 80 36 70 31 88 89 11 18 77 68 72 35 12 96 60 92 33 97 49 62 87 86 76 49 22 79 67 13 94 0 25 3 90 21 48 32 37 21 2 29 10 46 6 58 58 12 61 24 81 89 23 84 49 49 15 90 3 62 84 12 14 51 96 36 12 33 32 64 59 40 89 25 6 20 61 29 18
