100

0 92 55 37 67 34 40 36 43 52 99 99 81 19 46 29 51 83 10 85 34 91 32 77 68 96 33 81 11 46 39 100 40 63 60 39 94 71 60 75 41 60 94 14 23 76 78 9 89 82 22 1 47 35 66 73 53 2 56 17 69 90 11 42 32 96 57 81 84 67 45 86 88 31 73 77 39 90 86 58 94 54 21 58 2 21 12 22 21 69 2 86 55 67 29 40 74 62 91 83
92 0 96 1 8 52 21 29 35 5 34 86 99 58 85 37 74 25 43 90 62 70 58 37 6 55 59 30 67 39 90 10 84 47 19 62 27 86 20 4 66 8 94 78 47 74 27 17 37 73 16 67 37 23 6 37 77 59 36 16 9 35 67 55 26 4 23 17 98 62 91 5 65 10 75 69 54 58 5 85 60 96 30 94 74 1 68 19 53 16 13 24 83 66 72 84 18 9 15 72
55 96 0 40 7 63 52 69 82 64 61 0 89 12 73 28 80 73 40 1 48 53 62 37 79 58 23 100 85 61 91 51 73 52 92 9 70 91 0 45 76 7 93 58 89 54 62 59 62 80 71 92 1 97 6 70 78 50 79 19 69 90 87 75 89 100 44 97 34 36 90 96 24 85 100 78 91 1 15 33 92 80 27 53 12 76 22 78 9 91 52 37 16 29 48 32 8 30 87 29
37 1 40 0 91 67 12 43 22 97 65 73 97 69 27 70 47 90 44 26 63 37 0 24 52 17 39 2 90 40 83 48 35 84 94 19 17 57 55 46 97 89 95 17 38 69 19 21 1 0 5 45 27 85 31 57 53 41 42 18 18 32 61 95 26 87 85 29 78 75 80 64 69 39 39 90 71 49 20 65 19 20 56 99 95 14 35 26 33 3 33 17 37 56 34 95 38 46 83 54
67 8 7 91 0 45 96 28 11 26 16 18 72 11 35 3 10 64 77 95 29 40 81 27 84 74 57 55 40 41 19 94 91 23 94 58 31 87 17 69 51 69 45 66 8 2 26 0 19 52 24 78 93 13 30 68 47 48 84 69 24 85 38 67 25 18 15 30 61 93 37 16 41 4 95 30 53 66 88 14 81 53 60 1 81 4 56 29 14 42 46 37 95 21 82 11 98 35 4 63
34 52 63 67 45 0 18 99 89 80 91 35 47 58 49 78 17 83 99 42 25 23 98 27 77 97 41 39 26 46 84 92 0 12 83 7 92 54 37 88 80 49 89 51 75 14 0 42 21 61 13 37 49 100 76 66 100 99 30 31 8 54 41 43 45 45 5 47 18 96 37 4 11 44 39 41 90 63 76 78 77 74 65 95 10 69 60 97 21 85 78 94 10 60 78 25 62 91 91 50
40 21 52 12 96 18 0 49 40 59 36 34 81 48 87 3 32 39 6 100 84 51 46 64 59 7 80 30 89 19 79 28 67 80 35 72 40 42 17 48 27 74 3 63 55 26 3 11 36 28 26 68 13 76 98 19 55 71 56 5 25 21 1 90 77 42 69 29 75 47 99 51 80 27 40 57 56 99 57 66 42 69 59 40 90 10 25 12 59 68 57 41 61 54 34 16 38 5 2 99
36 29 69 43 28 99 49 0 82 68 44 98 48 43 21 62 52 4 58 33 50 90 13 95 67 96 31 39 45 35 37 73 35 23 92 57 44 75 87 95 43 88 28 82 94 30 34 60 9 30 19 93 22 30 43 8 76 87 40 66 65 54 6 63 49 46 11 84 57 82 81 91 97 12 28 13 93 50 67 11 4 43 96 31 15 26 97 56 20 17 27 23 18 16 5 43 48 10 92 46
43 35 82 22 11 89 40 82 0 47 92 47 93 87 50 5 99 57 73 4 18 69 85 87 82 75 35 36 7 45 22 67 35 85 39 36 53 42 25 14 100 12 62 84 100 96 94 84 94 29 62 99 12 2 32 54 3 54 3 76 77 35 98 18 74 50 12 14 33 26 83 62 28 25 33 1 75 38 42 25 64 21 70 84 89 9 29 74 94 13 8 18 12 96 78 44 56 13 70 42
52 5 64 97 26 80 59 68 47 0 89 19 48 20 82 53 99 71 1 42 26 64 91 58 5 72 57 17 36 27 8 12 35 55 34 18 37 11 63 82 23 7 1 11 73 12 34 65 94 9 56 12 4 22 22 75 8 31 11 16 59 88 8 58 69 97 41 54 36 2 79 83 35 37 56 57 46 52 30 34 31 98 79 18 21 57 12 2 97 79 27 28 38 8 98 41 87 67 76 25
