120

0 73 51 6 23 22 35 18 56 19 43 16 56 42 63 15 81 91 68 24 85 81 3 95 46 14 99 73 50 60 2 76 32 38 14 10 38 0 44 67 60 39 63 45 6 32 38 22 37 88 60 90 91 63 60 0 20 34 89 69 10 21 38 52 41 88 10 28 8 28 26 62 12 1 64 21 29 23 20 79 23 9 11 10 45 96 4 31 68 87 89 3 99 25 9 7 26 10 56 17 68 20 28 29 44 43 59 61 9 9 16 75 66 24 24 88 51 47 78 70
73 0 82 60 47 27 34 46 79 86 10 64 48 52 43 4 65 84 97 19 38 75 62 1 14 62 58 24 73 30 60 23 30 0 4 25 26 36 23 52 41 98 33 95 61 35 54 77 21 0 93 37 68 71 71 82 47 51 17 76 71 44 47 77 62 37 54 76 2 26 40 37 4 93 32 9 59 20 10 90 46 81 79 87 28 30 42 89 29 54 30 25 9 54 98 9 35 47 67 80 46 11 62 14 90 24 87 98 43 4 58 32 77 85 81 77 49 67 88 98
51 82 0 5 80 68 39 78 81 23 17 58 40 75 34 1 88 43 52 33 41 4 52 57 58 67 54 58 98 3 71 96 90 0 83 34 58 31 53 20 74 21 96 61 70 37 66 37 71 42 83 8 93 66 88 71 71 81 0 16 3 46 72 30 55 62 54 73 33 26 66 79 37 92 48 10 66 21 90 100 99 69 60 27 40 17 42 59 73 37 25 20 10 6 71 79 38 5 63 69 11 12 80 100 47 56 36 73 59 39 60 20 17 95 86 32 58 86 81 6
6 60 5 0 72 40 42 41 86 62 64 100 38 43 64 54 45 24 5 69 15 57 16 24 51 17 59 90 80 14 97 80 57 26 90 23 78 54 33 90 71 86 37 45 27 90 17 67 20 48 82 70 85 64 3 12 74 16 41 73 68 5 71 1 76 42 100 24 7 29 3 45 3 85 66 35 58 77 75 74 17 92 74 51 17 57 49 92 95 28 94 52 48 48 6 73 77 45 7 4 39 11 12 73 55 75 93 19 79 20 68 67 100 56 74 63 10 41 34 75
23 47 80 72 0 72 94 53 36 75 88 65 41 33 49 83 16 71 39 18 20 46 4 37 41 90 36 81 88 88 23 3 44 71 26 4 85 78 75 25 93 64 2 84 40 49 94 87 2 92 18 55 26 23 19 27 49 12 94 93 24 61 1 21 67 40 87 86 81 67 49 38 14 12 91 84 37 46 90 63 50 68 48 62 25 99 9 2 43 25 2 30 61 96 31 35 97 56 54 20 38 24 8 24 60 45 95 23 44 98 13 89 18 95 95 27 52 61 30 58
22 27 68 40 72 0 83 53 26 57 100 96 100 23 80 26 10 5 48 67 62 56 67 89 44 28 5 48 28 56 47 15 37 31 23 18 89 51 62 56 62 14 58 40 71 97 97 44 6 21 33 23 62 54 25 6 42 41 45 64 68 95 4 2 36 78 12 7 8 4 97 82 93 52 94 46 64 27 36 59 5 54 8 89 70 92 77 84 4 85 49 2 5 45 13 56 45 23 83 11 82 71 72 16 14 26 67 81 49 9 75 42 44 21 33 85 64 78 52 6
35 34 39 42 94 83 0 68 8 2 75 100 12 95 37 44 0 7 97 3 26 45 34 10 78 54 65 29 99 50 81 100 12 36 22 47 55 9 80 22 71 4 39 24 37 98 82 10 52 81 78 100 45 49 80 25 59 58 46 45 60 97 33 10 53 40 22 50 79 5 26 15 1 59 61 91 23 98 3 54 57 16 79 44 22 54 61 0 3 9 23 71 14 12 51 38 28 49 76 86 36 34 18 68 30 63 26 41 26 70 40 40 3 59 53 60 52 32 47 46
18 46 78 41 53 53 68 0 35 52 25 16 95 61 1 8 39 19 88 5 68 82 15 67 4 32 6 18 37 45 97 66 94 24 91 28 73 94 9 82 29 16 75 21 48 55 78 91 39 92 17 95 100 29 9 100 1 17 12 32 91 0 2 14 81 46 16 65 19 96 69 98 98 42 18 19 35 91 44 52 92 31 9 20 47 30 62 13 42 4 15 35 92 4 66 44 6 39 32 46 8 68 83 69 52 9 33 1 89 28 62 5 82 42 63 100 98 38 92 35
56 79 81 86 36 26 8 35 0 56 86 97 82 4 0 33 98 55 10 29 11 99 100 29 77 88 47 15 28 71 90 57 3 36 76 4 31 6 97 7 47 34 66 7 7 94 85 86 69 9 60 49 64 94 19 87 55 10 4 26 79 6 79 51 98 100 37 78 3 76 5 45 35 55 88 62 37 64 79 9 18 64 8 100 32 55 66 22 6 29 1 73 73 26 36 95 93 20 86 96 10 90 73 87 100 50 51 24 43 39 10 53 52 70 52 42 85 56 59 13
19 86 23 62 75 57 2 52 56 0 42 61 50 57 86 85 19 26 49 18 42 51 15 64 27 51 4 73 5 98 53 8 79 16 31 21 47 47 13 18 48 38 51 7 55 70 58 93 98 23 20 33 64 40 92 5 47 63 38 94 54 77 57 76 96 92 24 35 77 23 21 73 46 86 79 57 76 42 0 19 78 86 36 46 7 46 48 32 87 29 45 98 34 22 77 72 57 66 96 42 61 21 27 7 58 4 79 64 47 28 50 47 29 0 52 71 35 77 51 0
