100

0 12 5 11 90 78 53 40 83 23 43 6 74 37 82 10 87 98 3 43 16 2 65 69 10 10 52 36 73 34 17 12 99 6 16 74 82 38 74 76 73 15 91 99 88 69 25 76 37 62 92 66 52 14 64 77 92 24 29 77 52 47 26 34 65 100 12 12 68 96 10 47 27 55 18 29 17 39 47 45 76 38 14 35 72 13 9 3 88 26 40 48 31 63 36 1 34 0 64 65
12 0 6 30 42 15 36 38 0 76 5 21 90 16 42 81 43 20 34 95 42 89 47 70 40 70 27 59 80 83 73 26 22 31 1 33 61 2 90 37 96 51 59 68 82 44 82 64 29 55 66 95 22 52 1 95 44 73 31 89 15 14 8 17 50 69 40 97 92 12 32 14 100 21 10 27 70 68 29 3 84 47 100 59 66 14 71 41 81 72 75 1 9 35 49 26 86 1 10 21
5 6 0 42 81 44 55 84 46 30 90 84 55 89 28 8 36 80 22 73 17 84 67 83 59 5 49 97 27 8 100 74 77 95 17 11 100 33 39 50 7 6 60 31 22 33 16 44 76 9 66 42 57 58 93 4 84 68 60 13 77 83 29 20 76 12 11 100 24 68 96 82 50 90 59 53 16 73 49 85 63 5 63 12 67 58 81 89 12 46 30 29 86 36 83 76 84 57 87 30
11 30 42 0 80 89 53 91 32 20 41 16 76 0 80 65 38 33 30 80 39 24 24 50 33 16 15 49 81 48 96 31 41 56 5 98 97 52 77 75 25 48 84 49 48 78 19 82 54 61 55 21 38 13 87 84 23 21 50 27 64 63 84 54 34 6 92 15 21 50 22 48 36 67 31 47 76 88 19 11 97 33 14 19 82 43 21 65 62 14 1 67 37 11 49 63 87 2 1 47
90 42 81 80 0 62 60 83 31 95 0 57 58 52 57 78 70 34 35 84 78 63 34 55 49 71 81 83 2 7 47 90 79 47 90 19 4 24 94 23 24 96 4 51 48 36 54 92 4 7 99 86 38 66 73 8 56 13 70 64 83 10 30 94 100 33 35 29 39 27 70 85 23 81 87 14 87 28 16 52 68 55 30 17 82 85 10 97 76 44 54 59 70 70 6 38 45 51 32 84
78 15 44 89 62 0 15 38 67 59 34 49 43 78 57 40 3 30 45 65 95 7 63 71 3 85 46 43 15 86 63 40 75 72 79 98 20 59 21 48 19 31 73 30 4 47 35 19 21 96 23 79 76 73 62 85 73 33 95 92 91 62 58 78 28 89 98 30 51 67 23 20 21 97 79 15 95 74 28 96 66 78 53 39 31 40 80 33 78 27 96 67 17 11 46 30 5 19 93 85
53 36 55 53 60 15 0 32 29 8 25 94 56 28 30 94 63 97 45 10 43 62 60 81 86 3 12 83 47 54 22 5 22 18 12 8 84 17 69 14 32 40 5 50 11 65 50 88 55 16 30 70 5 76 77 86 21 81 75 5 17 15 77 61 10 87 7 0 42 2 57 8 22 58 85 45 75 72 60 18 59 31 20 91 52 41 31 71 63 19 11 56 80 16 59 83 69 55 71 35
40 38 84 91 83 38 32 0 6 52 13 15 84 72 61 96 2 61 99 37 27 57 1 82 100 5 6 0 95 84 28 28 69 53 85 86 32 94 47 97 47 44 79 3 13 56 24 60 44 66 31 30 55 44 90 95 91 42 28 33 37 53 52 20 80 49 10 21 89 54 9 86 40 25 39 97 63 91 3 89 26 80 9 76 87 20 78 33 50 69 75 44 77 13 100 79 57 56 21 78
83 0 46 32 31 67 29 6 0 83 59 61 62 6 2 78 46 7 92 27 3 49 9 55 91 49 37 41 22 33 87 33 68 43 39 29 5 50 55 27 80 20 32 64 87 45 20 64 45 32 67 52 59 16 29 10 61 69 75 96 75 38 62 1 12 5 19 64 27 100 76 37 18 63 29 87 31 38 3 9 95 76 39 70 23 99 70 36 62 48 14 50 50 21 38 15 38 13 20 74
23 76 30 20 95 59 8 52 83 0 47 59 8 14 83 47 92 9 15 36 28 98 96 73 60 92 14 73 6 34 42 2 92 99 100 73 100 21 92 57 9 59 31 66 70 19 30 52 28 27 63 76 29 59 3 26 35 80 6 45 7 6 33 98 93 9 70 47 26 54 65 36 14 100 43 20 49 33 35 70 39 57 33 66 71 92 12 93 5 98 13 49 35 36 44 24 8 39 62 65
