180

0 21 3 30 100 11 3 34 76 8 16 76 73 30 36 61 77 100 84 21 96 60 34 63 67 97 80 91 91 83 0 83 26 52 19 81 62 17 80 86 3 60 99 53 23 76 96 79 89 12 43 15 74 82 72 85 98 35 100 76 68 37 22 100 59 74 61 5 48 86 91 6 69 26 91 44 38 15 39 25 45 30 89 18 35 86 61 34 18 77 13 80 37 72 2 7 59 5 68 16 66 93 6 31 60 50 77 56 31 39 16 2 30 58 99 2 74 64 25 88 48 37 69 82 60 65 78 6 58 79 16 2 21 96 36 47 4 48 75 92 55 14 27 69 1 93 72 46 94 91 85 53 24 67 40 95 11 50 73 75 98 52 42 37 3 49 61 78 84 40 96 10 8 45 7 76 36 28 2 42
21 0 92 30 80 2 21 0 85 8 57 73 1 23 94 78 100 50 44 25 35 60 50 47 18 81 72 44 98 27 35 99 93 70 33 56 30 93 56 25 23 33 53 26 48 38 70 38 54 34 47 70 69 32 73 21 9 13 90 97 9 72 49 25 25 84 2 71 94 94 38 19 68 58 5 37 82 10 26 63 23 56 11 44 41 99 0 80 64 32 0 14 49 28 75 91 69 14 42 27 67 26 16 49 48 83 24 80 82 10 83 72 7 80 27 69 0 29 27 2 27 71 94 35 91 1 2 8 96 55 39 48 76 28 80 14 17 39 95 66 34 21 88 87 12 52 43 51 44 57 32 35 49 34 98 0 18 100 33 0 57 36 37 24 22 19 32 32 98 29 45 41 88 73 8 88 78 12 87 54
3 92 0 55 10 71 82 3 44 51 27 23 28 75 19 73 47 94 88 41 75 65 8 0 100 98 41 0 14 72 37 19 64 54 81 35 69 34 55 66 52 65 68 79 85 44 71 23 34 33 17 64 30 18 57 55 30 22 97 43 22 56 73 98 90 15 70 10 19 17 26 85 79 87 94 96 46 95 98 31 12 64 65 78 67 44 28 60 4 23 76 75 21 70 48 34 18 70 78 51 48 70 6 31 83 79 92 3 76 47 17 46 80 47 6 99 64 63 77 75 42 80 1 1 18 20 28 10 1 100 50 38 74 72 67 97 27 79 12 26 16 41 33 75 41 83 19 32 44 50 1 52 37 55 43 72 70 59 97 40 14 77 64 93 59 75 24 68 38 16 21 57 14 92 25 99 37 14 69 80
30 30 55 0 70 55 46 1 12 98 96 51 100 86 72 28 2 75 53 38 75 32 17 31 20 98 21 0 41 8 19 57 58 73 78 27 67 43 45 28 10 54 10 71 98 66 96 94 8 35 26 5 26 10 0 16 2 98 47 31 14 21 20 55 26 16 7 56 71 33 71 26 87 73 33 96 19 27 81 24 54 56 88 82 40 95 13 70 56 81 51 19 33 77 81 74 48 2 86 85 83 4 98 8 62 62 7 72 50 7 58 48 48 50 57 4 36 45 75 37 29 94 5 45 14 34 16 17 73 85 63 27 18 87 60 70 1 6 17 77 16 3 96 4 27 100 37 26 71 23 75 47 48 24 20 74 29 38 21 62 89 79 12 64 64 16 89 90 22 9 80 68 16 86 29 28 49 58 31 99
100 80 10 70 0 87 44 61 88 36 66 47 36 22 70 76 40 85 27 96 48 0 59 44 99 73 54 26 67 0 52 37 32 3 29 47 41 80 64 77 42 51 18 57 51 77 20 100 33 31 4 95 50 55 5 25 64 47 68 87 99 60 18 7 51 27 43 8 78 16 22 41 79 23 63 66 75 62 97 8 36 25 68 72 29 6 2 88 49 87 96 11 83 63 23 55 37 6 89 50 63 71 83 26 99 89 45 47 68 85 71 47 95 87 20 22 48 61 20 58 96 85 49 64 78 58 89 4 68 88 63 98 47 54 57 99 29 22 37 11 74 97 1 21 29 29 29 7 99 91 92 95 44 15 83 62 33 3 47 85 54 43 49 71 57 84 94 29 64 95 80 3 13 9 12 33 56 10 26 96
11 2 71 55 87 0 29 33 33 39 100 88 80 22 69 5 39 64 16 86 11 58 82 81 28 79 98 45 100 19 60 100 75 49 100 85 8 79 97 99 3 19 2 15 96 3 25 13 76 2 21 54 42 49 61 70 10 7 43 81 4 96 77 87 94 1 63 23 56 24 57 81 20 45 87 53 67 59 78 68 33 67 19 74 50 14 74 65 10 1 36 95 66 89 71 71 4 27 14 52 69 24 93 59 71 88 37 99 94 38 78 98 65 13 16 10 41 81 28 77 95 56 54 66 63 65 17 87 7 9 5 30 18 77 45 0 1 13 89 76 41 13 46 57 92 97 43 96 51 26 28 80 25 51 88 38 79 73 37 68 15 10 40 4 65 86 90 36 25 80 58 31 28 17 67 29 16 36 69 4
3 21 82 46 44 29 0 60 70 25 61 71 24 39 82 91 35 91 54 95 16 30 96 30 37 23 25 32 95 91 87 37 34 32 100 22 58 63 19 8 97 56 33 63 11 54 77 57 61 17 44 99 55 40 17 37 23 95 3 82 56 60 59 27 5 69 19 52 81 35 11 12 11 63 46 24 63 28 13 96 40 56 3 6 30 6 11 14 16 79 32 76 84 18 43 4 81 18 85 13 82 98 57 58 27 83 82 2 39 1 32 51 76 65 31 42 91 51 65 53 19 11 3 40 63 40 62 39 65 97 71 82 70 14 33 48 94 55 63 97 77 81 59 22 59 85 16 65 82 72 33 6 68 11 92 66 60 74 14 54 52 25 20 92 42 94 66 59 17 64 94 20 39 14 83 88 68 10 66 74
34 0 3 1 61 33 60 0 27 89 90 32 93 9 38 94 56 55 25 20 50 5 97 64 83 11 75 59 80 64 19 75 72 75 41 43 94 54 100 4 15 31 83 54 48 98 71 99 61 63 74 7 21 72 10 85 29 67 58 39 30 16 68 60 98 60 18 87 11 37 21 12 34 88 46 39 49 36 49 56 59 57 99 31 14 10 9 77 71 58 3 31 37 44 97 27 36 31 22 88 85 71 43 19 40 94 76 42 82 67 95 75 70 9 35 73 20 88 26 23 50 91 97 49 7 95 84 52 62 78 83 84 95 14 34 49 0 96 46 53 81 42 92 67 81 96 12 34 90 13 82 96 94 31 41 83 63 51 11 7 67 72 64 60 74 20 19 25 12 69 2 17 38 1 60 94 34 11 2 100
76 85 44 12 88 33 70 27 0 75 55 33 27 21 57 7 93 100 96 82 18 77 17 1 51 65 36 74 97 69 92 36 39 77 83 76 34 55 16 72 91 55 59 70 96 30 58 32 17 53 9 29 17 60 23 88 38 40 15 71 38 27 30 98 30 1 61 42 58 17 70 46 0 32 65 78 3 82 95 73 58 42 51 53 78 92 67 17 0 70 55 17 30 54 34 18 13 10 82 51 90 88 30 98 6 1 71 41 14 74 94 45 15 85 63 32 49 76 0 12 88 7 69 56 24 33 47 29 97 2 42 67 69 73 20 21 36 30 2 32 99 84 19 74 37 45 92 3 38 14 50 85 87 60 42 77 67 63 76 36 73 24 64 53 40 23 38 10 17 41 12 0 63 45 24 97 73 95 71 38
8 8 51 98 36 39 25 89 75 0 60 83 44 34 1 68 7 12 87 1 14 34 82 95 36 46 26 35 68 89 52 55 44 43 63 15 65 83 10 94 56 87 44 66 63 31 28 55 88 18 25 0 7 10 47 6 33 70 96 49 77 78 72 44 2 72 72 81 85 16 56 46 56 74 35 27 54 78 92 96 1 21 35 44 77 33 79 11 60 91 13 61 13 28 93 32 53 40 89 65 72 93 58 16 75 27 94 9 65 6 38 96 90 72 70 10 92 20 13 13 84 79 63 62 98 63 96 14 45 43 75 66 51 28 54 53 12 32 41 37 97 4 89 80 24 40 16 76 24 67 82 81 38 73 16 88 90 24 71 67 59 33 66 32 88 76 30 60 58 65 4 0 76 10 12 91 31 14 85 87
16 57 27 96 66 100 61 90 55 60 0 9 0 34 52 52 8 4 77 5 16 13 75 34 13 74 84 71 37 64 55 57 85 26 67 72 89 27 81 12 52 15 29 66 52 27 34 6 8 77 40 54 78 55 49 89 68 49 57 57 3 90 66 6 59 1 94 10 84 100 4 20 100 34 96 43 22 58 77 82 35 39 69 64 23 15 35 56 22 13 41 60 60 96 81 1 59 21 86 66 44 19 45 57 87 39 68 27 15 55 77 90 47 35 60 26 48 32 58 78 7 40 97 72 64 69 54 28 93 92 43 83 36 22 80 14 54 40 82 32 96 13 14 93 40 49 75 98 56 51 5 45 31 92 69 90 58 29 84 15 48 45 62 70 19 5 64 8 37 6 56 70 64 57 35 28 81 54 2 58
76 73 23 51 47 88 71 32 33 83 9 0 8 76 63 92 75 23 65 78 62 77 7 73 74 21 2 10 82 45 18 6 65 37 40 78 83 21 43 24 96 2 79 20 11 72 47 55 32 73 80 97 85 70 50 27 8 100 63 100 22 60 57 87 47 66 68 68 61 79 9 93 66 27 33 62 31 15 100 47 65 60 92 56 77 32 96 7 71 67 65 58 87 97 62 8 35 40 36 62 78 42 7 100 71 16 85 43 61 47 42 72 63 19 93 89 51 39 2 38 13 45 95 4 95 38 78 56 15 17 41 7 47 56 78 57 28 63 8 36 20 50 66 92 70 49 98 21 60 11 38 8 38 95 42 1 40 14 4 32 19 0 63 86 44 50 30 20 76 6 17 70 6 2 31 89 57 66 13 48
73 1 28 100 36 80 24 93 27 44 0 8 0 96 18 8 62 72 97 66 34 88 52 73 66 96 45 18 36 8 21 91 31 30 0 34 86 67 41 83 97 4 78 10 84 35 37 82 43 56 74 50 27 64 66 2 52 36 16 42 1 97 59 69 86 88 85 4 29 93 35 35 22 97 75 78 37 93 31 89 70 35 32 30 25 80 9 38 26 94 21 24 70 87 43 50 12 84 74 49 55 83 61 32 64 39 18 82 17 83 18 19 66 96 64 82 46 7 71 10 79 14 34 51 82 97 74 37 29 60 91 93 76 96 39 62 58 100 96 32 32 1 94 44 17 76 52 35 45 19 85 6 65 10 0 46 17 60 46 62 40 67 40 69 3 77 55 81 18 76 9 98 4 11 26 42 65 98 19 29
30 23 75 86 22 22 39 9 21 34 34 76 96 0 98 63 67 20 31 70 6 32 10 28 44 88 79 27 1 56 14 43 43 76 73 46 33 5 45 72 78 35 47 86 79 40 24 97 72 8 96 3 2 80 94 23 35 77 88 2 29 12 36 10 11 24 49 27 35 99 67 65 64 84 73 15 96 97 89 24 80 27 59 52 64 46 79 26 97 61 44 31 77 90 11 85 72 67 83 59 57 2 36 20 91 14 15 8 76 53 44 59 65 24 63 52 45 69 84 69 10 60 10 1 16 90 4 14 24 27 7 92 81 24 75 19 53 23 18 36 7 14 13 64 33 16 75 85 58 34 89 49 22 71 83 8 58 23 49 87 66 19 100 99 77 44 27 76 32 55 55 90 52 53 96 42 72 16 37 50
36 94 19 72 70 69 82 38 57 1 52 63 18 98 0 43 64 57 33 38 87 42 27 93 47 46 55 18 60 78 36 49 44 5 66 17 59 42 85 92 7 67 55 90 52 80 77 13 54 57 62 88 39 98 50 96 30 50 35 61 46 98 94 39 38 87 11 39 82 20 69 25 39 52 81 59 48 81 89 76 68 61 37 91 23 29 3 48 84 87 19 85 13 6 81 76 31 78 85 78 47 86 97 24 80 18 59 96 94 71 71 4 33 74 83 98 57 73 2 49 6 3 20 23 55 81 63 4 13 74 31 64 0 84 44 95 58 100 39 38 64 56 14 28 78 21 29 21 91 62 51 36 51 40 60 29 24 24 30 49 3 61 48 76 51 27 3 74 33 3 41 15 0 43 86 98 33 74 67 62
61 78 73 28 76 5 91 94 7 68 52 92 8 63 43 0 81 37 88 76 95 36 10 52 59 23 73 23 27 85 78 27 87 14 30 85 49 81 58 70 22 82 74 49 84 42 71 11 69 55 46 94 51 92 94 62 83 64 48 86 58 51 92 77 52 75 75 46 98 80 33 52 32 24 82 24 75 37 65 73 40 34 77 55 41 38 89 66 76 62 40 65 67 9 18 64 14 76 9 55 70 64 30 15 45 89 97 59 77 97 95 84 93 40 51 54 87 91 58 17 35 49 69 32 15 88 0 37 71 62 69 75 94 10 75 28 33 43 22 77 31 55 45 73 37 47 18 37 10 86 45 3 83 55 67 65 18 59 44 28 62 99 98 81 37 7 36 41 3 69 71 9 56 87 87 49 57 47 41 37
77 100 47 2 40 39 35 56 93 7 8 75 62 67 64 81 0 4 95 17 69 59 84 86 67 38 34 81 61 6 28 4 0 7 84 71 100 15 62 64 92 88 89 60 74 40 96 91 14 76 44 18 45 19 97 49 84 43 70 47 20 19 86 24 48 88 69 54 33 46 65 33 24 65 31 0 78 87 65 46 52 60 52 3 44 99 52 69 1 4 25 69 6 39 40 7 87 22 80 9 64 36 55 68 1 64 72 73 43 76 93 12 8 86 48 20 32 42 33 28 83 74 78 43 12 11 89 45 80 70 18 39 26 3 79 29 85 19 66 52 21 74 41 3 3 80 0 48 48 49 63 71 71 37 81 84 94 53 21 67 28 75 80 20 22 8 26 48 91 85 56 10 31 82 85 6 24 35 33 68
100 50 94 75 85 64 91 55 100 12 4 23 72 20 57 37 4 0 45 58 34 70 30 43 73 3 62 32 55 69 24 100 29 80 66 45 75 42 3 13 74 30 65 83 60 92 96 97 76 16 73 48 19 79 51 38 14 7 43 52 69 73 58 54 87 14 93 51 91 95 85 54 54 70 70 2 57 5 45 42 91 40 96 78 34 0 54 48 92 48 33 6 32 31 99 74 90 71 56 20 82 90 21 25 92 33 22 49 54 21 42 76 67 99 47 16 97 75 93 99 54 16 72 33 70 14 46 39 59 46 94 29 18 94 83 93 67 63 37 30 21 74 65 24 33 72 48 43 79 64 33 68 51 51 82 42 1 26 63 0 72 12 31 71 60 80 89 31 71 63 38 43 23 39 11 84 97 12 96 77
84 44 88 53 27 16 54 25 96 87 77 65 97 31 33 88 95 45 0 74 35 54 89 1 43 25 43 54 0 47 52 20 94 41 40 81 23 97 92 26 16 10 58 37 83 98 10 50 59 43 5 12 35 13 29 60 29 60 30 52 15 65 86 56 80 55 88 75 45 49 96 39 49 77 23 73 2 99 58 30 57 82 11 10 75 19 0 64 31 27 79 73 79 67 9 2 23 50 47 45 37 54 92 26 74 68 82 74 76 59 94 46 50 89 19 97 76 18 65 0 36 24 13 86 37 54 62 67 20 31 26 75 21 72 79 37 100 68 52 21 66 45 51 18 3 8 92 51 80 95 13 36 73 14 53 52 20 2 99 5 31 79 56 4 63 89 54 55 65 54 50 31 85 29 43 39 32 56 18 36
21 25 41 38 96 86 95 20 82 1 5 78 66 70 38 76 17 58 74 0 98 48 82 99 82 81 21 69 74 44 26 10 43 43 100 91 25 1 92 93 8 72 1 42 63 98 47 11 16 90 48 77 58 86 58 34 67 45 3 31 9 74 44 78 73 87 14 24 74 67 23 26 84 63 29 71 70 99 96 41 30 8 66 14 99 99 57 82 71 60 99 61 49 35 74 14 87 72 95 84 63 21 56 87 48 60 99 43 87 71 6 10 40 80 52 49 61 36 78 18 43 95 12 84 8 45 90 64 73 26 3 72 0 11 41 75 81 11 63 1 42 63 10 44 0 93 8 46 100 21 57 95 23 47 80 33 80 56 92 52 58 53 90 43 7 23 49 67 8 89 43 31 24 60 3 47 37 63 39 35
96 35 75 75 48 11 16 50 18 14 16 62 34 6 87 95 69 34 35 98 0 47 86 11 86 29 44 20 72 45 21 97 91 13 78 75 95 72 83 43 31 97 68 38 25 44 0 84 77 66 67 46 35 23 75 82 0 97 53 3 15 50 15 28 18 41 68 5 22 21 30 64 33 33 51 15 11 7 62 30 4 20 52 51 1 69 88 88 10 58 72 70 99 67 15 45 62 47 93 71 4 86 62 73 46 16 22 71 98 5 73 30 59 88 7 51 98 23 90 38 1 73 15 55 29 13 81 94 44 76 66 46 29 43 10 10 33 19 89 29 37 38 24 61 58 39 46 45 97 100 63 80 98 8 84 80 85 21 89 51 4 43 8 27 5 2 16 84 76 31 58 54 33 11 81 26 59 35 63 4
60 60 65 32 0 58 30 5 77 34 13 77 88 32 42 36 59 70 54 48 47 0 99 45 3 28 33 78 90 2 31 55 65 33 28 42 7 1 66 82 70 2 42 91 70 47 15 69 1 66 92 70 97 21 46 86 72 24 34 66 27 18 83 17 70 63 55 11 68 26 47 64 51 20 88 43 36 95 60 84 18 64 61 71 95 84 34 77 55 89 16 39 47 3 92 14 97 50 70 73 17 56 26 89 36 44 66 24 28 8 41 91 75 11 71 82 58 89 76 74 98 16 54 13 70 98 21 54 60 8 74 42 43 98 94 75 91 53 85 85 45 24 83 97 71 69 15 0 53 84 58 62 31 77 42 32 73 68 69 81 100 54 8 96 46 36 43 37 92 64 42 72 93 44 46 27 2 48 61 84
