120

0 78 98 28 66 29 14 17 80 7 39 48 72 4 15 49 24 33 55 84 88 60 84 68 82 9 52 86 73 99 46 74 77 67 77 43 93 49 49 57 86 25 48 66 32 37 20 73 67 38 24 24 37 46 95 50 5 57 11 62 21 25 35 24 46 15 9 61 69 39 93 62 57 56 15 83 68 36 97 67 45 62 100 52 83 91 3 99 31 34 7 95 5 97 66 18 74 97 48 58 77 34 29 14 82 37 62 91 87 68 34 24 57 40 67 85 47 15 48 88
78 0 51 78 55 43 19 57 45 72 92 89 97 92 72 32 58 13 33 12 3 17 99 7 97 40 22 30 76 89 18 63 25 24 54 46 74 37 94 19 58 8 91 64 72 56 76 99 67 81 68 52 100 42 82 65 34 14 80 100 44 78 90 5 10 56 80 64 5 16 31 30 59 58 32 4 73 17 51 59 78 67 56 96 67 94 38 14 75 76 63 41 82 38 76 32 68 70 52 39 57 87 25 52 24 27 54 42 32 92 61 14 13 47 55 97 54 15 88 83
98 51 0 39 94 55 14 84 65 55 20 54 38 37 33 70 17 28 47 74 88 86 62 10 59 59 51 10 12 20 98 17 17 55 73 28 76 57 55 69 89 70 28 44 20 75 82 32 14 98 46 79 3 10 44 9 25 32 63 5 26 19 77 72 44 42 77 77 29 71 66 52 13 91 54 59 8 84 89 63 91 65 66 81 85 6 40 85 41 89 19 0 9 2 19 84 26 69 28 12 86 44 79 25 88 18 100 11 0 7 53 10 83 73 30 46 5 40 94 85
28 78 39 0 49 73 49 53 19 89 20 65 79 52 74 40 34 34 30 69 13 69 48 33 83 49 95 66 68 48 48 72 89 79 100 65 2 28 94 87 85 41 8 19 0 17 2 100 12 90 51 18 43 37 19 8 59 58 52 63 76 98 10 45 60 35 87 29 45 22 75 14 98 12 82 50 56 25 50 71 98 43 52 56 0 92 48 36 8 87 96 86 88 23 36 88 39 0 19 64 67 47 3 26 98 22 0 58 74 32 43 70 53 49 86 74 33 75 91 97
66 55 94 49 0 52 47 26 14 70 18 59 56 17 27 53 65 18 13 54 4 53 88 10 25 67 37 59 42 39 81 47 85 3 13 75 17 18 65 39 61 75 55 19 29 22 37 56 54 18 7 61 84 55 51 67 30 52 61 10 63 32 30 27 9 18 29 70 65 12 12 16 98 39 23 33 48 80 2 24 67 27 22 5 14 19 19 0 31 42 6 96 52 36 53 97 80 82 77 32 41 77 11 16 82 32 43 58 56 4 68 86 54 61 90 62 7 25 75 27
29 43 55 73 52 0 84 22 37 91 65 81 48 56 50 3 27 16 10 86 94 2 30 91 73 96 88 10 77 65 32 27 68 28 0 57 97 56 43 81 52 10 40 75 0 24 71 74 57 4 5 71 15 98 77 55 90 51 12 19 93 99 32 83 100 41 99 66 32 5 25 83 61 4 44 32 10 30 12 36 27 21 49 60 82 18 57 41 24 3 31 89 73 78 90 31 8 57 4 60 10 47 3 43 53 99 88 87 41 98 61 38 98 61 100 100 62 77 33 77
14 19 14 49 47 84 0 63 30 75 59 98 35 34 69 20 29 52 36 28 90 68 80 21 56 43 89 69 64 9 19 34 88 47 24 0 51 44 98 92 90 14 67 96 71 95 79 60 70 4 24 19 61 54 2 64 55 46 15 66 73 12 34 84 40 90 21 67 73 69 24 16 89 29 25 23 34 25 60 74 39 78 100 45 18 72 34 26 3 82 18 75 29 43 71 15 9 28 89 54 62 53 3 65 89 31 57 74 57 2 65 23 29 39 8 71 10 36 95 84
17 57 84 53 26 22 63 0 88 79 98 41 86 37 4 78 14 72 33 90 63 96 12 69 100 63 17 81 100 82 78 75 60 8 18 53 72 4 87 71 61 10 26 22 17 52 9 61 13 77 0 42 30 17 40 63 1 94 35 18 74 23 46 21 29 95 33 34 78 16 34 63 6 100 31 58 32 26 84 99 35 59 47 58 21 41 46 90 27 63 56 16 4 1 24 97 93 33 93 63 69 82 25 71 73 32 49 47 76 92 44 71 32 62 28 64 88 27 8 91
80 45 65 19 14 37 30 88 0 87 67 37 23 82 56 66 53 69 43 56 79 83 31 37 8 75 14 46 72 3 18 59 75 32 8 5 45 94 47 93 97 34 57 100 48 44 57 46 68 22 14 35 13 68 32 80 13 96 55 51 57 76 93 68 86 53 45 32 98 87 84 79 10 0 0 49 42 23 50 20 29 69 93 75 42 65 27 62 53 96 89 70 12 38 12 64 0 79 81 93 48 52 90 85 71 74 45 33 26 30 0 31 86 91 7 79 11 61 29 66
7 72 55 89 70 91 75 79 87 0 54 84 80 76 71 58 8 75 35 81 57 92 7 88 22 23 64 24 46 55 76 54 19 80 82 95 83 19 20 93 22 17 51 3 80 55 53 11 74 42 42 49 86 4 70 88 11 2 1 91 52 20 31 66 66 100 46 50 38 20 4 44 85 69 71 11 89 27 57 83 22 58 13 87 46 85 75 55 12 65 88 26 26 12 10 43 42 30 76 73 52 25 64 72 51 86 66 79 99 75 21 11 74 33 43 50 76 49 34 14
39 92 20 20 18 65 59 98 67 54 0 47 18 44 21 67 88 64 76 68 52 74 87 33 10 79 5 56 32 52 42 88 24 69 7 96 3 78 17 70 81 71 60 99 65 46 93 20 36 45 27 52 10 31 26 43 69 68 14 36 94 4 91 68 76 73 16 27 80 66 89 61 52 31 1 47 38 60 9 99 89 17 26 39 39 1 32 42 3 32 98 6 14 13 12 100 35 25 20 67 10 39 28 33 45 48 50 30 42 35 27 19 56 20 0 53 92 91 75 44
48 89 54 65 59 81 98 41 37 84 47 0 44 17 54 81 80 19 76 22 26 37 5 91 65 30 42 29 98 35 49 80 93 57 49 82 89 88 41 23 0 69 55 60 30 2 24 25 69 18 55 57 81 16 98 98 61 48 10 41 65 73 59 78 62 97 12 74 31 15 12 66 55 78 8 59 83 19 38 20 81 79 77 39 73 79 83 22 74 91 56 65 56 61 81 90 72 64 57 78 16 95 73 60 57 30 14 69 44 46 30 80 83 24 8 25 51 41 10 98
72 97 38 79 56 48 35 86 23 80 18 44 0 25 53 49 34 95 2 10 45 41 52 97 89 39 41 69 91 24 68 82 46 5 55 23 74 50 28 50 60 20 30 14 54 7 68 35 90 58 71 77 50 97 6 34 44 99 85 0 17 96 100 80 7 60 15 25 62 10 84 79 46 21 89 29 79 87 30 64 17 11 39 2 82 67 33 29 25 44 90 17 90 20 0 49 80 25 97 72 94 47 21 14 87 23 16 50 21 52 61 67 22 43 33 22 89 97 83 100
