20

0 20 65 99 74 73 64 6 99 47 3 90 77 35 14 67 1 0 49 3
20 0 76 39 4 81 27 15 75 84 41 60 78 90 90 43 52 28 37 96
65 76 0 10 43 22 42 75 62 98 73 67 27 53 75 32 63 18 49 18
99 39 10 0 98 12 96 89 75 36 18 2 50 3 47 80 27 71 54 41
74 4 43 98 0 71 65 7 65 35 48 1 66 92 81 44 52 34 40 68
73 81 22 12 71 0 58 64 62 14 91 70 97 61 10 4 65 58 49 30
64 27 42 96 65 58 0 51 40 10 13 1 76 73 22 84 30 89 64 20
6 15 75 89 7 64 51 0 78 59 9 85 76 81 61 89 66 89 67 43
99 75 62 75 65 62 40 78 0 64 78 67 5 29 59 58 57 46 69 40
47 84 98 36 35 14 10 59 64 0 40 17 86 74 57 40 8 3 84 41
3 41 73 18 48 91 13 9 78 40 0 53 80 33 57 30 71 93 86 10
90 60 67 2 1 70 1 85 67 17 53 0 72 38 81 19 20 78 61 64
77 78 27 50 66 97 76 76 5 86 80 72 0 15 95 2 19 67 66 13
35 90 53 3 92 61 73 81 29 74 33 38 15 0 84 80 58 64 61 62
14 90 75 47 81 10 22 61 59 57 57 81 95 84 0 49 68 72 11 20
67 43 32 80 44 4 84 89 58 40 30 19 2 80 49 0 19 24 27 94
1 52 63 27 52 65 30 66 57 8 71 20 19 58 68 19 0 29 70 68
0 28 18 71 34 58 89 89 46 3 93 78 67 64 72 24 29 0 38 55
49 37 49 54 40 49 64 67 69 84 86 61 66 61 11 27 70 38 0 90
3 96 18 41 68 30 20 43 40 41 10 64 13 62 20 94 68 55 90 0

0 27 15 63 81 77 95 3 46 29 67 13 42 99 19 82 50 40 20 33
27 0 87 49 54 15 90 48 30 40 34 79 61 97 83 52 8 70 92 7
15 87 0 22 90 84 35 94 71 8 95 15 23 64 67 73 69 42 64 94
63 49 22 0 99 83 19 38 58 61 61 55 2 13 66 57 28 1 70 2
81 54 90 99 0 78 10 99 84 60 80 81 12 14 12 30 59 12 44 76
77 15 84 83 78 0 62 62 41 46 36 21 45 84 85 75 5 28 88 6
95 90 35 19 10 62 0 64 21 100 57 14 60 29 5 79 43 63 13 25
3 48 94 38 99 62 64 0 58 85 67 36 19 89 38 68 59 50 7 20
46 30 71 58 84 41 21 58 0 12 71 46 4 96 18 80 79 77 49 59
29 40 8 61 60 46 100 85 12 0 32 90 35 65 28 35 88 40 78 34
67 34 95 61 80 36 57 67 71 32 0 40 43 74 10 16 4 86 6 23
13 79 15 55 81 21 14 36 46 90 40 0 13 45 24 51 39 50 82 62
42 61 23 2 12 45 60 19 4 35 43 13 0 74 45 82 99 25 16 47
99 97 64 13 14 84 29 89 96 65 74 45 74 0 20 16 14 70 32 28
19 83 67 66 12 85 5 38 18 28 10 24 45 20 0 14 85 92 4 67
82 52 73 57 30 75 79 68 80 35 16 51 82 16 14 0 60 16 55 32
50 8 69 28 59 5 43 59 79 88 4 39 99 14 85 60 0 16 50 95
40 70 42 1 12 28 63 50 77 40 86 50 25 70 92 16 16 0 54 75
20 92 64 70 44 88 13 7 49 78 6 82 16 32 4 55 50 54 0 36
33 7 94 2 76 6 25 20 59 34 23 62 47 28 67 32 95 75 36 0
