60

0 89 56 28 67 52 5 71 23 72 73 87 80 75 67 25 29 79 40 86 81 58 72 5 76 17 14 56 42 4 60 18 40 81 76 20 23 86 37 75 84 10 97 45 30 47 77 56 2 18 73 61 75 86 67 36 42 55 90 64
89 0 25 50 88 38 18 50 28 21 27 49 25 12 68 25 93 74 50 32 94 48 14 69 94 32 47 17 11 0 27 79 80 99 52 74 31 33 22 88 42 58 49 26 50 29 68 73 93 26 33 28 1 85 32 98 90 74 35 94
56 25 0 97 21 22 82 80 69 10 89 33 92 78 17 84 75 77 25 30 82 12 58 69 99 80 30 76 75 38 38 22 47 61 4 37 26 61 63 10 93 93 14 7 43 47 36 30 50 70 71 10 30 39 10 74 52 36 100 95
28 50 97 0 7 78 97 45 81 93 50 10 29 83 11 32 75 30 94 18 58 59 58 19 17 35 78 97 44 72 75 48 78 3 75 94 60 58 80 54 100 78 28 61 9 80 24 60 91 85 54 66 1 63 62 22 7 59 18 54
67 88 21 7 0 88 93 4 86 30 25 75 87 37 55 87 64 79 76 85 28 37 63 42 22 8 18 10 45 3 97 50 59 77 4 36 75 34 48 37 95 100 55 2 33 32 7 74 14 41 31 9 54 52 15 89 20 87 61 96
52 38 22 78 88 0 61 5 11 87 1 5 17 96 74 29 51 97 42 62 86 25 91 8 60 82 85 96 59 45 55 3 49 28 56 26 35 62 100 83 46 21 48 89 28 34 31 16 38 44 1 21 54 39 55 52 91 71 58 89
5 18 82 97 93 61 0 44 63 9 38 82 80 44 10 24 0 97 51 19 100 50 16 10 12 94 81 92 34 75 20 95 79 85 5 55 81 16 29 66 55 58 72 43 30 62 96 23 55 88 86 15 34 34 72 94 6 27 77 63
71 50 80 45 4 5 44 0 43 28 47 94 43 7 18 10 64 38 52 82 82 85 95 81 23 12 91 92 45 87 66 87 90 19 75 99 92 22 25 19 2 78 40 30 10 64 99 49 71 20 87 81 8 61 8 91 17 21 90 91
23 28 69 81 86 11 63 43 0 9 92 19 90 40 96 69 56 88 56 26 15 1 38 1 75 28 100 75 88 42 38 82 16 9 32 46 87 12 92 48 36 36 40 20 75 5 87 62 54 69 33 20 43 27 44 26 38 71 76 13
72 21 10 93 30 87 9 28 9 0 41 63 37 24 13 63 30 75 90 17 15 61 20 76 44 70 51 48 32 73 48 59 53 35 74 60 48 22 71 55 3 85 2 62 15 100 25 44 44 78 40 2 36 78 88 51 13 93 63 32
73 27 89 50 25 1 38 47 92 41 0 68 16 91 54 47 58 90 21 53 36 30 72 75 8 18 84 6 66 28 77 19 2 39 90 48 38 0 65 20 13 68 56 85 7 52 37 52 100 71 89 4 30 69 62 99 41 48 44 24
87 49 33 10 75 5 82 94 19 63 68 0 94 91 69 33 89 3 86 75 3 90 5 49 90 52 69 35 51 81 41 83 89 3 24 3 100 45 6 44 47 75 37 73 6 15 100 80 17 18 9 16 100 84 78 68 7 35 32 86
80 25 92 29 87 17 80 43 90 37 16 94 0 28 45 4 52 31 44 84 58 78 72 13 17 17 2 41 87 63 10 100 30 72 55 77 74 81 24 50 45 17 78 7 80 36 28 67 55 10 69 68 96 17 44 87 24 27 2 91
75 12 78 83 37 96 44 7 40 24 91 91 28 0 97 18 4 23 20 53 52 49 3 75 98 65 7 47 31 9 89 49 28 79 44 58 20 97 52 2 93 69 32 85 45 34 89 6 51 42 41 89 18 79 91 33 98 77 16 55
67 68 17 11 55 74 10 18 96 13 54 69 45 97 0 96 23 1 55 47 96 96 26 23 69 13 54 77 1 92 18 37 98 67 88 46 66 63 6 76 67 89 92 85 91 26 78 50 17 5 25 91 97 29 83 7 18 85 92 6
25 25 84 32 87 29 24 10 69 63 47 33 4 18 96 0 68 34 20 71 53 7 8 27 41 57 89 6 92 10 41 82 10 70 64 38 61 43 35 36 13 15 38 47 74 57 58 56 21 40 90 27 75 76 39 92 75 59 63 88
29 93 75 75 64 51 0 64 56 30 58 89 52 4 23 68 0 63 61 10 39 68 47 10 71 26 29 23 88 88 42 41 32 83 31 86 45 49 28 66 17 21 83 59 16 47 14 28 91 55 17 35 60 72 78 39 6 51 82 66
79 74 77 30 79 97 97 38 88 75 90 3 31 23 1 34 63 0 27 36 93 75 44 91 67 38 6 58 84 5 74 28 70 37 2 66 79 12 89 56 66 85 27 21 67 6 32 46 56 57 62 34 26 30 19 9 82 66 4 83
40 50 25 94 76 42 51 52 56 90 21 86 44 20 55 20 61 27 0 35 56 62 48 73 89 95 95 40 1 66 12 14 98 70 29 29 16 57 25 49 82 28 47 2 43 56 40 88 49 7 88 99 36 87 48 29 40 62 22 5
86 32 30 18 85 62 19 82 26 17 53 75 84 53 47 71 10 36 35 0 24 48 36 14 98 100 60 88 16 31 1 95 13 66 21 44 65 4 47 19 34 1 66 21 20 34 8 3 31 21 40 38 49 56 54 34 51 38 25 42
81 94 82 58 28 86 100 82 15 15 36 3 58 52 96 53 39 93 56 24 0 34 25 24 68 3 71 26 11 45 81 55 20 85 38 12 77 54 37 88 89 58 30 67 30 14 47 21 27 45 52 43 35 58 69 66 28 6 57 35
