60

0 0 21 94 23 55 2 100 94 39 34 37 84 42 57 31 88 47 7 14 61 23 28 8 10 57 85 17 55 62 17 48 35 64 15 36 91 30 10 66 13 87 79 56 86 77 100 45 27 8 22 66 34 41 50 42 87 93 43 65
0 0 86 10 57 22 17 88 84 100 92 43 75 3 86 88 33 94 64 3 18 79 59 97 81 89 9 53 63 92 57 70 84 66 4 23 0 84 17 74 4 70 45 70 22 91 97 27 71 27 83 74 84 32 69 7 100 72 0 36
21 86 0 88 24 58 40 12 93 28 68 59 84 6 60 97 91 27 27 65 36 83 86 66 36 39 59 23 5 4 9 34 35 57 14 15 98 18 28 10 31 52 100 74 18 79 32 59 94 34 13 61 84 13 51 89 93 15 86 53
94 10 88 0 24 17 60 64 12 54 84 82 72 27 73 83 53 43 86 91 1 77 35 72 32 84 35 84 70 71 81 78 88 40 40 39 77 86 20 27 78 16 92 70 67 92 89 4 49 89 25 9 16 88 49 52 44 18 15 19
23 57 24 24 0 83 67 66 9 1 85 44 85 55 15 41 62 27 25 28 84 92 52 91 71 87 89 90 36 28 30 75 77 46 72 62 59 32 9 4 68 57 81 96 3 23 11 82 93 40 70 32 24 25 5 80 64 13 9 94
55 22 58 17 83 0 78 68 92 85 10 44 78 82 28 70 68 66 94 68 81 56 34 13 55 2 66 62 68 74 17 19 35 89 73 72 42 28 10 15 2 100 58 13 7 22 3 7 59 88 9 97 53 38 100 8 31 35 33 94
2 17 40 60 67 78 0 92 33 54 94 40 96 47 18 53 18 77 76 98 88 83 99 55 8 5 77 17 65 44 33 16 40 56 60 1 34 1 80 64 95 81 25 77 94 14 78 58 96 14 42 71 58 43 15 66 79 75 74 61
100 88 12 64 66 68 92 0 20 97 26 84 50 68 66 97 75 47 55 74 85 17 48 96 59 54 39 18 47 87 8 45 43 1 88 59 43 32 83 15 93 95 44 26 26 0 79 91 48 87 7 22 15 12 83 7 100 85 78 65
94 84 93 12 9 92 33 20 0 71 76 49 15 79 35 28 57 88 53 82 79 75 30 37 68 49 91 18 91 43 39 93 100 65 97 21 38 56 10 41 57 17 6 48 64 22 56 73 94 61 69 37 80 6 15 71 35 64 6 9
39 100 28 54 1 85 54 97 71 0 35 78 53 4 56 69 60 85 64 85 19 14 30 87 82 72 72 25 46 80 45 69 51 32 22 51 60 87 85 63 31 68 86 68 41 58 28 48 5 59 47 70 18 61 53 35 61 62 63 10
34 92 68 84 85 10 94 26 76 35 0 64 45 2 58 95 98 50 29 57 30 95 11 28 33 85 83 66 45 60 59 62 91 31 9 73 50 73 8 46 74 6 75 18 3 0 66 98 52 45 93 96 83 29 83 57 11 52 67 59
37 43 59 82 44 44 40 84 49 78 64 0 10 0 72 15 15 83 54 5 54 94 12 60 13 51 24 44 40 73 65 78 87 51 81 16 19 82 2 96 37 35 78 19 0 10 10 56 33 70 90 80 44 39 93 33 95 87 59 66
84 75 84 72 85 78 96 50 15 53 45 10 0 49 12 26 4 20 30 13 59 9 64 33 88 39 71 68 91 96 85 100 44 100 75 100 51 71 21 2 95 40 83 93 20 0 73 72 94 90 69 100 62 1 71 79 21 65 12 13
42 3 6 27 55 82 47 68 79 4 2 0 49 0 96 19 92 83 34 13 53 1 4 46 65 8 100 44 88 67 25 44 65 95 93 42 80 86 82 66 18 26 82 11 15 74 17 73 77 61 85 15 40 59 78 27 29 16 92 29
57 86 60 73 15 28 18 66 35 56 58 72 12 96 0 52 51 62 57 71 56 30 52 11 100 24 10 90 62 82 83 83 98 14 85 67 75 80 2 21 39 46 71 11 52 97 5 15 1 33 3 90 90 69 30 80 94 100 73 62
31 88 97 83 41 70 53 97 28 69 95 15 26 19 52 0 0 6 58 57 23 79 41 41 94 63 46 6 11 60 93 23 45 52 9 84 67 61 88 33 78 64 46 37 93 67 91 85 3 9 82 66 96 34 51 28 26 79 43 85
88 33 91 53 62 68 18 75 57 60 98 15 4 92 51 0 0 87 0 33 73 69 93 53 9 65 52 48 11 43 93 92 8 27 69 76 86 96 5 94 1 40 8 36 55 2 53 58 20 46 74 28 98 64 69 19 92 93 6 46
47 94 27 43 27 66 77 47 88 85 50 83 20 83 62 6 87 0 45 97 39 35 61 3 52 64 2 44 9 85 3 8 46 89 68 88 54 4 56 49 18 37 30 19 46 65 16 52 88 98 12 7 12 40 11 100 46 90 1 69
