140

0 43 74 46 53 4 67 49 82 58 42 95 53 29 18 70 4 55 28 67 91 95 30 88 51 73 86 19 68 35 73 61 39 64 41 43 35 83 11 52 16 88 4 16 41 47 61 34 16 68 45 5 55 85 40 49 74 55 17 87 38 7 23 84 97 55 25 89 88 1 24 55 2 11 48 50 67 86 47 48 41 53 21 1 10 57 62 56 31 59 85 48 61 34 30 83 67 5 13 96 51 10 58 20 63 72 82 92 95 25 87 76 38 93 77 67 60 9 90 47 29 5 13 13 59 18 33 14 66 96 86 1 53 89 74 65 13 19 47 81
43 0 50 65 22 29 87 22 68 88 10 7 84 34 56 1 32 60 14 15 90 83 31 6 52 24 87 22 34 100 95 58 20 91 87 76 75 5 58 4 95 87 4 13 89 33 28 19 63 66 7 50 19 21 61 26 19 7 43 8 0 84 7 40 94 68 93 4 86 71 79 62 52 62 48 1 19 76 17 97 46 94 76 80 13 47 85 36 21 1 60 22 99 0 87 33 85 9 15 45 8 11 32 39 56 29 81 45 59 31 84 25 33 7 99 35 6 14 64 56 64 76 96 15 2 94 98 13 56 58 59 55 21 99 66 13 48 93 81 91
74 50 0 39 49 71 1 68 51 17 76 80 90 92 18 93 100 49 99 48 33 67 6 57 72 85 37 43 35 41 32 10 50 87 63 50 32 2 14 52 44 89 17 54 82 1 85 83 1 94 57 70 50 61 17 78 66 17 81 61 95 4 20 67 99 45 23 3 19 67 59 78 24 60 55 100 30 42 89 47 4 13 74 49 4 3 14 67 39 93 58 29 15 49 58 53 13 27 11 66 63 47 88 68 23 30 30 52 31 10 60 54 35 69 71 95 28 4 54 55 61 17 79 31 56 7 91 17 20 53 6 94 40 79 53 80 27 26 44 86
46 65 39 0 13 34 78 12 76 82 3 84 80 7 49 44 57 67 23 44 18 30 31 24 21 34 93 32 23 54 77 89 18 84 78 100 68 97 46 42 20 58 89 22 24 34 7 70 26 96 96 33 62 99 4 3 31 5 15 58 3 65 60 44 14 14 99 21 90 8 25 24 50 31 27 29 94 88 42 57 33 80 50 91 41 5 29 91 18 27 88 73 86 80 18 55 60 31 50 24 35 79 3 78 81 61 78 31 7 8 35 73 27 15 67 50 75 12 83 67 88 57 29 72 94 69 9 70 95 82 24 56 33 70 63 62 77 93 21 75
53 22 49 13 0 6 90 53 18 28 99 63 87 78 10 10 30 57 38 91 2 26 64 38 2 46 45 100 71 66 45 17 99 11 50 30 41 18 9 54 85 77 18 22 31 47 78 47 39 35 51 11 32 51 27 77 44 39 79 93 39 68 33 27 86 25 63 71 23 30 14 80 35 77 67 98 37 75 15 93 51 30 61 15 60 19 92 65 14 94 89 12 2 93 7 9 14 2 45 28 63 27 43 59 14 36 65 47 75 53 79 90 4 27 75 19 8 24 9 86 55 46 48 8 28 72 88 34 2 95 34 91 22 51 79 57 12 92 100 86
4 29 71 34 6 0 63 3 72 49 54 15 10 29 5 31 71 2 56 86 75 58 33 62 58 25 50 17 38 69 26 29 88 91 98 1 42 97 85 53 76 88 1 92 86 12 83 59 72 1 72 0 86 67 64 73 85 19 53 78 76 38 39 71 34 26 31 64 1 21 24 61 21 76 32 48 35 79 40 6 88 79 96 25 18 16 49 51 6 77 15 37 60 87 20 31 17 96 40 21 80 93 5 19 71 6 0 84 18 21 33 3 26 31 7 37 38 8 9 51 82 32 83 11 91 11 12 81 60 17 28 5 62 87 43 87 88 22 21 11
67 87 1 78 90 63 0 66 83 64 5 0 84 78 1 21 48 26 4 2 63 96 23 90 36 98 68 63 44 20 8 37 62 52 87 73 50 11 65 71 0 82 89 43 72 61 43 83 99 28 98 43 63 46 24 20 32 35 86 84 96 51 38 55 28 68 50 61 46 65 88 100 68 18 21 55 81 3 24 66 16 69 52 53 40 10 2 23 90 5 30 74 82 62 62 9 51 88 96 86 90 14 94 18 3 99 28 41 83 90 43 4 93 80 87 100 30 25 28 84 43 25 97 63 34 45 90 49 26 66 14 37 53 68 43 82 0 3 51 32
49 22 68 12 53 3 66 0 85 56 24 85 95 18 67 84 62 35 57 48 72 77 82 78 1 86 2 4 43 85 38 61 47 5 37 40 100 87 15 78 82 80 22 59 96 28 62 43 83 72 62 35 95 100 43 24 92 23 29 55 63 6 92 84 66 89 63 72 67 91 94 28 64 37 29 35 76 80 58 12 63 83 93 32 28 38 46 0 86 26 67 30 21 25 10 80 51 61 8 13 21 69 63 46 29 74 22 47 68 49 11 59 94 60 83 6 74 86 4 17 44 55 20 19 7 89 61 75 95 68 57 53 81 96 12 10 46 6 87 7
82 68 51 76 18 72 83 85 0 32 26 77 60 26 62 59 40 16 28 40 32 62 72 74 58 74 64 75 87 80 3 4 46 13 3 54 77 81 12 37 54 85 69 82 80 87 48 22 5 82 24 53 16 31 63 59 19 66 70 56 64 88 71 69 42 59 8 78 80 70 46 78 27 71 0 72 18 1 10 63 90 33 44 58 55 56 34 10 86 99 45 43 55 52 36 57 94 6 100 45 52 47 36 22 81 74 39 73 23 42 34 91 82 23 30 64 89 48 82 46 78 88 6 53 29 42 11 29 90 84 21 14 89 13 70 35 67 53 23 15
58 88 17 82 28 49 64 56 32 0 77 92 99 61 76 90 19 17 29 22 84 8 81 67 12 80 1 95 42 35 80 55 78 79 17 15 9 52 59 35 68 42 100 100 94 92 40 33 17 91 63 42 36 78 64 33 60 3 1 20 3 29 21 45 38 55 14 62 10 98 8 42 47 5 63 50 24 9 19 6 15 35 35 71 97 20 1 92 14 57 4 65 74 70 100 88 42 42 49 13 5 100 4 30 54 8 43 69 53 28 55 18 5 22 34 100 20 45 85 73 82 14 49 20 35 37 43 68 61 24 96 84 27 33 46 49 20 39 17 80
42 10 76 3 99 54 5 24 26 77 0 50 4 46 9 93 32 49 96 66 27 48 67 90 95 20 37 83 31 46 21 48 14 6 5 98 11 4 98 89 0 33 95 17 34 91 50 70 99 37 43 74 8 36 80 36 23 1 31 14 67 8 56 32 65 24 69 94 40 53 3 72 50 79 14 88 100 2 31 79 94 14 87 35 34 62 90 76 100 77 94 71 10 67 12 18 89 94 28 47 11 24 7 100 29 54 37 81 97 6 35 94 89 42 72 99 61 5 19 49 42 70 14 30 22 9 4 31 48 43 65 100 33 68 87 27 30 52 75 1
