160

0 20 23 87 11 49 83 85 21 28 33 95 3 88 97 88 96 93 93 35 92 58 37 63 69 55 26 32 90 21 35 79 35 23 35 92 98 26 51 40 98 35 83 68 98 59 61 91 51 92 55 36 20 87 81 7 42 17 99 77 99 70 32 74 20 67 52 7 86 75 82 75 91 10 1 79 70 81 96 26 96 76 91 23 57 84 98 93 100 100 36 63 14 19 54 44 31 74 70 28 32 27 70 73 75 28 32 17 52 2 78 44 51 68 14 4 47 92 47 24 42 50 38 54 83 96 50 41 30 15 35 54 32 30 80 95 96 18 92 35 13 13 45 74 73 16 82 99 51 82 90 35 29 35 76 32 87 12 42 37
20 0 12 99 25 4 41 91 20 96 33 82 5 46 68 68 18 99 77 31 63 91 73 59 59 43 30 52 48 74 41 39 84 66 38 92 5 20 52 61 72 76 24 19 48 58 85 0 80 61 21 82 93 73 41 15 51 95 87 93 18 50 78 90 46 6 93 49 48 48 29 64 82 26 81 40 80 84 74 40 51 77 42 84 29 87 60 81 66 26 69 35 66 7 62 83 58 64 9 96 56 43 86 62 96 20 71 70 48 100 67 27 60 69 39 50 60 54 14 35 53 77 87 87 68 20 36 80 87 40 32 91 57 76 33 7 1 10 94 21 36 31 3 4 14 53 2 90 51 82 8 15 80 2 84 97 47 61 4 36
23 12 0 0 65 30 80 39 48 6 78 83 16 15 89 100 45 96 79 21 28 89 49 83 48 93 13 80 30 95 16 0 68 71 28 79 64 45 23 47 7 77 67 4 48 75 84 13 46 94 57 2 97 45 18 61 2 87 23 68 7 68 46 47 78 7 83 14 59 96 13 65 84 20 54 96 10 6 88 76 3 3 25 26 84 42 30 63 85 82 96 28 60 7 75 2 32 86 35 59 86 42 89 8 95 95 82 2 28 49 97 96 3 43 93 93 94 76 78 35 34 86 33 82 71 48 17 16 28 2 74 62 69 36 70 34 35 72 32 39 55 23 80 54 37 13 99 95 36 41 13 47 9 30 51 89 38 23 87 22
87 99 0 0 82 81 57 100 45 77 59 24 71 70 83 78 23 46 55 47 91 16 70 74 55 1 92 100 73 96 71 60 16 72 18 30 99 50 52 88 18 95 6 47 23 61 73 67 43 98 3 15 8 50 46 49 94 63 41 46 79 31 28 64 15 63 63 53 49 47 68 37 72 88 45 20 53 24 4 13 10 44 69 5 38 8 64 54 39 61 64 50 26 60 16 66 32 50 14 23 40 56 76 0 89 1 58 16 57 55 21 92 16 49 98 72 32 55 20 3 7 38 62 36 87 100 5 36 43 34 35 64 21 35 50 3 69 66 4 12 46 7 72 5 27 98 4 83 97 41 60 56 57 40 95 21 23 59 36 67
11 25 65 82 0 31 64 64 74 33 42 16 81 33 21 75 34 99 19 21 68 2 87 17 32 22 11 68 49 15 64 32 88 4 52 76 95 19 94 75 0 12 92 46 1 53 97 6 33 38 54 27 21 19 2 66 55 54 89 35 96 67 12 76 70 53 61 33 2 2 33 32 57 60 78 36 61 12 7 73 65 32 42 63 92 99 40 13 15 43 100 61 29 36 25 45 68 98 68 67 54 81 9 86 81 90 59 47 13 72 2 46 35 70 53 60 19 92 46 12 50 51 10 98 42 58 59 51 83 76 93 1 72 95 25 24 72 12 26 87 100 84 88 53 99 10 96 84 72 45 36 4 35 54 40 38 69 56 16 31
49 4 30 81 31 0 16 6 7 40 86 7 36 56 14 34 11 27 62 87 61 32 56 8 63 51 11 99 43 9 76 75 17 72 37 47 38 12 98 36 61 59 65 24 48 76 0 57 90 21 79 98 89 20 96 10 4 49 17 82 28 57 61 71 19 16 69 6 86 6 71 53 100 15 98 41 36 21 85 38 80 58 31 30 57 51 1 43 91 51 29 44 96 94 9 21 60 93 42 21 58 97 78 77 50 50 55 92 56 78 29 15 28 25 35 59 64 38 85 45 46 66 87 27 84 50 18 63 91 69 18 86 91 71 37 87 10 85 23 38 19 46 91 85 49 3 77 14 38 88 36 70 36 62 1 66 97 69 3 77
83 41 80 57 64 16 0 4 93 98 1 74 92 88 41 87 13 20 69 41 88 31 82 18 74 10 27 37 14 97 42 71 76 21 36 26 13 91 59 76 36 88 80 8 5 94 25 56 72 11 0 29 94 82 70 54 47 57 5 71 72 29 5 15 64 54 83 98 3 73 56 11 36 48 85 39 76 82 60 38 5 69 67 50 99 79 22 58 71 46 73 100 47 70 25 93 32 82 14 61 42 95 48 11 2 84 2 60 43 60 16 96 66 7 8 35 65 65 84 22 75 68 65 11 94 54 24 37 13 78 11 66 51 30 34 39 93 55 45 92 19 56 0 24 40 44 37 7 37 43 28 93 95 35 41 75 10 83 64 62
85 91 39 100 64 6 4 0 98 94 2 13 15 54 25 38 39 14 97 21 64 14 65 65 17 33 72 19 97 85 71 4 16 68 22 60 68 93 99 95 33 63 29 21 56 29 29 69 68 36 1 88 98 46 50 31 4 54 90 53 47 8 90 59 61 84 19 36 56 19 92 25 94 51 66 32 22 91 81 78 24 53 65 47 95 73 88 44 42 97 91 54 99 5 35 41 45 9 53 100 52 39 23 30 59 1 83 7 63 72 9 1 31 2 90 80 86 22 86 59 85 86 76 56 55 88 73 95 21 84 24 98 55 99 76 30 49 99 87 71 69 29 59 100 39 41 71 10 55 34 55 6 22 93 7 11 74 93 65 76
21 20 48 45 74 7 93 98 0 1 2 57 4 9 19 11 95 86 30 82 66 99 88 0 2 87 52 28 2 7 52 95 47 94 28 40 19 12 68 71 93 2 95 59 64 4 8 89 55 51 84 60 44 91 5 10 75 61 63 28 70 59 34 68 54 0 78 100 96 61 75 78 75 3 22 17 22 78 61 87 78 50 34 88 67 92 19 23 1 59 11 57 65 62 25 25 8 23 28 3 56 10 93 64 72 94 51 15 89 88 56 64 64 15 21 31 98 21 43 86 41 63 94 29 75 13 43 72 76 38 79 90 63 16 44 21 6 86 98 70 56 86 79 53 9 17 40 42 39 9 67 16 72 39 38 77 31 57 76 24
28 96 6 77 33 40 98 94 1 0 55 45 59 23 72 71 75 38 88 17 87 71 71 48 92 2 75 57 86 83 26 33 12 0 35 93 14 9 50 19 26 69 35 74 82 3 72 16 17 2 21 90 51 79 4 13 33 54 62 5 48 39 69 43 60 25 66 19 22 8 9 19 64 78 29 88 11 90 11 25 55 90 24 73 62 81 22 43 24 82 83 0 75 100 96 78 14 83 36 39 100 5 67 16 51 81 69 63 69 31 10 51 21 17 12 57 49 77 99 21 18 90 12 5 72 58 100 70 86 100 68 57 36 17 50 88 39 31 58 92 34 52 89 16 65 64 72 19 69 100 68 9 43 71 51 40 8 79 34 47
33 33 78 59 42 86 1 2 2 55 0 47 20 64 51 51 84 86 33 65 95 15 52 2 99 91 50 80 44 75 38 55 31 18 58 95 4 23 66 47 91 89 5 9 49 41 14 26 87 98 32 89 33 61 72 74 22 72 7 76 74 53 14 70 50 50 4 79 33 44 74 49 80 30 79 21 3 83 87 100 88 43 15 33 80 64 57 26 98 27 71 32 71 97 77 25 41 15 33 37 36 99 24 94 97 48 8 85 71 28 38 54 18 62 7 18 56 60 72 52 1 86 17 3 49 94 42 81 64 90 74 87 56 11 13 32 8 47 78 11 51 85 98 51 77 47 72 40 63 24 54 40 64 99 94 19 55 12 38 20
95 82 83 24 16 7 74 13 57 45 47 0 83 27 86 16 6 45 43 74 49 64 49 68 35 33 78 63 57 32 61 51 33 45 25 57 66 80 11 58 45 42 47 13 63 1 9 84 11 58 23 91 49 28 80 91 75 41 49 26 94 47 1 67 89 98 14 87 77 10 1 49 13 100 32 2 71 35 36 53 44 5 13 74 16 38 55 19 28 8 90 25 10 58 16 53 75 30 48 50 99 63 88 54 70 32 49 94 35 79 67 49 10 92 22 26 18 1 42 33 43 13 11 94 20 9 8 48 64 88 97 1 12 66 56 31 34 31 50 27 86 18 0 5 29 17 15 38 99 29 98 15 76 43 9 50 0 70 83 12
3 5 16 71 81 36 92 15 4 59 20 83 0 73 9 94 15 59 93 89 22 59 75 92 77 27 55 20 30 45 57 17 9 98 21 92 83 0 35 90 86 62 83 59 2 85 72 10 93 25 33 14 35 2 12 78 8 63 62 40 18 6 11 44 58 84 11 12 8 67 23 73 85 67 51 35 44 32 9 73 52 63 22 99 69 8 8 46 32 100 36 77 5 68 49 79 5 68 20 26 23 5 86 30 71 16 87 66 33 36 8 2 33 7 22 72 47 60 73 7 78 32 97 47 52 81 54 4 65 45 84 13 47 47 9 8 47 91 98 8 67 47 96 13 88 40 45 94 12 36 98 10 10 34 28 84 71 43 70 84
88 46 15 70 33 56 88 54 9 23 64 27 73 0 11 19 48 30 41 15 14 62 83 6 38 49 83 44 74 4 12 11 54 14 97 35 81 6 71 88 43 61 4 27 90 0 24 35 51 16 91 2 29 44 76 90 49 38 34 68 14 40 61 55 67 41 72 79 14 42 77 21 12 23 23 17 14 65 6 85 58 68 71 21 50 6 48 57 66 89 86 80 54 88 3 31 37 60 24 57 67 91 99 43 75 61 70 73 37 15 58 27 11 8 12 52 88 35 37 23 66 29 8 81 48 95 15 99 0 15 0 81 86 39 25 31 9 11 85 36 25 31 69 11 52 94 86 72 39 20 83 32 18 63 43 19 26 24 35 56
97 68 89 83 21 14 41 25 19 72 51 86 9 11 0 41 26 15 87 98 99 64 27 68 32 5 7 22 76 87 82 19 62 74 88 18 28 67 56 72 86 6 31 12 15 99 79 70 30 7 36 56 84 8 80 18 69 24 35 27 10 85 44 2 57 87 61 36 14 39 96 100 88 87 13 39 82 53 28 36 48 26 91 84 86 90 56 10 3 13 1 97 87 85 27 77 30 21 10 31 52 100 11 36 31 25 38 52 75 7 26 69 57 6 18 16 16 77 22 9 57 59 83 94 96 17 26 85 65 80 50 70 60 17 82 100 60 76 23 26 36 39 17 32 0 42 49 90 8 28 33 63 71 25 56 51 91 76 48 87
88 68 100 78 75 34 87 38 11 71 51 16 94 19 41 0 23 80 66 14 67 81 16 54 5 92 38 8 23 48 12 64 5 98 38 77 79 51 100 8 38 49 81 76 56 62 70 55 73 16 97 49 85 5 54 76 62 100 30 44 6 43 30 29 37 80 19 69 77 0 19 63 56 50 81 20 65 51 54 13 29 45 76 94 4 52 84 57 40 17 79 12 84 82 93 54 25 18 82 86 92 48 47 84 56 30 89 68 48 71 21 91 76 25 57 41 13 48 36 8 87 91 5 50 68 77 72 52 10 74 75 20 11 69 8 66 11 38 38 43 85 18 75 30 94 53 90 30 29 66 67 85 47 18 78 44 34 36 73 19
96 18 45 23 34 11 13 39 95 75 84 6 15 48 26 23 0 35 18 35 23 99 29 76 68 73 86 22 78 68 79 95 76 57 59 52 63 37 65 53 33 19 97 27 49 23 51 99 23 25 67 87 1 43 7 80 76 62 87 93 36 35 57 95 23 19 70 44 66 15 82 88 2 9 30 21 18 55 96 34 18 98 50 90 32 15 17 79 58 38 79 52 71 41 16 62 60 92 37 6 88 71 92 79 63 74 46 46 85 20 17 33 27 20 5 97 94 73 8 15 7 58 22 69 6 32 96 74 16 71 47 80 16 80 37 32 56 82 0 97 81 75 71 61 27 0 22 89 26 15 5 54 85 98 68 78 84 69 34 67
