100

0 29 86 7 82 59 73 32 60 63 19 17 47 27 46 27 36 40 71 62 53 74 3 100 24 91 90 87 86 22 34 18 31 7 46 48 94 89 66 37 63 5 13 29 86 74 86 10 83 52 35 69 5 91 8 80 69 2 10 59 86 44 65 48 16 59 77 68 50 88 9 6 0 14 45 38 100 51 46 71 20 34 52 35 46 64 6 45 94 62 51 85 75 59 77 38 23 7 10 16
29 0 94 11 97 80 9 82 92 86 44 94 7 7 5 77 63 62 88 48 76 55 74 18 33 6 25 20 59 43 71 3 22 4 48 24 0 89 3 45 81 57 68 24 1 86 57 2 66 31 77 82 5 16 75 1 63 79 62 15 47 30 58 15 100 36 81 42 27 74 32 30 74 96 48 56 77 67 47 93 41 55 52 77 100 20 7 18 51 81 17 93 53 87 58 27 84 95 36 60
86 94 0 60 98 34 86 54 43 6 60 41 49 14 56 40 99 0 59 20 63 64 75 91 85 13 42 31 46 60 3 7 40 100 27 62 20 90 42 74 21 12 97 92 22 6 92 45 69 44 62 91 66 58 91 14 22 30 69 66 38 44 40 26 59 8 65 84 68 89 42 57 86 41 46 90 98 77 6 24 74 100 13 20 74 82 32 28 89 8 95 25 73 54 43 63 31 11 93 75
7 11 60 0 81 77 80 1 38 4 47 38 69 2 35 25 61 78 93 61 5 3 58 10 83 39 31 87 76 7 88 32 7 24 13 48 54 82 34 61 95 70 75 10 27 12 7 97 5 94 68 26 3 83 19 40 46 97 14 3 49 76 36 21 45 20 80 53 29 75 10 50 33 95 21 22 20 44 64 56 10 75 23 44 43 39 85 87 23 89 49 12 18 65 1 48 18 52 29 58
82 97 98 81 0 54 70 61 86 47 73 36 85 71 81 7 40 46 8 72 99 92 40 4 11 48 36 59 36 5 8 66 8 16 30 55 62 67 66 19 10 92 87 84 1 7 82 88 87 3 44 10 3 39 62 66 80 48 31 26 27 13 83 84 68 8 64 86 70 69 85 36 23 50 35 59 99 98 88 33 66 88 25 3 29 93 61 97 11 91 69 89 23 42 14 73 49 47 60 7
59 80 34 77 54 0 79 44 29 99 83 27 64 66 76 2 36 36 34 3 52 27 5 9 55 50 50 89 11 62 23 66 34 61 63 99 74 82 17 25 25 70 2 100 69 37 93 3 72 21 43 74 54 51 64 73 46 26 6 17 12 92 83 15 21 85 95 25 7 1 79 18 78 33 65 2 52 26 65 41 55 5 84 50 80 2 99 69 79 11 82 7 10 9 17 62 81 22 95 30
73 9 86 80 70 79 0 54 70 30 5 5 88 0 23 6 65 100 36 40 15 34 18 75 88 92 25 60 81 21 26 100 8 49 86 5 23 19 20 70 3 65 67 40 62 60 93 90 35 57 12 50 84 99 45 12 16 6 65 26 22 88 91 86 95 57 68 10 45 1 80 67 31 46 76 85 94 86 83 50 76 2 39 100 2 4 73 17 83 29 43 54 52 73 2 21 98 87 80 48
32 82 54 1 61 44 54 0 96 51 84 9 70 84 68 49 100 10 4 46 61 30 0 20 77 63 94 21 5 71 78 65 39 94 40 73 24 67 0 49 91 54 14 62 87 77 37 24 42 3 50 9 56 98 66 89 5 88 4 26 69 9 16 42 86 77 50 57 40 75 4 47 87 86 88 90 64 36 88 57 68 44 41 25 52 79 97 10 94 4 32 10 98 2 16 46 31 90 24 42
60 92 43 38 86 29 70 96 0 51 89 53 76 81 77 79 48 59 59 93 41 18 71 34 71 15 16 45 67 56 36 13 13 57 34 88 100 33 6 20 10 56 6 76 98 75 60 19 65 47 35 57 87 54 90 88 32 66 90 78 37 25 42 90 5 55 2 51 30 55 55 54 66 20 12 46 69 41 90 89 86 91 13 30 17 46 94 25 64 25 49 11 48 86 3 60 10 12 83 20
63 86 6 4 47 99 30 51 51 0 14 5 64 17 29 47 0 55 14 33 64 21 91 38 97 96 55 85 71 17 7 71 92 21 79 26 44 91 88 45 24 73 51 94 51 17 40 41 58 48 60 23 41 40 93 55 96 6 82 23 45 36 84 14 60 77 78 62 10 7 31 56 89 45 28 90 38 48 24 98 50 32 17 85 72 53 19 88 45 60 30 50 49 81 7 32 6 68 30 12
19 44 60 47 73 83 5 84 89 14 0 33 21 79 42 51 11 84 35 61 20 100 22 52 9 95 15 34 93 51 90 73 80 16 71 30 51 15 76 59 91 63 30 28 50 42 93 54 17 74 78 97 67 32 67 25 10 84 82 38 11 23 14 26 63 48 72 58 15 0 16 8 89 83 55 38 16 12 15 20 24 97 68 45 57 77 34 70 54 63 89 52 7 56 81 51 97 100 46 95
