80

0 24 36 39 39 70 32 25 49 65 15 22 11 32 90 85 62 72 71 63 21 60 67 43 89 66 18 1 8 25 63 75 45 29 77 87 13 35 78 58 100 54 31 10 73 92 8 81 49 0 43 73 50 25 32 17 84 2 85 94 64 26 38 67 85 23 13 42 34 26 87 35 4 63 97 58 87 75 4 60
24 0 60 29 62 82 86 64 48 89 54 73 8 37 88 40 89 97 94 39 32 42 22 14 98 30 57 60 31 13 78 99 36 56 82 5 31 41 81 92 89 0 95 65 44 94 22 25 31 16 12 27 100 63 60 68 36 88 52 11 83 6 45 58 45 54 38 40 62 13 57 67 2 14 76 33 59 58 40 88
36 60 0 45 95 61 19 8 87 20 17 100 93 71 48 20 90 39 41 49 52 96 21 10 25 55 87 67 15 25 86 46 23 51 79 27 81 50 17 32 78 53 9 37 11 11 93 78 79 37 54 48 8 47 18 30 1 88 83 28 2 58 34 78 27 2 91 12 69 100 0 15 74 97 96 5 27 30 65 31
39 29 45 0 60 70 4 52 78 69 29 50 13 61 30 70 8 49 48 41 36 7 23 26 47 53 96 13 59 32 5 91 9 80 77 55 48 86 96 15 21 19 14 76 68 18 18 30 5 70 82 92 66 72 41 68 35 69 16 54 4 68 82 41 7 53 62 86 8 43 9 96 76 55 2 36 64 29 65 56
39 62 95 60 0 99 41 56 8 48 85 93 70 99 73 70 46 86 89 38 71 49 57 86 85 61 62 30 35 30 0 46 40 94 70 56 7 7 51 87 35 82 99 87 18 9 71 20 78 63 99 44 71 71 91 62 34 62 87 23 1 16 69 28 19 33 2 11 76 48 14 96 90 43 73 45 80 76 22 71
70 82 61 70 99 0 3 20 10 65 10 35 21 73 18 63 15 98 11 44 80 36 92 32 6 22 92 38 27 14 66 65 58 2 54 5 28 57 24 74 97 42 93 66 91 74 40 89 6 66 4 98 20 55 56 100 46 69 41 28 37 4 87 23 14 26 56 82 30 56 17 67 0 49 39 58 62 28 81 30
32 86 19 4 41 3 0 33 13 92 58 21 45 31 5 41 33 23 18 2 82 27 20 81 16 56 64 60 67 88 53 63 44 81 64 31 93 70 33 22 15 60 37 2 86 32 54 28 6 1 27 20 66 98 35 87 97 51 50 91 19 32 11 68 2 4 22 51 32 26 37 87 21 3 73 19 24 16 11 39
25 64 8 52 56 20 33 0 94 70 19 61 13 93 17 74 52 78 0 5 21 40 15 72 2 16 20 37 50 68 47 75 72 99 62 88 85 20 2 57 98 71 38 86 74 83 45 61 64 47 26 9 99 12 31 68 49 72 13 71 20 86 87 63 50 58 15 33 65 71 42 22 96 28 91 91 0 35 94 8
49 48 87 78 8 10 13 94 0 25 65 70 97 37 6 9 46 4 41 23 6 45 49 30 56 53 31 54 65 9 42 59 47 4 0 31 76 31 21 24 8 85 22 22 27 82 78 100 60 10 14 16 89 72 100 10 26 59 77 67 57 48 58 75 21 90 84 35 24 30 70 20 82 31 39 72 9 33 61 84
65 89 20 69 48 65 92 70 25 0 92 58 22 62 20 44 58 100 87 21 62 72 55 83 93 98 63 81 67 56 6 15 94 15 74 15 10 54 44 26 25 55 66 85 19 45 51 75 64 84 22 64 73 31 94 49 48 0 75 35 69 65 62 16 25 85 80 31 52 47 78 4 94 55 47 66 99 70 65 26
