180

0 74 93 48 32 32 36 85 57 10 96 49 89 58 41 67 20 73 59 52 79 91 84 39 100 69 82 72 92 26 29 5 50 62 64 5 7 53 12 19 59 93 18 28 31 2 7 2 2 40 47 22 84 34 82 8 32 53 36 91 0 28 25 2 14 98 64 78 70 50 96 0 12 83 65 75 15 28 46 27 19 38 43 24 46 31 65 81 81 19 16 73 93 28 37 78 15 73 99 63 82 20 30 14 93 34 71 23 63 28 15 27 49 78 98 41 83 48 27 49 41 12 19 26 43 16 0 44 98 61 56 28 10 39 14 46 27 11 48 98 61 91 1 98 100 46 30 22 29 47 97 75 4 56 30 29 93 2 19 3 13 54 55 52 67 90 20 96 98 29 86 34 68 22 28 86 93 78 31 22
74 0 70 55 85 94 10 94 11 68 1 99 40 98 1 63 43 91 27 78 45 12 47 52 53 39 0 64 33 52 51 93 81 44 15 55 1 94 8 70 76 44 90 66 98 80 70 37 24 64 46 24 34 39 44 15 96 79 16 39 77 50 98 36 19 72 17 12 76 11 21 57 47 6 43 22 95 74 63 96 36 37 58 37 88 40 64 20 42 86 96 65 68 55 75 28 51 77 88 72 17 44 18 73 97 98 5 84 55 4 65 8 9 94 89 15 91 7 33 65 92 87 98 44 26 40 47 19 44 58 47 75 35 98 58 94 71 82 97 88 32 31 83 50 89 44 98 50 36 64 25 98 45 88 60 90 42 73 59 100 87 98 3 34 22 2 83 52 56 22 75 100 4 38 72 27 41 75 34 79
93 70 0 82 77 6 45 20 28 84 57 30 24 32 11 38 77 62 52 8 20 20 89 97 49 13 87 57 95 74 4 52 63 47 91 8 41 6 62 57 77 79 3 23 23 93 5 90 11 41 87 85 25 51 72 65 33 56 81 7 87 82 36 73 17 45 80 1 73 20 94 91 16 18 88 66 77 47 88 84 17 71 67 92 54 25 84 33 80 32 58 20 30 62 54 91 24 63 83 28 87 19 9 80 1 39 14 0 50 85 31 49 29 11 45 69 87 9 27 96 51 28 48 24 75 54 25 84 90 100 61 91 64 57 76 24 52 100 92 69 98 53 77 21 57 4 10 47 80 42 54 1 46 14 16 98 51 54 74 33 58 2 35 21 93 12 7 33 91 15 16 78 80 39 77 31 1 81 69 70
48 55 82 0 23 87 31 21 22 17 66 38 73 43 26 8 12 12 35 63 77 75 11 90 52 19 16 27 33 94 48 67 98 16 37 91 80 60 96 14 94 19 74 54 40 22 85 97 77 77 61 81 98 1 89 61 88 43 69 10 34 61 46 100 88 9 27 78 98 8 73 12 1 61 66 18 66 55 75 52 3 35 55 13 52 49 54 38 46 19 50 9 89 61 61 29 18 76 64 16 39 97 9 21 31 49 92 41 31 36 1 55 74 74 70 34 89 40 16 77 60 59 90 48 41 89 25 61 38 16 12 49 19 59 58 83 62 59 49 18 62 23 62 94 69 65 71 6 100 18 89 0 74 13 49 53 91 65 18 3 43 96 84 1 67 98 38 1 22 96 64 28 9 85 71 13 2 53 88 96
32 85 77 23 0 79 20 71 28 25 81 94 65 59 91 98 94 71 66 98 29 36 40 63 16 100 95 71 19 18 90 17 2 57 72 88 100 58 83 15 44 85 3 95 86 94 56 89 92 68 76 27 47 55 97 56 85 5 52 23 80 51 62 50 11 11 68 68 67 2 81 77 95 29 5 34 11 23 22 59 21 87 74 2 64 78 47 56 94 21 37 44 12 92 13 4 76 89 37 74 41 54 71 58 97 27 67 0 45 83 96 61 15 39 23 69 95 63 11 60 71 52 96 14 1 88 79 78 75 100 90 67 97 13 34 96 48 68 4 54 51 70 14 60 76 51 5 95 29 88 56 40 54 53 96 49 79 27 23 85 15 3 70 47 29 99 27 41 35 80 28 29 54 6 89 23 14 0 53 33
32 94 6 87 79 0 73 53 59 17 23 57 40 77 71 82 41 24 23 44 6 71 55 70 30 75 1 56 97 65 8 14 54 15 60 49 83 61 0 7 2 19 17 100 49 20 36 57 5 70 25 0 63 11 71 18 32 0 89 85 1 77 7 91 3 5 78 69 96 87 33 38 41 22 9 14 71 52 11 43 67 6 88 3 37 13 30 95 16 19 90 90 32 37 38 3 8 59 0 25 66 16 33 35 87 100 59 88 53 93 34 73 27 11 39 29 67 92 68 28 2 38 46 3 16 48 93 43 37 12 76 78 87 84 71 71 32 40 36 60 35 22 74 93 15 76 29 66 96 19 24 61 16 53 44 99 21 50 49 99 84 63 38 26 57 88 80 5 25 35 88 13 14 8 90 51 89 8 46 39
36 10 45 31 20 73 0 49 61 46 87 22 87 26 96 26 38 93 0 9 84 16 48 100 61 84 78 66 3 85 66 83 82 46 63 77 61 17 61 82 72 85 62 58 41 15 65 46 76 39 65 9 41 54 94 76 85 70 31 49 45 73 85 44 44 57 83 43 5 98 1 93 38 42 88 54 80 48 70 60 30 57 12 84 49 49 25 7 55 21 24 27 65 0 90 53 76 50 59 40 29 91 62 4 3 67 62 37 79 38 14 87 98 87 10 46 58 29 57 76 79 74 83 41 86 8 67 37 82 58 76 80 69 67 35 55 21 30 23 28 6 57 74 66 49 93 36 10 95 2 69 11 38 74 93 33 98 2 53 57 79 60 4 6 89 5 66 41 28 98 80 72 90 62 75 3 42 95 84 100
85 94 20 21 71 53 49 0 36 73 52 80 19 29 58 39 5 60 93 7 89 12 34 63 86 24 35 87 81 66 1 41 47 23 9 38 32 25 62 51 51 75 34 66 49 31 67 59 61 28 68 16 4 47 33 2 27 84 47 46 20 68 23 85 71 94 3 74 40 81 72 3 96 59 4 51 17 2 44 66 93 61 98 89 32 9 52 15 82 43 28 8 85 67 24 37 93 72 40 10 26 96 43 74 78 76 71 32 84 43 100 44 13 73 70 90 86 53 26 16 73 91 80 4 62 61 42 78 13 79 29 5 73 94 56 19 12 37 73 51 22 94 17 51 9 66 98 79 58 81 48 43 22 52 82 92 100 98 96 36 30 53 35 44 100 30 66 14 65 95 21 43 82 78 83 98 38 33 50 4
57 11 28 22 28 59 61 36 0 2 20 31 9 3 75 72 42 64 93 88 7 5 52 95 88 9 36 4 45 38 74 100 89 59 3 68 2 6 46 90 68 29 30 56 42 30 84 68 19 89 76 87 77 95 84 76 84 39 46 63 89 59 46 48 91 0 23 52 77 6 0 44 9 49 30 59 33 11 59 12 43 15 19 59 84 27 55 6 38 55 3 40 34 25 70 96 21 51 37 69 85 32 5 85 9 16 10 21 86 69 39 79 76 57 94 34 46 57 68 52 64 14 96 40 35 65 44 31 39 1 24 7 99 79 9 99 67 49 21 39 5 17 28 43 71 70 44 36 55 90 20 15 86 77 31 56 78 42 65 47 17 5 54 49 72 10 45 65 37 0 77 10 35 97 30 79 50 90 80 39
10 68 84 17 25 17 46 73 2 0 8 48 49 2 37 75 89 26 12 60 47 2 70 44 50 47 4 46 79 25 8 42 97 39 23 97 36 7 89 81 81 3 51 93 55 51 10 49 13 16 83 84 11 96 63 72 31 64 68 56 45 39 60 37 49 79 50 70 21 99 50 90 0 97 43 98 74 74 92 95 9 18 37 25 2 37 8 56 26 17 26 70 33 46 64 38 42 46 67 67 0 49 81 97 31 50 15 100 60 63 37 84 9 20 19 100 68 67 45 78 70 73 77 62 61 30 64 28 9 91 5 87 46 31 3 28 93 14 99 73 59 88 87 55 46 50 9 2 37 68 30 98 49 78 37 99 51 61 98 98 60 44 38 23 97 36 34 80 31 19 19 32 7 3 1 9 85 56 9 59
