20

0 30 72 85 30 54 93 32 32 16 28 66 96 31 5 23 64 5 52 54
30 0 3 34 1 78 35 37 100 33 39 74 52 30 62 27 11 55 98 72
72 3 0 68 13 36 20 14 17 95 84 65 10 84 7 20 72 67 26 49
85 34 68 0 84 10 63 33 99 88 13 66 8 27 44 24 12 0 26 36
30 1 13 84 0 71 85 35 64 90 30 51 74 63 78 42 41 11 11 73
54 78 36 10 71 0 83 14 18 22 55 36 100 81 61 50 39 90 36 62
93 35 20 63 85 83 0 16 28 71 39 45 18 76 73 92 78 22 55 32
32 37 14 33 35 14 16 0 52 84 10 44 96 70 89 50 95 59 16 50
32 100 17 99 64 18 28 52 0 57 21 45 82 48 19 39 95 21 45 35
16 33 95 88 90 22 71 84 57 0 99 32 94 44 59 1 53 37 61 50
28 39 84 13 30 55 39 10 21 99 0 60 89 3 73 3 72 59 84 97
66 74 65 66 51 36 45 44 45 32 60 0 77 46 3 40 79 43 93 16
96 52 10 8 74 100 18 96 82 94 89 77 0 99 71 64 77 68 4 93
31 30 84 27 63 81 76 70 48 44 3 46 99 0 21 51 17 53 25 47
5 62 7 44 78 61 73 89 19 59 73 3 71 21 0 76 31 63 78 87
23 27 20 24 42 50 92 50 39 1 3 40 64 51 76 0 26 59 80 23
64 11 72 12 41 39 78 95 95 53 72 79 77 17 31 26 0 47 66 53
5 55 67 0 11 90 22 59 21 37 59 43 68 53 63 59 47 0 15 92
52 98 26 26 11 36 55 16 45 61 84 93 4 25 78 80 66 15 0 9
54 72 49 36 73 62 32 50 35 50 97 16 93 47 87 23 53 92 9 0

0 63 79 12 50 61 50 74 51 14 48 85 2 85 48 20 21 90 88 53
63 0 20 70 61 50 40 79 70 99 75 18 97 58 72 34 29 21 52 78
79 20 0 53 3 52 92 99 64 26 25 45 42 48 21 50 47 44 16 13
12 70 53 0 8 58 62 8 5 8 88 18 25 36 75 100 14 10 88 18
50 61 3 8 0 94 30 49 45 44 17 4 45 99 39 55 42 21 91 70
61 50 52 58 94 0 72 95 23 27 64 8 79 0 63 36 85 40 95 74
50 40 92 62 30 72 0 88 80 1 51 80 23 21 15 90 76 10 5 58
74 79 99 8 49 95 88 0 60 88 64 32 72 75 15 82 69 20 71 18
51 70 64 5 45 23 80 60 0 95 26 24 56 80 9 82 23 67 26 79
14 99 26 8 44 27 1 88 95 0 0 25 63 46 4 25 18 54 3 68
48 75 25 88 17 64 51 64 26 0 0 15 37 62 11 97 63 99 16 17
85 18 45 18 4 8 80 32 24 25 15 0 48 45 5 93 72 22 89 91
2 97 42 25 45 79 23 72 56 63 37 48 0 60 37 89 37 51 81 17
85 58 48 36 99 0 21 75 80 46 62 45 60 0 73 71 88 26 62 8
48 72 21 75 39 63 15 15 9 4 11 5 37 73 0 19 14 4 82 50
20 34 50 100 55 36 90 82 82 25 97 93 89 71 19 0 11 18 32 8
21 29 47 14 42 85 76 69 23 18 63 72 37 88 14 11 0 13 86 59
90 21 44 10 21 40 10 20 67 54 99 22 51 26 4 18 13 0 67 57
88 52 16 88 91 95 5 71 26 3 16 89 81 62 82 32 86 67 0 54
53 78 13 18 70 74 58 18 79 68 17 91 17 8 50 8 59 57 54 0
