280

0 61 100 91 2 0 19 78 33 7 92 71 69 87 18 39 83 72 24 13 83 88 83 10 82 0 67 64 92 54 37 40 20 41 39 63 46 23 75 3 38 72 76 32 91 16 2 57 98 18 50 27 28 46 89 77 51 59 75 55 27 53 29 100 19 78 98 31 93 11 62 19 12 14 85 51 77 37 36 76 47 0 52 32 58 7 85 91 70 96 95 61 37 51 94 9 98 44 82 5 84 91 39 80 16 63 71 34 31 72 12 100 41 0 71 69 95 92 5 90 75 11 5 87 41 51 19 95 8 86 22 78 9 76 38 42 80 40 55 49 72 7 66 81 90 70 9 17 62 3 41 48 49 0 86 73 74 96 44 46 35 81 97 31 48 62 52 99 52 3 93 61 7 15 81 86 72 91 42 9 55 91 12 61 68 25 78 82 48 79 26 100 98 55 40 9 93 19 64 52 28 1 77 58 43 22 100 96 7 10 93 31 77 98 93 40 88 47 61 55 93 84 16 75 20 47 9 52 0 45 60 49 1 33 60 44 9 15 88 64 40 86 100 32 80 61 42 37 25 71 69 13 17 27 19 14 62 100 66 34 11 11 22 63 48 31 50 10 57 68 70 55 67 68 24 95 32 24 25 79
61 0 52 92 79 46 54 68 37 56 54 8 97 45 61 74 44 5 33 65 52 62 51 97 11 69 24 47 51 30 96 37 57 91 34 24 34 37 45 76 18 12 85 36 34 11 33 53 81 65 55 23 86 47 11 72 19 55 68 27 87 85 5 99 53 7 2 18 56 80 31 14 67 12 15 24 72 11 17 64 33 77 52 61 12 1 70 94 22 86 35 13 4 88 60 29 81 94 75 50 14 91 10 15 15 41 95 25 74 36 36 24 0 59 44 49 56 27 18 88 54 82 61 7 69 86 77 11 80 23 54 99 2 3 26 78 78 77 62 84 80 29 42 73 89 71 8 94 92 1 36 21 77 35 85 9 19 24 11 9 18 77 63 44 49 96 43 42 98 64 48 47 17 55 51 32 67 4 86 54 10 6 40 6 81 70 39 72 26 42 31 50 5 53 96 68 90 32 5 21 56 71 36 78 31 27 50 87 98 16 98 71 17 38 4 29 54 7 9 67 27 36 6 39 37 40 81 23 89 45 63 30 69 94 60 23 13 94 63 95 5 84 83 80 10 91 5 73 99 33 48 99 30 43 73 86 1 38 22 7 47 59 80 69 23 15 38 40 13 5 29 73 2 9 94 72 47 66 13 36
100 52 0 22 7 74 99 85 70 39 97 29 43 97 73 41 55 59 64 60 55 33 45 35 66 86 79 2 32 23 49 78 59 64 14 17 92 34 19 61 15 68 68 24 31 16 88 80 90 79 63 70 92 66 85 71 54 93 89 52 7 1 95 14 59 82 82 71 77 16 50 74 31 0 17 26 12 22 45 90 28 27 12 30 85 53 32 16 76 52 84 50 6 78 61 64 34 2 91 65 95 78 82 22 100 76 56 12 97 97 58 44 72 46 3 62 11 21 25 30 95 9 76 30 55 60 3 34 98 83 6 91 38 65 3 12 68 49 56 58 19 65 80 90 33 22 78 18 27 75 55 50 86 76 65 7 56 36 48 53 30 22 82 50 1 29 95 95 25 25 22 81 42 92 43 85 45 13 46 15 90 65 85 91 86 31 79 20 90 26 57 54 20 82 94 32 28 60 75 68 68 100 52 3 16 80 31 66 8 86 46 27 99 56 53 75 53 40 51 53 33 35 66 9 96 45 37 50 69 52 33 32 10 71 79 92 39 23 7 71 23 34 78 94 71 99 49 72 24 98 42 95 21 4 99 15 46 5 58 46 97 79 51 20 45 56 0 85 51 57 96 81 31 5 38 95 15 23 35 39
91 92 22 0 46 71 30 45 61 49 90 50 18 60 44 63 12 3 67 22 41 70 52 42 48 52 46 91 73 90 2 46 15 75 38 81 1 91 47 30 28 54 71 59 29 13 67 91 72 48 76 79 35 85 89 2 75 76 7 16 16 17 57 74 59 5 44 68 69 29 42 56 89 41 48 2 40 61 94 56 60 67 88 19 6 75 70 52 18 53 72 57 64 25 77 29 90 28 73 94 20 70 52 12 0 92 39 22 93 67 50 61 1 22 75 60 9 65 68 86 18 27 58 1 13 17 34 4 24 66 7 96 84 20 94 92 90 19 60 71 79 38 77 47 75 57 0 93 36 6 57 40 94 27 10 45 62 96 80 8 10 47 30 15 77 39 83 6 17 67 9 21 63 44 37 27 16 68 21 13 59 65 39 60 6 57 81 92 40 1 4 46 85 84 48 17 34 31 54 66 74 31 89 97 12 20 2 32 67 42 71 4 27 86 79 17 95 60 72 75 35 40 28 94 37 56 31 89 92 93 29 79 27 24 26 33 15 1 11 31 42 38 7 37 29 30 91 36 71 59 92 34 56 26 67 93 77 3 14 24 91 89 99 76 80 98 27 8 9 3 16 37 91 60 55 76 64 70 61 52
2 79 7 46 0 94 29 39 77 75 11 30 3 62 59 87 46 13 54 94 76 53 54 35 13 9 12 4 88 25 76 54 25 38 80 93 79 99 30 50 87 3 44 43 61 77 86 87 93 56 66 75 51 79 12 42 39 93 70 16 25 48 16 25 61 89 97 98 87 34 28 0 63 78 92 4 55 45 48 26 55 42 91 36 78 54 66 55 59 97 26 97 12 71 54 46 68 63 45 38 76 6 37 40 39 100 37 62 32 7 74 48 11 55 40 19 49 93 73 7 22 16 90 20 70 19 88 50 61 70 79 32 58 28 73 14 84 82 5 13 82 58 8 25 1 13 45 21 38 94 58 57 2 53 77 98 66 40 95 24 53 92 62 24 15 92 15 55 54 92 64 17 58 9 90 55 69 34 81 92 47 84 45 76 68 35 80 10 1 3 82 79 56 81 87 78 46 8 0 18 57 92 58 27 30 6 91 23 72 50 79 66 44 19 58 27 62 33 97 44 18 37 24 49 45 2 82 96 66 43 18 97 76 15 61 84 6 6 67 98 54 61 44 96 59 40 71 69 63 56 43 97 18 100 69 43 100 61 83 98 97 28 55 90 66 70 65 70 82 67 86 43 94 84 19 41 53 67 48 60
0 46 74 71 94 0 29 51 87 38 99 10 87 98 95 29 57 95 42 51 7 5 9 90 31 24 89 52 12 34 53 90 49 75 67 92 38 10 29 46 30 86 29 54 97 91 2 7 85 4 99 11 43 73 65 57 77 63 89 68 10 51 73 47 69 87 14 11 70 19 2 62 89 5 20 53 27 94 4 51 42 68 28 6 24 69 82 51 61 13 6 49 3 47 50 81 71 30 24 7 97 20 9 79 91 78 4 92 40 40 63 32 44 4 78 45 84 48 65 26 10 44 8 38 12 71 54 17 77 32 86 93 32 37 50 70 26 81 90 96 93 36 84 95 20 48 50 20 60 99 75 35 14 41 30 24 95 88 3 95 11 61 65 71 37 96 85 36 23 52 44 88 10 21 58 69 27 46 4 71 55 0 16 94 51 21 8 46 10 91 71 63 11 45 98 50 88 80 22 7 100 31 0 55 1 12 95 8 61 53 8 30 43 72 30 100 50 91 53 80 24 97 60 91 99 88 31 15 97 35 80 58 55 54 30 88 30 97 1 83 15 43 15 53 98 85 63 48 43 17 93 52 86 97 75 57 45 50 88 81 75 9 5 36 89 31 12 65 42 73 75 95 65 2 82 2 89 97 23 5
19 54 99 30 29 29 0 85 7 26 25 38 74 93 0 79 65 11 7 92 37 46 96 41 74 79 72 45 70 61 72 75 12 33 12 10 84 81 75 96 6 77 8 93 51 52 17 22 47 25 69 0 54 39 20 94 83 7 72 68 55 61 76 42 24 24 48 4 95 51 88 99 23 42 79 91 71 7 39 36 14 56 18 60 3 59 63 26 48 68 31 31 65 17 68 16 14 73 99 21 90 51 83 21 12 82 31 38 66 82 15 50 23 66 7 33 26 49 19 11 75 31 3 72 2 13 84 46 100 75 97 74 80 19 18 32 10 25 21 15 93 17 11 62 77 16 86 46 99 20 1 18 56 3 46 94 31 27 21 43 36 87 23 94 41 91 85 91 95 59 47 62 88 28 89 52 19 47 86 86 46 36 96 92 95 52 59 100 61 21 43 16 79 50 53 13 48 33 51 33 95 68 55 89 78 25 32 25 76 57 42 82 61 74 6 27 81 49 12 25 86 93 33 54 40 70 43 20 45 97 31 35 53 32 27 9 89 46 50 63 26 54 20 70 5 82 77 32 5 45 13 54 33 15 51 31 97 91 47 71 83 41 81 50 93 46 30 65 97 40 47 46 82 50 20 97 15 20 11 9
78 68 85 45 39 51 85 0 0 65 91 95 70 20 44 17 90 91 87 4 28 90 1 9 96 0 77 5 0 71 89 54 58 84 89 32 7 79 75 51 23 67 78 37 46 22 42 54 100 22 44 6 48 26 4 93 6 87 10 32 13 4 73 33 16 26 58 53 61 50 98 60 49 50 90 13 14 76 88 10 4 86 50 61 49 87 66 71 5 100 88 16 9 23 68 89 70 93 73 68 2 24 17 71 38 16 56 78 92 95 25 70 17 86 15 25 29 79 44 62 12 19 43 79 90 66 0 55 72 57 52 8 95 66 82 54 2 64 63 10 74 27 92 39 37 37 13 65 47 23 74 30 21 33 29 77 71 64 90 62 12 11 9 59 97 83 57 98 81 99 35 28 58 13 31 38 31 99 15 33 95 38 100 46 82 21 29 24 16 55 35 93 22 36 58 97 84 88 96 3 63 88 30 66 60 42 88 21 3 82 100 39 94 49 82 46 9 40 36 89 73 80 62 97 96 46 96 94 76 89 32 88 21 36 46 0 69 10 71 23 76 77 39 87 72 94 12 2 43 84 46 78 33 74 76 38 100 6 31 59 52 58 15 84 6 62 91 19 85 81 77 60 70 54 39 27 72 39 62 2
33 37 70 61 77 87 7 0 0 68 89 96 15 62 66 53 77 32 75 36 61 11 2 84 84 60 62 82 60 6 78 60 82 81 81 57 39 62 77 64 18 75 4 71 42 70 66 64 97 64 61 77 9 53 76 20 4 50 29 23 51 0 62 73 62 58 80 37 4 49 24 92 14 44 24 73 53 90 59 33 75 8 97 9 78 92 34 29 82 75 17 44 84 97 16 85 44 73 94 53 34 54 61 77 29 96 40 85 23 77 20 81 24 32 21 92 31 47 87 68 77 68 37 44 52 71 14 52 26 15 27 100 53 74 9 62 69 69 81 33 39 41 24 100 2 74 6 67 57 24 44 100 5 66 52 69 14 40 52 82 32 73 93 30 80 82 44 24 1 84 50 100 62 87 78 9 75 32 42 42 89 50 63 32 2 48 19 56 63 81 6 66 97 7 96 3 43 98 62 72 83 45 23 3 31 46 2 17 87 32 84 71 60 65 57 72 31 56 47 67 36 32 14 63 7 85 63 98 73 44 70 71 70 3 75 11 21 49 90 71 39 80 12 64 2 69 64 10 45 2 10 29 7 0 82 42 11 56 16 58 68 27 7 25 19 70 70 32 26 99 65 14 8 30 0 2 56 0 88 2
7 56 39 49 75 38 26 65 68 0 19 64 44 93 53 2 71 25 0 10 67 20 15 100 8 41 24 98 0 38 46 49 55 41 71 70 87 11 97 5 16 100 94 37 90 97 84 91 69 43 64 55 66 79 49 42 8 27 35 37 53 20 56 4 97 92 9 53 68 69 89 58 28 72 68 52 29 80 71 53 96 51 3 75 45 96 24 57 93 14 39 9 94 91 12 6 53 72 12 12 43 30 47 2 77 33 69 53 59 98 37 43 56 50 27 39 64 22 73 24 48 86 18 9 72 43 80 5 6 42 16 52 8 25 7 77 59 28 66 67 81 78 22 25 15 96 13 52 47 20 36 27 31 20 31 12 50 7 89 5 2 19 78 82 61 0 58 96 51 5 2 96 24 16 51 61 65 21 0 55 79 63 28 24 88 11 20 47 91 4 75 66 96 35 84 18 84 100 63 81 2 83 87 62 22 59 87 25 86 47 99 12 18 29 4 34 62 78 83 15 31 84 94 20 71 98 76 35 46 14 100 38 29 7 7 33 29 21 91 44 72 47 68 59 98 30 4 47 77 73 3 27 64 80 83 27 72 38 43 59 37 2 42 51 88 43 74 96 63 3 31 50 70 21 77 31 79 99 60 58
