160

0 63 79 35 30 56 73 47 90 22 46 25 83 39 15 54 72 39 23 89 79 46 42 81 63 12 34 34 21 46 37 7 76 60 97 44 58 92 20 47 27 37 95 34 60 50 81 17 30 56 24 72 29 41 9 3 43 68 20 27 28 86 59 50 11 83 87 33 73 62 62 56 42 34 13 32 54 100 50 52 46 24 24 68 63 44 27 98 17 92 45 83 52 68 28 37 51 77 14 14 31 86 19 44 63 57 61 30 45 58 88 2 88 18 13 83 6 80 35 79 42 79 89 98 26 33 99 24 80 55 60 63 36 80 4 1 25 70 24 6 82 89 58 5 50 6 9 59 32 42 69 85 78 67 91 94 78 92 87 30
63 0 0 86 8 78 14 97 4 51 66 97 75 10 11 48 57 21 41 46 21 98 6 72 62 56 99 44 96 96 4 90 53 93 95 48 56 61 63 49 0 95 10 19 85 60 33 14 3 94 45 17 68 8 46 88 94 97 46 63 58 45 66 43 20 52 32 45 6 55 12 43 50 44 55 31 64 17 42 2 49 20 44 74 91 40 62 96 0 35 29 72 42 2 59 100 84 70 58 32 93 62 77 51 54 63 15 37 67 4 13 19 95 23 18 68 93 48 29 35 71 49 54 25 3 78 12 8 69 8 26 88 71 61 75 72 9 90 50 89 38 49 95 33 75 19 49 62 80 38 95 99 57 72 69 93 96 83 5 26
79 0 0 69 90 64 31 62 3 53 78 32 50 65 52 37 19 3 51 70 51 49 33 90 70 45 93 98 6 9 67 82 89 41 51 76 75 98 77 77 67 5 41 62 47 89 63 16 95 29 9 54 14 85 23 98 75 97 40 29 83 75 84 10 15 34 84 58 64 77 54 88 71 52 0 69 53 45 34 36 41 61 54 74 60 4 31 37 13 57 73 80 56 80 15 90 0 6 21 68 84 86 2 26 0 62 93 67 64 32 99 12 79 24 45 18 50 12 79 64 10 67 73 41 81 69 64 6 77 6 6 95 83 56 91 2 57 41 83 96 54 66 25 96 33 28 74 83 48 11 54 99 80 4 8 71 51 38 47 33
35 86 69 0 46 14 44 97 67 99 55 40 18 56 37 59 94 30 21 43 70 4 71 70 37 21 83 81 39 9 80 84 88 11 56 17 37 35 0 12 56 0 12 39 36 71 30 24 12 69 32 90 4 68 51 75 79 42 33 52 20 44 5 24 16 11 38 1 28 81 7 74 10 61 49 65 77 33 64 98 81 91 12 67 59 48 96 30 38 94 48 28 57 0 17 13 55 3 50 28 16 43 11 51 60 40 96 64 59 75 57 13 72 68 32 7 95 41 99 75 0 27 89 93 32 52 96 57 72 75 74 85 65 72 40 20 41 38 15 98 53 88 89 90 4 59 36 79 66 84 5 86 29 62 73 8 74 8 80 88
30 8 90 46 0 51 45 97 41 31 25 84 90 46 96 27 62 91 94 25 80 52 68 28 38 57 7 7 46 77 37 67 90 19 95 23 75 51 46 64 69 72 42 93 11 35 65 87 61 56 22 48 8 56 31 69 57 56 64 79 88 45 9 16 7 64 10 66 76 15 58 56 72 31 78 8 21 35 55 54 3 98 70 53 70 27 73 69 38 50 97 7 34 53 4 4 14 76 53 1 47 49 30 95 80 10 28 9 44 37 24 15 53 16 35 84 21 1 57 42 55 94 7 29 89 51 80 4 3 9 78 51 37 11 94 71 14 62 94 13 70 98 94 33 71 93 21 39 68 39 61 70 39 30 41 3 80 0 58 40
56 78 64 14 51 0 87 1 87 64 17 15 38 15 94 12 2 14 88 47 77 39 21 45 3 61 52 56 90 58 3 100 23 45 73 68 93 67 25 19 19 57 55 30 81 80 17 1 93 36 54 94 50 61 63 9 31 65 43 24 68 69 97 82 46 60 73 35 83 12 71 60 4 41 20 11 86 21 94 43 79 17 41 70 59 48 13 96 57 54 59 72 98 30 18 100 77 28 95 100 7 26 7 68 36 77 11 52 77 80 15 29 30 52 33 25 37 45 25 16 76 42 11 41 84 70 70 73 84 31 39 20 58 39 62 44 93 78 5 93 38 44 43 8 66 22 75 2 57 23 79 44 64 47 34 85 11 76 97 24
73 14 31 44 45 87 0 9 1 83 32 86 13 84 17 76 97 62 33 86 66 90 40 50 27 77 86 31 97 72 29 53 57 92 52 76 70 1 40 92 75 89 5 17 8 75 100 44 24 52 70 46 76 10 59 18 8 63 23 53 86 98 30 42 80 79 9 52 29 91 38 88 36 74 10 21 79 43 57 53 72 66 41 45 4 21 26 5 77 70 13 79 23 73 17 15 41 14 82 74 6 64 81 73 85 73 0 72 41 60 48 92 73 26 33 44 59 3 83 47 9 70 66 96 36 39 24 98 63 5 38 90 80 93 13 68 7 69 97 36 8 28 96 5 77 13 34 37 23 24 92 35 74 91 6 21 87 93 31 84
47 97 62 97 97 1 9 0 11 56 89 48 44 82 22 12 32 68 51 44 0 43 57 56 99 51 9 46 3 50 84 15 8 80 12 3 17 86 51 17 68 50 47 85 97 29 5 11 90 97 58 69 91 86 71 36 63 14 6 50 25 91 85 67 20 10 76 7 24 34 15 69 83 39 53 5 68 95 15 92 82 6 99 57 59 3 77 92 47 53 98 67 9 49 23 30 77 98 44 69 89 47 50 75 51 17 68 30 2 50 45 5 5 59 98 67 52 2 96 69 81 95 40 33 53 19 17 12 5 35 56 13 47 84 25 36 10 73 65 24 3 61 63 98 46 34 2 96 87 44 10 49 10 47 32 99 2 32 40 46
90 4 3 67 41 87 1 11 0 88 4 95 19 18 44 55 51 29 50 52 62 32 67 68 35 3 0 97 21 19 17 37 27 92 48 76 61 58 79 62 39 90 4 77 4 74 32 36 11 72 98 63 22 3 94 86 83 49 45 89 17 1 86 17 54 35 12 32 26 100 8 9 29 63 5 50 97 69 58 42 86 7 44 17 86 79 77 47 27 43 35 29 81 35 61 20 7 10 56 50 0 59 63 29 71 15 71 87 1 71 26 64 11 1 55 52 3 51 72 78 96 67 90 31 57 55 76 65 25 21 92 4 99 55 81 37 96 54 68 34 39 94 19 79 76 19 2 65 86 30 65 2 37 69 95 86 71 64 25 48
22 51 53 99 31 64 83 56 88 0 90 80 55 75 96 17 85 36 86 59 51 10 92 90 73 41 39 23 96 37 71 37 71 60 76 87 73 22 38 5 24 1 32 86 77 48 85 47 69 39 83 89 61 68 0 96 59 34 8 39 77 99 76 37 88 39 1 73 25 91 83 41 32 30 32 83 76 7 15 72 17 97 70 39 67 26 16 22 35 44 91 58 79 3 38 37 65 58 71 32 41 70 65 17 71 1 92 0 46 46 64 75 60 14 6 14 23 56 23 18 91 19 94 34 81 29 54 4 6 65 72 37 0 6 12 28 16 91 11 65 38 89 20 80 0 64 53 89 18 67 64 90 66 80 95 11 85 99 10 0
