220

0 28 28 95 39 21 87 18 71 46 62 4 70 69 16 11 20 96 13 13 74 5 10 83 47 18 46 46 53 9 43 29 99 45 61 59 83 58 67 39 40 17 28 80 43 53 15 32 77 93 30 7 86 32 61 42 36 34 76 71 64 50 10 74 91 39 14 61 5 58 38 69 70 78 38 18 52 94 79 84 11 32 24 58 50 8 26 70 94 22 42 22 26 55 98 29 85 5 10 72 62 31 30 52 46 84 51 80 52 71 22 54 17 93 64 73 23 16 18 18 4 2 24 28 32 73 57 57 64 86 82 3 97 35 10 98 7 48 65 40 46 57 33 98 68 55 98 97 90 71 17 26 28 10 10 1 12 24 69 53 35 86 95 90 82 55 25 48 86 95 64 85 57 20 59 9 28 32 22 96 8 91 12 27 12 72 3 49 57 71 22 6 25 42 73 49 92 82 70 95 20 95 96 50 55 83 23 56 95 90 19 99 40 29 11 58 48 88 87 46
28 0 23 38 22 22 18 23 84 11 65 32 81 37 57 26 22 78 41 60 88 15 100 50 7 73 28 76 65 95 6 2 44 37 61 76 42 35 33 14 22 19 82 92 82 77 35 40 39 1 6 35 61 1 29 45 48 82 35 87 86 8 9 22 45 28 78 1 4 19 85 14 19 96 46 78 71 63 81 63 44 92 49 27 43 95 78 6 15 56 93 99 94 92 27 65 43 14 100 51 47 9 7 79 5 2 12 54 40 25 45 40 47 87 80 45 46 71 44 46 28 38 60 26 7 88 65 31 82 38 95 69 7 18 29 26 23 73 55 99 42 31 36 79 76 100 40 82 40 5 35 90 69 19 85 8 66 85 9 20 26 84 51 65 44 39 26 13 12 10 72 45 17 60 58 36 81 66 49 6 45 1 29 67 12 95 34 1 21 59 17 97 90 81 75 11 73 79 93 70 45 85 26 19 58 97 28 66 39 10 97 73 81 54 48 24 6 27 17 23
28 23 0 44 18 89 60 18 8 65 23 59 56 87 33 11 76 91 58 63 24 55 33 72 80 36 79 40 53 67 100 20 11 88 90 29 89 19 49 80 57 93 26 63 29 59 98 88 79 24 3 47 75 8 74 34 48 37 59 31 93 58 79 68 12 78 96 15 65 65 96 16 79 38 47 39 2 47 97 84 97 1 10 49 61 83 27 81 76 54 36 4 9 74 32 14 86 11 14 75 99 41 47 56 51 24 17 32 67 27 33 75 30 12 60 17 13 66 80 1 61 20 57 61 87 85 76 33 75 21 26 38 64 54 74 88 17 40 45 91 82 28 65 45 29 65 3 23 69 11 0 40 93 54 66 63 91 4 90 82 33 37 10 21 25 84 36 69 86 4 95 70 79 74 67 52 1 46 76 11 3 79 22 20 33 66 91 94 87 33 17 95 27 51 49 34 45 57 62 35 74 15 97 74 15 46 37 18 58 40 52 23 5 17 19 98 99 18 57 85
95 38 44 0 93 76 65 32 88 94 71 3 28 43 16 15 2 82 73 77 41 100 24 84 83 71 63 71 91 30 0 88 91 12 30 18 95 14 18 47 44 89 61 70 46 66 72 53 96 64 94 99 75 62 50 86 40 49 1 11 23 83 42 34 56 24 80 40 49 78 21 19 6 72 59 8 68 15 57 87 9 12 27 75 49 21 47 59 33 93 99 23 65 56 1 51 66 70 30 74 50 10 63 25 80 84 73 91 21 32 13 34 63 39 56 5 52 57 83 24 1 58 2 15 43 2 46 15 75 39 16 75 80 100 67 95 23 94 12 24 43 44 78 5 84 52 13 95 44 28 63 57 57 69 75 1 2 42 23 5 8 39 68 89 16 6 60 20 62 69 59 66 55 28 89 31 97 96 96 21 90 35 14 64 80 91 55 87 62 87 3 40 82 4 39 38 16 19 63 46 55 82 69 76 20 87 95 1 74 57 83 80 76 57 43 45 37 47 16 33
39 22 18 93 0 6 11 16 22 45 51 57 76 28 82 2 61 52 70 52 39 34 52 63 92 69 53 86 72 55 25 58 54 93 7 54 84 6 15 6 35 73 15 89 7 77 57 31 8 71 81 24 52 24 60 82 12 3 52 51 77 26 63 19 8 32 21 99 99 0 47 16 32 10 71 95 30 4 15 58 39 35 26 95 21 100 76 20 53 42 78 34 19 31 54 26 43 59 80 30 12 89 73 50 52 36 76 70 2 20 67 16 11 93 85 53 91 30 29 14 83 37 66 77 21 28 10 54 97 89 96 73 74 93 80 100 67 43 90 92 81 57 49 13 44 66 4 45 86 35 1 89 10 21 84 44 14 63 91 76 56 13 18 66 77 47 70 55 11 4 13 13 29 91 33 57 81 51 80 86 46 64 96 83 77 86 0 24 54 48 11 38 12 34 74 70 88 31 21 19 37 36 77 11 1 45 18 36 47 35 89 86 81 48 5 87 97 14 38 61
21 22 89 76 6 0 4 66 48 33 89 86 2 31 87 31 2 0 22 56 53 2 80 52 94 47 13 52 7 80 88 62 16 2 17 14 94 53 56 21 84 66 62 70 52 75 39 99 54 46 99 81 51 100 90 57 35 18 89 99 6 92 63 47 45 74 46 34 97 94 92 45 65 94 5 74 14 61 71 90 76 93 80 45 86 85 67 29 98 57 46 19 44 93 58 35 66 44 47 17 99 95 84 75 88 46 58 6 28 17 48 39 31 64 95 40 8 22 97 73 7 25 82 65 21 63 36 61 52 63 25 52 47 58 98 66 73 38 8 44 18 95 8 25 12 47 17 56 67 82 11 42 17 13 57 93 38 83 54 53 94 53 68 46 57 16 0 87 62 96 81 12 66 88 42 55 71 13 27 84 33 45 61 24 91 34 62 23 14 65 3 24 77 9 34 29 84 74 48 84 23 60 47 48 98 13 88 62 90 76 62 93 35 86 35 64 21 80 58 8
87 18 60 65 11 4 0 79 57 80 68 70 44 47 95 45 50 36 80 71 41 61 82 96 1 76 47 7 44 83 32 9 39 48 44 13 58 21 38 41 94 25 62 46 90 31 41 88 57 20 12 63 8 75 58 21 13 35 66 44 26 37 69 10 21 26 100 11 38 13 35 19 57 6 66 34 12 52 18 13 0 19 48 97 89 7 11 31 50 68 3 59 17 66 62 46 91 69 61 51 35 80 14 67 95 58 0 84 19 93 47 12 69 54 65 8 3 97 57 73 65 38 55 87 62 78 61 5 88 31 62 86 37 9 4 97 89 3 5 83 45 46 12 85 75 66 91 38 28 43 22 25 17 50 89 33 57 52 33 88 38 63 24 77 16 93 86 91 31 72 24 36 96 99 81 58 33 42 53 62 69 88 25 28 88 82 68 57 7 90 97 73 9 95 92 22 90 29 42 35 20 21 55 59 6 17 83 2 64 89 64 37 92 49 38 28 93 82 87 30
18 23 18 32 16 66 79 0 72 16 74 22 96 4 3 43 24 10 31 71 58 82 11 10 59 82 17 99 48 16 21 59 43 76 60 67 30 35 33 39 8 33 93 70 38 3 9 78 19 55 92 70 41 29 5 72 60 70 52 49 88 81 76 15 0 22 27 69 11 18 74 55 79 69 86 59 27 6 34 31 17 87 94 20 78 91 87 1 68 71 2 57 84 35 35 62 84 36 30 27 6 1 87 82 25 15 67 40 75 26 57 20 0 7 22 61 37 42 65 11 69 46 75 64 32 78 93 73 86 37 94 51 59 17 93 33 90 85 41 76 10 56 26 100 71 70 100 46 46 89 45 86 46 34 82 86 99 31 48 94 4 94 83 21 90 76 15 60 70 85 86 33 42 0 91 8 5 6 52 32 43 72 37 78 91 5 89 92 50 37 82 65 76 87 68 45 80 49 41 81 46 23 64 87 8 98 24 68 21 34 45 53 10 24 31 70 31 32 32 58
71 84 8 88 22 48 57 72 0 78 1 83 0 93 54 20 92 77 87 96 92 65 2 47 91 84 96 78 17 24 92 80 85 53 53 5 35 51 80 95 37 52 41 82 27 47 22 52 50 8 49 70 35 26 47 13 15 83 16 26 13 41 86 67 60 77 79 14 33 14 72 5 90 6 33 37 93 42 59 79 58 96 99 80 94 10 5 35 39 29 1 94 95 38 90 42 84 13 12 88 7 44 6 49 91 89 39 17 61 93 39 50 29 12 58 56 62 62 6 5 36 8 39 6 54 63 83 80 9 23 3 45 53 21 63 25 24 20 54 45 69 24 7 74 79 93 19 8 44 62 18 11 52 12 80 79 35 45 30 97 70 0 48 10 55 100 75 85 37 15 11 44 12 92 15 75 93 58 56 41 45 33 57 52 99 70 30 12 42 10 44 46 99 66 62 57 86 86 92 98 29 53 14 11 1 22 16 58 61 7 41 52 47 50 47 35 48 37 11 3
46 11 65 94 45 33 80 16 78 0 28 70 39 92 80 64 97 24 30 98 91 53 51 28 95 81 98 88 0 14 25 48 40 61 61 52 88 61 62 66 100 93 19 78 67 34 30 97 96 47 38 79 11 46 44 26 4 91 11 23 18 46 24 16 34 63 53 60 85 32 70 75 45 23 89 54 43 23 82 0 11 9 81 50 98 47 81 26 27 69 44 89 82 53 93 13 11 94 30 26 80 76 86 31 17 20 16 71 21 15 21 84 33 93 79 75 40 22 81 92 59 66 40 26 91 70 76 33 20 59 4 73 61 74 76 3 73 23 7 14 50 7 51 76 50 34 14 74 19 46 58 18 76 33 5 0 39 49 42 79 78 94 82 58 22 39 6 48 82 35 90 36 64 53 53 8 26 58 98 45 18 46 55 27 59 21 10 8 95 80 1 81 78 99 24 88 1 45 8 95 46 64 70 74 45 5 30 60 60 12 87 9 36 65 33 77 77 47 65 39
62 65 23 71 51 89 68 74 1 28 0 21 59 33 67 3 92 39 1 69 41 86 6 74 93 8 31 20 26 81 11 70 11 34 52 16 99 67 20 12 35 67 42 88 100 38 36 100 27 68 10 48 33 76 45 68 57 65 11 96 0 17 69 43 81 94 34 74 31 31 67 53 71 29 23 35 53 76 78 89 41 81 22 43 85 59 50 46 0 57 60 49 70 57 69 15 79 59 20 92 48 35 43 22 70 100 97 59 48 97 57 71 94 9 8 35 11 13 55 3 73 42 80 51 95 59 17 54 29 56 21 51 11 25 95 36 75 79 35 21 56 87 61 33 13 24 12 23 89 48 37 65 34 76 28 15 26 27 18 36 31 62 77 17 30 22 98 31 27 65 42 99 99 61 80 94 94 10 52 39 14 67 94 9 14 29 18 93 66 43 81 25 86 36 78 71 69 64 98 70 91 51 89 50 19 99 92 40 31 54 34 60 65 59 49 73 75 81 62 28
4 32 59 3 57 86 70 22 83 70 21 0 86 62 11 32 86 72 34 34 69 42 15 41 44 60 91 6 29 48 57 61 49 3 78 49 37 95 40 60 76 15 58 38 88 94 98 2 50 10 9 50 77 26 74 77 48 21 2 19 54 84 44 78 74 1 93 3 54 64 43 42 79 39 98 36 6 35 33 49 13 21 28 82 40 98 99 50 67 49 84 88 96 53 14 66 80 94 79 20 22 73 75 0 24 21 7 89 60 13 76 81 45 92 97 74 26 89 61 54 57 2 45 80 8 85 54 31 95 35 28 29 44 19 99 14 92 74 17 83 57 29 32 25 58 15 34 67 74 79 85 20 23 79 13 74 47 95 10 93 66 17 97 64 93 72 35 0 7 68 13 11 29 8 41 92 73 42 47 27 35 44 69 33 9 14 55 94 28 83 44 32 20 19 68 51 42 55 79 54 1 75 5 13 89 77 23 59 14 6 39 99 24 27 6 81 37 50 75 90
70 81 56 28 76 2 44 96 0 39 59 86 0 80 78 44 57 58 14 88 11 29 23 67 21 10 26 15 26 50 99 32 99 22 69 98 36 9 37 38 96 48 71 16 19 72 81 16 81 54 95 46 45 53 94 77 1 27 99 75 6 95 88 97 50 13 68 91 84 77 97 32 31 73 13 73 64 80 74 57 90 49 39 63 49 60 0 71 3 42 92 89 100 94 30 15 79 51 36 79 80 17 53 86 7 9 0 70 92 88 98 79 25 78 99 78 13 76 23 34 44 77 84 3 77 55 83 71 93 39 19 25 4 37 76 14 30 90 82 62 53 28 37 68 67 63 34 2 57 1 8 71 93 22 37 18 69 81 82 65 45 26 95 38 69 62 99 38 75 86 33 56 97 73 26 78 3 94 14 86 70 0 87 99 54 4 52 37 79 89 25 76 76 14 48 86 52 55 64 19 93 96 32 92 50 48 69 2 74 54 75 72 33 3 96 18 35 45 93 72
69 37 87 43 28 31 47 4 93 92 33 62 80 0 78 88 46 60 64 17 62 63 92 35 99 1 10 90 28 20 27 76 10 73 13 41 38 12 61 72 60 60 68 91 14 88 61 73 67 47 24 68 4 11 76 10 84 98 72 46 53 91 65 84 83 42 75 19 68 64 64 54 18 26 31 31 95 11 88 56 72 96 67 15 89 67 83 79 40 50 83 54 3 26 65 2 20 12 38 56 57 31 46 15 66 85 96 76 9 77 69 48 1 86 31 83 34 31 37 94 20 58 6 35 17 37 100 22 81 37 53 53 82 9 22 67 67 64 79 33 31 94 42 25 21 8 21 55 97 16 34 67 90 15 30 44 37 13 2 47 24 15 56 28 52 58 0 83 0 83 47 29 77 64 2 10 0 43 65 47 97 62 1 31 1 98 66 20 7 13 14 44 70 47 61 77 98 77 50 76 63 86 70 17 40 52 24 35 19 76 69 71 68 88 37 83 3 28 45 40
16 57 33 16 82 87 95 3 54 80 67 11 78 78 0 16 29 77 100 89 40 67 63 8 68 13 88 9 4 87 87 13 48 57 41 10 19 24 100 87 99 96 42 100 16 69 26 8 80 56 98 22 64 52 81 86 7 45 76 41 71 37 80 84 49 36 4 97 80 36 4 54 28 65 79 32 14 49 92 48 72 20 16 90 47 23 3 90 79 86 37 82 48 65 96 3 24 98 74 49 74 54 34 29 79 20 87 65 26 95 13 35 65 38 66 38 68 41 97 18 22 91 95 19 92 83 20 65 33 95 21 82 100 38 34 48 38 76 3 33 66 55 52 5 36 86 4 45 1 1 72 99 8 100 58 11 66 45 29 12 83 57 35 18 92 55 90 75 99 63 66 41 97 72 44 81 11 83 93 50 68 20 42 38 84 13 86 29 6 36 57 6 6 98 44 34 73 8 33 13 2 82 64 69 70 66 61 17 47 19 93 35 66 71 78 79 80 60 15 17
