140

0 53 83 56 73 19 82 16 79 65 16 30 22 29 16 84 64 9 2 36 35 73 99 69 93 3 44 41 64 17 72 34 25 22 50 61 80 12 59 55 48 24 78 45 40 8 66 88 55 20 78 69 77 69 74 73 5 65 85 21 7 16 14 14 44 79 81 56 12 89 43 57 51 37 76 18 70 69 65 21 75 77 75 27 66 10 0 58 62 94 23 83 97 3 7 97 49 50 86 23 4 56 68 91 86 10 25 48 95 94 24 34 20 30 84 95 65 55 17 10 29 86 49 37 13 33 11 62 63 22 77 81 36 40 19 3 19 64 61 0
53 0 64 54 83 4 0 72 81 38 12 94 53 27 87 8 65 93 99 30 16 62 39 77 11 98 21 30 70 6 13 7 7 32 49 34 70 37 54 47 8 53 50 1 73 23 64 0 97 17 64 78 50 12 68 87 86 47 4 40 81 21 52 56 68 19 42 35 30 82 41 19 3 21 66 96 2 20 52 60 32 0 70 53 36 32 60 0 38 28 36 67 20 100 13 63 42 25 20 40 83 41 9 80 99 27 9 8 28 56 24 90 35 89 16 24 22 95 31 22 19 6 6 87 55 77 94 95 81 15 54 40 77 41 48 79 75 28 16 80
83 64 0 22 20 74 62 51 66 95 75 59 91 72 85 22 21 59 50 55 90 11 42 15 40 67 55 33 7 93 43 76 31 70 51 10 56 4 44 92 17 30 41 29 4 92 95 2 1 75 59 36 88 53 2 41 9 61 78 81 57 22 97 45 50 72 70 38 47 49 35 80 71 97 31 91 26 79 39 74 43 10 81 36 22 73 54 49 43 62 23 28 76 11 29 73 84 84 100 52 40 75 74 39 18 99 86 83 66 83 28 62 55 51 25 10 75 50 62 56 43 37 68 50 59 72 6 6 30 100 36 2 99 21 87 41 16 23 49 0
56 54 22 0 6 39 97 57 90 58 7 53 39 36 87 80 86 61 40 60 10 74 53 90 99 4 24 21 51 92 11 72 44 53 58 53 79 73 71 49 58 20 2 29 25 59 74 10 89 84 51 50 94 51 11 42 25 8 69 46 40 52 1 58 17 21 20 43 71 35 53 79 62 4 43 37 10 89 92 47 9 86 2 89 48 69 42 67 83 100 90 51 93 49 20 2 0 78 52 24 43 11 79 47 6 9 43 17 53 86 93 11 29 4 30 33 78 56 67 22 0 86 40 83 57 50 71 11 100 67 32 34 66 4 53 55 4 76 47 0
73 83 20 6 0 41 2 74 92 84 76 70 14 31 41 90 2 86 58 34 6 54 27 42 44 88 53 68 26 8 15 80 100 64 46 86 43 67 17 87 5 46 37 29 75 63 85 84 24 44 32 33 44 4 30 79 86 22 82 67 48 99 70 54 17 57 36 77 89 41 68 30 82 48 71 88 91 9 77 57 37 8 27 58 63 50 94 100 9 88 65 15 85 26 33 21 24 34 41 59 44 3 54 70 51 63 71 30 66 36 34 36 62 35 83 33 84 95 13 16 74 14 20 11 93 61 44 73 32 52 76 44 74 30 65 12 72 60 79 28
19 4 74 39 41 0 28 6 81 7 62 75 93 48 67 76 43 20 55 66 4 66 89 82 16 48 25 40 80 77 72 41 58 86 46 24 48 47 3 51 13 59 17 70 20 89 76 5 89 91 24 52 14 46 8 29 65 34 13 13 32 44 1 71 51 85 77 34 0 2 43 18 69 60 31 0 46 4 38 50 20 56 69 18 87 39 28 32 38 92 70 73 41 60 56 82 70 75 20 17 84 13 3 26 75 11 86 38 90 12 19 20 12 59 32 90 35 54 79 47 14 42 82 56 44 4 23 49 78 69 89 41 52 59 97 21 5 71 96 11
82 0 62 97 2 28 0 82 89 27 6 92 87 73 94 87 50 25 9 59 31 64 7 38 72 20 58 21 80 73 90 75 4 18 94 48 20 96 34 90 42 18 37 46 84 19 30 34 83 100 18 71 72 86 42 50 30 91 93 52 23 6 89 99 87 13 2 30 43 49 81 92 69 55 58 2 22 100 20 44 47 12 17 94 15 94 26 98 97 6 61 63 49 92 86 98 87 27 16 39 15 19 48 92 26 81 16 89 93 21 88 8 77 34 72 36 9 73 91 75 68 52 70 53 30 65 58 17 98 82 21 14 98 87 44 59 14 49 97 55
16 72 51 57 74 6 82 0 20 79 19 4 87 50 70 0 25 26 44 53 11 96 28 40 4 82 2 62 67 15 37 89 54 70 64 7 11 44 24 14 22 52 44 75 85 44 69 78 57 9 61 56 96 81 10 0 86 84 6 97 64 70 0 64 21 66 11 11 42 67 19 84 15 89 96 8 95 27 13 20 38 92 60 3 40 7 23 38 68 2 63 95 53 66 98 6 45 17 1 27 98 21 87 19 17 41 44 58 64 47 4 73 45 46 45 39 59 80 20 7 95 5 94 54 34 75 77 60 44 32 16 40 29 20 7 10 45 20 57 73
79 81 66 90 92 81 89 20 0 12 15 22 74 18 49 9 99 15 93 97 38 23 68 94 62 0 29 49 22 100 94 79 61 53 38 82 50 8 81 7 75 100 39 59 10 82 94 54 56 84 47 46 43 43 10 92 42 91 93 27 91 41 5 46 29 65 86 8 46 27 37 43 80 41 11 88 1 24 19 3 54 44 82 74 32 44 83 27 94 41 76 38 29 34 80 14 3 58 72 32 70 32 31 58 87 91 35 85 64 48 31 20 17 3 7 87 89 34 61 14 21 69 79 23 46 40 78 48 87 50 19 11 11 78 83 92 51 52 4 61
65 38 95 58 84 7 27 79 12 0 79 99 92 7 64 93 17 61 10 24 99 59 46 49 97 68 68 27 10 6 99 21 49 64 38 45 17 1 71 79 42 18 42 40 88 15 23 1 45 80 47 80 5 77 78 71 94 70 0 58 81 9 96 79 80 17 12 100 91 25 49 41 72 35 93 99 81 41 14 25 95 23 76 41 60 73 30 44 68 41 40 90 60 33 86 9 51 83 12 70 59 21 71 69 24 39 33 59 46 78 46 68 79 40 98 70 89 54 90 79 63 78 3 7 68 66 70 75 96 74 44 56 33 2 94 27 37 43 49 53
