160

0 38 53 49 77 44 59 7 84 40 30 5 49 76 96 88 31 25 71 46 71 83 97 48 12 69 83 89 26 39 94 17 60 61 84 13 9 80 38 91 17 58 68 51 77 73 5 65 31 21 36 96 26 47 55 11 70 95 41 62 38 97 69 80 33 100 74 0 6 41 5 93 39 9 83 31 7 98 10 50 14 99 35 10 15 59 25 39 6 61 79 29 24 51 32 1 95 78 5 53 56 87 85 39 44 56 97 26 81 28 96 70 46 80 97 30 42 8 23 37 43 3 43 66 49 55 71 73 34 4 48 1 54 24 8 22 21 38 6 65 69 11 35 11 88 54 38 72 39 63 14 89 35 31 62 0 21 20 96 29
38 0 69 34 72 68 19 50 99 5 23 39 92 63 55 4 71 8 61 12 0 55 34 10 98 64 16 45 29 21 51 74 47 36 38 84 58 95 19 70 3 36 31 97 47 41 91 53 77 28 97 38 94 25 9 47 41 45 48 29 37 33 31 32 58 27 76 33 51 46 39 29 16 16 40 43 85 68 38 85 39 65 41 29 73 52 34 94 49 38 8 94 23 51 38 93 37 89 72 60 83 72 99 81 32 99 18 69 98 26 52 92 23 9 56 6 83 97 100 7 4 64 82 76 76 92 50 57 41 15 56 78 36 86 55 56 67 46 71 88 30 55 36 73 31 24 41 99 75 82 15 15 51 32 72 0 71 71 95 41
53 69 0 53 26 7 22 49 21 87 57 99 9 26 42 89 15 76 0 35 33 50 17 44 76 35 7 34 22 33 60 68 92 89 41 74 82 40 26 77 8 59 72 29 59 42 50 18 82 17 49 23 28 87 85 42 83 45 77 69 66 31 51 1 42 64 51 44 35 0 74 89 95 11 2 75 95 56 77 78 77 42 24 76 63 83 71 61 54 57 3 69 1 90 81 31 90 98 34 1 24 46 96 64 19 2 81 12 71 98 71 19 43 64 57 77 7 15 51 17 3 45 87 97 66 87 38 78 81 87 70 96 13 80 63 46 94 74 28 71 7 14 87 88 52 41 48 28 85 19 29 28 13 50 47 23 55 22 52 22
49 34 53 0 54 81 3 19 56 64 11 35 61 34 67 9 93 84 39 3 55 29 63 25 56 100 35 95 34 46 32 17 1 68 74 92 66 15 60 23 73 34 13 9 60 69 37 42 64 20 30 50 44 46 61 59 47 81 63 66 4 11 23 53 11 80 26 87 29 54 1 89 25 86 9 24 7 57 6 54 57 4 91 57 42 63 88 74 16 64 94 33 10 30 45 25 66 40 45 34 85 94 1 73 59 64 72 75 55 79 59 69 48 55 93 74 70 66 36 88 25 97 50 62 22 39 100 53 48 83 88 6 63 49 68 47 59 36 87 92 67 12 93 10 58 100 96 23 66 71 72 22 13 93 69 10 10 43 46 96
77 72 26 54 0 93 23 94 68 33 25 96 52 73 66 69 72 0 21 58 48 80 38 23 95 99 18 74 48 47 91 66 40 35 57 48 61 94 48 27 66 11 49 89 63 61 100 10 13 44 41 82 40 84 36 91 36 44 98 14 37 1 56 91 71 9 5 57 24 99 18 85 9 35 95 62 71 75 84 94 10 60 45 86 79 85 54 44 72 67 73 28 97 61 37 98 67 13 83 28 49 45 27 38 64 5 98 8 67 44 94 93 23 76 70 79 56 86 2 3 17 50 74 32 95 23 42 52 80 90 56 53 20 10 63 32 12 40 86 83 39 17 79 73 96 75 74 63 54 65 22 96 50 93 44 25 21 75 90 79
44 68 7 81 93 0 9 43 22 18 74 5 15 80 98 66 27 68 58 90 68 94 46 86 74 35 21 42 6 10 6 85 24 17 4 29 100 77 6 32 34 82 53 12 28 11 26 74 39 48 0 92 92 61 30 65 99 22 83 9 97 82 29 20 29 56 56 29 28 40 58 14 92 18 96 45 62 35 32 56 82 58 28 81 44 43 75 83 23 66 16 100 23 36 33 18 7 21 78 65 63 57 10 25 100 28 45 89 26 4 48 33 79 79 68 70 11 54 62 91 21 47 99 78 93 58 98 44 72 18 54 47 21 48 0 87 61 25 73 23 10 10 53 12 12 50 30 58 14 54 32 13 31 17 59 65 23 39 38 7
59 19 22 3 23 9 0 39 96 0 50 37 65 31 87 12 4 41 93 19 88 95 95 39 70 5 51 50 47 41 43 16 18 81 92 81 88 42 81 16 39 71 58 13 8 64 40 26 83 79 60 32 22 9 94 5 55 98 32 52 67 78 43 1 99 64 98 23 1 88 0 23 8 90 93 39 44 88 27 9 11 39 38 46 43 18 2 20 36 21 97 0 90 70 60 20 80 62 19 46 15 48 34 84 50 11 82 40 83 19 26 76 68 71 66 2 83 36 28 40 6 64 95 21 71 27 61 55 46 6 90 94 6 16 76 57 44 71 77 25 0 93 21 58 52 7 1 94 67 13 55 3 70 75 44 37 54 43 77 29
7 50 49 19 94 43 39 0 72 88 61 76 70 60 38 42 91 0 39 41 67 38 88 84 81 7 21 19 28 98 76 75 37 20 33 68 86 51 17 99 53 96 90 62 89 87 18 14 76 79 48 4 21 97 39 80 28 92 49 2 4 11 1 6 79 27 15 27 29 96 100 47 84 34 82 81 98 4 9 3 70 93 16 96 11 53 30 27 92 1 98 61 82 30 98 29 71 98 97 67 21 97 64 71 61 98 40 25 56 80 65 10 26 98 9 7 77 83 33 78 60 95 38 3 70 8 6 72 67 1 10 14 7 33 47 8 34 36 27 8 91 89 98 70 39 35 63 12 52 34 14 38 23 38 15 87 27 10 2 66
84 99 21 56 68 22 96 72 0 75 46 15 1 85 100 47 81 93 39 5 41 94 90 37 34 21 19 77 41 10 100 9 41 24 34 38 29 15 67 7 15 17 14 35 35 5 35 52 90 1 27 45 65 23 4 72 96 1 91 68 76 36 83 29 92 95 54 75 18 42 52 24 100 47 1 80 32 68 53 30 62 1 2 7 84 43 41 92 14 0 20 92 10 25 53 18 41 56 49 20 0 98 89 5 78 24 26 94 58 8 98 52 51 69 77 3 69 86 27 14 77 76 35 25 20 39 5 30 71 28 52 93 64 80 30 47 32 0 64 28 24 28 67 63 64 52 73 11 86 63 79 10 76 18 83 71 83 5 74 39
40 5 87 64 33 18 0 88 75 0 79 45 85 77 91 57 88 14 63 41 75 17 18 32 89 13 13 60 81 70 76 76 15 47 76 80 29 59 5 15 73 42 95 98 92 67 30 53 74 8 54 95 73 58 33 96 8 5 57 19 59 6 60 42 31 87 74 76 11 88 26 85 31 8 75 86 41 56 15 38 13 17 64 98 22 26 5 17 85 96 82 74 75 28 74 49 15 78 74 22 50 18 82 14 24 50 62 9 61 78 33 71 44 33 14 100 78 56 57 54 64 49 17 15 0 35 70 87 43 12 24 41 71 88 33 32 70 61 5 100 19 67 40 81 46 31 32 6 9 67 89 73 46 62 18 15 13 100 53 57
30 23 57 11 25 74 50 61 46 79 0 80 88 59 26 50 52 34 85 19 99 97 69 67 21 77 53 21 45 50 24 58 68 11 53 49 29 36 63 20 63 21 62 1 35 42 33 30 77 81 33 62 47 8 69 51 74 38 44 17 17 43 50 4 62 75 32 33 80 86 67 91 14 91 71 27 35 4 43 36 15 70 39 88 61 81 40 6 83 93 77 90 97 24 81 62 67 25 51 19 68 64 5 20 42 96 23 2 42 76 47 7 35 96 40 42 45 21 16 12 64 3 73 59 26 38 8 94 38 43 21 7 74 68 36 13 26 40 12 86 79 92 41 3 40 70 98 50 28 99 70 3 12 100 19 60 95 29 44 31
5 39 99 35 96 5 37 76 15 45 80 0 68 93 16 90 12 76 79 22 16 76 0 4 36 54 60 95 89 34 85 31 34 84 23 2 21 40 51 58 12 98 14 57 65 18 89 15 98 10 98 30 44 54 10 24 79 71 87 49 2 87 33 98 10 42 53 66 92 25 29 21 11 4 99 7 16 18 100 88 16 29 93 50 13 79 19 90 55 24 9 28 21 96 97 77 4 24 77 10 59 54 18 50 67 86 95 12 59 25 11 60 68 28 9 93 98 87 94 51 19 55 32 98 81 17 29 48 13 97 54 34 0 92 76 39 60 71 68 39 80 63 46 47 37 40 29 90 37 1 64 25 39 5 69 19 55 85 51 60
49 92 9 61 52 15 65 70 1 85 88 68 0 99 17 67 89 88 1 73 47 76 69 11 10 30 85 66 61 68 80 75 100 93 83 94 86 100 17 51 39 9 39 61 24 55 86 64 46 39 50 73 97 12 34 58 63 80 77 42 15 47 16 36 69 84 15 21 27 61 82 8 99 84 64 87 1 96 90 95 58 8 21 70 14 88 1 79 2 78 92 43 6 17 59 83 34 62 87 60 50 69 41 44 99 85 54 67 62 1 83 30 9 53 61 16 51 65 15 65 46 5 8 68 60 89 21 31 95 55 51 83 15 38 70 61 91 42 98 50 52 77 3 16 22 96 14 84 81 52 9 55 84 9 54 34 23 29 76 34
76 63 26 34 73 80 31 60 85 77 59 93 99 0 5 52 94 21 85 6 85 27 87 1 76 0 39 80 30 14 55 35 91 81 0 32 18 62 31 18 78 99 25 28 77 5 14 59 11 15 96 41 5 47 51 22 6 3 66 73 35 11 77 62 3 14 51 47 16 93 40 32 36 55 1 20 78 74 85 41 42 66 96 43 87 27 43 36 74 26 61 35 48 44 55 71 80 95 41 40 63 98 93 31 61 46 41 75 13 64 20 70 52 100 80 91 14 33 5 68 57 40 66 100 32 66 100 66 33 86 22 18 18 42 34 15 87 47 19 31 48 34 52 46 22 11 39 63 43 68 66 10 5 22 54 34 67 38 7 82
96 55 42 67 66 98 87 38 100 91 26 16 17 5 0 48 46 7 39 24 95 73 85 53 32 42 48 29 12 20 8 24 74 55 16 0 4 45 2 15 59 51 90 8 76 40 47 60 73 31 18 49 24 82 52 84 40 89 10 62 27 75 93 66 12 3 62 54 87 8 6 81 36 92 71 34 5 47 91 3 68 27 43 66 49 75 17 39 73 89 31 84 76 32 49 95 23 70 71 55 93 32 42 76 19 75 50 36 42 17 74 2 35 1 18 56 87 89 26 73 88 32 35 15 99 21 87 44 91 53 6 94 28 10 84 34 97 79 26 90 21 82 1 5 69 87 31 60 69 34 35 3 14 97 53 29 29 73 75 38
88 4 89 9 69 66 12 42 47 57 50 90 67 52 48 0 3 33 47 66 21 61 88 46 32 24 11 62 88 67 5 66 64 89 74 12 5 100 49 22 20 21 73 96 44 44 5 0 31 35 68 75 91 30 46 77 99 69 27 37 22 91 94 58 21 3 3 53 29 98 67 1 70 15 39 1 62 58 91 22 1 78 92 45 86 13 12 88 26 53 36 55 91 27 76 66 83 7 37 18 7 62 47 46 13 32 34 73 19 0 81 26 14 36 30 59 27 13 24 41 49 86 6 37 68 91 26 13 95 52 70 60 63 50 86 21 17 89 22 86 51 35 69 78 50 33 63 45 96 17 16 30 3 85 52 3 80 5 73 70
31 71 15 93 72 27 4 91 81 88 52 12 89 94 46 3 0 12 0 95 98 43 6 95 1 71 44 71 66 4 60 54 64 96 0 10 35 23 68 8 35 95 68 30 33 69 90 87 59 99 90 39 8 37 5 5 8 91 62 67 31 67 17 71 9 40 67 28 27 86 67 92 13 92 25 91 61 47 41 16 26 82 8 41 84 75 90 49 49 30 74 84 16 77 63 21 97 92 25 5 66 54 29 39 37 25 100 96 95 49 38 48 60 82 61 4 16 49 21 96 91 19 5 91 25 48 35 80 16 37 23 89 19 72 79 47 99 2 69 98 75 78 95 51 51 50 63 93 5 16 25 54 37 51 4 90 77 66 54 24
25 8 76 84 0 68 41 0 93 14 34 76 88 21 7 33 12 0 21 88 24 11 84 25 3 27 45 80 38 70 14 66 71 17 64 76 48 93 15 40 18 73 45 85 80 6 51 95 24 13 17 54 100 21 34 90 45 66 9 51 20 25 64 31 98 81 5 50 79 47 53 44 54 16 6 35 55 46 11 99 56 71 17 38 4 43 11 47 6 63 99 52 94 80 71 66 95 37 95 53 26 36 53 69 37 77 37 65 25 98 10 24 44 88 51 31 47 68 93 98 71 77 82 66 76 63 31 46 8 59 57 23 57 15 39 7 71 84 80 64 65 59 66 22 21 36 34 80 100 63 41 95 5 82 2 42 73 40 73 29
71 61 0 39 21 58 93 39 39 63 85 79 1 85 39 47 0 21 0 79 33 26 94 43 15 67 34 88 85 59 91 40 77 70 95 28 90 65 82 95 30 85 49 96 28 30 3 45 67 2 85 40 33 17 56 74 26 11 62 43 52 47 84 48 50 89 41 75 8 95 93 22 32 83 71 91 10 62 43 29 88 43 39 38 92 10 69 19 91 85 4 70 15 39 89 23 32 0 22 95 33 66 7 75 46 50 99 79 23 6 23 77 62 11 82 87 48 40 70 0 77 72 87 74 26 14 89 28 35 27 31 43 60 3 31 60 5 5 64 89 51 34 0 61 82 88 30 38 77 4 7 3 19 15 69 25 71 4 100 55
46 12 35 3 58 90 19 41 5 41 19 22 73 6 24 66 95 88 79 0 37 68 30 31 18 75 26 78 78 6 48 85 37 31 8 36 87 62 34 15 2 47 79 3 3 6 66 87 6 6 40 62 46 2 79 73 77 17 93 88 39 96 31 54 17 0 77 44 4 14 64 86 41 94 70 29 2 98 4 51 4 14 23 90 89 58 24 88 23 79 64 92 74 61 37 51 26 49 74 34 69 29 44 25 4 4 82 4 80 100 84 82 54 64 95 50 50 89 83 27 93 72 63 21 49 86 18 26 41 58 30 3 2 48 19 97 97 55 87 89 18 83 74 72 79 74 92 2 31 1 28 25 91 1 79 71 91 30 76 82
