160

0 64 78 59 30 14 13 41 80 67 89 12 49 69 42 90 86 27 91 99 46 68 10 74 94 31 15 75 52 6 70 100 65 86 41 71 9 23 71 93 44 87 76 76 92 61 51 52 35 44 77 28 56 18 11 99 3 82 12 54 96 100 95 43 42 59 99 62 52 73 14 40 23 48 82 1 15 96 18 7 82 10 48 67 72 89 22 40 10 86 54 6 86 22 99 26 86 28 37 76 88 63 6 47 48 0 26 54 29 7 13 31 34 98 45 67 67 47 93 27 22 57 53 61 78 39 94 63 18 31 100 19 28 71 94 37 94 50 58 41 83 3 56 14 18 56 75 5 87 51 16 3 13 65 83 77 16 41 86 59
64 0 60 50 56 27 71 7 33 21 82 75 89 1 36 83 55 89 65 10 8 94 30 29 60 67 52 79 6 24 3 90 8 3 8 21 98 77 79 46 46 29 81 86 10 18 32 52 31 30 53 2 98 87 18 8 40 40 58 69 48 51 56 43 83 91 96 5 6 33 66 16 14 67 46 40 18 91 27 51 73 52 0 100 83 9 77 54 32 91 91 98 28 59 74 3 74 41 63 75 25 21 41 10 47 22 53 25 27 43 24 48 79 39 96 3 90 62 43 27 94 44 74 3 62 42 11 88 62 26 74 53 29 77 62 88 29 17 53 74 81 32 60 9 5 17 29 31 18 58 64 93 94 87 1 39 95 55 65 92
78 60 0 67 15 47 16 84 29 5 9 72 62 29 60 33 100 19 51 47 4 69 86 40 55 11 18 74 38 67 67 25 15 14 73 65 76 29 57 34 8 88 51 19 63 34 45 65 77 77 14 37 52 59 49 24 81 9 51 71 20 96 14 92 1 76 52 77 51 18 62 100 77 93 44 53 31 46 70 60 41 76 86 88 48 46 82 87 50 73 98 80 23 87 20 98 59 28 90 28 61 34 42 1 37 20 95 0 3 40 44 41 87 89 88 10 82 64 21 92 62 37 9 59 20 75 86 42 28 67 97 95 93 30 22 20 8 51 55 86 95 93 27 2 27 73 69 98 42 96 78 95 11 42 43 32 86 3 46 16
59 50 67 0 92 38 59 81 1 61 27 69 65 99 100 31 27 86 93 36 66 42 42 50 19 86 98 74 17 20 80 69 86 9 59 76 94 31 56 53 97 63 94 5 76 34 39 63 93 91 98 28 28 58 68 97 63 22 0 95 80 57 40 56 64 81 27 72 61 6 44 82 63 3 13 66 66 28 11 0 81 8 7 46 44 89 99 78 88 44 20 83 30 47 54 75 31 95 63 40 37 84 16 13 32 13 9 11 28 10 57 9 59 31 33 30 69 68 16 84 81 76 13 48 15 40 55 67 21 46 81 28 42 57 29 92 54 14 96 87 9 58 7 83 9 19 82 33 70 66 23 6 79 31 41 99 17 52 31 74
30 56 15 92 0 97 9 39 65 40 93 37 77 96 90 53 46 2 97 43 100 48 86 8 11 95 21 61 18 6 94 36 82 86 59 92 59 44 82 21 83 2 98 65 10 72 35 46 48 85 71 63 56 93 83 13 22 48 9 70 59 23 9 82 36 100 33 68 95 90 86 64 72 68 79 1 44 30 58 21 94 82 18 22 2 48 93 92 77 24 59 71 15 88 33 30 71 24 37 25 3 94 80 69 44 53 87 46 20 77 26 23 91 66 85 3 83 80 39 51 9 84 63 57 20 100 22 78 69 98 7 89 14 29 40 53 39 100 44 78 13 1 82 19 27 20 93 88 62 63 10 2 98 38 3 5 17 86 92 36
14 27 47 38 97 0 34 86 93 15 6 49 96 96 95 26 51 12 73 27 86 30 77 37 52 81 25 65 12 78 69 18 48 33 69 49 7 11 86 74 72 34 25 15 10 16 2 44 14 61 16 46 83 9 13 95 58 28 38 21 39 20 55 56 67 23 35 81 20 33 7 67 55 72 43 17 26 11 67 33 66 39 38 46 78 45 32 11 90 94 26 12 15 98 7 81 74 62 54 48 21 71 78 84 1 0 25 25 47 44 73 94 72 73 66 78 91 61 42 71 68 75 44 91 88 43 83 69 40 75 40 5 99 8 58 44 76 34 80 9 72 93 54 32 91 59 50 81 7 74 5 52 99 79 22 74 55 12 4 90
13 71 16 59 9 34 0 100 95 43 51 68 8 94 80 92 15 29 98 84 81 15 21 64 67 40 2 22 48 54 5 18 40 39 0 54 100 21 92 13 54 55 21 25 7 75 39 64 24 14 76 33 61 63 75 14 40 74 83 81 17 24 39 85 20 85 21 32 77 65 20 12 97 79 27 91 57 93 15 23 94 56 0 1 81 50 34 27 86 84 83 84 93 46 3 74 83 1 85 44 3 83 17 38 93 90 16 29 9 50 31 91 97 66 85 57 54 52 37 4 82 86 91 88 74 16 12 51 5 54 3 2 36 30 16 74 57 68 1 54 39 47 34 26 82 75 8 96 20 24 99 77 57 73 3 9 79 70 95 5
41 7 84 81 39 86 100 0 52 36 42 78 54 91 27 1 93 56 64 30 76 47 50 100 81 17 40 35 3 9 32 68 40 28 74 6 91 53 69 92 16 86 78 22 36 40 19 63 78 7 31 66 39 16 7 21 38 22 69 96 28 94 63 26 75 85 9 94 96 67 87 72 2 73 33 79 95 96 89 54 79 47 73 50 71 31 15 50 91 15 11 12 96 1 51 55 38 74 74 50 99 17 22 10 99 47 31 67 10 7 55 74 82 8 22 20 11 92 1 24 24 64 99 13 64 82 31 40 2 33 71 34 32 38 32 37 55 21 88 5 74 100 89 44 12 77 50 22 0 71 68 70 7 36 25 43 45 60 31 33
80 33 29 1 65 93 95 52 0 10 7 1 64 69 54 92 11 56 58 15 69 62 15 9 25 98 46 40 68 64 63 75 40 21 44 58 17 82 4 88 13 44 75 36 73 69 28 83 90 42 78 29 55 51 64 59 25 31 84 41 28 74 19 95 39 21 64 80 57 92 23 47 95 87 36 4 42 91 98 95 77 29 66 32 98 16 7 19 37 68 81 28 39 98 50 54 91 40 60 83 83 82 72 23 91 61 24 45 47 89 44 28 2 92 69 19 32 16 32 35 15 58 71 7 26 82 57 42 10 77 32 79 73 9 77 43 11 37 29 45 12 55 31 88 75 81 87 79 51 97 67 12 87 18 8 54 47 76 86 27
67 21 5 61 40 15 43 36 10 0 75 92 74 58 63 16 45 5 96 15 95 11 65 78 58 93 92 57 79 38 97 35 16 66 68 17 87 60 86 92 65 22 1 88 75 1 72 43 58 55 27 20 80 62 67 67 42 37 24 41 29 24 95 68 12 64 56 34 100 48 36 65 0 49 63 100 10 92 86 84 83 85 1 39 53 23 9 94 93 28 47 53 35 29 82 5 41 88 67 72 8 1 21 21 37 2 56 89 67 83 70 27 93 49 19 15 75 41 53 73 13 33 90 91 44 93 87 6 10 93 50 23 31 94 16 15 59 57 1 44 11 51 15 83 92 81 84 8 92 81 61 64 91 56 71 33 17 33 27 81
