120

0 82 82 7 14 30 37 66 37 65 37 57 68 14 39 26 18 0 47 47 50 56 40 87 68 62 46 2 59 98 47 20 88 52 55 46 52 80 79 55 82 84 74 55 21 13 13 79 68 55 35 94 23 3 59 50 49 56 53 93 68 42 17 3 21 66 43 42 84 94 40 42 32 27 92 40 27 31 80 3 25 32 77 17 70 87 40 29 50 59 47 7 90 76 42 25 7 64 8 84 60 59 55 58 91 55 11 44 1 55 32 60 85 78 25 98 51 29 59 34
82 0 3 67 43 74 38 38 40 44 96 20 60 59 92 65 86 84 57 7 85 62 40 45 36 14 15 32 39 56 78 45 39 32 60 31 79 33 52 87 44 26 24 67 42 10 59 72 96 42 28 76 38 63 54 8 17 82 87 56 79 81 70 93 46 51 64 94 19 61 44 95 28 36 42 93 23 17 67 100 83 53 39 100 34 72 19 94 87 70 69 49 90 18 100 13 34 13 50 56 12 75 91 99 18 71 16 77 1 3 80 29 5 21 70 49 36 65 72 12
82 3 0 43 8 32 25 59 79 4 43 34 42 60 46 40 48 59 29 32 84 24 28 50 7 54 93 34 73 42 0 92 39 93 29 80 6 67 78 94 48 60 79 6 22 79 61 57 92 34 65 22 55 70 70 11 66 66 15 8 38 16 69 85 22 95 99 68 2 92 5 30 55 19 56 80 93 37 98 26 42 83 25 34 80 45 100 92 19 75 21 22 95 18 65 80 52 22 84 67 90 2 41 33 91 6 61 1 19 6 51 10 61 2 95 10 58 1 2 20
7 67 43 0 15 3 49 36 20 26 41 99 83 23 41 15 37 95 47 10 26 34 27 47 43 91 79 87 50 28 2 3 19 100 34 4 89 43 39 60 93 90 26 91 74 38 57 7 71 87 82 99 14 89 83 28 57 54 69 48 13 54 73 37 3 57 51 45 72 0 83 26 77 83 48 44 6 44 44 88 40 78 36 5 19 71 90 80 28 66 16 10 62 15 33 98 80 85 83 8 33 81 69 78 44 27 71 0 44 2 10 73 58 4 21 27 32 36 8 32
14 43 8 15 0 48 36 27 16 12 48 25 53 20 98 99 43 33 11 33 77 40 5 41 32 38 7 59 4 51 69 89 79 18 39 56 19 23 8 28 40 14 58 41 68 38 99 54 58 50 59 26 13 39 69 75 0 22 48 0 47 100 49 65 24 71 27 18 41 48 74 51 79 76 24 44 3 57 59 67 100 72 20 79 55 83 94 59 43 59 55 87 43 36 38 67 32 23 54 52 5 28 94 36 88 10 43 18 34 55 86 24 41 62 63 33 72 89 79 37
30 74 32 3 48 0 68 89 94 20 100 20 7 3 86 29 86 58 11 12 0 67 74 96 90 82 49 24 36 64 72 57 66 26 83 19 70 60 93 60 11 95 31 12 55 48 1 61 43 39 10 63 19 12 24 84 36 51 47 57 92 90 26 64 25 46 21 72 10 55 40 17 63 75 88 32 20 40 56 29 94 40 54 39 87 63 32 5 16 98 95 51 54 60 67 65 90 63 9 87 42 8 83 68 43 100 70 64 34 60 60 6 2 83 39 75 19 79 40 33
37 38 25 49 36 68 0 80 54 34 68 70 4 42 63 84 45 4 1 23 72 84 67 1 28 31 52 2 86 8 18 19 49 33 43 67 13 93 10 36 10 0 58 6 90 21 9 39 60 49 46 80 48 87 49 45 99 75 100 22 18 73 92 73 63 44 64 85 85 24 92 97 8 17 70 8 30 11 97 43 16 52 24 21 26 23 37 23 8 89 63 24 46 35 71 10 100 35 62 77 85 37 43 30 16 81 57 9 79 33 13 64 18 65 82 63 21 17 88 53
66 38 59 36 27 89 80 0 87 64 41 8 10 88 35 74 90 18 71 43 50 88 89 28 83 18 81 4 63 53 34 68 50 94 4 39 74 60 81 38 21 33 20 24 96 72 42 8 98 46 100 87 76 28 80 56 85 32 91 22 43 75 7 68 79 25 69 27 47 39 95 78 98 40 73 82 90 32 36 65 67 15 62 100 38 14 94 44 30 62 53 85 19 56 80 50 35 45 6 68 97 51 59 46 12 9 14 37 34 35 98 10 3 10 87 77 93 33 54 37
37 40 79 20 16 94 54 87 0 20 4 80 78 5 59 8 29 85 70 29 73 95 28 65 29 11 25 51 92 76 76 30 0 53 65 48 36 91 27 66 89 46 19 95 46 71 4 14 27 35 70 84 23 24 18 1 77 39 7 78 49 0 95 78 19 61 55 97 65 23 81 76 19 87 44 47 82 24 54 47 66 100 6 30 80 50 47 87 83 10 56 39 2 38 18 20 90 74 46 32 48 50 26 61 18 6 18 44 62 88 81 15 52 15 87 52 55 1 18 41
65 44 4 26 12 20 34 64 20 0 12 84 13 2 80 62 1 94 58 11 86 84 28 58 35 30 57 53 5 100 65 95 48 45 92 37 39 52 74 90 88 82 6 84 16 100 55 79 17 18 73 4 95 60 95 45 47 99 66 59 65 39 24 42 26 7 69 97 81 91 80 13 49 34 71 36 15 60 90 83 35 74 60 63 24 72 12 52 76 100 89 66 52 87 99 25 6 99 47 71 30 85 32 71 94 30 54 50 49 84 72 21 98 65 27 30 79 59 64 75
