140

0 78 56 88 84 49 84 8 5 45 68 12 61 70 33 3 63 42 27 45 30 100 34 18 59 29 100 84 13 33 31 2 21 36 32 22 89 48 67 79 5 74 53 12 9 36 13 59 51 19 94 13 80 81 51 97 26 53 35 87 35 88 87 74 86 13 5 40 18 63 70 45 83 13 17 72 54 29 73 19 28 99 9 7 32 59 36 36 4 53 51 53 56 25 55 63 47 80 93 95 92 67 64 2 66 52 74 27 100 72 6 88 53 2 13 80 20 91 74 27 38 4 15 96 45 2 32 88 77 93 62 85 31 88 9 63 13 61 12 86
78 0 88 27 84 30 32 28 83 48 60 37 12 69 10 14 40 81 39 62 59 59 84 95 13 94 69 48 72 58 95 1 8 79 41 64 13 71 80 59 22 18 68 45 88 57 93 52 72 96 16 83 47 10 69 50 21 1 47 68 99 58 62 99 65 70 12 22 74 0 74 33 14 96 22 6 10 31 93 62 74 20 53 72 17 96 19 31 27 32 67 90 20 42 81 67 47 91 71 7 96 90 27 5 99 28 38 27 72 32 56 28 33 67 96 57 41 1 81 79 47 72 91 58 54 39 37 93 58 94 4 87 12 77 68 94 51 56 11 45
56 88 0 67 48 62 29 82 24 100 23 73 16 1 20 18 71 74 91 23 52 53 71 95 3 54 94 15 14 5 93 40 78 80 55 79 75 7 42 13 34 18 98 100 56 7 87 11 83 56 77 39 55 47 90 43 20 23 71 82 13 61 51 34 7 95 42 54 69 50 18 35 43 79 56 88 93 47 84 52 62 57 37 17 41 84 57 11 72 90 31 48 56 19 91 17 57 56 65 87 82 12 49 91 39 18 90 84 79 17 48 35 24 78 31 77 52 55 43 39 70 19 70 97 59 0 37 74 58 97 29 51 35 37 96 17 58 87 51 70
88 27 67 0 57 44 82 76 17 91 24 100 86 97 25 46 94 50 49 82 44 14 46 56 7 90 13 90 44 18 35 94 42 19 73 64 13 8 65 37 47 32 93 58 30 8 6 83 75 98 55 100 98 15 79 92 70 7 32 2 90 85 26 64 95 25 98 51 33 93 57 13 70 38 18 24 18 74 23 75 96 35 91 37 56 98 73 38 52 96 69 30 95 67 89 61 65 16 36 14 66 6 9 100 82 36 63 96 77 18 98 99 54 96 62 51 62 95 69 1 68 88 28 28 75 23 51 58 100 43 33 89 35 60 23 2 43 69 73 69
84 84 48 57 0 11 85 74 51 22 14 15 36 46 20 61 89 95 30 5 49 63 36 20 68 0 68 81 10 17 82 96 61 28 67 14 2 46 73 19 11 30 73 32 44 40 83 46 18 18 100 74 96 92 29 47 2 76 20 98 96 15 36 88 56 56 6 78 17 3 53 93 96 69 62 62 53 95 0 59 69 22 60 45 46 2 2 89 17 42 30 73 4 23 59 80 4 88 82 63 91 94 59 93 0 87 28 87 84 37 39 68 93 91 92 87 82 22 67 78 93 88 25 91 15 28 80 35 66 15 29 70 85 47 97 69 61 31 91 73
49 30 62 44 11 0 60 93 1 40 44 10 58 25 15 50 23 62 48 89 34 55 71 48 12 18 4 95 29 41 76 65 42 94 56 64 100 36 16 59 3 78 34 74 55 20 59 53 6 89 67 96 67 53 84 32 88 83 22 98 22 69 72 18 79 6 31 35 75 64 48 76 98 53 29 31 36 23 78 75 85 71 75 10 81 89 74 79 31 92 93 33 65 37 43 59 38 53 72 88 12 35 92 59 27 98 0 93 36 24 60 71 68 51 46 16 59 78 53 90 47 70 6 59 75 53 49 80 50 36 21 35 65 1 5 26 14 72 80 80
84 32 29 82 85 60 0 19 37 88 69 14 93 80 12 87 9 95 34 31 54 65 57 43 56 6 74 24 56 12 65 82 48 44 70 43 95 41 42 91 26 97 96 43 58 92 62 2 43 66 56 45 77 30 55 23 14 37 40 8 53 38 93 92 28 3 32 12 83 5 26 32 57 43 27 37 20 4 99 10 83 35 71 26 35 45 84 59 19 17 76 12 92 20 62 48 51 88 95 95 80 12 31 56 21 37 24 29 46 71 61 35 90 27 27 56 57 66 75 86 54 97 54 60 77 4 100 68 49 26 67 69 77 54 25 82 79 82 3 32
8 28 82 76 74 93 19 0 13 8 90 36 73 100 72 98 38 47 64 96 0 93 78 29 20 21 38 29 18 64 83 67 12 62 61 68 94 11 41 37 33 99 95 65 67 29 63 3 19 0 57 17 66 0 2 50 25 16 27 66 55 73 55 16 21 95 20 75 34 40 6 16 33 12 33 33 9 87 77 24 90 60 11 21 81 22 44 51 56 78 8 77 85 48 87 76 44 27 24 3 59 84 44 38 31 61 95 27 84 76 33 18 4 35 79 24 38 42 40 40 55 84 90 32 36 89 57 63 83 70 53 82 78 70 19 68 8 21 15 33
5 83 24 17 51 1 37 13 0 39 47 37 70 18 43 57 4 74 65 14 42 14 55 100 4 85 15 81 34 24 78 86 99 8 33 18 40 84 3 99 29 5 31 43 27 15 38 70 64 6 66 91 26 56 68 66 48 51 18 68 13 21 19 19 65 47 15 42 89 37 99 85 74 47 34 19 77 12 40 50 87 79 4 36 100 48 41 14 98 52 12 95 57 5 26 69 42 3 44 44 11 86 59 85 73 20 58 12 43 56 83 45 21 16 67 85 29 15 79 36 7 85 92 49 21 30 22 37 12 19 67 19 12 29 71 27 90 87 93 74
45 48 100 91 22 40 88 8 39 0 31 18 46 80 7 71 10 35 37 43 47 13 99 7 3 20 85 93 54 6 97 67 9 38 71 86 9 52 77 48 94 20 61 98 18 70 91 32 67 50 70 78 76 32 75 26 54 92 40 100 6 47 72 70 84 44 35 33 55 56 46 10 10 23 4 35 100 96 81 33 72 53 99 5 65 75 76 94 63 71 76 12 68 48 50 24 100 99 13 77 83 96 71 21 7 53 44 53 13 43 97 32 64 60 94 72 19 57 9 44 74 50 69 81 63 27 71 63 70 98 89 59 13 58 89 88 47 11 38 72
68 60 23 24 14 44 69 90 47 31 0 83 94 98 54 100 31 21 1 74 72 11 2 85 19 56 10 87 23 70 17 20 84 5 57 44 17 29 51 94 17 51 11 29 99 11 43 65 3 33 4 80 72 5 85 79 56 14 41 58 40 25 28 45 19 41 27 36 92 93 50 30 36 48 37 33 41 89 50 79 20 46 85 61 79 39 63 60 94 55 50 24 15 97 34 51 98 62 60 55 31 44 41 22 5 64 53 6 35 32 33 33 57 58 70 59 71 84 33 53 56 76 32 51 70 61 64 2 66 22 48 95 3 76 59 36 15 13 45 58
12 37 73 100 15 10 14 36 37 18 83 0 70 24 75 1 75 92 47 21 57 73 18 57 31 27 43 14 69 94 5 63 94 61 53 76 68 38 75 13 81 34 98 56 85 16 80 6 62 49 66 27 99 89 60 33 83 26 66 82 2 22 73 93 29 31 87 90 85 1 99 76 61 89 61 93 96 55 96 73 55 62 3 84 18 52 66 93 82 85 50 25 58 10 20 94 11 16 22 95 50 59 79 21 33 77 10 92 91 33 98 19 38 91 65 25 2 97 86 61 68 97 43 7 93 28 79 4 47 90 24 68 56 32 58 98 34 67 55 17
61 12 16 86 36 58 93 73 70 46 94 70 0 75 81 6 27 88 92 3 92 8 97 37 88 6 93 78 1 41 12 86 64 57 46 47 54 9 48 99 35 56 87 69 8 96 51 49 88 56 93 84 55 27 32 60 44 43 80 57 76 62 20 12 17 55 43 83 59 36 76 62 29 98 79 31 10 57 16 69 96 39 60 74 33 63 90 86 0 36 77 64 30 84 4 100 91 99 15 36 73 16 48 77 100 60 78 67 38 82 60 7 39 74 35 92 55 71 48 62 61 83 63 99 18 41 42 45 50 95 32 42 56 21 43 73 47 58 35 89
70 69 1 97 46 25 80 100 18 80 98 24 75 0 82 82 68 28 64 62 97 23 55 72 47 87 20 93 17 78 68 35 64 96 6 63 73 25 29 12 32 94 82 98 39 77 30 33 49 64 20 50 19 90 18 69 13 90 61 100 97 96 96 92 65 39 83 1 89 89 64 65 63 73 46 63 43 55 35 4 62 64 58 100 29 38 57 27 56 76 97 50 39 43 33 1 58 34 77 0 79 58 99 12 90 0 8 50 28 36 70 49 79 90 58 25 87 1 59 26 62 96 93 95 64 34 83 78 19 75 16 64 83 41 25 51 27 74 44 58
33 10 20 25 20 15 12 72 43 7 54 75 81 82 0 35 67 37 12 98 66 90 35 50 90 71 87 86 1 46 67 89 84 95 90 61 78 60 34 16 49 59 99 48 60 50 41 4 31 82 0 63 17 50 95 7 28 22 19 76 71 29 86 2 1 41 84 65 1 37 74 44 49 43 60 70 47 72 53 98 96 48 45 99 4 52 10 16 66 97 47 31 29 15 60 90 42 60 47 1 79 33 96 99 86 54 36 64 46 78 16 77 71 33 36 23 59 78 50 22 71 99 58 73 75 22 2 93 31 34 19 96 48 24 15 46 72 11 80 9
3 14 18 46 61 50 87 98 57 71 100 1 6 82 35 0 62 41 68 90 25 90 0 60 93 4 49 53 71 90 44 75 14 12 14 48 19 25 42 70 68 77 1 19 80 96 4 3 45 82 18 21 66 25 13 45 25 13 62 3 61 32 66 42 38 90 53 82 34 40 28 19 5 76 85 39 5 29 95 95 50 45 7 56 70 27 45 48 64 55 45 87 27 51 76 55 21 3 78 85 45 79 67 99 19 51 61 42 97 79 73 8 89 15 90 73 15 1 93 6 76 61 21 57 22 72 65 62 23 36 71 76 52 63 44 68 46 78 11 30
63 40 71 94 89 23 9 38 4 10 31 75 27 68 67 62 0 77 41 75 55 49 15 94 58 32 74 57 99 78 2 24 58 17 44 85 13 70 16 90 81 88 80 90 24 91 45 4 29 29 88 68 67 55 82 1 14 97 49 81 52 74 65 84 87 60 89 37 87 88 74 38 24 28 10 98 0 82 37 100 2 61 26 78 16 20 59 92 8 1 27 21 80 74 99 57 43 70 41 70 14 68 97 27 92 2 14 18 52 57 43 20 16 87 90 46 43 49 98 2 36 26 42 12 17 0 49 18 45 23 45 98 14 10 79 65 69 81 25 26
42 81 74 50 95 62 95 47 74 35 21 92 88 28 37 41 77 0 87 63 15 51 81 38 52 65 62 29 12 46 60 94 93 71 43 80 74 20 24 62 64 92 83 23 90 31 27 61 56 63 75 94 24 43 39 10 48 84 31 15 78 14 34 77 69 81 63 28 93 43 8 75 60 23 80 60 7 36 82 62 26 67 15 84 64 59 95 90 15 54 60 89 47 3 35 48 47 2 69 8 83 10 66 47 1 69 92 25 86 11 89 18 97 48 25 26 30 72 96 74 84 40 2 50 60 41 98 17 63 35 90 34 17 100 48 14 67 32 69 27
27 39 91 49 30 48 34 64 65 37 1 47 92 64 12 68 41 87 0 70 96 43 66 59 80 70 93 63 91 77 57 19 87 16 43 17 85 11 30 37 87 79 6 16 24 72 1 51 64 89 33 33 17 79 33 89 78 2 33 49 0 22 80 1 94 58 79 70 27 32 58 62 92 14 23 58 25 76 34 1 8 82 62 72 23 52 84 25 54 2 90 56 1 98 22 36 72 14 70 82 35 61 54 35 61 90 7 11 11 45 84 39 58 98 4 20 24 65 20 41 95 21 92 92 34 73 20 99 49 65 76 30 23 49 35 71 73 2 96 64
45 62 23 82 5 89 31 96 14 43 74 21 3 62 98 90 75 63 70 0 36 28 1 7 21 70 24 1 29 74 15 20 49 89 37 39 88 12 90 2 72 45 45 61 17 36 26 8 62 39 44 18 55 90 22 18 23 42 53 86 24 59 88 96 20 10 55 1 63 78 81 98 2 16 40 46 42 17 35 47 2 99 5 18 95 18 23 35 45 3 56 63 64 28 48 5 63 76 38 97 80 65 28 52 67 72 10 54 67 94 75 64 50 31 63 90 83 9 8 88 57 21 14 61 44 95 97 28 46 1 0 18 92 59 64 14 90 66 39 65
30 59 52 44 49 34 54 0 42 47 72 57 92 97 66 25 55 15 96 36 0 44 93 75 16 96 33 62 84 22 44 38 60 58 32 74 1 82 11 88 58 60 57 52 95 76 37 0 79 46 52 98 37 90 92 86 4 73 70 15 0 21 31 35 73 8 25 17 37 31 97 62 89 41 85 47 9 18 8 79 24 96 35 44 90 69 59 82 87 36 95 21 78 31 5 50 9 29 75 34 20 21 79 17 28 100 13 12 94 7 4 57 66 97 63 88 13 43 81 75 75 74 47 34 40 63 62 52 25 98 64 1 75 99 6 72 92 18 63 14
100 59 53 14 63 55 65 93 14 13 11 73 8 23 90 90 49 51 43 28 44 0 22 60 34 31 73 81 38 84 33 80 92 57 57 85 42 28 53 27 98 9 79 30 82 73 66 87 99 15 28 87 12 19 57 17 5 98 13 34 94 22 26 95 34 1 21 18 0 53 17 98 4 49 99 19 14 15 11 70 15 94 72 82 74 89 70 28 28 28 80 57 79 26 97 35 78 62 36 49 34 65 46 33 3 10 75 53 20 80 51 53 97 64 85 41 35 76 2 25 13 64 7 8 98 60 35 10 39 62 25 51 25 39 40 17 44 68 49 46
34 84 71 46 36 71 57 78 55 99 2 18 97 55 35 0 15 81 66 1 93 22 0 17 69 63 1 58 98 77 11 55 16 65 73 6 85 95 12 50 82 58 42 47 37 82 1 0 65 17 76 62 27 65 63 50 74 39 84 55 95 84 46 64 70 29 64 93 99 59 10 78 98 5 50 5 0 92 55 85 64 14 44 43 27 41 67 18 64 18 97 19 62 87 70 20 86 38 33 3 87 9 64 87 30 31 58 10 10 29 93 23 72 50 88 58 61 27 35 59 91 73 57 27 91 52 81 75 65 73 38 93 0 74 63 25 22 75 56 47
18 95 95 56 20 48 43 29 100 7 85 57 37 72 50 60 94 38 59 7 75 60 17 0 15 14 4 81 34 80 57 98 88 17 20 52 19 87 12 11 24 32 14 11 93 25 20 44 98 52 53 26 75 42 20 84 81 31 92 85 11 23 92 92 28 56 21 87 100 2 52 7 96 22 70 37 1 85 100 80 82 56 13 42 97 56 62 33 54 23 82 63 38 61 51 46 23 7 59 27 70 50 45 76 31 93 78 5 82 60 23 82 69 63 3 49 46 70 15 51 57 45 90 82 30 72 29 7 74 18 78 49 37 49 4 28 69 47 10 49
59 13 3 7 68 12 56 20 4 3 19 31 88 47 90 93 58 52 80 21 16 34 69 15 0 57 84 60 89 63 71 26 39 98 92 50 61 51 23 26 71 16 81 67 32 74 12 24 60 35 1 17 54 49 59 75 66 75 9 97 29 99 82 95 17 14 29 86 74 93 9 9 65 23 30 73 42 53 93 42 10 48 55 5 43 36 54 65 31 35 83 18 97 97 53 63 1 84 25 87 16 8 25 97 20 75 24 57 48 16 97 42 17 83 62 13 73 0 53 82 11 28 56 12 24 27 6 13 77 90 42 94 65 72 86 95 48 73 36 74
29 94 54 90 0 18 6 21 85 20 56 27 6 87 71 4 32 65 70 70 96 31 63 14 57 0 83 89 90 49 47 18 46 40 27 31 55 36 73 48 76 12 38 54 46 95 84 79 17 30 83 19 35 72 70 69 7 11 23 16 56 61 18 26 24 35 55 35 97 41 71 28 14 43 51 57 86 85 17 5 44 21 11 24 2 86 63 43 58 99 93 65 89 4 100 36 81 26 10 40 95 50 7 74 83 85 9 2 0 45 39 15 73 72 11 17 93 63 61 77 44 22 36 47 99 62 26 61 41 42 27 5 79 91 77 75 50 96 36 82
100 69 94 13 68 4 74 38 15 85 10 43 93 20 87 49 74 62 93 24 33 73 1 4 84 83 0 52 66 99 23 68 59 74 88 7 27 69 100 62 84 16 23 5 80 37 2 77 80 14 46 13 25 8 17 35 36 90 24 92 37 3 27 22 0 51 100 41 16 55 85 50 3 60 37 30 14 34 42 7 5 46 66 1 49 85 50 1 64 54 56 31 46 97 98 97 68 83 74 8 94 78 25 16 17 100 55 24 35 89 21 21 48 31 4 29 5 70 89 73 100 20 35 11 74 66 35 79 80 3 45 45 13 51 31 17 23 45 84 99
84 48 15 90 81 95 24 29 81 93 87 14 78 93 86 53 57 29 63 1 62 81 58 81 60 89 52 0 64 33 67 36 40 63 31 16 10 30 53 10 20 63 65 97 20 42 84 33 3 44 34 36 77 1 61 84 75 65 14 76 43 24 49 64 59 43 62 78 74 91 3 64 48 53 94 81 54 78 56 15 53 98 86 11 91 76 82 73 71 24 13 30 100 95 16 20 66 87 27 55 77 25 36 9 87 100 76 90 40 43 1 24 28 9 59 59 94 44 41 73 14 100 56 8 65 54 14 12 78 98 7 15 86 43 98 24 99 59 62 86
13 72 14 44 10 29 56 18 34 54 23 69 1 17 1 71 99 12 91 29 84 38 98 34 89 90 66 64 0 5 48 48 54 36 6 84 73 78 3 83 56 39 44 39 55 83 71 85 94 62 93 81 97 40 16 27 6 18 17 81 95 7 61 59 75 51 40 84 67 85 89 95 13 74 56 44 21 98 22 10 97 94 15 90 52 47 29 71 91 94 39 68 54 95 74 39 65 68 73 48 71 61 74 1 59 72 14 20 24 67 87 45 57 95 27 23 72 98 55 67 7 81 7 79 90 12 1 56 50 61 48 51 100 71 92 73 87 99 76 64
33 58 5 18 17 41 12 64 24 6 70 94 41 78 46 90 78 46 77 74 22 84 77 80 63 49 99 33 5 0 58 58 76 74 27 92 78 64 6 48 6 61 34 5 79 34 72 65 83 79 44 48 98 38 2 42 18 76 73 100 63 60 79 95 69 31 55 98 84 12 6 52 74 10 65 45 77 18 47 8 91 24 68 100 24 20 44 33 49 68 63 72 3 51 61 80 41 69 56 43 85 55 2 45 82 12 16 71 43 48 2 100 90 94 93 61 78 20 52 62 47 19 99 83 23 18 27 62 83 61 39 83 82 53 8 37 94 16 85 81
31 95 93 35 82 76 65 83 78 97 17 5 12 68 67 44 2 60 57 15 44 33 11 57 71 47 23 67 48 58 0 78 91 22 35 54 9 89 89 28 71 85 71 50 72 26 26 12 24 95 82 73 1 28 22 55 3 57 98 97 0 97 53 68 6 85 54 40 99 32 28 6 67 23 25 26 90 6 80 89 6 9 18 68 51 36 38 35 38 34 98 88 33 26 44 78 70 67 26 83 92 22 74 74 93 80 72 0 35 8 21 66 61 11 38 1 22 27 53 18 13 46 66 81 81 72 73 39 49 70 17 33 60 18 64 17 65 15 54 46
