100

0 67 15 48 42 27 85 35 65 88 45 30 81 69 79 84 36 11 13 10 54 61 44 47 32 53 57 98 90 61 31 67 6 98 50 42 91 79 56 40 69 46 35 81 94 51 35 22 97 54 16 25 0 51 79 28 51 45 41 4 92 50 48 91 79 9 12 94 65 64 64 40 91 8 12 39 26 83 10 73 44 13 18 20 78 8 90 22 40 5 43 76 92 95 48 42 90 31 75 65
67 0 2 13 96 7 29 87 98 21 88 54 59 77 89 34 33 3 49 20 33 32 49 25 32 70 66 41 38 37 56 74 2 39 69 4 12 29 93 12 55 77 1 97 22 90 54 72 63 59 76 52 7 79 43 23 5 48 80 40 18 36 12 21 33 54 61 64 94 21 50 24 35 53 95 37 59 30 64 75 43 48 32 41 15 82 91 78 22 76 83 55 28 2 43 5 85 34 98 99
15 2 0 72 36 85 21 54 97 51 86 3 31 73 33 10 66 15 89 20 13 59 44 69 18 82 45 70 13 26 35 76 11 72 70 39 32 8 76 90 78 20 23 82 96 78 99 29 19 97 66 52 96 36 16 53 92 95 60 32 72 0 74 25 72 34 98 80 81 0 77 91 61 62 42 17 9 24 35 18 46 55 84 18 12 27 23 72 91 79 99 43 39 32 99 47 6 56 99 64
48 13 72 0 32 73 5 15 1 35 83 54 50 16 92 67 48 100 21 15 72 41 96 52 6 26 6 63 42 73 82 75 36 43 60 98 90 46 73 22 87 60 24 41 16 6 47 38 9 89 89 83 27 96 89 60 82 84 75 99 60 22 79 13 1 21 80 11 44 72 65 3 92 97 4 40 7 97 6 93 55 92 22 2 37 52 60 18 81 13 83 55 97 95 67 62 60 65 43 85
42 96 36 32 0 40 30 39 10 65 31 80 41 82 29 56 67 18 5 20 69 95 15 12 75 91 60 86 98 55 74 90 91 1 22 92 12 96 52 39 27 34 37 7 61 84 99 43 1 70 63 41 65 70 74 1 32 36 86 17 55 64 85 44 74 0 1 8 67 53 96 60 1 98 36 61 7 65 73 80 70 75 31 74 48 56 17 32 62 95 84 90 24 79 34 28 68 87 27 76
27 7 85 73 40 0 11 16 0 45 1 55 77 26 41 11 27 37 97 17 66 83 29 11 32 57 86 33 95 45 13 29 33 36 65 49 99 92 99 36 70 11 93 39 92 87 50 85 85 41 31 43 75 35 12 71 88 99 66 44 97 47 10 5 40 13 78 99 12 70 54 23 9 49 90 65 98 32 40 89 90 35 5 81 93 78 82 21 21 27 37 47 63 46 1 10 68 88 1 14
85 29 21 5 30 11 0 11 49 39 63 17 7 62 74 23 65 49 35 65 65 99 69 90 71 92 36 100 63 51 28 74 61 91 25 6 63 10 98 44 36 58 58 6 52 39 87 27 29 56 84 57 63 54 53 75 19 75 65 43 95 96 43 40 57 37 45 28 57 35 68 43 67 7 96 54 11 60 49 76 45 54 97 15 88 82 100 84 63 63 77 92 0 97 93 57 61 51 4 86
35 87 54 15 39 16 11 0 25 42 78 50 71 35 24 72 45 17 7 19 68 58 9 59 9 44 35 25 66 68 50 67 49 97 41 41 49 0 75 30 64 64 54 14 46 4 78 65 2 37 46 51 81 23 56 31 59 39 41 97 78 36 17 58 48 46 97 22 99 72 70 80 74 40 90 96 23 13 89 86 4 44 50 49 63 78 78 46 51 20 91 40 96 13 89 18 33 92 83 32
65 98 97 1 10 0 49 25 0 59 1 77 41 72 12 12 85 47 88 44 80 23 44 69 97 77 10 77 34 72 78 7 97 94 0 3 65 3 8 81 9 49 72 38 62 51 15 31 63 47 79 69 43 9 94 25 75 89 7 99 48 26 43 42 97 17 3 74 28 79 62 65 67 47 42 14 71 7 17 73 74 99 91 54 21 30 82 46 78 10 36 67 33 33 20 66 17 58 46 91
88 21 51 35 65 45 39 42 59 0 11 16 25 83 91 32 88 8 88 87 9 70 54 22 84 35 39 74 64 60 24 96 67 93 92 59 45 63 84 67 25 61 84 47 96 94 91 79 59 5 88 52 60 4 53 14 26 52 2 17 30 62 7 75 60 1 66 79 18 100 19 68 66 30 88 96 44 0 89 67 2 34 49 62 12 0 29 49 10 35 5 24 20 28 2 74 62 50 27 74
