180

0 51 9 20 45 98 34 24 52 72 10 86 65 98 36 75 90 80 74 34 63 61 37 12 22 42 46 58 67 40 84 11 60 35 90 88 88 11 52 79 78 71 54 66 84 66 73 67 50 39 100 39 41 67 95 81 78 93 47 47 20 20 73 63 25 31 14 44 12 92 48 86 18 78 46 42 2 95 10 17 6 95 2 56 82 49 99 97 69 35 99 6 55 19 1 3 10 95 9 22 60 85 3 95 23 18 100 21 11 21 43 18 88 55 3 43 68 82 96 64 56 30 94 68 89 58 56 62 9 76 36 60 45 63 35 0 98 92 88 86 63 24 47 98 49 76 50 72 98 16 85 23 11 8 37 65 54 72 54 30 56 46 26 86 16 30 87 21 32 53 23 99 27 42 58 99 98 71 10 94
51 0 97 4 100 86 49 93 19 58 27 98 83 58 70 7 85 22 79 59 88 82 67 69 8 21 68 67 56 12 54 38 62 9 6 79 95 13 54 28 45 65 47 82 19 97 35 45 25 49 28 77 9 49 79 0 66 12 70 5 22 58 58 26 35 77 41 2 72 71 76 46 81 97 51 62 53 16 39 98 50 82 46 13 65 70 20 42 33 73 42 18 75 27 48 75 31 59 95 78 87 37 70 22 78 94 16 20 50 86 23 5 28 82 23 4 70 34 80 11 71 82 64 74 19 10 20 83 56 60 92 94 62 92 14 69 73 69 97 21 55 48 14 82 76 62 18 95 95 30 24 31 35 18 68 50 22 74 67 26 44 9 67 32 31 87 38 6 77 18 55 100 66 21 32 15 13 1 34 4
9 97 0 88 84 97 56 86 42 36 92 51 3 12 4 56 19 17 30 22 99 6 61 36 70 14 89 32 87 92 45 17 77 75 63 2 83 81 0 1 97 46 71 78 42 75 71 10 31 87 65 17 45 64 3 30 50 41 87 65 97 52 77 37 95 51 34 46 34 92 45 59 11 37 93 26 12 34 87 74 31 64 23 91 29 23 8 58 19 42 17 30 59 21 53 95 27 44 42 86 52 49 35 19 29 32 86 43 52 99 56 60 1 31 91 98 16 66 40 57 55 86 70 66 45 7 88 26 8 9 79 77 9 40 46 15 37 48 58 63 15 80 36 29 65 40 15 33 38 45 81 79 39 20 81 5 81 12 5 0 53 79 87 65 100 70 7 93 48 89 58 93 53 21 67 0 94 86 26 47
20 4 88 0 98 27 83 52 72 88 41 100 87 17 14 16 67 83 42 48 39 91 12 54 5 36 95 98 76 48 95 53 37 30 70 11 51 18 73 65 11 88 79 71 94 32 78 12 49 83 79 69 39 6 47 46 39 74 31 20 99 29 33 83 0 50 91 56 32 61 81 69 66 56 57 12 45 62 79 43 2 58 73 62 70 48 13 20 11 6 37 21 18 16 67 40 11 43 74 27 85 44 52 26 13 38 99 27 12 52 4 65 41 1 15 79 6 9 47 70 29 58 39 39 77 4 11 70 79 58 8 25 73 4 63 45 1 46 25 54 5 23 15 41 30 16 96 57 43 63 19 61 41 98 66 59 93 74 39 29 67 92 71 4 14 3 86 5 27 61 69 56 91 42 37 65 74 66 76 38
45 100 84 98 0 31 36 5 60 39 39 49 86 0 15 91 85 49 92 81 26 31 1 57 8 100 59 14 16 27 37 11 35 34 58 36 44 57 47 37 62 79 87 67 40 52 51 97 86 37 9 32 32 86 28 43 44 44 61 96 58 40 51 97 27 80 75 72 15 41 45 55 23 1 100 50 91 1 82 62 83 98 49 63 72 6 55 89 7 38 17 69 82 72 64 97 79 53 73 62 85 79 60 91 2 21 80 14 95 41 40 44 94 73 85 95 78 83 84 32 70 59 54 29 65 48 99 12 86 87 86 98 62 9 86 95 5 27 60 72 40 49 5 20 0 11 21 64 41 8 28 81 49 82 86 36 98 64 9 13 60 19 22 68 44 95 87 54 1 80 46 70 10 89 38 21 99 75 12 99
98 86 97 27 31 0 39 77 15 41 38 89 97 88 58 86 77 42 1 0 60 75 38 5 71 82 67 28 68 5 91 32 13 84 16 60 4 79 46 35 91 94 71 91 47 3 20 14 85 23 87 16 0 1 35 27 26 23 17 5 30 53 22 89 29 3 55 13 3 56 2 94 5 51 24 13 43 75 12 55 77 33 65 14 98 59 6 50 70 5 53 27 16 80 39 11 37 50 15 68 1 51 31 43 16 41 0 49 39 59 38 66 30 59 6 2 11 68 78 11 14 70 14 49 93 93 98 87 97 65 30 22 73 54 76 13 48 62 72 2 24 74 75 85 22 14 59 97 78 3 83 72 50 33 75 40 27 10 47 0 14 69 55 28 21 92 1 62 13 20 8 42 40 63 4 34 13 90 96 47
34 49 56 83 36 39 0 65 67 86 59 52 13 33 62 42 59 80 71 51 14 22 94 0 56 20 71 30 8 44 33 57 2 36 74 20 13 83 94 11 24 57 62 3 82 78 37 48 84 40 46 88 90 51 52 90 13 99 1 44 0 39 79 38 78 37 11 83 61 2 2 91 17 30 81 44 63 8 64 60 54 10 70 93 44 73 2 43 59 100 12 66 76 27 44 21 39 51 9 18 56 99 1 13 73 35 60 74 96 99 35 34 8 91 6 1 9 57 96 25 97 86 44 84 36 15 7 38 9 70 27 44 16 87 4 83 47 30 12 36 75 56 34 82 84 29 0 31 21 54 30 38 72 8 1 49 29 24 60 29 36 96 66 4 81 48 37 68 48 57 96 59 85 61 15 77 97 59 79 49
24 93 86 52 5 77 65 0 71 34 96 77 94 15 23 23 69 77 49 67 53 16 80 94 5 42 75 40 35 62 77 56 37 50 44 81 92 100 34 66 8 75 4 10 38 69 66 13 57 31 31 39 85 35 87 42 72 62 64 33 80 83 67 87 10 6 36 54 48 94 91 42 99 8 95 7 22 24 16 32 81 26 18 74 65 42 70 3 95 6 61 94 44 37 29 90 28 63 77 73 87 85 57 90 87 96 41 16 53 10 88 43 72 8 7 20 91 35 2 80 80 40 64 2 78 73 5 90 85 88 30 44 30 84 73 98 43 85 22 34 9 21 85 17 77 69 71 66 53 92 16 100 34 99 11 32 24 32 13 32 79 32 16 10 20 27 91 99 37 86 60 4 2 1 92 93 75 20 82 11
52 19 42 72 60 15 67 71 0 75 76 59 64 9 73 35 78 59 45 1 84 0 46 22 91 12 74 37 94 85 25 63 90 53 37 29 87 26 45 6 58 50 63 8 99 28 55 88 50 11 20 1 74 80 21 85 87 67 56 14 58 20 47 66 36 41 2 67 33 92 56 28 42 96 15 48 60 17 18 9 12 35 90 28 30 41 50 31 55 15 86 21 22 18 24 46 65 32 56 99 75 45 49 54 75 70 14 27 25 17 99 1 27 88 99 39 88 27 21 38 80 99 43 24 89 7 83 0 90 9 4 39 90 78 45 10 5 15 97 47 18 75 55 50 82 94 74 96 57 100 56 26 6 89 41 10 98 35 95 50 47 50 54 33 84 24 56 81 11 39 33 83 57 76 18 1 57 53 79 14
72 58 36 88 39 41 86 34 75 0 87 70 19 70 55 14 6 21 46 39 89 62 76 82 31 42 61 22 30 52 62 57 47 75 97 17 28 73 62 77 22 82 63 96 74 14 4 2 83 43 94 26 94 22 73 46 100 39 75 39 74 74 9 100 25 74 23 12 99 65 27 36 19 69 54 68 79 68 73 6 35 46 3 70 57 88 90 85 88 99 16 83 23 26 38 2 99 46 88 69 3 17 64 65 9 32 73 79 17 85 69 45 31 86 96 31 21 90 15 53 82 5 55 74 65 22 2 62 62 61 46 94 97 12 5 59 18 51 44 78 76 39 12 9 15 41 1 98 33 68 54 95 26 81 0 60 56 55 63 66 82 7 27 52 25 35 24 49 3 85 95 41 89 99 17 9 43 51 13 52
