80

0 81 37 28 35 1 76 37 54 61 90 100 65 17 16 99 57 57 31 72 56 35 45 29 7 98 20 44 72 100 37 81 25 61 46 62 85 66 8 83 92 85 5 58 25 68 65 80 99 88 36 83 45 83 1 33 17 68 45 12 34 15 31 44 49 36 41 13 43 16 27 67 93 56 9 34 80 14 50 34
81 0 32 12 32 96 92 92 97 34 70 18 45 73 78 90 53 53 99 14 87 96 14 53 93 73 12 15 19 37 55 12 28 99 58 47 90 35 32 34 52 60 14 78 44 23 4 11 78 61 21 46 88 10 88 35 42 58 46 56 19 11 21 51 31 10 15 68 48 85 19 42 45 7 76 53 76 4 56 9
37 32 0 29 84 85 49 66 63 59 22 43 34 39 10 70 98 42 86 75 60 62 87 52 0 79 44 97 51 20 83 86 78 77 0 18 69 24 24 79 59 91 19 18 79 83 13 55 100 21 79 56 35 73 37 84 17 99 20 80 82 1 84 22 20 73 69 21 57 2 3 40 33 18 68 17 60 52 40 22
28 12 29 0 75 28 34 88 60 2 64 60 81 49 80 13 62 90 96 73 60 84 18 91 64 76 79 2 42 89 78 88 92 29 56 100 85 12 28 69 89 52 77 76 64 23 93 64 16 94 86 54 74 24 12 96 84 13 52 53 99 67 54 98 52 0 94 73 83 36 90 48 40 26 35 66 19 25 52 100
35 32 84 75 0 0 8 35 54 24 1 16 78 87 72 90 74 30 63 24 14 39 99 86 90 38 79 90 59 71 36 80 38 61 58 95 3 95 92 76 9 47 11 66 9 45 95 46 54 48 80 95 40 11 45 10 95 15 65 37 15 16 81 4 31 74 92 21 49 35 71 2 50 52 99 10 10 97 64 14
1 96 85 28 0 0 22 34 97 85 91 9 25 72 30 82 19 24 95 35 22 2 48 12 0 0 8 30 96 83 63 73 9 46 8 39 32 51 53 93 88 65 29 60 1 44 65 13 6 99 12 45 21 23 88 46 61 97 0 33 24 13 34 2 93 27 90 65 76 44 65 50 85 85 14 12 91 7 22 29
76 92 49 34 8 22 0 69 42 14 14 3 92 43 22 66 43 2 84 67 54 92 1 73 39 33 89 36 88 93 71 78 70 4 99 94 37 58 16 80 42 52 43 20 63 76 21 1 100 1 72 25 54 57 31 73 81 49 33 78 84 0 31 41 42 43 55 58 62 100 70 15 90 26 53 43 83 62 34 88
37 92 66 88 35 34 69 0 90 84 73 83 20 87 90 19 44 25 62 23 13 81 98 47 93 63 83 25 22 67 19 28 84 87 59 76 22 92 24 48 47 85 12 31 56 21 13 30 60 78 83 9 7 57 80 16 25 58 24 38 77 22 0 11 25 21 13 15 81 68 29 91 57 17 96 62 42 36 15 72
54 97 63 60 54 97 42 90 0 25 48 38 22 53 0 44 46 89 92 41 24 38 61 89 77 46 94 0 3 67 94 11 47 71 79 28 7 3 63 40 76 12 13 90 47 47 74 49 38 42 54 48 92 15 6 4 18 98 37 86 35 60 68 61 26 2 86 80 77 99 13 80 97 19 77 7 75 26 49 24
61 34 59 2 24 85 14 84 25 0 83 31 7 50 43 90 0 92 1 0 65 74 1 60 34 52 83 58 24 22 20 88 56 7 28 71 39 37 5 79 85 31 51 49 17 61 81 86 61 43 28 55 72 25 9 100 54 28 7 14 72 48 90 82 15 59 71 98 89 89 21 99 87 79 90 80 52 9 42 10
