160

0 18 53 31 63 97 85 11 77 95 52 65 49 61 30 70 7 91 92 68 22 82 80 63 80 5 29 42 6 69 93 43 92 44 20 29 30 86 18 27 81 56 67 9 94 19 1 2 53 80 89 91 91 22 89 27 50 6 80 0 12 61 43 20 17 22 62 48 0 36 30 70 88 25 98 61 55 87 42 79 70 60 40 18 1 39 2 48 32 19 51 58 49 10 15 67 52 9 96 8 43 98 11 91 2 69 86 43 58 34 70 64 85 17 39 67 42 1 72 93 16 14 59 75 91 57 6 7 91 45 31 82 90 72 40 97 47 35 5 76 42 68 68 56 16 25 70 59 26 71 59 60 64 51 13 24 43 98 43 32
18 0 77 63 71 5 57 99 36 5 11 6 21 70 62 49 85 98 32 50 25 54 79 68 60 98 41 11 25 16 39 75 67 100 24 40 37 53 75 35 59 86 10 17 77 68 22 45 30 16 89 16 19 78 48 14 60 27 86 51 41 20 81 12 10 92 32 45 97 15 55 3 47 20 95 95 39 73 27 98 60 73 84 30 49 15 92 67 38 2 32 5 6 64 30 60 25 85 39 68 5 20 11 77 55 10 9 26 12 90 13 66 11 24 26 60 39 17 4 90 76 17 42 1 70 93 76 62 95 24 15 95 56 70 40 68 34 53 92 83 17 97 71 35 16 66 44 38 18 5 67 37 24 23 51 78 23 7 41 18
53 77 0 0 75 94 9 45 88 66 45 3 62 7 30 8 78 53 64 67 75 77 36 10 71 100 37 36 24 100 0 100 61 25 42 90 32 95 14 13 78 35 68 66 54 75 87 78 90 80 55 67 8 49 6 30 69 38 90 61 5 75 78 85 25 60 39 26 65 54 51 51 89 87 14 20 89 4 62 56 79 20 84 5 92 93 26 14 58 81 78 90 90 74 17 32 86 0 80 21 95 2 46 55 73 45 37 49 12 76 7 41 21 4 83 43 91 21 66 17 20 0 87 87 36 49 98 92 34 70 26 98 6 95 15 64 58 15 85 80 23 17 74 7 82 84 82 89 22 59 77 28 4 17 94 17 88 54 35 27
31 63 0 0 48 9 10 43 66 48 10 35 49 80 26 62 98 50 88 62 36 66 29 19 83 54 65 88 33 54 2 34 74 31 87 67 52 75 58 5 2 40 51 21 19 34 3 87 67 50 25 61 28 64 24 22 0 24 93 34 70 48 3 30 59 48 78 29 65 43 78 92 39 80 80 15 52 94 95 85 12 32 9 71 7 71 42 32 98 90 59 7 97 51 25 12 69 96 34 42 14 97 70 86 90 87 98 89 14 39 95 19 56 4 60 60 45 70 79 89 91 43 100 99 86 9 80 75 93 50 28 35 85 30 18 72 83 72 70 46 100 4 1 56 17 29 77 86 19 96 67 88 27 60 43 87 95 95 6 68
63 71 75 48 0 89 97 16 14 77 51 61 61 27 63 48 25 41 64 45 71 3 38 84 47 6 33 90 26 15 31 45 70 89 57 15 97 11 59 77 70 78 61 17 1 59 90 84 92 80 39 69 26 85 14 7 59 71 86 93 87 66 7 51 65 12 13 84 85 49 33 99 33 47 94 71 82 39 33 26 70 88 74 85 63 23 4 14 63 45 96 3 67 68 26 57 74 1 37 8 58 41 16 68 98 19 49 3 50 44 25 1 63 13 18 60 3 69 50 94 36 19 77 13 35 92 38 35 29 84 17 81 88 11 59 67 82 53 61 59 11 65 67 11 42 4 30 0 41 96 100 56 81 67 43 87 6 74 50 55
97 5 94 9 89 0 87 42 70 1 45 16 25 29 52 12 98 39 75 43 16 34 90 51 22 14 26 91 30 45 10 50 72 91 88 29 4 37 97 92 14 92 84 15 85 84 97 9 5 67 42 25 70 51 15 0 27 13 14 44 65 100 8 84 24 29 73 14 65 95 48 36 60 72 16 36 83 17 43 69 75 83 36 31 37 23 10 68 25 22 6 9 60 95 45 60 87 57 22 20 62 37 85 56 78 2 75 2 32 98 97 40 47 90 85 18 10 57 65 45 15 30 30 2 81 11 36 87 3 81 13 70 100 80 13 40 5 15 68 100 10 75 40 77 85 56 76 29 46 11 49 84 58 33 6 98 13 63 65 10
85 57 9 10 97 87 0 87 95 28 72 70 41 33 72 59 0 4 92 49 67 79 18 51 90 42 83 64 2 52 35 29 97 1 6 91 40 80 99 29 88 99 51 64 6 94 84 57 82 84 11 45 63 16 61 34 37 3 59 67 84 82 93 39 81 17 20 30 72 26 4 65 13 28 22 61 90 10 22 88 56 44 81 87 62 6 11 86 57 20 19 66 10 34 62 18 33 19 25 35 33 53 2 51 14 87 4 27 89 27 94 76 39 75 79 13 59 74 14 40 27 59 94 23 14 98 57 67 46 68 83 82 44 37 19 90 99 89 60 18 8 89 100 16 92 76 10 0 34 42 69 50 9 73 96 38 65 57 17 65
11 99 45 43 16 42 87 0 42 10 37 21 41 84 53 85 4 0 96 70 34 81 39 62 17 24 44 51 91 62 5 63 80 32 57 2 37 88 24 82 19 61 2 54 81 23 28 35 30 5 92 87 34 86 80 42 13 8 24 2 59 36 20 86 4 79 39 47 51 82 83 18 64 95 51 84 13 0 5 37 58 52 31 100 82 52 31 17 21 72 64 34 23 34 57 69 14 16 23 21 59 58 25 36 25 43 52 94 94 89 26 86 53 76 5 54 61 62 72 20 64 57 87 62 30 87 43 33 92 19 71 97 94 27 24 91 45 100 37 7 55 19 18 76 53 39 23 25 27 89 11 63 71 76 55 84 34 81 19 34
77 36 88 66 14 70 95 42 0 31 20 97 21 74 37 43 32 81 54 11 12 100 46 29 21 0 17 0 8 23 57 52 91 56 20 69 96 29 12 46 4 73 9 84 19 45 15 71 52 40 21 40 42 38 3 23 64 84 16 72 57 63 70 99 18 42 19 65 4 59 70 69 33 64 26 7 24 94 20 55 42 18 56 92 99 55 8 72 35 30 76 1 78 88 0 49 60 5 98 18 97 56 69 73 10 87 32 16 87 98 11 10 57 31 32 31 3 35 0 67 20 56 63 25 80 51 15 16 100 100 5 50 31 44 40 30 5 12 25 41 27 88 12 87 34 65 49 95 59 54 51 68 6 57 67 46 39 31 82 77
95 5 66 48 77 1 28 10 31 0 22 80 39 80 10 13 97 93 35 12 89 1 53 21 60 93 78 20 7 29 5 84 73 73 88 65 17 2 29 45 73 74 59 43 7 42 68 48 46 26 49 36 43 68 58 17 0 65 71 98 10 42 22 51 16 69 83 48 12 26 12 24 12 51 74 47 25 25 35 79 60 63 59 74 70 49 48 74 77 27 43 67 72 80 48 1 92 73 53 59 21 85 88 68 77 59 49 27 26 40 93 86 0 62 55 65 12 93 72 76 43 23 76 10 20 93 47 38 62 61 8 89 10 44 4 13 98 1 13 63 37 7 20 6 18 1 58 78 97 56 81 1 92 17 49 72 53 44 17 6
52 11 45 10 51 45 72 37 20 22 0 29 94 86 82 12 88 41 33 60 19 89 40 51 6 54 14 89 75 93 86 58 76 18 98 96 10 19 79 1 35 6 20 71 19 62 70 85 24 21 60 22 37 74 71 78 48 56 52 75 38 81 69 15 36 74 63 53 3 10 32 4 4 15 26 53 26 95 19 53 51 64 94 43 66 76 32 45 29 100 66 23 87 40 79 10 100 72 0 96 19 13 29 96 57 7 69 88 22 80 8 15 44 74 56 21 19 62 4 43 80 89 83 70 93 91 71 91 97 89 59 62 80 94 1 72 100 28 53 70 49 35 15 67 90 76 85 94 10 49 29 9 79 59 92 57 72 5 55 95
65 6 3 35 61 16 70 21 97 80 29 0 35 28 43 53 85 97 30 59 20 16 8 76 40 66 17 9 51 57 84 76 50 43 78 18 67 70 40 77 31 15 76 69 40 62 46 63 64 70 88 75 93 41 37 66 55 82 65 97 47 46 88 58 38 57 96 69 31 86 59 25 46 32 71 3 95 48 69 93 19 40 19 2 18 0 23 58 69 8 8 91 21 14 72 87 11 74 92 69 76 69 11 46 81 71 37 87 84 8 62 24 63 68 72 9 16 85 41 69 85 62 14 33 55 16 68 67 9 25 29 73 76 20 60 39 78 26 60 51 71 89 57 70 11 77 10 18 81 69 25 63 66 27 84 98 47 85 16 85
49 21 62 49 61 25 41 41 21 39 94 35 0 19 27 50 69 44 76 95 84 39 32 36 58 15 95 64 43 5 54 97 76 74 9 10 25 10 82 50 12 68 91 19 42 26 75 14 100 51 28 13 21 0 83 5 48 86 29 36 54 23 94 30 93 44 3 90 90 40 16 44 90 91 62 0 77 81 76 33 74 6 52 99 12 97 9 72 15 43 35 44 75 89 49 78 4 79 59 83 31 68 45 81 34 83 1 95 40 18 43 58 72 47 98 10 85 57 18 98 80 89 39 51 23 75 51 99 82 36 5 41 2 67 87 58 55 26 64 88 7 87 63 0 49 13 86 74 94 23 27 93 18 96 64 69 53 81 57 87
