60

0 35 87 80 13 81 55 97 49 82 17 93 82 76 69 92 32 39 39 71 74 41 86 22 20 47 4 52 36 27 36 78 60 97 97 2 56 32 51 8 29 18 67 82 95 37 90 11 8 18 50 6 61 12 8 91 88 11 97 23
35 0 26 71 54 31 57 26 63 55 77 55 72 92 38 20 31 40 100 47 99 2 82 36 83 77 35 59 73 25 68 9 16 34 82 15 92 40 25 83 34 55 39 5 93 66 12 3 1 2 28 18 28 65 42 67 7 0 58 9
87 26 0 23 4 82 45 79 60 55 15 37 9 19 14 42 44 79 0 60 56 89 1 53 71 56 21 43 64 59 54 40 82 98 84 32 54 1 31 1 88 15 50 86 92 89 63 99 48 8 77 72 40 87 51 10 80 80 29 49
80 71 23 0 74 51 4 88 83 79 94 79 3 1 29 87 42 65 39 69 17 88 16 26 31 90 84 42 27 98 54 95 55 35 68 22 34 9 26 69 17 84 30 24 30 33 93 10 3 40 63 1 78 32 39 10 100 73 26 65
13 54 4 74 0 60 30 71 80 63 36 65 67 98 21 42 25 92 19 55 0 22 76 0 16 86 0 29 63 25 59 4 20 77 65 36 47 19 6 36 87 91 1 37 11 63 99 48 35 81 74 57 32 33 51 60 63 88 92 94
81 31 82 51 60 0 73 78 32 67 45 68 59 29 35 23 46 79 77 77 71 78 61 63 71 82 87 38 50 13 43 93 2 28 50 16 68 5 11 76 7 87 69 5 75 55 34 84 75 50 64 73 54 23 36 94 13 17 11 95
55 57 45 4 30 73 0 82 52 32 13 62 73 42 32 34 87 91 34 6 3 48 18 2 28 77 39 36 80 2 64 89 74 98 84 32 83 3 44 22 77 92 42 33 45 100 100 69 87 89 33 44 29 40 89 5 34 66 27 99
97 26 79 88 71 78 82 0 27 40 50 61 73 77 12 41 84 55 70 67 12 2 82 12 21 42 32 66 13 73 74 39 92 81 90 95 79 70 34 54 58 84 82 39 89 44 5 72 100 93 42 38 14 52 32 15 92 84 62 42
49 63 60 83 80 32 52 27 0 76 17 65 30 63 0 54 86 33 51 65 29 79 54 7 36 84 15 75 66 34 83 41 79 58 52 25 30 19 62 11 66 77 79 25 63 10 69 88 80 32 10 37 74 19 9 33 34 91 31 82
82 55 55 79 63 67 32 40 76 0 75 87 32 49 20 1 17 10 29 38 29 37 60 93 55 27 38 79 98 57 13 96 90 6 11 38 79 47 38 41 65 52 97 100 8 36 31 68 76 37 59 20 39 40 94 91 42 79 74 7
17 77 15 94 36 45 13 50 17 75 0 10 40 68 99 95 46 53 33 23 88 41 84 11 86 80 72 14 69 89 80 86 19 32 69 70 100 56 61 34 43 1 89 24 69 29 16 32 79 98 0 70 35 43 95 16 50 69 41 59
93 55 37 79 65 68 62 61 65 87 10 0 66 6 84 59 48 63 52 77 81 41 52 57 34 98 9 19 83 36 35 87 70 23 37 43 37 21 24 7 70 67 53 98 97 8 56 97 18 53 69 18 41 83 89 78 77 48 30 59
82 72 9 3 67 59 73 73 30 32 40 66 0 100 58 74 70 86 91 56 54 96 92 41 43 75 38 18 28 50 6 23 50 10 61 45 18 80 15 18 11 88 25 51 40 19 5 47 46 87 5 29 71 5 36 24 45 34 62 70
76 92 19 1 98 29 42 77 63 49 68 6 100 0 95 39 0 35 35 0 14 69 35 83 50 30 42 22 31 58 99 1 67 52 15 90 82 70 95 26 22 91 77 77 50 19 72 53 71 65 89 32 31 70 5 34 0 61 28 31
69 38 14 29 21 35 32 12 0 20 99 84 58 95 0 84 92 50 95 41 20 76 24 92 76 94 23 59 0 19 34 38 68 92 46 36 41 62 87 51 21 83 41 93 38 16 90 30 0 43 11 99 68 46 42 82 83 31 27 82
92 20 42 87 42 23 34 41 54 1 95 59 74 39 84 0 99 85 29 65 97 15 95 95 28 67 28 82 78 34 52 95 14 39 57 28 55 5 43 43 47 27 26 44 55 8 64 68 31 3 41 96 49 74 77 46 65 85 11 48
32 31 44 42 25 46 87 84 86 17 46 48 70 0 92 99 0 20 71 4 88 15 11 83 29 53 2 26 93 4 39 98 10 55 80 31 63 80 20 87 96 84 74 7 79 54 98 76 17 26 71 13 69 89 20 53 85 22 51 9
