17

0   15   23   18   6   22   24   16   24   6   15   9   22   24   21   14   9
15   0   14   4   7   21   4   12   9   19   7   0   24   0   9   21   3
23   14   0   14   19   8   1   19   21   14   4   24   15   2   6   8   25
18   4   14   0   12   25   14   13   14   23   0   5   2   22   14   15   16
6   7   19   12   0   7   16   16   19   25   21   16   23   11   14   0   4
22   21   8   25   7   0   6   1   12   18   0   0   19   25   21   3   4
24   4   1   14   16   6   0   12   13   4   0   12   10   7   21   11   17
16   12   19   13   16   1   12   0   22   8   16   4   4   10   15   16   21
24   9   21   14   19   12   13   22   0   3   20   12   10   0   7   9   4
6   19   14   23   25   18   4   8   3   0   15   21   10   22   24   15   19
15   7   4   0   21   0   0   16   20   15   0   0   10   5   17   23   9
9   0   24   5   16   0   12   4   12   21   0   0   10   15   18   5   5
22   24   15   2   23   19   10   4   10   10   10   10   0   18   8   2   23
24   0   2   22   11   25   7   10   0   22   5   15   18   0   22   9   1
21   9   6   14   14   21   21   15   7   24   17   18   8   22   0   16   23
14   21   8   15   0   3   11   16   9   15   23   5   2   9   16   0   10
9   3   25   16   4   4   17   21   4   19   9   5   23   1   23   10   0

0   21   46   36   48   38   49   26   35   57   26   57   24   53   25   29   50
21   0   29   31   27   23   28   11   20   36   41   36   25   32   22   32   29
46   29   0   10   30   52   53   40   49   11   28   33   50   23   21   17   4
36   31   10   0   32   54   55   42   51   21   18   35   40   25   11   7   14
48   27   30   32   0   22   23   26   23   19   42   9   52   7   23   33   26
38   23   52   54   22   0   15   12   9   41   64   23   38   29   45   55   48
49   28   53   55   23   15   0   27   24   42   65   20   53   30   46   56   49
26   11   40   42   26   12   27   0   9   35   52   35   26   31   33   43   36
35   20   49   51   23   9   24   9   0   38   61   32   29   28   42   52   45
57   36   11   21   19   41   42   35   38   0   39   22   61   12   32   28   7
26   41   28   18   42   64   65   52   61   39   0   45   50   35   19   11   32
57   36   33   35   9   23   20   35   32   22   45   0   61   10   32   36   29
24   25   50   40   52   38   53   26   29   61   50   61   0   57   31   41   54
53   32   23   25   7   29   30   31   28   12   35   10   57   0   28   26   19
25   22   21   11   23   45   46   33   42   32   19   32   31   28   0   10   25
29   32   17   7   33   55   56   43   52   28   11   36   41   26   10   0   21
50   29   4   14   26   48   49   36   45   7   32   29   54   19   25   21   0
