20

0   16   21   5   4   17   24   25   11   6   8   21   18   15   25   21   20   0   2   5
16   0   10   11   17   18   18   10   2   25   15   16   6   3   12   6   17   16   14   8
21   10   0   4   25   9   7   8   14   6   5   17   19   14   0   17   24   7   2   9
5   11   4   0   1   22   0   16   20   9   22   25   14   20   12   1   12   5   10   8
4   17   25   1   0   3   23   2   22   4   24   19   17   15   22   25   4   6   20   12
17   18   9   22   3   0   14   10   6   3   7   12   6   3   8   19   19   13   16   8
24   18   7   0   23   14   0   7   8   24   16   22   21   24   0   18   6   10   5   15
25   10   8   16   2   10   7   0   4   2   8   24   8   25   25   20   3   9   19   4
11   2   14   20   22   6   8   4   0   5   12   10   6   3   17   9   17   25   12   15
6   25   6   9   4   3   24   2   5   0   20   8   22   12   13   8   9   14   20   1
8   15   5   22   24   7   16   8   12   20   0   10   19   21   11   18   24   23   15   13
21   16   17   25   19   12   22   24   10   8   10   0   5   16   22   21   12   12   14   1
18   6   19   14   17   6   21   8   6   22   19   5   0   13   12   23   0   4   4   1
15   3   14   20   15   3   24   25   3   12   21   16   13   0   16   15   3   18   18   8
25   12   0   12   22   8   0   25   17   13   11   22   12   16   0   7   21   9   17   13
21   6   17   1   25   19   18   20   9   8   18   21   23   15   7   0   21   18   10   16
20   17   24   12   4   19   6   3   17   9   24   12   0   3   21   21   0   21   4   8
0   16   7   5   6   13   10   9   25   14   23   12   4   18   9   18   21   0   20   24
2   14   2   10   20   16   5   19   12   20   15   14   4   18   17   10   4   20   0   16
5   8   9   8   12   8   15   4   15   1   13   1   1   8   13   16   8   24   16   0

0   40   21   24   37   30   33   48   15   54   42   33   43   27   38   30   43   17   35   27
40   0   33   16   23   70   47   42   55   38   40   47   27   43   12   22   27   33   75   17
21   33   0   27   54   51   50   65   36   71   59   50   60   18   21   11   60   34   56   44
24   16   27   0   27   54   31   38   39   44   32   31   33   37   14   16   33   17   59   17
37   23   54   27   0   47   24   19   36   17   17   24   14   64   33   43   10   20   52   10
30   70   51   54   47   0   23   38   15   44   32   23   61   37   68   60   57   37   5   53
33   47   50   31   24   23   0   15   32   21   9   0   38   60   45   39   34   16   28   30
48   42   65   38   19   38   15   0   47   12   6   15   33   75   44   54   29   31   35   25
15   55   36   39   36   15   32   47   0   53   41   32   46   28   53   45   42   22   20   38
54   38   71   44   17   44   21   12   53   0   12   21   21   81   50   60   17   37   45   27
42   40   59   32   17   32   9   6   41   12   0   9   31   69   38   48   27   25   35   23
33   47   50   31   24   23   0   15   32   21   9   0   38   60   45   39   34   16   28   30
43   27   60   33   14   61   38   33   46   21   31   38   0   70   39   49   4   26   66   16
27   43   18   37   64   37   60   75   28   81   69   60   70   0   35   27   70   44   40   54
38   12   21   14   33   68   45   44   53   50   38   45   39   35   0   10   39   31   73   23
30   22   11   16   43   60   39   54   45   60   48   39   49   27   10   0   49   23   65   33
43   27   60   33   10   57   34   29   42   17   27   34   4   70   39   49   0   26   62   16
17   33   34   17   20   37   16   31   22   37   25   16   26   44   31   23   26   0   42   16
35   75   56   59   52   5   28   35   20   45   35   28   66   40   73   65   62   42   0   58
27   17   44   17   10   53   30   25   38   27   23   30   16   54   23   33   16   16   58   0
